Gene = Spc105R
Position 5590: 0.003066918578950684
Position 5829: 0.0030619245836798967
Position 6028: 0.0030330647548911607
Position 4623: 0.002811152738761446
Position 6346: 0.002512664870873375
Position 869: 0.0018325276571360535
Position 1888: 0.0017482467796732285
Position 6009: 0.0017220280951805238
Position 517: 0.0016783237758111868
Position 961: 0.0016243972001403315
Position 1104: 0.0015453794119298613
Position 2679: 0.0015085511608556742
Position 979: 0.0014200136898270589
Position 4832: 0.0014099306309815953
Position 5614: 0.0013220889854190783
Position 4039: 0.001194475091746886
Position 1093: 0.0010821254500949127
Position 5761: 0.0010671770684158016
Position 3465: 0.0008982779060871537
Position 636: 0.0007924699922212121
Position 4140: 0.0007734468604197088
Position 3648: 0.0006568417520847599
Position 4273: 0.000626581282079917
Position 6051: 0.0006120573740458036
Position 2748: 0.000608085499613215
Position 1459: 0.0005168170611422903
Position 1913: 0.0004997979937901952
Position 1027: 0.0004156343644954027
Position 3506: 0.00041453761667514224
Position 6075: 0.0004142901590148365
Position 3144: 0.0003521275216010814
Position 165: 0.0003403661562290412
Position 2688: 0.00027858232695983305
Position 1606: 0.0002424194777864247
Position 3403: 0.00023369416164134801
Position 6025: 0.00021311157927915236
Position 2513: 0.00020436597950863354
Position 2069: 0.00019066479825260757
Position 2765: 0.0001760614675695692
Position 2194: 0.0001623148297664996
Position 2980: 0.00016046129074757929
Position 2814: 0.00012374647408903343
Position 3345: 0.00011820443684067032
Position 2817: 0.00011147046419509201
Position 474: 0.00011114520606516078
Position 2130: 0.00010400118204643471
Position 1949: 8.388722917082899e-05
Position 2717: 8.115725564283504e-05
Position 2831: 7.752616384900553e-05
Position 3284: 7.471300836605136e-05
Position 1186: 6.517598174758987e-05
Position 6204: 6.418218737396421e-05
Position 3219: 6.0634344316468914e-05
Position 1108: 6.023630534115041e-05
Position 6099: 5.968254926067012e-05
Position 2094: 5.8599600204784236e-05
Position 2298: 5.642887360252653e-05
Position 6055: 5.5011682929221806e-05
Position 2539: 5.249556045069108e-05
Position 782: 4.972844907953007e-05
Position 3159: 4.396251974697278e-05
Position 139: 4.393558719458141e-05
Position 652: 4.313975848002528e-05
Position 387: 4.0547231327167847e-05
Position 2471: 4.035553792813761e-05
Position 413: 3.5914294602371986e-05
Position 457: 3.557248525571369e-05
Position 790: 3.5496996134747206e-05
Position 917: 3.2749858982460446e-05
Position 743: 3.192891940653053e-05
Position 633: 3.144793323063594e-05
Position 766: 3.0737302037949976e-05
Position 177: 2.871454391732819e-05
Position 382: 2.815229665789143e-05
Position 454: 2.6104708445500488e-05
Position 2387: 2.5323703617078292e-05
Position 2907: 2.2035862465551656e-05
Position 642: 2.0258781051688564e-05
Position 408: 2.0012278197800135e-05
Position 1739: 1.9251787520034823e-05
Position 1559: 1.6834613238951808e-05
Position 1775: 1.6604563264899867e-05
Position 1712: 1.649774900460048e-05
Position 6395: 1.576810987683318e-05
Position 937: 1.524496534229674e-05
Position 2285: 1.4692774887712263e-05
Position 4042: 1.4162887093789028e-05
Position 1999: 1.3119966385520315e-05
Position 1358: 1.1028052693740298e-05
Position 1492: 1.090008738557091e-05
Position 3603: 1.0514581360480459e-05
Position 1767: 1.0495369926848746e-05
Position 1211: 9.286614500395678e-06
Position 4261: 7.916132464206052e-06
Position 4268: 7.720147111500108e-06
Position 1708: 7.3928432518765834e-06
Position 1012: 6.1553459328208125e-06
Position 225: 5.296541095110621e-06
Position 924: 4.701020202358539e-06
Position 1352: 4.647135003134771e-06
Position 3064: 4.501474671969097e-06
Position 3926: 4.449983568579451e-06
Position 3043: 4.1005777663925915e-06
Position 910: 3.836497743249036e-06
Position 933: 3.7556020036233212e-06
Position 2536: 3.2302393948485525e-06
Position 2448: 3.2114286524010693e-06
Position 1732: 3.1818539480275237e-06
Position 361: 3.160974993046268e-06
Position 3754: 3.0470308968427568e-06
Position 1149: 2.170138900480681e-06
Position 3055: 2.081175269273125e-06
Position 522: 1.8708663518081408e-06
Position 3298: 1.8696123242925756e-06
Position 3174: 1.7509711267634307e-06
Position 242: 1.7250939764523024e-06
Position 567: 1.5057476942677169e-06
Position 763: 9.833180811325139e-07
Position 400: 9.820222763443007e-07
Position 2361: 9.619099234514435e-07
Position 127: 8.676777614223755e-07
Position 571: 7.306322043063949e-07
Position 428: 6.975632647393404e-07
Position 236: 6.870532148373044e-07
Position 2281: 5.815846840741805e-07
Position 181: 5.334362130925997e-07
Position 2127: 4.152757779776838e-07
Position 1287: 3.7935877137900555e-07
Position 186: 2.7871637054479445e-07
Position 613: 2.6134003931230906e-07
Position 659: 2.489049251068739e-07
Position 1386: 2.2812808883481814e-07
Position 88: 1.707351711014512e-07
Position 419: 9.423689644387505e-08
Position 1175: 3.4426894379468835e-08
Position 2018: 3.2788554692431124e-08
Position 1784: 2.8997950754378614e-08
Position 1625: 2.6480888556455593e-08
Position 1611: 2.523920761085312e-08
Position 727: 2.4345269420455204e-08
Position 1255: 1.7097841417207482e-08
Position 91: 1.1423516453416105e-08
Position 252: 1.1160195121501168e-08
Position 664: 1.0937333767906087e-08
Position 270: 7.82338911936772e-09
Position 1657: 6.755695011944079e-09
Position 1497: 6.11651042780386e-09
Position 1259: 4.7412583221607515e-09
Position 1074: 4.493607623554162e-09
Position 1780: 3.2819935798608736e-09
Position 1429: 2.4370905806046674e-09
Position 1643: 1.9193776784107446e-09
Position 1946: 1.743201062838636e-09
Position 1419: 1.7131355827242493e-09
Position 1892: 4.324225524861246e-10
Position 1206: 2.675594948522505e-10
Position 249: 2.4537258108946063e-10
Position 1063: 1.3580385505308547e-10
Position 1310: 5.858813324766501e-11
Position 717: 5.4390863094063186e-11
Position 260: 5.8543150534892e-12
Position 273: 5.349528301293685e-12
Position 124: 2.900204149547713e-12
Position 1295: 1.1215208285409485e-12
