Gene = Rint1
Position 1934: 0.00017371721688203034
Position 1577: 0.00017252170394731648
Position 909: 0.00017236404036343194
Position 1345: 0.00012874434091986276
Position 577: 0.00012652063500377846
Position 1060: 0.0001246750056975748
Position 511: 0.00010517605905628631
Position 145: 9.320114449860403e-05
Position 1156: 8.988212505666846e-05
Position 730: 7.84097539557851e-05
Position 2546: 7.25651965041128e-05
Position 943: 7.163706442702053e-05
Position 1604: 7.162588955757365e-05
Position 619: 6.597506733979366e-05
Position 68: 6.543776286070812e-05
Position 785: 6.33921931896422e-05
Position 639: 5.545054582042425e-05
Position 2550: 5.2263071873783676e-05
Position 1354: 4.553006146871819e-05
Position 1013: 4.457207632360746e-05
Position 1508: 4.4078877628993954e-05
Position 1057: 3.832686794228841e-05
Position 1410: 3.64942998472808e-05
Position 1196: 3.4372914786736835e-05
Position 1888: 3.3638535637867e-05
Position 1131: 3.3062548737997e-05
Position 718: 3.200791325931088e-05
Position 967: 3.1981186005864964e-05
Position 2565: 2.9542128411023323e-05
Position 818: 2.8405480048107205e-05
Position 1646: 2.5031346832064413e-05
Position 499: 2.0764025916466072e-05
Position 2433: 1.996497627958898e-05
Position 763: 1.887917198135965e-05
Position 421: 1.870037903371637e-05
Position 1094: 1.8686028451480535e-05
Position 1678: 1.685628051175708e-05
Position 1667: 1.578852604187184e-05
Position 1248: 1.533730424273163e-05
Position 1221: 1.3971160281024153e-05
Position 316: 1.3719440821742675e-05
Position 1544: 1.3212302243078867e-05
Position 1838: 1.132348650168837e-05
Position 842: 1.1280278646954613e-05
Position 644: 9.854851865427513e-06
Position 897: 7.328256300162222e-06
Position 1232: 6.5646745529643445e-06
Position 922: 6.51102072710056e-06
Position 1262: 5.821425713392627e-06
Position 1268: 5.091896578984353e-06
Position 1708: 4.120800977017719e-06
Position 1106: 3.3509251228881452e-06
Position 2261: 2.8363100321894116e-06
Position 790: 2.7380662207098377e-06
Position 460: 2.5204760218505392e-06
Position 2526: 1.7101084387140433e-06
Position 2465: 1.5887243063112418e-06
Position 546: 1.4397643692869817e-06
Position 433: 1.2884544097671723e-06
Position 829: 1.1929661350762058e-06
Position 470: 1.037270508215156e-06
Position 793: 8.959703789657935e-07
Position 1253: 5.899893786018983e-07
Position 439: 3.0806955711719385e-07
Position 182: 3.01998519184714e-07
Position 448: 2.802734762609388e-07
Position 429: 2.710441072735969e-07
Position 174: 2.4631766765795333e-07
Position 415: 2.213738732436487e-07
Position 1206: 1.2898764159854952e-07
Position 212: 7.454639093874005e-08
Position 186: 3.8966055651458586e-08
Position 235: 2.5822379418681715e-08
Position 135: 2.2440263470950506e-08
Position 225: 1.1147437743155064e-08
Position 200: 6.530418742544388e-09
Position 162: 5.216803142023339e-09
Position 165: 1.9226018411879793e-09
Position 400: 1.8250943276815836e-09
Position 442: 2.440919005004872e-10
Position 391: 6.294297359378695e-11
Position 583: 5.335622579783086e-12
Position 376: 3.740828261655291e-12
Position 472: 1.3656971157629227e-12
Position 479: 6.447579439417067e-13
Position 464: 3.200475442609922e-13
Position 484: 2.639974584619014e-13
Position 541: 1.1409591477804216e-13
