Gene = Tango6
Position 2679: 1.6476375918246823e-06
Position 431: 1.586692635008011e-06
Position 735: 1.2465970681549734e-06
Position 960: 1.1990689945819828e-06
Position 278: 1.150654505717213e-06
Position 483: 4.440784688636542e-07
Position 308: 2.906914809863717e-07
Position 570: 2.0792726335164288e-07
Position 656: 1.413011883092566e-07
Position 120: 4.575000076572592e-08
Position 114: 3.198483264407428e-08
Position 88: 2.0682820227585606e-08
Position 434: 1.787640727673047e-08
Position 728: 4.4515848916495935e-09
Position 125: 2.7301587101661478e-09
Position 131: 2.4398761010348592e-09
Position 108: 1.9996027377093253e-09
Position 106: 8.230505798117431e-10
Position 290: 4.8223200564719004e-11
Position 521: 9.950169393513104e-13
