Gene = frm
Position 6652: 9.00225727425056e-05
Position 10214: 8.028090765760864e-05
Position 9596: 7.081078026421973e-05
Position 9659: 6.69598071103249e-05
Position 89: 1.9469822438083344e-05
Position 3111: 1.7648653060713727e-05
Position 23: 1.3282487022037488e-05
Position 438: 9.16944184279594e-06
Position 629: 8.811634722270624e-06
Position 9650: 7.439177353527849e-06
Position 9908: 7.315118025125543e-06
Position 10731: 6.7645489401984745e-06
Position 280: 6.3543557503818775e-06
Position 4356: 6.093777973949477e-06
Position 10785: 6.03334341345209e-06
Position 10507: 3.951497212751615e-06
Position 11600: 3.1405421062371623e-06
Position 3001: 2.839088804292903e-06
Position 11136: 2.1050164576060348e-06
Position 10525: 1.790432690843139e-06
Position 10360: 1.7254454043476655e-06
Position 10905: 1.6711172790359964e-06
Position 8279: 1.5110228796949182e-06
Position 11710: 1.4951137217891569e-06
Position 562: 1.2029328755271318e-06
Position 2373: 1.045864791879899e-06
Position 11323: 1.0286434331463056e-06
Position 774: 9.945190659781723e-07
Position 661: 7.015060657565529e-07
Position 542: 6.065155200427119e-07
Position 2599: 5.928017651069344e-07
Position 9984: 5.858943369509808e-07
Position 480: 5.504378413064056e-07
Position 380: 5.470856633109976e-07
Position 500: 5.097248795454792e-07
Position 13: 4.3940373879301785e-07
Position 6441: 3.9367074897386604e-07
Position 718: 3.872968953703924e-07
Position 498: 3.659531471236037e-07
Position 10959: 3.6191814288811975e-07
Position 594: 3.6138172289494767e-07
Position 1658: 3.604984903915597e-07
Position 10974: 3.4330035698604204e-07
Position 10411: 3.389458169114034e-07
Position 11250: 2.844918034190542e-07
Position 780: 2.8130933114553723e-07
Position 3422: 2.606762274249741e-07
Position 447: 2.6020481381387913e-07
Position 766: 2.217442703116467e-07
Position 896: 2.1192313673559774e-07
Position 867: 2.1080361933006246e-07
Position 11070: 1.8970783433156827e-07
Position 312: 1.6008670439368475e-07
Position 815: 1.5802328851030548e-07
Position 369: 1.0444582748986394e-07
Position 10860: 1.0398715022069648e-07
Position 1181: 1.0064839017750243e-07
Position 454: 8.317654560842146e-08
Position 10848: 7.208863959383933e-08
Position 10444: 7.142492757247208e-08
Position 2663: 6.616380808818124e-08
Position 268: 6.146153664140075e-08
Position 10477: 6.087535339066236e-08
Position 633: 5.5342566899488244e-08
Position 10621: 5.411233854989685e-08
Position 359: 5.086143157892443e-08
Position 1027: 5.014126193302095e-08
Position 321: 3.982648391131586e-08
Position 981: 3.637512010019854e-08
Position 2973: 3.08217382712751e-08
Position 10234: 2.829269221047637e-08
Position 631: 2.2945643847763124e-08
Position 1626: 2.2177798259112928e-08
Position 578: 2.0200780132611967e-08
Position 1106: 1.9967863879873708e-08
Position 1536: 1.691208285392261e-08
Position 3521: 1.662413650280718e-08
Position 344: 1.533120103029757e-08
Position 2157: 1.2759973089117079e-08
Position 3503: 9.280703768324922e-09
Position 1448: 8.414811587224777e-09
Position 620: 6.920314888083389e-09
Position 10243: 4.733856721266987e-09
Position 1140: 4.564694708594451e-09
Position 10103: 3.1317339518858423e-09
Position 483: 2.532931740618353e-09
Position 856: 1.4426648967900073e-09
Position 516: 9.038372707348691e-10
Position 1052: 3.5064558557527165e-10
Position 319: 2.3474573659527134e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10272: 0.9998142377777329
Position 9891: 0.9964709153926121
Position 10599: 0.9893024420321621
Position 10144: 0.9678493146934272
Position 8944: 0.90396606050451
Position 7984: 0.7259234469933755
Position 6057: 0.6002221535438361
Position 7693: 0.5361561447849309
Position 10731: 0.47942263514767053
Position 6763: 0.23409725765817543
Position 7066: 0.20396316409970303
Position 7605: 0.1951125434884498
Position 7221: 0.15470523246810802
Position 182: 0.12658624382949196
Position 5079: 0.07926695512848692
Position 11174: 0.07254681835618607
Position 7211: 0.05910378172903241
Position 247: 0.039132737515206246
Position 11838: 0.03616598089731648
Position 9216: 0.03275777095059738
Position 7588: 0.028603155947109337
Position 9070: 0.026564475189054106
Position 7699: 0.024272973664651865
Position 11510: 0.02118367741207334
Position 11305: 0.021119436272402627
Position 9786: 0.019876466621773285
Position 12645: 0.01911413094094273
Position 6918: 0.01871904210452298
Position 4688: 0.017817282343842195
Position 10910: 0.01672930336460465
Position 7739: 0.015261904312072921
Position 6611: 0.015236884375653929
Position 8923: 0.014308052116562399
Position 10775: 0.01399099929035382
Position 6024: 0.013986220992795083
Position 9472: 0.01325662408494003
Position 5256: 0.011034431147973813
Position 6608: 0.010765213800352976
Position 6773: 0.01058446393012922
Position 6986: 0.010238049707255068
Position 12509: 0.009665776301879005
Position 11045: 0.009448716468666712
Position 11770: 0.008990232601310454
Position 742: 0.008400631888283204
Position 11689: 0.007816571484734943
Position 7759: 0.007441797045271784
Position 5995: 0.0072635263570744405
Position 4454: 0.007172691986946933
Position 4178: 0.007107343066221131
Position 9163: 0.006964713517502272
Position 6496: 0.006198109355768672
Position 6099: 0.005989888995535373
Position 6788: 0.0057430875809868645
Position 4242: 0.005682189603328842
Position 12224: 0.0054217952734895445
Position 5286: 0.005078877260659697
Position 11336: 0.004978814137879096
Position 7004: 0.004822521816898166
Position 10796: 0.004796249188362552
Position 5602: 0.004479976565667921
Position 6966: 0.004475222550022069
Position 5378: 0.003971383921834053
Position 523: 0.003883627846814359
Position 9742: 0.0032741027267133736
Position 6633: 0.0031865753075125485
Position 112: 0.0030413420283973342
Position 109: 0.0029738822712656204
Position 11153: 0.0027919963929982088
Position 5550: 0.0027811271178945626
Position 9948: 0.002517825385103008
Position 11051: 0.002404693662825128
Position 6359: 0.002393987989559802
Position 4991: 0.0023803733243852724
Position 12406: 0.0023798601505791175
Position 9276: 0.002184999165849158
Position 6992: 0.0021608195910885974
Position 12299: 0.002122177585152829
Position 5629: 0.0021096574698204833
Position 6001: 0.0020798166049404068
Position 7416: 0.0020350378660383105
Position 4478: 0.002019252330995012
Position 1100: 0.0017871098189775184
Position 11464: 0.0017499666345058898
Position 3248: 0.0017453096614637308
Position 4965: 0.001733775453623276
Position 659: 0.00172177924462367
Position 5164: 0.0017203865544906378
Position 9015: 0.0016809423131296092
Position 11132: 0.001635314095999253
Position 10916: 0.001581636622229088
Position 11522: 0.0015436402785597575
Position 12652: 0.0015179833731123827
Position 2121: 0.0014992429080424063
Position 5407: 0.001296741652977126
Position 4647: 0.0012187365970523895
Position 4887: 0.0010101550187026336
Position 2233: 0.0010007188400274133
Position 4194: 0.0009529565595204631
Position 139: 0.0009365026249699543
Position 8668: 0.0009296981582800448
Position 12167: 0.0008968863771447335
Position 12309: 0.0007947691588335963
Position 11262: 0.0007506395329571411
Position 11546: 0.0006704776647659513
Position 10152: 0.0006434231009340003
Position 5635: 0.0005903229756332344
Position 9084: 0.0005361852211018653
Position 6312: 0.0005228752898408128
Position 12090: 0.00048251940535418023
Position 3609: 0.0004299697941049372
Position 6558: 0.0004163105588887682
Position 11672: 0.0003967819764993121
Position 896: 0.0003711690933341296
Position 5290: 0.0003400810866007645
Position 6630: 0.00032107581058261165
Position 12743: 0.0002928537547770955
Position 4321: 0.00028234666637178983
Position 12284: 0.00027549970638348633
Position 5229: 0.00018888612776047647
Position 629: 0.0001874296110597456
Position 229: 0.0001782671433946087
Position 902: 0.00017521472349323923
Position 2192: 0.00016315376915506912
Position 5386: 0.00016016419501473
Position 834: 0.0001545285141090752
Position 575: 0.00014173633119211984
Position 1567: 0.00013994519313575404
Position 11723: 0.00013945750987889378
Position 3681: 0.00013344138678057706
Position 1513: 0.00012861651251209536
Position 11600: 0.0001177431393107222
Position 567: 0.0001176231620434839
Position 11312: 0.00011761868854296782
Position 11597: 0.00010850334745920084
Position 10582: 9.944495896121296e-05
Position 578: 8.986469942714586e-05
Position 10974: 7.692550903200883e-05
Position 364: 7.339976437741666e-05
Position 4345: 7.002335442474853e-05
Position 1104: 6.810592998963008e-05
Position 3469: 6.520618591617162e-05
Position 2753: 5.8702257971181886e-05
Position 3078: 5.840996716580738e-05
Position 10739: 5.6433744771381414e-05
Position 4830: 4.930618732923801e-05
Position 1868: 4.1160117692001204e-05
Position 2157: 3.934115966367978e-05
Position 2214: 3.4636057329890847e-05
Position 710: 3.340707514060142e-05
Position 257: 3.240372328368006e-05
Position 10634: 2.9251966551292214e-05
Position 2812: 2.5359749897138552e-05
Position 10425: 2.5035583947262686e-05
Position 10401: 2.2259480685106764e-05
Position 972: 2.0947307319163134e-05
Position 4736: 1.7943405036758335e-05
Position 4708: 1.6902544051258592e-05
Position 3449: 1.6896062654666535e-05
Position 774: 1.6806033348182625e-05
Position 10301: 1.6272024980314593e-05
Position 10289: 1.557546705713638e-05
Position 149: 1.5127233786427594e-05
Position 2969: 1.1498852517691633e-05
Position 10637: 1.1496261185874147e-05
Position 1316: 1.1343901392405002e-05
Position 10458: 1.0916040544945961e-05
Position 2496: 9.949137417691874e-06
Position 2363: 9.107733240097631e-06
Position 2873: 8.62376684436478e-06
Position 8843: 7.587813277170471e-06
Position 2893: 5.9479243609923166e-06
Position 10570: 3.927298801665848e-06
Position 3322: 3.666260649722047e-06
Position 2901: 3.1203206849443143e-06
Position 2924: 3.0690682161981747e-06
Position 2469: 2.995272906540626e-06
Position 2759: 2.0996809834772753e-06
Position 3037: 2.0874730806560635e-06
Position 1641: 2.003835628846243e-06
Position 2955: 1.980553411260678e-06
Position 3225: 1.959722761190578e-06
Position 4246: 1.631242125890863e-06
Position 10940: 1.5168629943261283e-06
Position 3110: 1.2599463570197877e-06
Position 1411: 1.146636028483435e-06
Position 2024: 8.734807378188153e-07
Position 10491: 7.150066652728055e-07
Position 10946: 4.6879958168616655e-07
Position 2482: 3.992248478598095e-07
Position 2343: 3.833565797481612e-07
Position 10704: 2.12977596240621e-07
Position 10434: 2.0479130065799896e-07
Position 1928: 1.0289564661295252e-07
Position 1608: 8.522982838160247e-08
Position 1772: 8.220949272423848e-08
Position 10515: 8.022135599762686e-08
Position 10248: 6.926355188353017e-08
Position 1428: 5.8858227970590596e-08
Position 1359: 5.722590491708967e-08
Position 10467: 4.56055990627897e-08
Position 1582: 4.1749659624478416e-08
Position 10539: 3.61797326475361e-08
Position 3132: 1.461983842976494e-08
Position 1892: 1.2024950010009702e-08
Position 1959: 1.1802682414359023e-08
Position 1536: 5.4721587065477395e-09
Position 10955: 3.5480723115851836e-09
Position 10225: 2.84392995280867e-09
Position 1515: 1.799349980203202e-09
Position 764: 1.637286286979517e-09
Position 1321: 9.555527232813541e-10
Position 10211: 8.04591506365886e-10
Position 847: 7.566452486519546e-10
Position 397: 7.325732308005803e-10
Position 1110: 6.986300380972447e-10
Position 121: 5.256484557031241e-10
Position 1008: 5.247743817788089e-10
Position 119: 3.7214169772164737e-10
Position 2107: 2.52030083773219e-10
Position 1996: 2.504431829499988e-10
Position 1011: 1.4465986368362843e-10
Position 60: 1.3605779098775203e-10
Position 1113: 1.3446282193935156e-10
Position 1377: 1.2765061818004602e-10
Position 2090: 1.078624633679823e-10
Position 1143: 8.384750474702069e-11
Position 1193: 2.3116626109269542e-11
Position 1201: 2.2160524004200798e-11
Position 380: 2.023557658213149e-11
Position 268: 2.819869735005309e-15
