Gene = ninaC
Position 5859: 3.6275063705904146e-05
Position 4781: 3.442224463931521e-05
Position 90: 3.389253392780191e-05
Position 4382: 3.241498138806719e-05
Position 3833: 3.202820539863813e-05
Position 1112: 3.19496840821434e-05
Position 1823: 3.162221605172715e-05
Position 1738: 3.0722696563964517e-05
Position 1415: 2.9169883153744774e-05
Position 1364: 2.906543696363003e-05
Position 2144: 2.818916375512002e-05
Position 6217: 2.7065622926499194e-05
Position 3976: 2.6811229451573696e-05
Position 2217: 2.5608620852107476e-05
Position 5996: 2.343315898238289e-05
Position 5187: 2.2207749139892287e-05
Position 2542: 2.1704931145464462e-05
Position 774: 2.052911484842308e-05
Position 2937: 2.04183610698048e-05
Position 4275: 1.9583757231992915e-05
Position 1495: 1.9153179117323015e-05
Position 4559: 1.8717736824487834e-05
Position 713: 1.761589622462723e-05
Position 2703: 1.7206400588529952e-05
Position 451: 1.615742179160035e-05
Position 991: 1.5779382096698404e-05
Position 2793: 1.5708096384511394e-05
Position 4786: 1.5707832941007414e-05
Position 3247: 1.493780786906706e-05
Position 3648: 1.4275376669830807e-05
Position 2768: 1.352109207165932e-05
Position 5352: 1.2803779815581272e-05
Position 5423: 1.2563539444167605e-05
Position 6005: 1.223217064510526e-05
Position 1287: 1.0932279689035446e-05
Position 63: 1.0639233878718776e-05
Position 3960: 1.0319527526617538e-05
Position 2177: 1.0184910866130591e-05
Position 4830: 9.607746588472266e-06
Position 1369: 9.582920160319106e-06
Position 4293: 9.401962300827089e-06
Position 1276: 9.011666416545398e-06
Position 3336: 8.103920818232618e-06
Position 6214: 7.554009745683184e-06
Position 1690: 7.484686893371037e-06
Position 2746: 6.843753164164968e-06
Position 3929: 6.383011320251183e-06
Position 6429: 6.366681145078273e-06
Position 5174: 6.277291124904683e-06
Position 2027: 5.979217702651134e-06
Position 5333: 5.429042027214543e-06
Position 4192: 5.2908467311135715e-06
Position 2015: 4.51106220191435e-06
Position 5108: 4.10475460455039e-06
Position 1367: 3.92071864199724e-06
Position 142: 3.816241608476824e-06
Position 3598: 3.6123788029332362e-06
Position 3859: 3.5978340727091157e-06
Position 6474: 3.5290171378947525e-06
Position 2115: 3.376464638523776e-06
Position 653: 3.3441487279200994e-06
Position 1578: 3.250209181633691e-06
Position 2859: 3.1088178282467323e-06
Position 2502: 2.801210275625315e-06
Position 416: 2.648377616836344e-06
Position 5248: 2.6015809531622365e-06
Position 392: 2.557593989905726e-06
Position 1950: 2.548522119405074e-06
Position 1789: 2.3253477144589407e-06
Position 168: 2.203718689111705e-06
Position 1268: 2.0173698120461516e-06
Position 4284: 1.8958458937309622e-06
Position 3737: 1.8900651478480862e-06
Position 861: 1.873852739242451e-06
Position 3824: 1.622589590468119e-06
Position 1851: 1.5638121878872583e-06
Position 933: 1.552887117948302e-06
Position 6376: 1.5203978758670065e-06
Position 1881: 1.472870360547848e-06
Position 1757: 1.4266013182823088e-06
Position 3642: 1.4002316582750994e-06
Position 5150: 1.3083336575064305e-06
Position 4262: 1.1434622955373743e-06
Position 42: 8.123903639075784e-07
Position 3917: 7.887234997943362e-07
Position 1296: 7.453630640097363e-07
Position 6323: 6.799726191054244e-07
Position 1720: 6.398809731775073e-07
Position 3546: 6.132620421207132e-07
Position 2978: 5.682553390395597e-07
Position 3750: 5.634496592816771e-07
Position 166: 5.083640387611028e-07
Position 4168: 4.638155160372058e-07
Position 4419: 4.324135302030181e-07
Position 7: 3.668653166095175e-07
Position 5226: 2.7778850931372755e-07
Position 3387: 2.557801069506021e-07
Position 1843: 2.399091622135322e-07
Position 5604: 1.973247893102187e-07
Position 1407: 1.8356453886491538e-07
Position 944: 1.8000327807952814e-07
Position 3890: 1.6781843251150422e-07
Position 923: 1.6004920744914538e-07
Position 4010: 9.53832752811134e-08
Position 4047: 8.075402115344445e-08
Position 3673: 7.954730071740821e-08
Position 2376: 7.782382437257342e-08
Position 2343: 6.204174714166776e-08
Position 3887: 5.222734890415361e-08
Position 3487: 4.6777910254042494e-08
Position 3391: 4.361340605648402e-08
Position 5146: 3.1873653124989184e-08
Position 1968: 2.878935679846872e-08
Position 4239: 2.2027150683649097e-08
Position 704: 2.1148411843621013e-08
Position 978: 2.1144735387502697e-08
Position 878: 1.9404310648031903e-08
Position 4113: 1.1956229045500322e-08
Position 4298: 9.858028945028811e-09
Position 6064: 7.3760722775213446e-09
Position 6314: 5.362127378641466e-09
Position 2032: 3.823118384871992e-09
Position 666: 2.5146330666183573e-09
Position 1546: 2.361996187434709e-09
Position 822: 1.8856363622989054e-09
Position 696: 1.6971612484652302e-09
Position 6230: 1.0788550050630882e-09
Position 4110: 1.0579125876980966e-09
Position 2491: 7.623150711810561e-10
Position 1103: 1.5387884489196012e-10
Position 1051: 1.1853106635014732e-10
Position 2061: 9.40816667062277e-11
Position 2290: 5.5220216890361126e-11
Position 4828: 3.1594159902285175e-11
Position 5097: 4.305024876179543e-12
Position 4457: 2.9091987833895593e-12
Position 2771: 2.3664965487622657e-12
Position 4088: 6.354287410609339e-13
Position 2748: 1.1942798336936014e-13
Position 3683: 1.3798495512642179e-14
Position 1742: 2.631167098005844e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3700: 0.9998590467307927
Position 4258: 0.9988286554595993
Position 2003: 0.9920569008031747
Position 5308: 0.9885576184607703
Position 1081: 0.9877244617425336
Position 4053: 0.9815533270865509
Position 3361: 0.9691233461426636
Position 6104: 0.9484601793371662
Position 4419: 0.9363047898966519
Position 5776: 0.9256825901306942
Position 5055: 0.9071012682510691
Position 228: 0.5360065187119875
Position 3144: 0.43506096310543857
Position 1300: 0.35514623681176605
Position 3009: 0.2877065205729661
Position 399: 0.27924921393892466
Position 2684: 0.14989339566432666
Position 682: 0.09172159002094768
Position 6134: 0.04801518275853969
Position 5824: 0.03985485239626958
Position 4747: 0.030681788931446095
Position 5789: 0.027341693733985397
Position 128: 0.024933365347067703
Position 4736: 0.015524963749838368
Position 4719: 0.014143970948261338
Position 537: 0.01242071482003713
Position 4487: 0.011747147606855054
Position 2618: 0.008741386712481973
Position 639: 0.007329760487622353
Position 2444: 0.0073178303187099525
Position 5516: 0.006734704387963904
Position 3208: 0.0067222209215864
Position 489: 0.006250104464512653
Position 2640: 0.006243931261448044
Position 2511: 0.006104509209180986
Position 4135: 0.005934411850350047
Position 833: 0.0041483464598516305
Position 2015: 0.0040829778659233614
Position 245: 0.003884527972628525
Position 4781: 0.003481179412478087
Position 839: 0.0034674124547134236
Position 3212: 0.003404150882650436
Position 509: 0.003373774408264992
Position 4862: 0.0028423022666226754
Position 6366: 0.0026713354999856444
Position 688: 0.002661447130359755
Position 5530: 0.0024389167222036512
Position 4773: 0.00240899120927359
Position 5849: 0.002133201032090129
Position 5542: 0.002036010159830702
Position 345: 0.0018864893244530142
Position 2513: 0.0018528455872674687
Position 512: 0.0018067222770368483
Position 4430: 0.0017335489484775752
Position 2534: 0.0017310541769162999
Position 553: 0.0016727744943581821
Position 6319: 0.0015653081090129671
Position 6584: 0.001461893688345602
Position 4473: 0.0013935140299058102
Position 6370: 0.0012518834609822923
Position 4752: 0.001065712421675045
Position 860: 0.0010479027554289705
Position 2627: 0.0010280042901570764
Position 3055: 0.0009941644434798469
Position 5479: 0.0009618500793828357
Position 1704: 0.0008882543863898546
Position 1555: 0.000883945288960857
Position 2474: 0.0008628418225160986
Position 4959: 0.0008009300702661261
Position 134: 0.0007809523555747101
Position 518: 0.0007719912569939097
Position 2399: 0.0007532091290887976
Position 2027: 0.0007195802770734323
Position 653: 0.0007046755099132791
Position 427: 0.0006919429355803323
Position 2453: 0.0006422677414150849
Position 2798: 0.0006304072577118894
Position 2081: 0.0005506584395275597
Position 1488: 0.000541149011267695
Position 5969: 0.0005253211317691368
Position 2045: 0.0005224583512903511
Position 495: 0.0005076629751295353
Position 1881: 0.0004896351741731246
Position 6538: 0.0004778225538643221
Position 6236: 0.00046391471426295955
Position 270: 0.00045459742527761114
Position 6547: 0.0004451898941046308
Position 4102: 0.0004294553233349583
Position 800: 0.00039618674217059357
Position 1726: 0.0003827320226816472
Position 335: 0.0003736346185639036
Position 6465: 0.00033354561309883383
Position 5878: 0.00033032112939181113
Position 5062: 0.0003153585772760355
Position 1685: 0.00028072561308957765
Position 1100: 0.0002527356136187565
Position 456: 0.00025010563839111317
Position 5186: 0.0002422213429741271
Position 785: 0.00023032622512282293
Position 5966: 0.0002041073037077309
Position 1273: 0.00020003068186939718
Position 3164: 0.00017386218322418322
Position 5407: 0.00017346194935876234
Position 5632: 0.00016115760961014233
Position 624: 0.00015960770651555649
Position 4274: 0.00015951192701794896
Position 2762: 0.00015736361666006252
Position 1364: 0.00015541584858586157
Position 3284: 0.00015420913265932378
Position 5894: 0.00014943481869688786
Position 1501: 0.00014917589527774547
Position 6149: 0.00012509303678102888
Position 5629: 0.00012297207407107726
Position 749: 0.00011887146874612679
Position 1729: 0.00011867405451742341
Position 5159: 0.00011729555522314796
Position 2259: 0.00011704435691359712
Position 1552: 0.00011195424507270496
Position 596: 0.00011126622450396498
Position 696: 9.879257773988904e-05
Position 6258: 9.100305294711845e-05
Position 5551: 9.020561833888534e-05
Position 878: 8.929003560941726e-05
Position 5458: 8.914891252418922e-05
Position 2838: 8.751437960200273e-05
Position 6335: 8.635358309084432e-05
Position 3717: 8.577510150101686e-05
Position 466: 8.524618966206453e-05
Position 2555: 7.241722576480024e-05
Position 3399: 6.904320986652749e-05
Position 1930: 6.867110368577366e-05
Position 5571: 6.743440459381931e-05
Position 4382: 5.09938809673977e-05
Position 5833: 4.9637657095771274e-05
Position 1103: 4.834299239731677e-05
Position 2459: 4.74006301091426e-05
Position 1777: 4.630252765185368e-05
Position 6089: 4.373803592958046e-05
Position 1321: 4.121835478611705e-05
Position 5635: 3.982400920290111e-05
Position 1714: 3.854557354934916e-05
Position 5240: 3.660103918570084e-05
Position 1762: 3.6527861101059575e-05
Position 1578: 3.536800613137241e-05
Position 3895: 3.5079220732952696e-05
Position 2366: 3.308802994682713e-05
Position 5108: 3.0078346342724996e-05
Position 6382: 2.9513832967764134e-05
Position 2502: 2.9488160774916976e-05
Position 2575: 2.7624398861041057e-05
Position 4199: 2.7477899872315946e-05
Position 3378: 2.6831776590800057e-05
Position 1764: 2.576654078702218e-05
Position 1645: 2.3318592834243945e-05
Position 5411: 2.2047399778853316e-05
Position 2905: 2.162084642825742e-05
Position 3383: 2.003567587049678e-05
Position 4930: 1.9261301215425748e-05
Position 6214: 1.7995392885841976e-05
Position 5638: 1.7116384317376734e-05
Position 611: 1.6812030932135164e-05
Position 6403: 1.653054048882666e-05
Position 1927: 1.5091336042272435e-05
Position 5692: 1.4791880876100579e-05
Position 158: 1.4583992484753582e-05
Position 4495: 1.323989128796631e-05
Position 3737: 1.3107253161940369e-05
Position 6077: 9.710742318636298e-06
Position 1942: 9.041489455921631e-06
Position 1576: 8.985876296323944e-06
Position 5716: 7.86619125850194e-06
Position 923: 7.852915163402468e-06
Position 758: 7.3061976818359216e-06
Position 3375: 7.221424609341357e-06
Position 1459: 6.784657818894237e-06
Position 803: 6.7699216679400474e-06
Position 771: 6.754628897858596e-06
Position 1120: 6.653451911405741e-06
Position 6245: 5.622463585104044e-06
Position 854: 5.328866401958882e-06
Position 6113: 5.153228566855352e-06
Position 2703: 5.098366789694956e-06
Position 2102: 4.903420246778623e-06
Position 2171: 4.881237086537308e-06
Position 765: 4.847468318050057e-06
Position 2835: 4.466976256669885e-06
Position 5219: 4.2429913731954145e-06
Position 5393: 4.160132176045637e-06
Position 2693: 4.101641907000161e-06
Position 4547: 4.021165010499808e-06
Position 4010: 3.954077327963886e-06
Position 3567: 3.784334315864105e-06
Position 1798: 3.751623557250351e-06
Position 4023: 3.5163933966613884e-06
Position 5437: 3.410909100627881e-06
Position 6015: 3.4104198550631862e-06
Position 3901: 3.20462314199838e-06
Position 6394: 2.794395017047513e-06
Position 5989: 2.775609418461953e-06
Position 3289: 2.6180701623387327e-06
Position 6332: 2.540094275003537e-06
Position 5984: 2.4550811924480283e-06
Position 4531: 2.4220145767192498e-06
Position 6491: 2.1951359482648154e-06
Position 101: 2.125784306886026e-06
Position 1585: 2.0362712225394587e-06
Position 140: 2.0091102137674496e-06
Position 1618: 1.992534535083035e-06
Position 288: 1.9719119357040312e-06
Position 4084: 1.8241264573611517e-06
Position 3808: 1.7955978654002245e-06
Position 2099: 1.7861046948259404e-06
Position 3387: 1.7784441289437615e-06
Position 4165: 1.7375866902252778e-06
Position 274: 1.6796625999276543e-06
Position 3943: 1.555961469654997e-06
Position 6355: 1.392877151861671e-06
Position 4235: 1.3746258386221426e-06
Position 941: 1.1800024720806627e-06
Position 3804: 9.794520044529831e-07
Position 163: 9.480144434675644e-07
Position 3106: 8.698659475786607e-07
Position 3946: 8.427076431483589e-07
Position 4280: 5.528382775738016e-07
Position 4501: 5.116834767060268e-07
Position 6432: 4.7538850681517567e-07
Position 2462: 4.120261203425195e-07
Position 3859: 3.766138212418955e-07
Position 5647: 3.7117968084325854e-07
Position 4283: 3.164597781752042e-07
Position 4268: 3.045613744158528e-07
Position 4142: 2.7616405171439874e-07
Position 4320: 2.7479661177546135e-07
Position 5423: 2.6318305438700757e-07
Position 176: 2.52123366029289e-07
Position 5376: 2.3837559836477348e-07
Position 4239: 2.2888837077007918e-07
Position 4298: 2.2822985686598762e-07
Position 1323: 1.9578728495267424e-07
Position 6019: 1.8110419092616206e-07
Position 2963: 1.7801095508037166e-07
Position 4192: 1.6635317519394493e-07
Position 4230: 1.4600970338285172e-07
Position 4203: 1.1620867758914815e-07
Position 4159: 1.133639257861288e-07
Position 1148: 1.1169576414609222e-07
Position 4535: 6.434632471940594e-08
Position 56: 5.221006130124801e-08
Position 3865: 5.157409703384157e-08
Position 3870: 3.7959298203934496e-08
Position 4553: 3.536651595845566e-08
Position 3907: 3.49695583998244e-08
Position 3984: 3.441646656525807e-08
Position 4337: 2.9483856974018507e-08
Position 5374: 2.6657328735074432e-08
Position 5756: 2.3047045616379896e-08
Position 4517: 1.67392194911142e-08
Position 1150: 7.470466555420744e-09
Position 4293: 5.860833639109077e-09
Position 202: 5.335967550809212e-09
Position 192: 4.3196932183361836e-09
Position 90: 3.5873798393663654e-09
Position 4573: 3.3076274278910584e-09
Position 6173: 3.0785512345341245e-09
Position 875: 2.355239665528527e-09
Position 1153: 1.5727413828351616e-09
Position 3658: 8.896404321252194e-10
Position 2234: 8.107254373111385e-10
Position 3954: 6.464112204673254e-10
Position 183: 2.7955159393339915e-10
