Gene = anchor
Position 8233: 0.0006375085467427063
Position 2918: 0.0006365912345809564
Position 8536: 0.0006331626928400976
Position 7938: 0.0006298223908977956
Position 6753: 0.0005307919453120847
Position 4119: 0.0005189290678069933
Position 8306: 0.0004995418095042628
Position 8076: 0.0004958641370789642
Position 6184: 0.0004915191126967492
Position 6365: 0.00047046537767633876
Position 7797: 0.00046416097834277303
Position 8296: 0.0004576744333719548
Position 8590: 0.0004238800601950105
Position 2145: 0.00041705427791509603
Position 2390: 0.0004131337797776992
Position 4956: 0.00040306619970078314
Position 3434: 0.0003841295591755617
Position 8461: 0.000365612583777123
Position 6552: 0.00033378675074606544
Position 3868: 0.0003071257136090231
Position 7836: 0.0003050482689597777
Position 3393: 0.00029504264202999056
Position 6801: 0.0002894746290919632
Position 4755: 0.0002847966610848751
Position 5719: 0.00028234664752750584
Position 493: 0.00027544847455281444
Position 3354: 0.00026644043518683546
Position 674: 0.0002661491899470385
Position 1083: 0.0002501194077714062
Position 6267: 0.0002487828255455508
Position 8322: 0.00024343194329807212
Position 8109: 0.00024231212686482863
Position 2230: 0.0002372474204842374
Position 1836: 0.0002361242758519998
Position 8285: 0.00023159936429950853
Position 3444: 0.00021843774105397077
Position 1399: 0.0002093717731524625
Position 9033: 0.00020547150741731206
Position 7276: 0.000203325128991629
Position 6342: 0.00019950244501426326
Position 5294: 0.00017469745673250354
Position 6845: 0.0001666269433340927
Position 6293: 0.0001632817828130971
Position 7232: 0.000160290474548637
Position 64: 0.0001560929329211547
Position 5851: 0.0001395417637568412
Position 6507: 0.00012470795098671106
Position 8316: 0.000122019278305225
Position 6957: 0.00012194519193856763
Position 438: 0.00010553989753911618
Position 4815: 0.00010537165525300342
Position 7506: 0.00010240464363970835
Position 469: 0.00010223370815216073
Position 2431: 0.00010088642023338129
Position 7675: 9.654065467590625e-05
Position 6980: 8.855528973172905e-05
Position 7385: 8.511933394799717e-05
Position 5950: 8.10135028117136e-05
Position 5907: 7.970541409946629e-05
Position 7466: 7.886813302254323e-05
Position 5807: 7.436270267952813e-05
Position 6924: 7.278326465931155e-05
Position 7262: 7.028859684222319e-05
Position 7742: 6.728488888702937e-05
Position 5119: 6.53541119647612e-05
Position 7299: 6.384270557017839e-05
Position 3241: 6.12403660992194e-05
Position 6680: 5.895931789371249e-05
Position 7531: 5.377756451726915e-05
Position 5957: 5.370112771684722e-05
Position 4759: 4.772067265020885e-05
Position 5044: 4.4740054437607676e-05
Position 3375: 4.0941391559990045e-05
Position 8292: 3.95009294263937e-05
Position 5860: 3.869126254416211e-05
Position 5205: 3.6864086706052926e-05
Position 9057: 3.444409799894169e-05
Position 5491: 3.1157123078578965e-05
Position 6872: 3.0688724973518286e-05
Position 7199: 3.0467103150614716e-05
Position 3370: 3.0278435820879535e-05
Position 7388: 2.861859440781903e-05
Position 5834: 2.653253524064655e-05
Position 6104: 2.4506989716099706e-05
Position 5841: 2.3069897758091245e-05
Position 140: 2.1463403173676886e-05
Position 2181: 1.9918370575357023e-05
Position 8503: 1.989646031563038e-05
Position 5895: 1.9486423111669314e-05
Position 6169: 1.942877187701679e-05
Position 7773: 1.9079084230409273e-05
Position 5179: 1.83627906965529e-05
Position 361: 1.7853478176060895e-05
Position 7244: 1.6769162100203345e-05
Position 6804: 1.6153492225482974e-05
Position 4584: 1.5886926092830572e-05
Position 7482: 1.5826763553234868e-05
Position 4764: 1.4728582488619222e-05
Position 6068: 1.3847849692127495e-05
Position 641: 1.3176505614995698e-05
Position 4578: 1.311978601473811e-05
Position 5058: 1.0709389430029895e-05
Position 1252: 1.0677145423947677e-05
Position 1182: 1.027333782675151e-05
Position 6057: 9.829997512395521e-06
Position 7246: 9.562321461150182e-06
Position 6543: 9.462536725341462e-06
Position 6757: 8.959556128644868e-06
Position 5714: 8.822220492318596e-06
Position 6921: 8.770401485468717e-06
Position 2691: 8.769074468023143e-06
Position 5014: 8.466311830625959e-06
Position 2120: 8.240313882929653e-06
Position 4979: 8.210671468979883e-06
Position 90: 8.07316091601084e-06
Position 912: 8.040562829717834e-06
Position 7340: 7.840813144723546e-06
Position 5393: 7.710834561636445e-06
Position 6807: 7.5208228774735295e-06
Position 5671: 7.365612609904345e-06
Position 109: 7.3191999944505766e-06
Position 740: 6.894340734558141e-06
Position 1240: 6.8697755771532e-06
Position 5181: 6.674271011997287e-06
Position 5664: 6.633814880252519e-06
Position 1375: 6.378196498650467e-06
Position 7326: 5.429565584287629e-06
Position 1403: 4.8825122365948045e-06
Position 1759: 4.834909786747986e-06
Position 6418: 4.761818454149479e-06
Position 6875: 4.521892211973015e-06
Position 7349: 4.474106372541649e-06
Position 6179: 4.4222849623884615e-06
Position 137: 4.026379207090809e-06
Position 4450: 3.6485586190900413e-06
Position 1293: 3.5850218882288795e-06
Position 1257: 3.2557873442857314e-06
Position 648: 3.234171210659948e-06
Position 7080: 2.9044994195779467e-06
Position 4852: 2.388875008541387e-06
Position 7219: 2.3315377682757e-06
Position 5513: 2.3028862209524653e-06
Position 6528: 2.2065292882068542e-06
Position 7499: 2.067239041721718e-06
Position 4715: 2.0001650053120066e-06
Position 4991: 1.9135537299477807e-06
Position 7351: 1.8776014541606057e-06
Position 4709: 1.8199607508105452e-06
Position 5794: 1.7733278677670146e-06
Position 1104: 1.6712615409085161e-06
Position 4453: 1.4708453024786773e-06
Position 1383: 1.4358728735380102e-06
Position 5648: 1.2482299738844758e-06
Position 4916: 1.2474835538766555e-06
Position 1671: 1.1765054327197215e-06
Position 706: 1.084036421326592e-06
Position 8152: 1.0388080979603718e-06
Position 5076: 1.035135130501715e-06
Position 424: 9.748871909577462e-07
Position 646: 9.544034314675058e-07
Position 5645: 9.191117198606127e-07
Position 4341: 8.431731163805406e-07
Position 7479: 7.279473099682056e-07
Position 5108: 7.191529795872931e-07
Position 7095: 6.862715625313647e-07
Position 5818: 6.434924216323241e-07
Position 5761: 6.037199443007689e-07
Position 5938: 5.69192055766609e-07
Position 5074: 5.583732667324906e-07
Position 5474: 5.048293789108327e-07
Position 472: 4.820332926172095e-07
Position 842: 4.137117529032731e-07
Position 6765: 3.644044921401184e-07
Position 536: 3.5328550438737454e-07
Position 5940: 3.5177564616243347e-07
Position 5506: 3.4091814085894746e-07
Position 5538: 3.016526159939892e-07
Position 5069: 2.78182844975715e-07
Position 807: 2.4216140820371864e-07
Position 6485: 2.394505329172188e-07
Position 7450: 2.3584519448139005e-07
Position 5279: 2.3496640258993525e-07
Position 5060: 2.277171589832633e-07
Position 873: 2.2035999223916975e-07
Position 5308: 2.0482788233155274e-07
Position 7089: 1.996497526766871e-07
Position 5613: 1.9500065222738821e-07
Position 1146: 1.9299483170229848e-07
Position 5246: 1.1631878621162585e-07
Position 5899: 9.150192615061556e-08
Position 1018: 8.609906158085661e-08
Position 709: 6.633358213579096e-08
Position 1282: 6.435126328918732e-08
Position 1245: 6.370152584672301e-08
Position 1110: 5.995884604044425e-08
Position 5267: 5.842999728539607e-08
Position 6020: 5.259136654223349e-08
Position 5626: 3.443614035394151e-08
Position 6044: 3.4137165196576514e-08
Position 6286: 2.7808434384135294e-08
Position 6109: 1.995694529643047e-08
Position 542: 1.5844029935776178e-08
Position 5244: 1.5733993579926648e-08
Position 1140: 1.1312116890690052e-08
Position 7051: 2.760230427746791e-09
Position 6828: 2.6524043467001112e-09
Position 7011: 1.2737249965806574e-09
Position 6002: 1.0204242732318715e-09
Position 6040: 9.184941025718845e-10
Position 6059: 4.319321099512586e-10
Position 6046: 3.226894166592394e-10
Position 6454: 2.935865609657228e-10
Position 871: 2.923044697021959e-10
Position 8055: 2.591110991238684e-10
Position 7098: 1.6296959407385034e-10
Position 6895: 1.5312674592270614e-10
Position 6531: 1.4889181690509633e-10
Position 4886: 8.027248506169704e-12
Position 915: 2.7711575470681996e-12
Position 6578: 3.124360989577822e-13
Position 5016: 1.7321084271278595e-13
Position 5033: 1.7056042810107815e-13
Position 6774: 1.6202685325625612e-13
Position 5765: 2.937130909042322e-14
Position 5485: 9.702179264533181e-15
Position 6878: 9.834983198038394e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6040: 0.9983648036967115
Position 4668: 0.9981984413532243
Position 5490: 0.9969520513770417
Position 4868: 0.9966204695586072
Position 7465: 0.9898983529107869
Position 5788: 0.9872747680277979
Position 5262: 0.9845534866346456
Position 7035: 0.9841564875157368
Position 6602: 0.9798255078526075
Position 7960: 0.9548281117819494
Position 4283: 0.8881729719362007
Position 6454: 0.45575666070640075
Position 7718: 0.30314609115757535
Position 2964: 0.20623401024940907
Position 3226: 0.18249371502517248
Position 3041: 0.11210229245330627
Position 2649: 0.08051042706774494
Position 2678: 0.05329330507855111
Position 2308: 0.04807909918174446
Position 8777: 0.04381480760386381
Position 6265: 0.04331159736893474
Position 6483: 0.02816501654462916
Position 7984: 0.027553413139058302
Position 6365: 0.027529433793933
Position 6298: 0.02256175904790857
Position 3452: 0.02240198206306527
Position 6247: 0.018983955721255177
Position 1464: 0.018254142122973934
Position 2320: 0.01735600494774561
Position 6672: 0.015605087198515421
Position 1875: 0.014073749209072093
Position 5290: 0.013760030448889933
Position 3730: 0.013006331423794829
Position 3073: 0.012222453918839698
Position 7773: 0.01142204072215468
Position 732: 0.008253690047634495
Position 3304: 0.008166307711748533
Position 5804: 0.007989942844426143
Position 1818: 0.007752453006269845
Position 5022: 0.006340416427284957
Position 3325: 0.0062587604789063845
Position 1878: 0.006251392173505612
Position 5126: 0.005897973570549495
Position 2160: 0.004937976276108073
Position 8493: 0.004921841654725275
Position 1638: 0.004589941634970707
Position 1185: 0.0041959406161442715
Position 3047: 0.004165889611915373
Position 2179: 0.004161198885214139
Position 7056: 0.004031588498906877
Position 770: 0.003945741127911627
Position 1110: 0.0033208361631912675
Position 1729: 0.003123408242997795
Position 8783: 0.002875782250249679
Position 7299: 0.0028195449679995904
Position 1166: 0.002684816676125305
Position 347: 0.0024579271823715466
Position 6338: 0.0024387825359649027
Position 817: 0.0024360515071050522
Position 5860: 0.002070154930707176
Position 8512: 0.001971405843736375
Position 7059: 0.00196474399426061
Position 4041: 0.001845606841901126
Position 8220: 0.0016877275922046583
Position 7649: 0.0015500249876443913
Position 2452: 0.0014535403562913054
Position 3748: 0.0014447097811891114
Position 5235: 0.0013841680610189692
Position 3375: 0.00138111003473872
Position 7095: 0.001330109441471613
Position 7331: 0.0013186862514693836
Position 3058: 0.001277285224922916
Position 6194: 0.0012346562680832362
Position 8415: 0.001229618519037304
Position 4305: 0.0011547451549850612
Position 8645: 0.001152315760642096
Position 3700: 0.0011166383810610361
Position 422: 0.0010894854019552291
Position 3644: 0.0010839762322059172
Position 5938: 0.0010772089333255922
Position 4122: 0.0009939771226395314
Position 4893: 0.0009658987139043614
Position 888: 0.0009392109149146591
Position 375: 0.0009220495071703891
Position 1505: 0.0009215363763964131
Position 1605: 0.0008958216766669598
Position 2691: 0.0008690396797573812
Position 7244: 0.0008056434859869993
Position 9008: 0.0008029094873836502
Position 5548: 0.0007680838207357218
Position 2116: 0.0007620161679623328
Position 2348: 0.000761840529116115
Position 5889: 0.0007399833181043654
Position 4685: 0.000729015734651031
Position 3714: 0.0007191502618185325
Position 3661: 0.000718711225415364
Position 8152: 0.0006566162951763144
Position 8424: 0.000609579377187714
Position 7349: 0.0005870421004539922
Position 1700: 0.0005790187651792802
Position 7080: 0.0005727342204165961
Position 3063: 0.0005673083630925994
Position 6734: 0.0005413718544870731
Position 4913: 0.000521375824308999
Position 6867: 0.0004928051953723013
Position 955: 0.0004724546814524338
Position 3001: 0.0004689339672725632
Position 5824: 0.0004334769378033124
Position 8590: 0.0004251461040415583
Position 1046: 0.0004006642703174586
Position 458: 0.0003667476071642595
Position 6342: 0.00034485994932381193
Position 8412: 0.00033977617632327024
Position 7828: 0.00033140732167423665
Position 5624: 0.00032727332668245447
Position 3926: 0.00032259541644274174
Position 3411: 0.0003024403067161337
Position 7114: 0.00030199194205169304
Position 7723: 0.0002972207034393177
Position 2037: 0.00029391569743160526
Position 2355: 0.0002713594315878884
Position 288: 0.0002617638141507853
Position 823: 0.000251989597375064
Position 3991: 0.0002470261776513998
Position 2697: 0.00024285393260412155
Position 3563: 0.0002183753860027138
Position 3551: 0.00021422168717736352
Position 1517: 0.00021227629225600576
Position 3868: 0.00020795571507100475
Position 3603: 0.0002005570376917167
Position 2069: 0.00019938626659354018
Position 1520: 0.00019785886055643818
Position 1119: 0.00019710487088242453
Position 7887: 0.00019705260542615818
Position 3113: 0.00019088021973599306
Position 4755: 0.00019075701173689716
Position 6689: 0.00018695959061047342
Position 6310: 0.00018480776433488894
Position 1014: 0.00018292640152034608
Position 5133: 0.00017376759378842418
Position 7436: 0.00017191585905609663
Position 789: 0.00017146918264738368
Position 1136: 0.00016705163855090007
Position 5308: 0.00016341202814798968
Position 2781: 0.00016128755408832712
Position 455: 0.00015908616913383532
Position 8450: 0.00014863774671899417
Position 7002: 0.00014699266200967994
Position 527: 0.0001454148816752268
Position 8986: 0.00013383034222916461
Position 6678: 0.00013193504572857982
Position 2087: 0.00013163073586424753
Position 504: 0.00013029251580648444
Position 8477: 0.00012784039283583013
Position 9094: 0.00012067218321025667
Position 9110: 0.00011924342220599671
Position 5375: 0.00011884792919984467
Position 8440: 0.00011836132759643773
Position 864: 0.00011584496944734389
Position 7661: 0.00011208178011500463
Position 6492: 0.0001015192192500727
Position 1132: 9.198966320048195e-05
Position 7638: 9.091594467810573e-05
Position 1257: 8.926138388245605e-05
Position 3517: 8.703577776017447e-05
Position 5774: 8.00183699804464e-05
Position 6507: 7.34173530577868e-05
Position 2324: 7.184961401486733e-05
Position 7486: 7.160328404840933e-05
Position 7385: 7.126734134746224e-05
Position 7665: 7.036307289011792e-05
Position 208: 6.909683627227658e-05
Position 3781: 6.584324774216967e-05
Position 3810: 6.465774772028399e-05
Position 305: 5.9525003453778947e-05
Position 3605: 5.753114621935029e-05
Position 2390: 5.679949109498378e-05
Position 6756: 5.5639325675265565e-05
Position 5065: 5.535375872627133e-05
Position 8899: 5.340952651241462e-05
Position 2188: 4.7914100412238504e-05
Position 7102: 4.664162229336765e-05
Position 5577: 4.620766510873106e-05
Position 5087: 4.59527492008818e-05
Position 269: 4.474108956597918e-05
Position 5025: 4.3643408519831484e-05
Position 8935: 4.30446761662178e-05
Position 8428: 3.833629598979327e-05
Position 3380: 3.399042505519833e-05
Position 5761: 3.3395144608627334e-05
Position 1155: 3.338716824917054e-05
Position 6008: 3.2131143970051566e-05
Position 7653: 3.011348436066342e-05
Position 149: 2.963098067732728e-05
Position 8384: 2.8784860478231427e-05
Position 966: 2.677916781974631e-05
Position 6220: 2.632421554195904e-05
Position 702: 2.629457631374119e-05
Position 7192: 2.5100414632489642e-05
Position 6139: 2.4302382849654792e-05
Position 7839: 2.3548253763047602e-05
Position 3568: 2.245787326057706e-05
Position 3196: 2.1980038988987104e-05
Position 1422: 2.189880543595731e-05
Position 486: 2.1485679930239595e-05
Position 472: 2.0202838708647028e-05
Position 290: 1.9315189721749426e-05
Position 7270: 1.8039628802298233e-05
Position 7523: 1.7563491163521405e-05
Position 7832: 1.626546716053832e-05
Position 3209: 1.5718096699846296e-05
Position 5142: 1.3357264760174606e-05
Position 6217: 1.2228586461038727e-05
Position 5317: 1.1680626595423429e-05
Position 3228: 1.0966999407316995e-05
Position 7473: 9.40694687708844e-06
Position 5758: 9.12602994072859e-06
Position 4852: 8.394329321986623e-06
Position 6718: 8.333983959573648e-06
Position 6528: 6.8685961788114416e-06
Position 7129: 6.5592116237362395e-06
Position 5501: 6.158972238840704e-06
Position 5163: 6.0193734996591196e-06
Position 522: 5.904773745628785e-06
Position 1483: 5.687109607404486e-06
Position 7450: 5.36947108567e-06
Position 320: 5.3668516920910085e-06
Position 469: 5.2929320302434094e-06
Position 7736: 4.821334871176919e-06
Position 801: 4.228590108883079e-06
Position 6753: 3.4792108420630195e-06
Position 6648: 3.2023694006062477e-06
Position 438: 3.183378955916902e-06
Position 5946: 2.924404702501587e-06
Position 6774: 2.906497977188037e-06
Position 6206: 2.095843047975875e-06
Position 5338: 1.958876027277252e-06
Position 5598: 1.8532947773884837e-06
Position 6779: 1.0025525959281686e-06
Position 6785: 8.953080160058099e-07
Position 5407: 8.087172611556972e-07
Position 508: 7.286180875290403e-07
Position 315: 7.055594616186338e-07
Position 7559: 6.732579650018184e-07
Position 7134: 6.41622206474108e-07
Position 5730: 4.7449743292706853e-07
Position 540: 4.5974604963881455e-07
Position 5702: 4.332576790407388e-07
Position 6551: 3.057002080281468e-07
Position 130: 2.4024837975368557e-07
Position 8285: 2.1941727891537132e-07
Position 1439: 1.614660227474772e-07
Position 1140: 1.4785039886531764e-07
Position 5807: 1.1788048703541085e-07
Position 831: 1.0621037859342589e-07
Position 5205: 1.0067814231201657e-07
Position 1293: 9.205600430197586e-08
Position 7571: 5.14394218266324e-08
Position 674: 4.7308914498039785e-08
Position 6158: 3.194632577887338e-08
Position 1018: 3.189839838723931e-08
Position 892: 3.1425499440248473e-08
Position 1025: 2.739213495831862e-08
Position 5679: 2.6401095740267885e-08
Position 978: 2.4251557302190454e-08
Position 5830: 2.4045894566307708e-08
Position 216: 1.6196050173959925e-08
Position 109: 1.570236886467267e-08
Position 5688: 1.531418287582442e-08
Position 900: 1.41847556019281e-08
Position 677: 9.986192165992925e-09
Position 646: 7.117507172767891e-09
Position 274: 5.815291714151572e-09
Position 6154: 5.709677499865189e-09
Position 7730: 2.4483454209825987e-09
Position 7727: 1.6501594602611675e-09
Position 7893: 1.5682479567946572e-09
Position 706: 1.2498374873161038e-09
Position 7624: 1.0300467669575913e-09
Position 393: 8.007225882513004e-10
Position 424: 1.2229691970890743e-10
Position 542: 1.0853525028876861e-10
Position 912: 6.978117604820815e-11
Position 529: 5.961711819216003e-11
Position 165: 5.6253979632107154e-11
