Gene = bwa
Position 539: 0.0011528520939764113
Position 1658: 0.0011460416792693443
Position 2519: 0.0010969020221431908
Position 3676: 0.0010965739316415356
Position 5483: 0.001091166862673345
Position 3479: 0.0010515231420390265
Position 1803: 0.0010228765756764467
Position 532: 0.0009826358646626671
Position 3695: 0.0009816928352674775
Position 7137: 0.0009654499577726124
Position 2923: 0.0009490140894127448
Position 4555: 0.0009464192604038563
Position 1072: 0.0008855824578593087
Position 2081: 0.0008773071518823319
Position 2094: 0.0007819530545576501
Position 4758: 0.0007777515453952155
Position 1289: 0.0007440940019941637
Position 6197: 0.0007358863404643417
Position 4705: 0.000735620441652619
Position 3949: 0.0006927206680144838
Position 4588: 0.0006248478960274441
Position 681: 0.0006211591200163451
Position 67: 0.0005917298770723258
Position 1515: 0.0005464688954678132
Position 1941: 0.0005365312535813646
Position 3542: 0.0004820988209974916
Position 721: 0.0004689439944868157
Position 717: 0.0004624928282346716
Position 1428: 0.0004612563704708051
Position 3629: 0.0004571293345620485
Position 2392: 0.00044622996253309514
Position 2330: 0.00043537088580706027
Position 2447: 0.00043264519687803146
Position 3881: 0.0004203150003772773
Position 3705: 0.00040053659114789225
Position 1723: 0.00035566824285417737
Position 1177: 0.0003555546723570665
Position 6788: 0.0003402232207718206
Position 2214: 0.0003377088512435476
Position 1982: 0.0003086343988845893
Position 1184: 0.00030664208887048674
Position 5568: 0.0002295624409790638
Position 1490: 0.00022434515738161087
Position 1630: 0.00021615122708956404
Position 1932: 0.00018668248683679036
Position 7237: 0.00018276571517151336
Position 85: 0.00015437666923913082
Position 3981: 0.0001442597593103264
Position 1605: 0.00013281291093945576
Position 746: 0.00012901418180411608
Position 2785: 0.00012592861190860466
Position 1914: 0.00012480200566208268
Position 1638: 0.00010681616017584793
Position 82: 9.476604846981309e-05
Position 499: 9.45163086754854e-05
Position 546: 8.265760356226662e-05
Position 7200: 7.692525940688244e-05
Position 1044: 7.58886770227927e-05
Position 7112: 6.94059027877931e-05
Position 1339: 6.167955112729752e-05
Position 1018: 5.0565748545280307e-05
Position 1356: 4.941550884512518e-05
Position 7121: 4.034580942293936e-05
Position 2900: 3.435857388310001e-05
Position 2768: 3.329133097091558e-05
Position 2765: 3.2940827087801554e-05
Position 1132: 3.280102605862189e-05
Position 242: 2.9304013761126393e-05
Position 1165: 2.4508821851317598e-05
Position 2846: 2.4147567238571477e-05
Position 7224: 2.396915666217519e-05
Position 893: 2.3964381158071722e-05
Position 1102: 2.3528129916506097e-05
Position 816: 2.2266331035553566e-05
Position 3499: 2.1651375794711714e-05
Position 932: 1.9217421013773502e-05
Position 1574: 1.8539290330396294e-05
Position 1389: 1.323902830922595e-05
Position 1025: 9.863174051674322e-06
Position 197: 9.256234673206192e-06
Position 73: 9.117944953402291e-06
Position 31: 8.619394619906629e-06
Position 2805: 7.440767414056286e-06
Position 592: 6.913555830714602e-06
Position 3444: 6.6907482547178774e-06
Position 3056: 5.279877073999781e-06
Position 1196: 5.016982054614973e-06
Position 1076: 4.26481690067881e-06
Position 3865: 4.182497361212788e-06
Position 359: 3.244180969021983e-06
Position 3239: 2.7507446495292337e-06
Position 1600: 2.4197104682054116e-06
Position 3426: 1.9164111340772595e-06
Position 290: 1.910373244932244e-06
Position 3440: 1.8975763907056415e-06
Position 3504: 1.8469229925331507e-06
Position 595: 1.8377307093394858e-06
Position 3919: 1.7054810325415707e-06
Position 3204: 1.6388035017465496e-06
Position 64: 1.5336142215935256e-06
Position 6395: 1.5061484270709927e-06
Position 787: 1.4394343931144194e-06
Position 480: 1.331934508692574e-06
Position 964: 1.187111104182713e-06
Position 1419: 1.165622087128386e-06
Position 586: 1.122612807262511e-06
Position 13: 9.358988110052323e-07
Position 3370: 8.726755551621338e-07
Position 574: 7.96673039145762e-07
Position 51: 6.555444872622527e-07
Position 3461: 6.378559137613012e-07
Position 3043: 5.107317942439302e-07
Position 3598: 5.085597383394191e-07
Position 343: 4.980522463595608e-07
Position 3166: 3.3611536927717857e-07
Position 20: 5.113180588609257e-08
Position 589: 3.4779555452195585e-08
Position 448: 2.435004738901305e-08
Position 3084: 1.9395548634231356e-08
Position 331: 1.7981991753650522e-08
Position 3380: 8.612809979510757e-09
Position 3282: 3.862421981078552e-09
Position 723: 1.295967462692952e-09
Position 711: 1.2700262702284536e-10
Position 577: 8.76969345911628e-11
Position 697: 2.5019455141334852e-11
Position 629: 1.8543668992044926e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2985: 0.987382196259941
Position 5962: 0.8929815475085712
Position 2656: 0.8774512012503475
Position 6986: 0.8424087971714675
Position 5438: 0.2866473454240351
Position 618: 0.282243780991049
Position 6747: 0.1646638112804859
Position 1443: 0.142215038728702
Position 1406: 0.13624550778840777
Position 1467: 0.06646472877185525
Position 661: 0.051325272296550775
Position 574: 0.04331554330275148
Position 645: 0.03558846013646848
Position 2381: 0.03401479104880854
Position 1979: 0.03392393564994232
Position 2661: 0.03340033289966533
Position 6120: 0.03288604735065617
Position 2273: 0.03257836582018608
Position 2710: 0.030064322505071926
Position 1072: 0.028784064012138372
Position 4809: 0.027497643925929093
Position 3814: 0.020425631118227913
Position 1102: 0.01627801730215993
Position 1584: 0.014585213834181142
Position 2483: 0.013244625905784856
Position 902: 0.012974087181238414
Position 1123: 0.012279277012001235
Position 3182: 0.011697378527231699
Position 586: 0.010840683671982468
Position 7014: 0.009906305725259428
Position 4251: 0.008643581196233938
Position 3541: 0.008636870238387405
Position 6455: 0.007990420943303374
Position 2609: 0.007157208897471124
Position 622: 0.006753626450618046
Position 3321: 0.006319557245839014
Position 2997: 0.005360779803584575
Position 1217: 0.0051329951460697965
Position 1941: 0.004777211210455114
Position 1047: 0.004585616623719137
Position 849: 0.0037895726562023222
Position 1663: 0.0037655382326494185
Position 3745: 0.0034780564987691013
Position 2204: 0.0030883135039682695
Position 1228: 0.0029941560274413586
Position 3475: 0.002928162555277655
Position 2415: 0.002809245107198011
Position 6706: 0.0028001989398224424
Position 7284: 0.002566892425096122
Position 3582: 0.0024838003364382384
Position 1471: 0.0024017887983736434
Position 3971: 0.00237487463112832
Position 4611: 0.0023066857615596844
Position 1641: 0.0023005262702588463
Position 6488: 0.0022521993207502322
Position 238: 0.0020167375801841835
Position 6669: 0.0019805138008858443
Position 6425: 0.0018678823259021624
Position 5497: 0.0018487470165453662
Position 2713: 0.0018066956566581923
Position 2296: 0.0017812624245167408
Position 1257: 0.0017324025448597344
Position 2629: 0.0016960652783070446
Position 3379: 0.001631124200350158
Position 6512: 0.0016158448377008435
Position 1416: 0.001605261115559376
Position 3832: 0.0016022747730735788
Position 3336: 0.0015136696835552329
Position 3179: 0.0015134565471533127
Position 6439: 0.0014737522863652972
Position 1076: 0.0014138012511593502
Position 1882: 0.0013162178871036865
Position 157: 0.0012672652028803556
Position 7317: 0.0012475818533172196
Position 5968: 0.0012349805860279927
Position 7027: 0.0012337501768127112
Position 2461: 0.001171273482728742
Position 1451: 0.0010982771814399513
Position 5623: 0.0010578092170118161
Position 3932: 0.0010157485238143711
Position 5791: 0.0010114286717405048
Position 6922: 0.0008110901112513352
Position 6919: 0.0007649298243841085
Position 328: 0.0007558861826894405
Position 4891: 0.0007248056364654585
Position 7205: 0.0007109658658824112
Position 6416: 0.0006602799535501226
Position 7251: 0.0005764154277487891
Position 5767: 0.0004808298253714945
Position 2160: 0.0004740607384819781
Position 2066: 0.00046772572787845255
Position 1032: 0.0004287288286084185
Position 6433: 0.00038392329798702345
Position 6882: 0.0003805919447311257
Position 1243: 0.00038034062291469395
Position 5964: 0.0003126700754456035
Position 691: 0.0002789873821901332
Position 1914: 0.0002740406780876291
Position 5815: 0.0002567153235357848
Position 5975: 0.00021063339907666722
Position 1110: 0.0002100107919295677
Position 290: 0.00020722203706634578
Position 6794: 0.00020178393350832026
Position 1600: 0.00019802863557400144
Position 6398: 0.00019730627302687513
Position 3437: 0.00018009729292289326
Position 5663: 0.0001676990876726792
Position 2881: 0.0001548331947888511
Position 3225: 0.00014615703050196185
Position 595: 0.0001348626896992948
Position 7322: 0.00012176339716448185
Position 3895: 0.00011439677898665012
Position 6995: 0.00011378894916027725
Position 161: 9.639173163964415e-05
Position 787: 9.422661768562392e-05
Position 7293: 9.292980166822985e-05
Position 6255: 8.916748870840599e-05
Position 6775: 8.539140136415492e-05
Position 301: 7.203653532055316e-05
Position 7169: 6.940590278779304e-05
Position 2106: 4.687966719539739e-05
Position 2247: 4.1193752865390856e-05
Position 3755: 4.084142397285102e-05
Position 2472: 3.979457721028367e-05
Position 111: 3.173443958501146e-05
Position 2324: 2.2495830712126533e-05
Position 2110: 2.0098091824238585e-05
Position 3660: 1.9933402539667625e-05
Position 268: 1.7009130436407836e-05
Position 3113: 1.5571866412720418e-05
Position 1080: 6.900175320017897e-06
Position 856: 6.7096475642971005e-06
Position 4097: 6.034893736128187e-06
Position 175: 4.451524010290042e-06
Position 5011: 4.335129260650298e-06
Position 1289: 4.134585037176432e-06
Position 4965: 4.093943346093709e-06
Position 1364: 3.7347903430073417e-06
Position 3398: 3.237572926898154e-06
Position 188: 2.5344595449510556e-06
Position 932: 2.145316937675537e-06
Position 256: 2.0902346338476713e-06
Position 307: 1.9172661471960606e-06
Position 947: 1.8613339279395129e-06
Position 3376: 1.7073409121860295e-06
Position 88: 1.4822891662873833e-06
Position 197: 7.026227676696178e-07
Position 431: 2.306739337935195e-07
Position 248: 1.7802033812534845e-07
Position 260: 1.2133319098367947e-07
Position 1370: 8.183647481236867e-08
Position 463: 5.845264852098063e-08
Position 440: 4.898527514249349e-08
Position 3164: 3.1582657508907816e-08
Position 270: 3.0893187569587233e-08
Position 58: 2.406862708932251e-08
Position 103: 8.433769170814112e-09
Position 359: 4.155291304649648e-09
Position 368: 3.1801785291087947e-09
Position 667: 2.3177079352568237e-09
Position 64: 2.3066408150589687e-09
Position 71: 2.1926347771450704e-10
Position 495: 7.878832210656138e-11
Position 423: 9.639334441530715e-12
Position 629: 4.0232139521527053e-13
