Gene = trc
Position 1463: 9.037533725061331e-05
Position 3381: 8.382399354041231e-05
Position 976: 7.970179310085441e-05
Position 2686: 7.836519013321892e-05
Position 1925: 7.603499310326583e-05
Position 1460: 7.426285328459508e-05
Position 1331: 7.042422553084101e-05
Position 1499: 5.205836953107221e-05
Position 1877: 5.040272345563742e-05
Position 1107: 4.57262833632468e-05
Position 206: 4.5635281593402505e-05
Position 766: 3.957168329290296e-05
Position 1190: 3.825903031494586e-05
Position 3040: 3.39065474384336e-05
Position 2452: 3.37115990274488e-05
Position 590: 3.2781598978947005e-05
Position 854: 2.977514708825368e-05
Position 1045: 2.8881276796447054e-05
Position 3090: 2.8600230224658254e-05
Position 255: 2.6659904334681206e-05
Position 2234: 2.4303873486478312e-05
Position 1259: 2.138680828459593e-05
Position 613: 1.9840596070271676e-05
Position 406: 1.957562497120646e-05
Position 2015: 1.952309154383652e-05
Position 2689: 1.856299316821503e-05
Position 2093: 1.5793740941679813e-05
Position 3017: 1.57617366035077e-05
Position 751: 1.4016602184604662e-05
Position 3068: 1.4015115606143074e-05
Position 2891: 1.280805793436377e-05
Position 1968: 1.1946985149491545e-05
Position 610: 1.052228664082597e-05
Position 261: 1.0243549717034457e-05
Position 3398: 8.690403054969918e-06
Position 222: 8.143320319488453e-06
Position 530: 7.243454891126445e-06
Position 607: 6.289606241143077e-06
Position 2348: 5.710481658342117e-06
Position 794: 5.655699381874228e-06
Position 3052: 5.459868056082269e-06
Position 192: 5.202301208889037e-06
Position 1270: 4.316272257921813e-06
Position 334: 3.8141217155585963e-06
Position 2449: 3.6991487515122963e-06
Position 997: 3.5345877977867976e-06
Position 376: 3.4536087355666764e-06
Position 318: 3.3309583902556655e-06
Position 2098: 3.2499311620820052e-06
Position 349: 2.862719723450595e-06
Position 769: 2.762834600761454e-06
Position 442: 2.6947140699738252e-06
Position 3409: 2.5783464414128716e-06
Position 463: 2.3901579735833655e-06
Position 2210: 2.3653198110052266e-06
Position 2051: 2.310823167301464e-06
Position 503: 1.6316819686642837e-06
Position 439: 1.6149350424823307e-06
Position 1628: 1.3733969425945112e-06
Position 1868: 1.3713804711133532e-06
Position 295: 1.252821789772237e-06
Position 2072: 8.863002782401043e-07
Position 225: 8.413877783164401e-07
Position 436: 7.662423971134751e-07
Position 694: 6.457072929600504e-07
Position 427: 5.602868689953554e-07
Position 687: 5.547651938822115e-07
Position 676: 4.213645511667836e-07
Position 484: 3.826626776959759e-07
Position 280: 3.630868417205794e-07
Position 664: 3.1934001731842775e-07
Position 167: 2.2692932956150178e-07
Position 779: 1.9607188670901647e-07
Position 1946: 1.893952580155225e-07
Position 1619: 1.4387453072642988e-07
Position 412: 1.4377692292392394e-07
Position 382: 1.4232743417663844e-07
Position 418: 1.4032101303106046e-07
Position 493: 9.597340588362653e-08
Position 1359: 9.396609405326767e-08
Position 232: 7.207023690889006e-08
Position 184: 6.03969421582801e-08
Position 370: 4.751728044466941e-08
Position 307: 3.9963835581473524e-08
Position 634: 3.6009730469503013e-08
Position 400: 2.7575619244179812e-08
Position 289: 2.6956404610802046e-08
Position 219: 2.2700990083254947e-08
Position 1385: 1.5712985290463925e-08
Position 747: 1.429350977890503e-08
Position 1274: 1.1323308548287205e-08
Position 1134: 9.527269493145713e-09
Position 1370: 3.1905371073141286e-09
Position 712: 2.0212651277805065e-09
Position 2112: 4.6303841736639386e-10
Position 1534: 1.811053846372065e-10
Position 1375: 1.633546592186736e-10
Position 1556: 5.2620444477047434e-11
Position 155: 3.86010192455381e-11
Position 415: 5.043140979210521e-13
Position 388: 7.099900523270772e-16
