Gene = pigeon
Position 2983: 7.693185549299357e-05
Position 1468: 7.394053697281563e-05
Position 1365: 6.85099438274301e-05
Position 2722: 6.759908618026881e-05
Position 2204: 6.106707110216017e-05
Position 1273: 5.646498591075146e-05
Position 1956: 4.765868220964195e-05
Position 2676: 4.543476701590945e-05
Position 484: 4.365766176188273e-05
Position 2212: 4.0898952630062e-05
Position 2188: 3.913629458745033e-05
Position 2007: 2.6573759593078132e-05
Position 3092: 2.530966770734338e-05
Position 191: 2.281899990562673e-05
Position 308: 2.2309239525895252e-05
Position 3759: 2.190093005185526e-05
Position 1522: 2.0481165037640993e-05
Position 3183: 1.9973768601123495e-05
Position 2626: 1.960778193821782e-05
Position 1197: 1.93781260759873e-05
Position 2087: 1.7762293857886402e-05
Position 1180: 1.6727494011536747e-05
Position 1270: 1.6529884511102603e-05
Position 3298: 1.5785096347502963e-05
Position 998: 1.5425436469313392e-05
Position 3606: 1.4620550846531128e-05
Position 3755: 1.4479690851157702e-05
Position 1228: 1.4367088441462973e-05
Position 1360: 1.3107632437029045e-05
Position 2105: 1.2914778141051557e-05
Position 158: 1.1992061513869168e-05
Position 195: 1.182265169330194e-05
Position 3344: 9.504298756955072e-06
Position 381: 9.409268789774701e-06
Position 3303: 9.359420032344819e-06
Position 1173: 8.293573468177223e-06
Position 3316: 7.833120341444815e-06
Position 2535: 7.680255275320208e-06
Position 1111: 7.645733325486293e-06
Position 1212: 7.2774418455964535e-06
Position 3791: 6.928907466723233e-06
Position 2708: 6.728358679098562e-06
Position 3313: 6.253066596361501e-06
Position 3576: 6.251065655183925e-06
Position 1527: 5.636298780032535e-06
Position 1428: 5.357940940896009e-06
Position 1738: 5.155989316878377e-06
Position 2695: 5.001787268375147e-06
Position 3809: 4.851111702931833e-06
Position 3159: 4.551184202434187e-06
Position 3162: 4.303894025095579e-06
Position 947: 4.2873908167215835e-06
Position 2720: 3.83744462323737e-06
Position 1123: 3.6155636225977504e-06
Position 2018: 3.346914099445208e-06
Position 552: 3.029665285332522e-06
Position 1005: 2.9864809001418893e-06
Position 2364: 2.932960965554018e-06
Position 3704: 2.824502647862908e-06
Position 3732: 2.5766368840236407e-06
Position 2283: 2.572739171991372e-06
Position 3685: 2.479048338197418e-06
Position 2388: 2.3408782423066424e-06
Position 3679: 2.2486880575900384e-06
Position 60: 2.161019244275272e-06
Position 1011: 1.9750224145623112e-06
Position 462: 1.8511269414630246e-06
Position 1448: 1.8416899764603867e-06
Position 403: 1.700616451345929e-06
Position 45: 1.689028525187357e-06
Position 3466: 1.6792504985238422e-06
Position 2114: 1.6316458163328434e-06
Position 1313: 1.5800799511077154e-06
Position 619: 1.5073675321280099e-06
Position 874: 1.4864498364128231e-06
Position 3824: 1.4382203764492714e-06
Position 1430: 1.4104908238857173e-06
Position 2821: 1.4022263737420673e-06
Position 559: 1.382062904208213e-06
Position 3634: 1.3288537500508483e-06
Position 2373: 1.1306639216852322e-06
Position 14: 8.640505719964263e-07
Position 2653: 8.337134365424971e-07
Position 3781: 7.657963208169305e-07
Position 3107: 7.246728113546319e-07
Position 423: 6.464592408711754e-07
Position 405: 6.307216216879806e-07
Position 1378: 4.520154537698531e-07
Position 1362: 3.8620987186305915e-07
Position 123: 3.666033129959167e-07
Position 3693: 3.61899267988128e-07
Position 3574: 3.4745876739674503e-07
Position 3210: 2.8700182227497496e-07
Position 539: 2.85898608394541e-07
Position 2978: 2.658910749483045e-07
Position 54: 2.6583888822206805e-07
Position 2799: 2.355089191523963e-07
Position 2531: 2.2968963568200844e-07
Position 630: 2.1341667754939574e-07
Position 2612: 1.5119352885307142e-07
Position 1013: 1.4729913960454126e-07
Position 2437: 1.4506303307153354e-07
Position 2786: 1.3426861808416973e-07
Position 3662: 1.2239483660060826e-07
Position 2581: 1.089005537893798e-07
Position 1636: 1.0011536477991816e-07
Position 416: 9.903465312043128e-08
Position 686: 7.872146274931457e-08
Position 3695: 7.337288304288375e-08
Position 3778: 7.307039963183599e-08
Position 1299: 4.0888602294933466e-08
Position 545: 3.416206285867688e-08
Position 459: 3.241454282167554e-08
Position 699: 3.161731759497621e-08
Position 263: 2.750540773047116e-08
Position 1638: 2.5456727405054514e-08
Position 2547: 2.452681760972934e-08
Position 1282: 2.0717632969694557e-08
Position 1294: 1.9798905259362356e-08
Position 824: 1.916884202229673e-08
Position 3730: 1.7158550090187063e-08
Position 696: 1.2301710683152738e-08
Position 221: 1.1524904175750894e-08
Position 1184: 5.819704164308168e-09
Position 1534: 5.400296036576204e-09
Position 1714: 5.3644243349061075e-09
Position 2137: 4.944556531322136e-10
Position 1016: 1.8542310342666954e-10
Position 3319: 1.767669677003223e-10
Position 3387: 7.544261184038445e-11
Position 3236: 3.3884026525164364e-11
Position 2899: 3.0757391153325415e-11
Position 3133: 1.680197108410051e-11
Position 2999: 8.101912816155302e-12
Position 659: 2.04218594422191e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1035: 0.9979691399085767
Position 675: 0.9898986669926114
Position 3402: 0.9890757322970419
Position 2832: 0.9871564923517717
Position 2255: 0.967159550479671
Position 2547: 0.9538791322298437
Position 207: 0.8738148261416863
Position 3138: 0.8050878868366438
Position 1896: 0.096994811813428
Position 527: 0.06202477341532532
Position 2572: 0.034917558906565414
Position 212: 0.03187306374484136
Position 1899: 0.02948301259475477
Position 245: 0.01285782914620458
Position 3363: 0.010258584766815012
Position 3241: 0.010112758325788987
Position 2897: 0.007819422790381607
Position 686: 0.006105981217113475
Position 2074: 0.0023602001358933758
Position 452: 0.0021216735730660258
Position 239: 0.002120944863648977
Position 3263: 0.0020389378064019064
Position 2894: 0.0018737362205573508
Position 1062: 0.0013825982220344259
Position 1464: 0.0011705498505687904
Position 2351: 0.0010984102801656634
Position 2399: 0.0010555501491822117
Position 3704: 0.0009896385077843935
Position 2596: 0.000913520784871612
Position 854: 0.0009036828488436661
Position 472: 0.0008554779624564985
Position 3667: 0.0008414752388549964
Position 683: 0.0008072333243739567
Position 2841: 0.0007900922075423894
Position 2704: 0.0007752409043845427
Position 3245: 0.0007223773982226333
Position 2288: 0.0007189805454639577
Position 1874: 0.0006496497158518022
Position 539: 0.0005378316705361192
Position 386: 0.00048445326420534714
Position 3624: 0.0004447807834921591
Position 2018: 0.00041810684882376183
Position 3892: 0.00039781653067441213
Position 3229: 0.00037709209405322483
Position 338: 0.0003687919998457648
Position 2129: 0.00035666108508655996
Position 2445: 0.00032812241082088244
Position 209: 0.0003252375890377784
Position 1824: 0.00023705352391207438
Position 2300: 0.00021670935559105732
Position 2240: 0.000207933408266967
Position 2034: 0.000197751220036818
Position 3851: 0.00019356952987501175
Position 1555: 0.0001772793512991787
Position 403: 0.00015508314306474284
Position 335: 0.00015503340141533162
Position 2267: 0.00015247758982351936
Position 400: 0.00014569283077803792
Position 1574: 0.00010585408886065141
Position 1435: 0.00010490887983900136
Position 278: 8.617132666422616e-05
Position 2483: 8.288135769523123e-05
Position 2927: 7.726200910703393e-05
Position 3149: 7.334634413028739e-05
Position 1724: 6.907783231703508e-05
Position 1753: 6.628018347813191e-05
Position 3647: 6.459035434771574e-05
Position 1448: 5.675017132091027e-05
Position 1801: 5.662900531362754e-05
Position 443: 5.3831647481789904e-05
Position 2384: 5.0211177620607666e-05
Position 691: 4.635477080503475e-05
Position 860: 4.5150558787776466e-05
Position 2051: 4.342475121413578e-05
Position 3683: 4.17008374168561e-05
Position 2987: 4.057980056140408e-05
Position 1133: 3.69759599561421e-05
Position 3077: 3.6891244335983476e-05
Position 707: 3.4786649884047214e-05
Position 3417: 3.471607907412541e-05
Position 2330: 2.674999503795328e-05
Position 3596: 2.5195325644206464e-05
Position 2108: 2.4015180366152535e-05
Position 1704: 2.3247750159873784e-05
Position 581: 2.1644661156004105e-05
Position 2105: 2.0231876431647563e-05
Position 2908: 1.9239705707441506e-05
Position 512: 1.8952010700685066e-05
Position 2990: 1.800081191565902e-05
Position 3589: 1.7988693594095892e-05
Position 1595: 1.7775824383432326e-05
Position 2327: 1.615272430043977e-05
Position 1203: 1.5827261485320402e-05
Position 341: 1.464522305232059e-05
Position 1589: 1.4154727251732272e-05
Position 3511: 1.3616821404815764e-05
Position 2451: 1.2746458202186223e-05
Position 1995: 1.1355305240324746e-05
Position 2160: 9.677117606582795e-06
Position 947: 9.144103288307734e-06
Position 305: 8.294797141637721e-06
Position 802: 7.299223516595893e-06
Position 2641: 7.243577152779419e-06
Position 296: 7.076361650364365e-06
Position 1960: 6.3635826123354085e-06
Position 1081: 5.825103127063537e-06
Position 2342: 5.074349437687843e-06
Position 1956: 4.421035115802319e-06
Position 704: 4.408927883163496e-06
Position 1347: 4.107886818684351e-06
Position 1974: 4.041741825888843e-06
Position 925: 3.897993592565348e-06
Position 3755: 2.67943543249169e-06
Position 793: 2.577073356579894e-06
Position 2867: 2.449782368013022e-06
Position 1212: 2.308241193661609e-06
Position 3524: 2.227693991609025e-06
Position 2137: 2.0344580864851254e-06
Position 97: 1.7997451030123742e-06
Position 2938: 1.7817465230813193e-06
Position 1404: 1.3328664450610064e-06
Position 437: 1.309778039683203e-06
Position 1083: 1.288783552484269e-06
Position 1482: 1.2829604144316952e-06
Position 1968: 1.2009713510692153e-06
Position 3555: 1.1169946291595674e-06
Position 475: 9.654654552121604e-07
Position 1308: 9.534939751274795e-07
Position 483: 9.370777438263128e-07
Position 3652: 8.986037275689163e-07
Position 3557: 8.168758002069312e-07
Position 135: 5.859271055331061e-07
Position 2993: 5.623018935037073e-07
Position 1094: 5.413591196216479e-07
Position 3466: 3.478852222220027e-07
Position 467: 3.380476186048349e-07
Position 830: 3.168451429526817e-07
Position 3461: 3.1305440965695856e-07
Position 812: 2.3229781938763096e-07
Position 866: 2.2826996513901314e-07
Position 874: 2.0401159746427258e-07
Position 100: 1.7542207862150475e-07
Position 377: 1.33368714664694e-07
Position 824: 1.1829235918686709e-07
Position 3290: 1.1615647555108337e-07
Position 3601: 1.1049279839322531e-07
Position 2996: 1.0210790309690591e-07
Position 893: 1.0151939645990429e-07
Position 587: 1.0094444183749342e-07
Position 302: 9.76031730431758e-08
Position 962: 9.50537988169602e-08
Position 557: 8.092631552388212e-08
Position 766: 3.303525659945894e-08
Position 2861: 2.7648514746381808e-08
Position 290: 2.6938507293882815e-08
Position 110: 2.4697873492328143e-08
Position 616: 1.7967078076898167e-08
Position 428: 1.3884871426065335e-08
Position 3011: 1.3872701023956615e-08
Position 975: 1.3406679891784265e-08
Position 735: 7.1428809123402674e-09
Position 908: 6.031345248008289e-09
Position 608: 5.197074645893139e-09
Position 759: 4.678089201884234e-09
Position 745: 3.446721656099214e-09
Position 139: 1.693876328181906e-09
Position 709: 1.3432034831478719e-09
Position 221: 9.376016257980908e-10
Position 149: 1.5817139725027454e-12
Position 154: 1.0294076014580577e-12
Position 180: 8.087444148425099e-13
