Gene = GramD1B
Position 1599: 0.0016874489324705132
Position 11262: 0.0016143201984430212
Position 3204: 0.001470393921258325
Position 6523: 0.0014103790654524334
Position 13223: 0.0013769383248285034
Position 6626: 0.0013307984042432246
Position 491: 0.001311897724028658
Position 7607: 0.001226938257199062
Position 1646: 0.001197306857227321
Position 10493: 0.0011717454956242917
Position 13933: 0.0011482294608155979
Position 1364: 0.0011419825395377686
Position 7966: 0.0011395634255774762
Position 6197: 0.0011247864933380397
Position 9869: 0.0011186455626438457
Position 10398: 0.0011167282521284713
Position 9659: 0.0010857643483362257
Position 2746: 0.001058799649426469
Position 13253: 0.001040764309422085
Position 5450: 0.0010298954549920985
Position 860: 0.0009937715987950967
Position 13009: 0.0009811464135135357
Position 6887: 0.0009091489001594067
Position 13239: 0.0008993433775676723
Position 10831: 0.0008682513829794654
Position 6534: 0.0008448365689523768
Position 11634: 0.0008377711687125118
Position 2042: 0.0008135062395013744
Position 14396: 0.0008069958557381958
Position 12214: 0.0008040548048129624
Position 946: 0.000796626053148192
Position 14337: 0.0007594613209606546
Position 2183: 0.000759117394818791
Position 259: 0.0007489021960580937
Position 8557: 0.0006971908919955369
Position 11322: 0.0006723175591959741
Position 2742: 0.00066623619946929
Position 8090: 0.0006468823609863694
Position 8320: 0.0006421556866194295
Position 737: 0.0006071853635787535
Position 8352: 0.0006000031299637767
Position 935: 0.0005936511355746276
Position 477: 0.0005854502745430629
Position 6375: 0.0005282800054416554
Position 13344: 0.0005280732105335474
Position 9995: 0.0005109455024072811
Position 972: 0.0004661228090803233
Position 9803: 0.00045997541817196716
Position 8547: 0.0004596715715727499
Position 12871: 0.00041171252776490383
Position 191: 0.0003538635155819017
Position 13591: 0.0003377893674322541
Position 14152: 0.00032344919642410605
Position 7538: 0.00028824965798924455
Position 9151: 0.00028777920886561366
Position 1078: 0.00028494928052258525
Position 12953: 0.00026512862258092106
Position 650: 0.0002645435391482178
Position 4704: 0.00026312936742052637
Position 7854: 0.0002491125685450858
Position 13085: 0.0002463577787335024
Position 7458: 0.00024064437705482596
Position 12019: 0.00020798792958731291
Position 746: 0.0002024516513002716
Position 12206: 0.00020145085802498861
Position 701: 0.00018511144842038083
Position 13218: 0.00017557319412204493
Position 7552: 0.00017510270325273047
Position 13624: 0.00017475669271493807
Position 3027: 0.00016009510716896542
Position 12608: 0.00015996600710187908
Position 9842: 0.00014877635376599627
Position 120: 0.00014747308885372374
Position 9550: 0.00014038046296689774
Position 12754: 0.00013389395827284945
Position 943: 0.00012565785553915
Position 12714: 0.0001236951067211825
Position 11197: 0.00011519367833580482
Position 8123: 0.00011517342451170415
Position 981: 0.00011237794364048937
Position 9935: 0.00011136011259920572
Position 9812: 0.00010761601696065655
Position 856: 0.00010248752455039406
Position 126: 0.00010064606278661884
Position 9795: 9.488890508786295e-05
Position 7881: 9.299964513990024e-05
Position 13762: 7.943426185802504e-05
Position 7934: 6.925813751779665e-05
Position 7774: 6.861826740401802e-05
Position 8522: 6.327789940905279e-05
Position 10127: 6.0162096702198384e-05
Position 8590: 5.349875132952862e-05
Position 9694: 4.8121347847074206e-05
Position 10168: 4.615994252232857e-05
Position 688: 4.4362159899604604e-05
Position 231: 3.9986499809776465e-05
Position 681: 3.9652784435167626e-05
Position 3159: 3.7780420594601946e-05
Position 5745: 3.702068782856402e-05
Position 10515: 3.601913076147402e-05
Position 183: 3.337078244900514e-05
Position 827: 3.265670587341789e-05
Position 9982: 3.2090243696738075e-05
Position 3022: 2.576303111585029e-05
Position 10273: 2.3912580067871497e-05
Position 504: 2.2652743792134816e-05
Position 10004: 2.1715611462398026e-05
Position 2770: 2.0819517278618145e-05
Position 1604: 2.0188712630624542e-05
Position 2532: 1.8058033614581515e-05
Position 770: 1.80185984438948e-05
Position 132: 1.7997583473013585e-05
Position 9715: 1.7817778113986383e-05
Position 9683: 1.6417219638450428e-05
Position 267: 1.4443080397932681e-05
Position 6265: 1.3585274877642342e-05
Position 2726: 1.337145359115847e-05
Position 10330: 1.214184344724521e-05
Position 9824: 1.1660742893742608e-05
Position 10032: 1.1657132792368922e-05
Position 731: 1.1409447496867377e-05
Position 6411: 1.0427591551343798e-05
Position 9766: 9.36588037741765e-06
Position 10038: 8.962866033687878e-06
Position 9706: 8.929232703305285e-06
Position 6149: 8.522362011568679e-06
Position 864: 7.74557616686619e-06
Position 6361: 6.8995220281801855e-06
Position 783: 6.819448850718195e-06
Position 317: 6.353519208625488e-06
Position 10356: 6.203525904620349e-06
Position 598: 6.169496275660916e-06
Position 9961: 5.696940398937649e-06
Position 988: 5.608716431356808e-06
Position 13371: 4.9354654209836856e-06
Position 1200: 4.855437801413592e-06
Position 9494: 4.552151296007649e-06
Position 9818: 4.32911656403865e-06
Position 10002: 4.1064780878437204e-06
Position 10070: 3.8847637688233104e-06
Position 768: 3.7513232994165025e-06
Position 1393: 3.4167330659323175e-06
Position 106: 3.261513755649759e-06
Position 12769: 2.9632715887814433e-06
Position 265: 2.937453063978744e-06
Position 794: 2.9088736366647187e-06
Position 319: 2.8272219485378996e-06
Position 2170: 2.8271038858745658e-06
Position 84: 2.670908118995515e-06
Position 6387: 2.6480979474326043e-06
Position 13810: 2.4028918743062124e-06
Position 9963: 2.284506954204749e-06
Position 12851: 1.5805592716821005e-06
Position 6666: 1.5355846572847688e-06
Position 10040: 1.4681665089012797e-06
Position 809: 1.2669305420112725e-06
Position 13229: 1.1660753476554548e-06
Position 369: 1.0891105652938014e-06
Position 10222: 1.0607815793875795e-06
Position 710: 1.0250371094227848e-06
Position 907: 8.714374051983268e-07
Position 12992: 8.245207594252393e-07
Position 407: 8.025949014160687e-07
Position 18: 7.520293353440013e-07
Position 7918: 6.44810245987008e-07
Position 543: 5.408166355893607e-07
Position 6147: 5.035943096644158e-07
Position 759: 4.288741658504799e-07
Position 1218: 4.115563445537758e-07
Position 322: 3.944127887949339e-07
Position 87: 3.5274988062402465e-07
Position 1698: 3.516517435679367e-07
Position 1589: 2.916436432575928e-07
Position 12199: 2.7279196589527886e-07
Position 1056: 2.6103243544639546e-07
Position 824: 2.5580887966454883e-07
Position 8412: 2.2561994643266818e-07
Position 536: 1.748455872654921e-07
Position 858: 1.642188918558608e-07
Position 414: 1.54195205067147e-07
Position 9943: 1.4547756897739317e-07
Position 10247: 1.436763849782964e-07
Position 11929: 1.0010801929289345e-07
Position 6132: 7.898596696249974e-08
Position 13110: 5.528467068805269e-08
Position 384: 5.107514192729251e-08
Position 10244: 4.300143203133154e-08
Position 334: 3.978499031708789e-08
Position 12574: 3.342177896982351e-08
Position 1031: 2.8127357197703825e-08
Position 7407: 2.5351553754995056e-08
Position 8962: 2.39122151372319e-08
Position 712: 1.451350071434574e-08
Position 12809: 1.0606896922038451e-08
Position 10607: 6.455260894258688e-09
Position 12621: 6.281561131904648e-09
Position 1348: 5.963982650409103e-09
Position 12818: 5.5108060892434475e-09
Position 7307: 3.81989995997823e-09
Position 8985: 1.950625669261644e-09
Position 831: 1.5890384593015873e-09
Position 12627: 1.374946770489778e-09
Position 1328: 9.983163011012805e-10
Position 12798: 2.7317684088959063e-10
Position 1477: 5.7361041195118816e-11
Position 1502: 5.255767933890299e-11
Position 1210: 4.2670366731791596e-11
Position 1162: 3.458823899873008e-11
Position 1126: 4.447886763837768e-12
Position 1147: 2.5047795427088673e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12443: 0.9997538543778336
Position 9934: 0.975586187695291
Position 9609: 0.973876283477547
Position 8431: 0.9474551713240305
Position 5652: 0.9442141636957374
Position 5177: 0.8845829210419855
Position 11928: 0.8367188781598364
Position 10176: 0.7848571853414055
Position 7698: 0.6473803866488119
Position 13526: 0.6112073616802179
Position 10653: 0.3962072868385361
Position 1031: 0.386787311538441
Position 13201: 0.3088519282201398
Position 14249: 0.2568681702274708
Position 7695: 0.22010518525450795
Position 10216: 0.2070582777533968
Position 12302: 0.15234082967588525
Position 13123: 0.15231130281544145
Position 10704: 0.07954766066117869
Position 11465: 0.07340508044497976
Position 12929: 0.07236567444405179
Position 10621: 0.0657982816134481
Position 11481: 0.06220071274107054
Position 8012: 0.05670298139818046
Position 7671: 0.05474951627084549
Position 10513: 0.04891097100436056
Position 6862: 0.04599503353858113
Position 13908: 0.04554350439188221
Position 5370: 0.03863265545241493
Position 5791: 0.03526172242514767
Position 12944: 0.0330085565241652
Position 8618: 0.028871875602307483
Position 13159: 0.026964306534073508
Position 14005: 0.024083914689582247
Position 11776: 0.024043082934327352
Position 8694: 0.02220929073479683
Position 13386: 0.020635324158458975
Position 8230: 0.020470963511190824
Position 6224: 0.018585532373188985
Position 10631: 0.017327369368563682
Position 3119: 0.01555661831594234
Position 8022: 0.014438110262129157
Position 11168: 0.013986946929547169
Position 9392: 0.01387756419207757
Position 3044: 0.013358139261441937
Position 13061: 0.013066710104699477
Position 10901: 0.012773452556205728
Position 12666: 0.012347153494819166
Position 9626: 0.012290882603396286
Position 10772: 0.01207670522282868
Position 819: 0.011834667721699815
Position 9711: 0.011222949250496222
Position 8928: 0.01117250411884655
Position 10880: 0.010978962247905653
Position 5091: 0.010706335172299807
Position 12783: 0.009922109843107483
Position 9915: 0.008836011725557442
Position 3367: 0.008784313509557684
Position 342: 0.008732072023015697
Position 5072: 0.008690379833562554
Position 8727: 0.008585469865384377
Position 4765: 0.008372711535352911
Position 3267: 0.00819856979974887
Position 6742: 0.007903668268606289
Position 1139: 0.0077586842643596905
Position 6469: 0.0076954125592672805
Position 5731: 0.007312552137829952
Position 10855: 0.007268901326137294
Position 13009: 0.0072072920095038635
Position 876: 0.007112192954561062
Position 4592: 0.007022036091998426
Position 6416: 0.006975694682723984
Position 11717: 0.006716464658724297
Position 11205: 0.006664849548947653
Position 14607: 0.006648648531995045
Position 13554: 0.006144948521694168
Position 3070: 0.0060750793503041665
Position 13780: 0.006001675495217131
Position 6375: 0.005505715766111841
Position 8315: 0.005379086958136822
Position 5310: 0.005277679697536173
Position 5216: 0.005000464069170171
Position 14640: 0.004987278442271957
Position 912: 0.004898415705916517
Position 5028: 0.004434923586111956
Position 11131: 0.0044112944555188115
Position 7734: 0.004377094374995743
Position 4887: 0.004234861527363496
Position 4762: 0.004234636353988381
Position 10904: 0.004105408182565386
Position 10769: 0.003966845153243592
Position 13090: 0.0038857199284160764
Position 5881: 0.0036718025579580574
Position 8490: 0.0035062200570836156
Position 10450: 0.003358703265998581
Position 764: 0.0033025374248366623
Position 3889: 0.0030097146703973983
Position 4408: 0.002654209431134536
Position 641: 0.0026214549007884877
Position 7198: 0.002602318290258444
Position 11650: 0.002580227890591038
Position 13882: 0.0025435490103133825
Position 552: 0.0024918484402351856
Position 11080: 0.002422099079752748
Position 6328: 0.0022282338568242847
Position 14653: 0.0022035172614942914
Position 6886: 0.0021619848077438055
Position 10831: 0.0021615250051558407
Position 2641: 0.0020709452647923823
Position 4196: 0.0020526948016611544
Position 8180: 0.0020226541498041904
Position 6716: 0.0019755568789525265
Position 11549: 0.0017571192387525044
Position 13156: 0.0017174488335406095
Position 988: 0.00171549010264
Position 12612: 0.0016477765240671262
Position 11441: 0.001645504488799055
Position 389: 0.0016090690869393722
Position 12766: 0.0015668910810602886
Position 7740: 0.001563163748641649
Position 5589: 0.001540140179370884
Position 1162: 0.0015012958156147146
Position 12864: 0.0014869911762735207
Position 3772: 0.0014800181938975324
Position 5807: 0.001476020287940069
Position 8522: 0.0014319389530656238
Position 6441: 0.0013797232965780978
Position 6289: 0.0013764174979133917
Position 5592: 0.0013389618747941309
Position 2836: 0.001281713649076548
Position 13181: 0.0012776862399958666
Position 11262: 0.001266694517222931
Position 8907: 0.0012155877145816622
Position 8844: 0.0012145599363115242
Position 5246: 0.001170697784237269
Position 12816: 0.0011292638913586925
Position 13239: 0.0011261767219100608
Position 11057: 0.001104686533730801
Position 12982: 0.0010979947704863574
Position 9018: 0.0010924193398436004
Position 13628: 0.0010770600034336378
Position 10726: 0.0010712644785924356
Position 4840: 0.0010374641679926312
Position 6927: 0.0010291398412816902
Position 11024: 0.0009972245268097084
Position 8412: 0.0009963821509076291
Position 4976: 0.0009631857506900232
Position 10664: 0.0009592332069660139
Position 8399: 0.0009592262639143797
Position 524: 0.0009079878821396661
Position 6191: 0.000899914747688349
Position 768: 0.0008625027005330427
Position 10222: 0.0008278377029784478
Position 14277: 0.0007983971993830567
Position 7245: 0.0007938709759441096
Position 1037: 0.0007930759426189095
Position 650: 0.0007918547365200304
Position 7773: 0.0007714626232859661
Position 14087: 0.0007595989221744352
Position 5562: 0.0007022869078672266
Position 9361: 0.0006978562497878165
Position 6663: 0.0006417940850344522
Position 3002: 0.0006258916126499934
Position 4651: 0.0005882310589064142
Position 7396: 0.0005292145119923899
Position 7534: 0.0005178921194450868
Position 8469: 0.000499913568860874
Position 10835: 0.0004934990032450394
Position 13835: 0.0004914405079720631
Position 13293: 0.0004881069053198097
Position 8874: 0.00047083745597986746
Position 9751: 0.000452309207264865
Position 12788: 0.0004419464987679552
Position 12680: 0.0004333537373426981
Position 13161: 0.0004235370040949414
Position 12941: 0.00041298693219467346
Position 5970: 0.0004103869025922596
Position 1442: 0.00040787091568372834
Position 773: 0.0003863487824514663
Position 10741: 0.00037930107359608384
Position 1011: 0.00037713231573263017
Position 7051: 0.00037476768015824795
Position 9992: 0.0003708378343046851
Position 5916: 0.0003634733637562207
Position 7710: 0.00035966168041933475
Position 10990: 0.0003454050023108846
Position 13712: 0.00034192267790713297
Position 7881: 0.0003338079445209941
Position 3966: 0.00033131052749336634
Position 9093: 0.0003310436363851941
Position 9364: 0.00032751143340497993
Position 180: 0.00032707651603470735
Position 14400: 0.00032548894012312233
Position 1580: 0.00032460973611514823
Position 9409: 0.00032447323998044153
Position 10436: 0.00031480662988398925
Position 11793: 0.00031333573332109757
Position 7634: 0.0003051567273455432
Position 1683: 0.0002988072643407555
Position 8068: 0.00029812905141288134
Position 8128: 0.00029481343847442305
Position 7551: 0.0002869485171424026
Position 11610: 0.00027413447435568905
Position 9715: 0.0002631060132654333
Position 724: 0.00025334696957129684
Position 168: 0.00025325245977122726
Position 6866: 0.0002510433167105664
Position 11737: 0.00025008594925864374
Position 6787: 0.0002472470919282738
Position 2903: 0.00023525214936420322
Position 2592: 0.00022740699220824537
Position 14429: 0.0002248941321235195
Position 10013: 0.0002234502980675526
Position 4152: 0.00021071600883888558
Position 5898: 0.00020415889222610769
Position 2856: 0.00020195192191692582
Position 14321: 0.00019524923540359707
Position 14452: 0.00018722115336687617
Position 13013: 0.00018151713490480945
Position 8281: 0.00018046126388253906
Position 12706: 0.00017729609076057954
Position 13933: 0.00017553805593595572
Position 12851: 0.0001734959420088382
Position 2595: 0.00016986948027431585
Position 6618: 0.00016812485027762434
Position 5700: 0.0001638883029123929
Position 9770: 0.00016259460549033613
Position 10459: 0.0001625731624055026
Position 3564: 0.0001590988480918188
Position 6426: 0.0001575965005462142
Position 13565: 0.0001511040444071392
Position 5703: 0.00014786455014457014
Position 6004: 0.0001470162731562629
Position 10252: 0.00014450906497076073
Position 10002: 0.00013848509433934505
Position 3022: 0.00013112010498822854
Position 148: 0.0001302268345472861
Position 6035: 0.00012254579977785592
Position 10124: 0.00012202575645073515
Position 4789: 0.00011982473473207996
Position 13976: 0.00011442076119049741
Position 6280: 0.0001109042195817845
Position 13799: 0.00010093114196311904
Position 13661: 9.94484063140264e-05
Position 8664: 9.93954295171714e-05
Position 1085: 9.532362974357376e-05
Position 8985: 9.337430478220229e-05
Position 8715: 8.992940261121546e-05
Position 1599: 8.978138289587158e-05
Position 7521: 8.816311341159983e-05
Position 5598: 8.49318513156795e-05
Position 1215: 8.411999654900712e-05
Position 7100: 8.048691763293465e-05
Position 5825: 8.01710618925845e-05
Position 5930: 8.008860262503123e-05
Position 8028: 7.873551100495861e-05
Position 13186: 7.852844726776996e-05
Position 5595: 7.586038394193304e-05
Position 265: 7.49385888222946e-05
Position 12690: 7.442960279789041e-05
Position 9955: 7.177516288148339e-05
Position 11628: 7.136883229850218e-05
Position 6273: 6.926473790300584e-05
Position 6255: 6.866520713772438e-05
Position 1288: 6.824169484156406e-05
Position 13562: 6.765598853508994e-05
Position 1177: 6.610712479011349e-05
Position 145: 6.559956166906198e-05
Position 11572: 6.546135840660767e-05
Position 3632: 6.109087605356517e-05
Position 1224: 6.024058287060488e-05
Position 1748: 5.912080872109558e-05
Position 10321: 5.78900045024112e-05
Position 6196: 5.677367867562794e-05
Position 6537: 5.641548834917691e-05
Position 10117: 5.4199622058623925e-05
Position 7048: 5.3824313973352144e-05
Position 6838: 5.3550644950227434e-05
Position 12712: 5.324136673997884e-05
Position 6361: 5.315998592667749e-05
Position 7002: 5.265998725890169e-05
Position 262: 4.945234770885912e-05
Position 4327: 4.857255884690559e-05
Position 10065: 4.564992680703635e-05
Position 11101: 4.467116197716988e-05
Position 5755: 4.3910361451053785e-05
Position 1618: 4.3751505654388744e-05
Position 12952: 4.353357045162112e-05
Position 5709: 4.316078237460473e-05
Position 831: 4.1659660379564606e-05
Position 2570: 4.139957253015897e-05
Position 1264: 4.071055732911055e-05
Position 7605: 4.0607077268421465e-05
Position 4397: 3.772474166280432e-05
Position 3928: 3.664640265351663e-05
Position 9949: 3.639832051184878e-05
Position 951: 3.6036688922779384e-05
Position 4037: 3.598307477035961e-05
Position 11037: 3.5204732196001526e-05
Position 8146: 3.402304835275954e-05
Position 11085: 3.3638348271121854e-05
Position 729: 3.130742505496949e-05
Position 6966: 3.121046297488248e-05
Position 670: 3.0283279109880273e-05
Position 6982: 3.01904933105018e-05
Position 10267: 2.970540660895914e-05
Position 5612: 2.8432455234838075e-05
Position 3090: 2.8117555659787438e-05
Position 12599: 2.7893196225479766e-05
Position 7076: 2.7416417709439727e-05
Position 10038: 2.7243140649018616e-05
Position 6986: 2.6656785339931802e-05
Position 12585: 2.5427873825187233e-05
Position 6666: 2.396949696051546e-05
Position 407: 2.374701370279161e-05
Position 5745: 2.3397438211433265e-05
Position 6970: 2.3143126219108816e-05
Position 8352: 2.127738742556786e-05
Position 8574: 2.0507915272386973e-05
Position 6955: 1.8329744191401876e-05
Position 6387: 1.7225170173443213e-05
Position 10231: 1.5614613303769305e-05
Position 12961: 1.5371234059637377e-05
Position 11002: 1.2980491497127409e-05
Position 2513: 1.203221437075979e-05
Position 788: 1.0746012086994566e-05
Position 12655: 1.021729788898949e-05
Position 5568: 9.861587588702959e-06
Position 780: 8.251531787858914e-06
Position 2071: 8.22618408371694e-06
Position 1641: 7.312018172908321e-06
Position 840: 6.580730416615594e-06
Position 5526: 6.4205429066384055e-06
Position 281: 6.366066408452825e-06
Position 9961: 5.151557396659227e-06
Position 10472: 4.631208688229791e-06
Position 210: 4.355735758082694e-06
Position 10032: 4.211608652943988e-06
Position 1665: 4.127889291790269e-06
Position 2379: 3.0213711404388083e-06
Position 10228: 2.6621132777391113e-06
Position 681: 2.5742083378867083e-06
Position 2664: 2.3828594873341877e-06
Position 259: 1.7315382747967177e-06
Position 10790: 1.473290240825862e-06
Position 10515: 1.4616686483539942e-06
Position 360: 1.4378526522479227e-06
Position 445: 1.3121666013041822e-06
Position 357: 1.2064210011371758e-06
Position 10784: 1.149842733452103e-06
Position 6393: 8.938426931154038e-07
Position 12492: 8.934096382222661e-07
Position 204: 7.858904271781931e-07
Position 6624: 7.372563956564948e-07
Position 10934: 5.52884400772199e-07
Position 12465: 5.16516236063636e-07
Position 6675: 5.103802627788869e-07
Position 5570: 4.939403438546537e-07
Position 10348: 3.9327131025300436e-07
Position 6265: 3.9029277943399004e-07
Position 191: 3.2020547604053675e-07
Position 8038: 3.1053052375062557e-07
Position 485: 3.0756922135965546e-07
Position 504: 2.9724081406092604e-07
Position 287: 2.472820347392528e-07
Position 1271: 1.9010626428151796e-07
Position 575: 1.8228233715096088e-07
Position 1249: 1.8098047091049232e-07
Position 10354: 1.3401920426391805e-07
Position 236: 1.275200106687826e-07
Position 477: 8.998458953244123e-08
Position 10946: 6.721749581455982e-08
Position 152: 5.533955310901267e-08
Position 369: 5.253754078663755e-08
Position 489: 4.82762894566895e-08
Position 558: 4.796682601969268e-08
Position 292: 4.7955206805681415e-08
Position 84: 4.3256400769471314e-08
Position 12495: 3.30409520503353e-08
Position 296: 3.013628576518277e-08
Position 1180: 2.3859972835629274e-08
Position 708: 1.5999746468426802e-08
Position 701: 1.5938051085780853e-08
Position 12455: 1.4547727464304253e-08
Position 688: 4.726875355688381e-09
Position 10749: 2.794286057337808e-09
Position 299: 1.0108021199470515e-09
Position 564: 2.1027731662438963e-10
Position 114: 3.5932343957830366e-11
Position 126: 1.2847498862222033e-11
Position 132: 8.714242450884574e-12
Position 102: 1.6622393640202354e-12
Position 123: 9.90534848938472e-13
Position 75: 4.786533976692743e-14
Position 302: 1.983670313346591e-14
