Gene = Shaw
Position 3034: 0.0004333662662332096
Position 4246: 0.0004246488711799993
Position 8185: 0.0003995071230722222
Position 5295: 0.0003741038977492219
Position 5241: 0.00034083736005525805
Position 4747: 0.00031118091844875226
Position 4002: 0.0002774840095432274
Position 2390: 0.0002758882065425261
Position 2217: 0.0002726802443392
Position 6345: 0.00025285701450031625
Position 2388: 0.000247877980250468
Position 779: 0.0002356446095257881
Position 6468: 0.00022836045749359234
Position 1101: 0.00022247632816139318
Position 885: 0.00021555782621384453
Position 6083: 0.0001887368814107563
Position 540: 0.00018436229223813208
Position 4468: 0.0001696838840710678
Position 518: 0.00016296381757727204
Position 4299: 0.00014977790321831733
Position 765: 0.00014832746398926562
Position 560: 0.0001405137549795634
Position 4509: 0.00013797158545382382
Position 1639: 0.0001340944509386561
Position 6100: 0.00013233348225185745
Position 914: 0.0001204284093153859
Position 130: 0.00010359464687728032
Position 2460: 0.00010211086133561338
Position 4575: 0.00010167675509431456
Position 5670: 9.165941918518419e-05
Position 4368: 9.148300238548096e-05
Position 935: 8.759314286984149e-05
Position 86: 8.373864887022039e-05
Position 1689: 7.781366124298576e-05
Position 497: 7.303395750325605e-05
Position 5969: 7.22352881520028e-05
Position 5943: 7.130101690190192e-05
Position 4903: 7.080206551494121e-05
Position 5293: 6.773633256530519e-05
Position 4500: 5.658636730556634e-05
Position 7317: 5.477113231332546e-05
Position 6506: 5.360149934788547e-05
Position 7057: 5.199982892996599e-05
Position 5575: 5.156272190933408e-05
Position 25: 4.952962497195281e-05
Position 4270: 4.792182200974048e-05
Position 6893: 4.7247989335545436e-05
Position 630: 4.7168113730446786e-05
Position 356: 4.710230570438771e-05
Position 7723: 4.700646266737043e-05
Position 4430: 4.679865001665113e-05
Position 7103: 4.640344966843986e-05
Position 4354: 4.4250778918039075e-05
Position 1657: 4.029872273350163e-05
Position 3799: 4.024974945437731e-05
Position 7237: 3.9019745426917e-05
Position 6578: 3.852420345942761e-05
Position 1404: 3.773851277147829e-05
Position 433: 3.141082825472894e-05
Position 6485: 2.893911935778825e-05
Position 6081: 2.8474675006460465e-05
Position 1477: 2.814399730688412e-05
Position 3837: 2.741988968029132e-05
Position 4516: 2.519668317902989e-05
Position 150: 2.123446367265005e-05
Position 4637: 1.642445527804446e-05
Position 3816: 1.477227656633634e-05
Position 2261: 1.4453883529481267e-05
Position 138: 1.4451031134517324e-05
Position 5319: 1.4303928022663891e-05
Position 4858: 1.396253903119184e-05
Position 3545: 1.3643719826381306e-05
Position 4830: 1.237961427567092e-05
Position 4723: 1.2069886819969971e-05
Position 3878: 1.1485725888144185e-05
Position 8009: 1.0612559467118098e-05
Position 4255: 1.0059662442720834e-05
Position 3793: 9.917093533248804e-06
Position 5076: 9.687074008818407e-06
Position 5757: 9.089540736306516e-06
Position 6091: 8.971353181782525e-06
Position 200: 8.113845274992744e-06
Position 3977: 6.4638365218629196e-06
Position 5564: 6.024997229021116e-06
Position 823: 5.804330022282919e-06
Position 1029: 5.623993637249531e-06
Position 3766: 4.550875312325616e-06
Position 4980: 4.42948602112025e-06
Position 4725: 4.179798558163404e-06
Position 2194: 4.02985473395892e-06
Position 6072: 3.5806837072168283e-06
Position 5321: 3.5292294063606744e-06
Position 5097: 3.0908350295412693e-06
Position 632: 3.027680483979416e-06
Position 3852: 2.6820452407251e-06
Position 703: 2.037227617802981e-06
Position 4356: 2.028287518238777e-06
Position 3910: 1.977479279229599e-06
Position 5831: 1.6600242896990596e-06
Position 3582: 1.6530297731735596e-06
Position 5523: 1.5609155830898599e-06
Position 4662: 1.4940500099975834e-06
Position 3558: 1.1174953307663909e-06
Position 3: 1.011634644247254e-06
Position 5847: 9.638489101051866e-07
Position 4547: 9.379631319243935e-07
Position 5880: 6.97902625438946e-07
Position 4177: 6.880468224400295e-07
Position 467: 6.689112834791857e-07
Position 4963: 5.834135764416947e-07
Position 408: 3.4934679159374563e-07
Position 750: 3.4474412608693627e-07
Position 962: 3.2905248556386265e-07
Position 3700: 1.6282235657839586e-07
Position 740: 1.2592842539961386e-07
Position 7: 1.1893328447641931e-07
Position 5584: 1.1681312419815059e-07
Position 5535: 9.102783778806028e-08
Position 3495: 6.653448736929947e-08
Position 445: 5.7983210554325206e-08
Position 538: 5.7602839178341425e-08
Position 245: 5.5268940903916964e-08
Position 4180: 4.872444991506849e-08
Position 3520: 3.777652564822658e-08
Position 1027: 2.4168867152857733e-08
Position 5606: 2.3774054964254355e-08
Position 3606: 6.417313176447116e-09
Position 4765: 5.622042929874276e-09
Position 5594: 4.780880889102124e-09
Position 5592: 4.7556907806698086e-09
Position 4564: 3.927303977899754e-09
Position 258: 3.900841937295741e-09
Position 2788: 3.525440428208852e-09
Position 4735: 2.921727524179714e-09
Position 5032: 2.715396733912753e-09
Position 924: 2.707347770988397e-09
Position 2879: 2.602224386889513e-09
Position 2842: 2.050696828014695e-09
Position 864: 1.4705002500513163e-09
Position 2855: 7.968283369923574e-10
Position 5041: 5.585602501812032e-10
Position 5908: 4.032683616991371e-10
Position 524: 1.1186090373962644e-10
Position 4186: 6.474996565363468e-11
Position 3908: 4.8278521907144485e-11
Position 733: 1.2882657342968777e-11
Position 4155: 5.4490316996646554e-12
Position 5788: 2.7953245868223037e-12
Position 4212: 2.7471016072521416e-12
Position 3665: 7.164491794769086e-13
Position 5743: 4.564296928724275e-14
Position 2751: 5.566874027090447e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3637: 0.9997915094666765
Position 3459: 0.9972715711243206
Position 4167: 0.9957193195015991
Position 5450: 0.985935994120342
Position 4467: 0.9682712403668233
Position 2689: 0.7447162470321543
Position 2176: 0.5124541065378102
Position 8511: 0.4191782651384078
Position 10538: 0.21852957691042083
Position 3227: 0.21267558112128135
Position 2782: 0.14230786699108047
Position 2444: 0.10267166094989584
Position 3193: 0.10079080777395143
Position 6698: 0.0893613562208766
Position 1525: 0.08913703317993563
Position 7470: 0.08783662245825545
Position 9449: 0.06723972850142634
Position 9421: 0.055876109375715334
Position 5177: 0.055034586797548246
Position 10535: 0.0459171453106968
Position 3147: 0.04131715404559652
Position 10135: 0.040665099262239573
Position 10248: 0.03796212247217913
Position 1859: 0.033676847905264665
Position 6140: 0.03247103856179122
Position 5757: 0.03196554602545632
Position 1572: 0.030400292274323882
Position 4564: 0.02459617757348427
Position 1603: 0.02331515220949519
Position 3108: 0.017087140968362752
Position 179: 0.016708136926674704
Position 10593: 0.013230463841689275
Position 9531: 0.013000622090976233
Position 8691: 0.012437876093047305
Position 5635: 0.012422200898305988
Position 3254: 0.011218173261863173
Position 2460: 0.009431204081891126
Position 851: 0.009306787719137889
Position 696: 0.009232293559915297
Position 10325: 0.008923696733244621
Position 7687: 0.008671024369528057
Position 9963: 0.008506414898955265
Position 3316: 0.008486366536088806
Position 227: 0.007840060560280365
Position 8930: 0.0077535011298787235
Position 1132: 0.007177402365790004
Position 3097: 0.006994288672300018
Position 7378: 0.006986224845391561
Position 1796: 0.006354439833294517
Position 7895: 0.006274704843439398
Position 10201: 0.006134445493849098
Position 683: 0.005735349341747393
Position 2214: 0.005723487676320967
Position 7280: 0.005360579453434827
Position 5809: 0.004890850408953751
Position 5714: 0.004297970010429578
Position 6187: 0.00421062805155103
Position 2709: 0.003892225076935728
Position 4998: 0.0038229623233559723
Position 8757: 0.003732572519130833
Position 7312: 0.0036838173490709885
Position 4528: 0.003608968606551666
Position 7987: 0.003499361248560909
Position 9198: 0.0034863786889331823
Position 6119: 0.0031717711656734154
Position 399: 0.003150221824889493
Position 2951: 0.0028555921282980103
Position 4951: 0.00284205168885234
Position 6393: 0.0028221282115976293
Position 245: 0.0028146094886833603
Position 6964: 0.0026436509188806387
Position 6774: 0.002575109659994268
Position 5916: 0.002418557875181241
Position 2325: 0.0023783856769250995
Position 5143: 0.0022155889825772506
Position 9252: 0.0021703993332308517
Position 6160: 0.00211769474833102
Position 4227: 0.0019164462307421038
Position 1863: 0.0017750536822680153
Position 9509: 0.0017156775194607564
Position 1261: 0.0016873123564925731
Position 978: 0.0016824300918030053
Position 5962: 0.0016582105030015417
Position 3945: 0.001656012791654707
Position 7254: 0.001652969598017615
Position 6554: 0.0016456870872914638
Position 6421: 0.0016218905367150944
Position 1084: 0.0014463749821673547
Position 9984: 0.0013872398952735395
Position 2298: 0.0013616745641733116
Position 7634: 0.0012491305733947108
Position 9828: 0.0012487624602288332
Position 8721: 0.0011891170679656758
Position 8625: 0.0011775887312251239
Position 4814: 0.0009921304994187981
Position 9061: 0.0009350088021075789
Position 4647: 0.0009274268038489863
Position 2794: 0.0008758981199839706
Position 6155: 0.0008331078495546765
Position 7837: 0.0008032132017464185
Position 7283: 0.0007632298202438088
Position 1046: 0.000747177848060646
Position 6812: 0.0007460082718585779
Position 4114: 0.0007262308301731415
Position 1023: 0.00070883284552526
Position 9668: 0.0006937315717590959
Position 9726: 0.0006870468239992239
Position 3878: 0.0005848376276221244
Position 7211: 0.0005807422237085672
Position 4572: 0.0005696698611700001
Position 8168: 0.0005527748900342857
Position 3469: 0.0005378330623372794
Position 8955: 0.0005309662177602813
Position 9381: 0.000528879027202064
Position 4547: 0.0005214630539945111
Position 2635: 0.0005208123136947157
Position 5405: 0.0005141972486220984
Position 4494: 0.00048423692577067315
Position 2046: 0.0004721416074334246
Position 8135: 0.00047135044892254046
Position 1756: 0.0004701072660876364
Position 433: 0.0004677575573290619
Position 1363: 0.00046134513278106733
Position 424: 0.0004366125155541838
Position 8737: 0.00043093049670247976
Position 5652: 0.00042404778162286353
Position 1404: 0.0004012626601308571
Position 8707: 0.0003802083302586705
Position 2548: 0.0003789056054490477
Position 7817: 0.00037314913270166875
Position 3914: 0.0003640413153117623
Position 5943: 0.00033206224423859435
Position 2498: 0.0003319232181286334
Position 269: 0.0003049690477653814
Position 4967: 0.00029860619460070847
Position 1209: 0.0002940300629556649
Position 4317: 0.0002890399810095856
Position 5818: 0.0002872389894655585
Position 6343: 0.00028672615587135413
Position 6857: 0.00026375074037674547
Position 9015: 0.0002612060690684034
Position 992: 0.00025683882426177186
Position 2018: 0.0002272687988556514
Position 6931: 0.00022103029553711829
Position 1695: 0.0002205448884034099
Position 2961: 0.0002166183804149416
Position 6390: 0.00021266520729322372
Position 5646: 0.00020455474723093543
Position 4060: 0.0001869863741163145
Position 2511: 0.00017794454437315403
Position 5880: 0.00016575861764548037
Position 3652: 0.0001474274029564279
Position 549: 0.0001471039986666743
Position 4760: 0.00014562687321045638
Position 4537: 0.00013809319522786056
Position 5724: 0.00013509656347222883
Position 4270: 0.00013273885735374995
Position 7498: 0.00012882343896098786
Position 6861: 0.0001287591355987384
Position 6899: 0.00012687261160273085
Position 2481: 0.0001163925200298321
Position 5949: 0.0001069831616671809
Position 6459: 0.00010368434477389627
Position 4435: 9.822037776475964e-05
Position 6742: 9.769283154925243e-05
Position 6350: 8.066708423241479e-05
Position 8000: 7.98571502784246e-05
Position 5348: 7.35544891992107e-05
Position 3404: 5.898710202304421e-05
Position 6818: 5.3231766349496624e-05
Position 1445: 5.163092972295418e-05
Position 3662: 4.725864920002104e-05
Position 4430: 4.2901477704300706e-05
Position 5309: 4.146771184321058e-05
Position 4121: 3.496822131201384e-05
Position 5684: 3.4003353523720246e-05
Position 4593: 3.3715757969220786e-05
Position 1974: 3.259964690741104e-05
Position 4686: 3.2152617779290865e-05
Position 3997: 2.9080687126975723e-05
Position 3533: 2.7718711128171494e-05
Position 4040: 2.7433223535409675e-05
Position 1485: 2.7042675559036503e-05
Position 3916: 2.6823888220037204e-05
Position 2081: 2.2921429794432638e-05
Position 4674: 2.1036220200614937e-05
Position 4076: 1.8231773263695702e-05
Position 6441: 1.750183621048032e-05
Position 4707: 1.5959055219507353e-05
Position 150: 1.572484881833783e-05
Position 4333: 1.5220531981189438e-05
Position 5670: 1.4162989343513153e-05
Position 5288: 1.3941915981675965e-05
Position 5969: 1.104209439452367e-05
Position 5049: 9.448650175070341e-06
Position 3508: 7.643224765320332e-06
Position 5189: 7.599775493792876e-06
Position 405: 5.44094023935523e-06
Position 5778: 4.362130828240782e-06
Position 4788: 3.0614164102199296e-06
Position 4509: 2.9170470556287143e-06
Position 4611: 2.1743393365773174e-06
Position 5196: 1.915906818173311e-06
Position 3707: 1.7486607297544387e-06
Position 5409: 1.569354122585379e-06
Position 5469: 1.327587113890679e-06
Position 5788: 1.011838116419908e-06
Position 1415: 9.64611048178863e-07
Position 1381: 8.661988579125301e-07
Position 1312: 7.61002955597755e-07
Position 5117: 7.550320514451931e-07
Position 6937: 6.806106837342494e-07
Position 4289: 5.127184442791333e-07
Position 4710: 4.6589619253168085e-07
Position 5658: 4.156981511204997e-07
Position 560: 3.7281799174583654e-07
Position 5122: 3.107327184656156e-07
Position 996: 2.8912180847882876e-07
Position 756: 2.8254344034283423e-07
Position 4009: 2.7277263756124266e-07
Position 3977: 2.57024679232869e-07
Position 4084: 2.4667747620378807e-07
Position 3816: 2.3929421418035143e-07
Position 3772: 2.1828146669886152e-07
Position 5352: 1.9327936803325965e-07
Position 573: 1.5168550383698226e-07
Position 6747: 1.4426291348533635e-07
Position 3617: 9.308718075246328e-08
Position 5238: 8.603546688632692e-08
Position 5557: 7.702727240361669e-08
Position 3827: 6.211483889400923e-08
Position 790: 4.896405529330766e-08
Position 5369: 3.6530258716710595e-08
Position 3849: 2.67267706678413e-08
Position 699: 2.496778193229961e-08
Position 5316: 2.3661274617959475e-08
Position 5360: 1.576536351603786e-08
Position 885: 1.2876281465976387e-08
Position 3736: 1.2196837020519018e-08
Position 459: 1.1297494311704388e-08
Position 882: 1.0562420141664112e-08
Position 3752: 8.496268326205866e-09
Position 327: 8.081319925600687e-09
Position 300: 5.651793427860074e-09
Position 287: 5.1967269250526645e-09
Position 74: 3.9523768130938875e-09
Position 78: 1.7242709905659857e-09
Position 5575: 1.1354384579840578e-09
Position 463: 9.520926962595172e-10
Position 336: 8.704200880763888e-10
Position 408: 4.071885484308927e-10
Position 569: 1.8763827154554477e-10
Position 86: 1.2116979896176844e-10
Position 138: 3.234795867856366e-11
Position 271: 1.8767576771769325e-11
Position 47: 1.257249974678132e-11
Position 324: 1.2004367613805956e-11
Position 95: 6.61609652315044e-12
Position 130: 4.880448630355221e-12
Position 122: 3.797484668822423e-12
Position 280: 2.6780327035698793e-12
Position 92: 1.854841420205663e-12
Position 127: 1.17054979089592e-13
Position 108: 1.0943541844701069e-13
Position 305: 3.176973662722039e-16
Position 117: 2.3310939590893645e-16
Position 295: 6.164602994581941e-17
Position 293: 4.6509566768499e-17
Position 49: 2.4222355173235954e-17
