Gene = ndl
Position 104: 0.0006065534169952422
Position 497: 0.0006047227135375934
Position 6702: 0.0005841627674318114
Position 233: 0.0005778653998637527
Position 7098: 0.0004594132942317761
Position 6898: 0.00045821348593486007
Position 7590: 0.00045314400073061045
Position 2909: 0.0004103238047453946
Position 3340: 0.0004098525974138366
Position 3264: 0.0003969275831938137
Position 8055: 0.00035394819211753876
Position 4761: 0.00035172158488394584
Position 1328: 0.00034725253527571876
Position 4577: 0.0003328029167399983
Position 3325: 0.00032732487932770666
Position 1108: 0.0003126499441110317
Position 4303: 0.00028726760605980603
Position 7977: 0.0002848306616041907
Position 3989: 0.00027399217244539664
Position 4409: 0.00027231647955529227
Position 9152: 0.00026858733171163465
Position 1252: 0.000266712130494381
Position 5374: 0.0002666575570572139
Position 7727: 0.00025838994274403354
Position 3683: 0.00023256117404430197
Position 6809: 0.00022349184422653208
Position 3790: 0.0002178736964836369
Position 418: 0.00021478437284246533
Position 3295: 0.00021362066879365227
Position 56: 0.00020795468485014921
Position 2596: 0.00019782329271619264
Position 1134: 0.00019751221022395223
Position 615: 0.000195619540475464
Position 9173: 0.00017801662370128674
Position 840: 0.0001665627153163036
Position 7740: 0.00016010965209092476
Position 950: 0.00015363562100485846
Position 1970: 0.00014792012245764074
Position 663: 0.00014647020769887676
Position 98: 0.0001411739311175989
Position 6397: 0.00013891660226312782
Position 837: 0.00013208680003097363
Position 2108: 0.00013114076240451042
Position 4888: 0.00012561720043389953
Position 2942: 0.00012434189235748097
Position 3815: 0.00012188106287312058
Position 1102: 0.00012164012736244062
Position 3828: 0.0001200735607585269
Position 525: 0.00011844415684499314
Position 7875: 0.00011819791370108503
Position 4667: 0.00011583669261169263
Position 114: 0.000114515982354999
Position 8643: 9.97565327490336e-05
Position 478: 8.821220564698444e-05
Position 3012: 8.724801613887996e-05
Position 2326: 8.083358345000481e-05
Position 4798: 7.94174496326428e-05
Position 425: 7.732684865168274e-05
Position 7979: 6.503291967414749e-05
Position 293: 6.455621458851479e-05
Position 19: 6.306861189442615e-05
Position 291: 6.261411853633298e-05
Position 8449: 6.141201504255025e-05
Position 9310: 5.897127301652281e-05
Position 8605: 5.681911214746139e-05
Position 8154: 5.518336280341864e-05
Position 8393: 5.497208816308683e-05
Position 4706: 5.177391637764091e-05
Position 556: 5.081812250425835e-05
Position 4379: 4.557968660369316e-05
Position 1568: 4.447439787171869e-05
Position 8406: 4.442825735482415e-05
Position 5946: 4.44127859534249e-05
Position 3205: 4.335781766086238e-05
Position 6509: 4.2608892949080566e-05
Position 1563: 4.143708622690213e-05
Position 5037: 4.1431092978153785e-05
Position 9353: 4.1111428644729866e-05
Position 9124: 4.067712957794652e-05
Position 6498: 4.0500293728852664e-05
Position 3877: 4.0293269601455834e-05
Position 322: 3.853638007729049e-05
Position 88: 3.7144683487245624e-05
Position 3552: 3.596592474710497e-05
Position 376: 3.475502570449174e-05
Position 3549: 3.378508510728028e-05
Position 209: 3.2496569125771706e-05
Position 8026: 3.245248056421872e-05
Position 211: 3.107822439721005e-05
Position 5004: 2.6700382014780366e-05
Position 4313: 2.6327739693722042e-05
Position 6872: 2.505096120230247e-05
Position 6239: 2.2681644638422044e-05
Position 4345: 1.9587051320846086e-05
Position 4855: 1.9475461585935146e-05
Position 7547: 1.9425747561440534e-05
Position 8239: 1.7965134906391212e-05
Position 7011: 1.7853428159999358e-05
Position 822: 1.748480676970937e-05
Position 9023: 1.6493325428294273e-05
Position 4580: 1.6344256140943e-05
Position 380: 1.597178903317127e-05
Position 1749: 1.588131437127266e-05
Position 1842: 1.577248879960832e-05
Position 4785: 1.5549656056704818e-05
Position 7603: 1.4221702109371542e-05
Position 3056: 1.3806559033992874e-05
Position 4368: 1.2866274444261806e-05
Position 7816: 1.2685562178467876e-05
Position 4168: 1.2508440139415231e-05
Position 8359: 1.2422318829906792e-05
Position 8630: 1.132535193125231e-05
Position 982: 1.0377434305405374e-05
Position 3053: 9.524080627674756e-06
Position 4498: 9.449114495622473e-06
Position 1195: 9.398937561315704e-06
Position 4511: 9.053808724650627e-06
Position 5094: 8.60766872463404e-06
Position 881: 8.205283017734191e-06
Position 8452: 7.167991894643966e-06
Position 328: 7.13183733665919e-06
Position 6775: 7.005351694721902e-06
Position 8338: 6.840357618133341e-06
Position 861: 6.358885246300652e-06
Position 6705: 6.216837658082396e-06
Position 4307: 5.503515574781512e-06
Position 192: 5.488134423092121e-06
Position 22: 5.373432957955952e-06
Position 4013: 5.239677080483935e-06
Position 1309: 4.942043834834711e-06
Position 1240: 4.876929691427124e-06
Position 1260: 4.2571747272848e-06
Position 2978: 3.764831096992463e-06
Position 6427: 3.439294875508538e-06
Position 43: 3.3116845394592756e-06
Position 1631: 3.277326098233037e-06
Position 8398: 2.7981964274703163e-06
Position 795: 2.493042204017811e-06
Position 2581: 2.3234038314475024e-06
Position 565: 2.302507087322134e-06
Position 2525: 2.2945019529805657e-06
Position 539: 2.2909665830933703e-06
Position 8357: 2.166024224178226e-06
Position 7542: 2.0979835323414416e-06
Position 220: 2.0764567731470997e-06
Position 2852: 2.039190768281134e-06
Position 7560: 1.914728586188204e-06
Position 8593: 1.7530335717260545e-06
Position 6564: 1.6168994375885353e-06
Position 7143: 1.0478284237951122e-06
Position 804: 9.44783519260332e-07
Position 8132: 8.69420944159143e-07
Position 8011: 8.328281652475985e-07
Position 9224: 7.796931599040399e-07
Position 8379: 6.675472193113186e-07
Position 6979: 6.139244271672584e-07
Position 6848: 6.020736050095628e-07
Position 7025: 5.270029098951227e-07
Position 131: 4.6520821405253134e-07
Position 1820: 4.0121284539095634e-07
Position 2201: 3.4873768698982625e-07
Position 8603: 3.3996382935819324e-07
Position 6927: 3.3529523696309893e-07
Position 7248: 3.2472467695298426e-07
Position 8598: 3.191594778414242e-07
Position 7328: 2.9703429949868666e-07
Position 6999: 2.6171191003664865e-07
Position 806: 2.555634034397631e-07
Position 7508: 2.438444380929798e-07
Position 6763: 2.22013841285142e-07
Position 8734: 2.145804823285959e-07
Position 2558: 2.1259368736445944e-07
Position 2395: 1.978806703646877e-07
Position 8724: 1.9342736394954e-07
Position 999: 1.2267221044344678e-07
Position 745: 1.1392201198727686e-07
Position 1402: 1.1011684343369537e-07
Position 2249: 1.0851263763956609e-07
Position 1166: 8.630235519332711e-08
Position 7515: 7.714213559052894e-08
Position 6997: 7.159416763665462e-08
Position 1156: 7.100514052291783e-08
Position 1982: 6.57330919560887e-08
Position 869: 6.242880208693806e-08
Position 4322: 5.979375159917288e-08
Position 777: 4.477083282925562e-08
Position 7307: 4.211861396305848e-08
Position 914: 3.803785081192559e-08
Position 8732: 3.569450373147464e-08
Position 6906: 3.339250703075145e-08
Position 2917: 2.762787718025524e-08
Position 3559: 2.1282246724378656e-08
Position 749: 2.081117896718147e-08
Position 2940: 3.868373944543833e-09
Position 8931: 1.1066563792454653e-09
Position 9007: 5.245156763730782e-10
Position 8926: 4.537896798196429e-10
Position 2902: 3.9538130987754964e-10
Position 4342: 1.1057528565153e-10
Position 4031: 1.093863178291955e-10
Position 2841: 1.0371317872128089e-10
Position 7016: 7.275000745694709e-11
Position 7827: 3.366314264107211e-11
Position 7989: 3.2336307706769956e-11
Position 676: 1.9285059487699096e-12
Position 8494: 1.6097976617213214e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7650: 0.9980894687907548
Position 6195: 0.9978546177075334
Position 2781: 0.9953905044717188
Position 8530: 0.988788392734474
Position 6600: 0.9801190258728887
Position 8700: 0.9755096229541366
Position 908: 0.9480760602072709
Position 4459: 0.9395149770237459
Position 708: 0.8724314723442517
Position 8175: 0.8399219071403369
Position 8899: 0.818954701977007
Position 6420: 0.7990121130845359
Position 3912: 0.7902144631867031
Position 2552: 0.7100561075031193
Position 5868: 0.4746857636160796
Position 4892: 0.22524783440389562
Position 4854: 0.15320847570872143
Position 8255: 0.061402664437824404
Position 9047: 0.06044220307260548
Position 5766: 0.05931210298640437
Position 5352: 0.056698522480545646
Position 7060: 0.05471528838348955
Position 1655: 0.05173740114215018
Position 9396: 0.049388865828789874
Position 5072: 0.04564948258386587
Position 4908: 0.045564965206583416
Position 5532: 0.043419067702676326
Position 4911: 0.04023253897506137
Position 3713: 0.03917247372998097
Position 2523: 0.03408572302880667
Position 4467: 0.031996661686530016
Position 5463: 0.03131632869707218
Position 5805: 0.03059161260490582
Position 6005: 0.030545768886297883
Position 2063: 0.027214051247496276
Position 5550: 0.024667231068061766
Position 6027: 0.024617684810357813
Position 3757: 0.019853971215133163
Position 9043: 0.01816324255616902
Position 347: 0.01815034356742987
Position 4871: 0.016519054158639624
Position 7259: 0.014589881700100941
Position 8205: 0.01416040671502707
Position 3086: 0.013879640505926518
Position 3146: 0.013365384635413976
Position 1927: 0.013002094023558515
Position 4134: 0.012919080634040491
Position 8006: 0.012324305892677193
Position 7891: 0.012234852796040096
Position 4654: 0.012138145264727307
Position 9393: 0.011445243999748639
Position 5292: 0.011213192946970535
Position 4947: 0.011180679607265933
Position 7968: 0.009947746640631274
Position 8711: 0.009742313307221806
Position 1282: 0.00936600859924506
Position 6964: 0.008968492281812176
Position 7456: 0.007675277007185694
Position 4539: 0.007409218735027486
Position 6821: 0.007328869833691892
Position 2636: 0.0066473182592207275
Position 6045: 0.006418966457274283
Position 2406: 0.00625103060545153
Position 5892: 0.006056031241731005
Position 6481: 0.005373757145949712
Position 5409: 0.005316497390297896
Position 2311: 0.005096358253349413
Position 3413: 0.0048806224585967355
Position 6478: 0.004636740948695681
Position 3515: 0.004607082983958688
Position 4171: 0.004567546841590723
Position 5002: 0.0042701297843683325
Position 393: 0.004248807827952683
Position 922: 0.004167292634018538
Position 3143: 0.004003828839668177
Position 2657: 0.003840667899729936
Position 914: 0.003830931491150607
Position 3464: 0.0037999591620716993
Position 5483: 0.0037546524855676345
Position 6647: 0.003681743762138812
Position 4558: 0.0034147881388949153
Position 6679: 0.0033493787025192633
Position 2466: 0.0031387169220394202
Position 8913: 0.003007772588516156
Position 8549: 0.0028385992456546514
Position 7302: 0.00274719045910677
Position 7097: 0.0027347692888890873
Position 668: 0.0026322398662998294
Position 3123: 0.0026186638216441366
Position 4168: 0.0024093277647855927
Position 3597: 0.0022841772139616545
Position 4206: 0.0022784508200275667
Position 1820: 0.0022711799625565296
Position 5016: 0.0021283058404057316
Position 5222: 0.001994239883450013
Position 8110: 0.0019802528873126726
Position 942: 0.0018893979783490605
Position 6644: 0.0017050682961263068
Position 3937: 0.0017022791543771737
Position 1395: 0.0014765321029542504
Position 2201: 0.001444087803628861
Position 7400: 0.0013969259693624792
Position 964: 0.0013857923735432368
Position 7975: 0.0013699996438485916
Position 8154: 0.0013501046482213834
Position 7154: 0.0013386945067242332
Position 8055: 0.0012817642363701308
Position 7947: 0.0011754818397434672
Position 6926: 0.0011673169442954806
Position 5156: 0.0011531627014480387
Position 615: 0.0010839397617372778
Position 5175: 0.0010838407242859545
Position 8135: 0.0010804006373018032
Position 9375: 0.0010615899163105538
Position 1059: 0.0010469141549655408
Position 4693: 0.0010399673003282331
Position 9233: 0.0010232917534086085
Position 2215: 0.0010125302422267243
Position 9283: 0.001009544091963923
Position 628: 0.0009532045906664783
Position 8744: 0.0009343164253014613
Position 2487: 0.000929714938995548
Position 8942: 0.0009263145214936548
Position 1530: 0.0009199106285354699
Position 5357: 0.0008852906848808993
Position 2255: 0.0008787913294208279
Position 6995: 0.0008702432368420479
Position 919: 0.0008689289864201633
Position 9184: 0.000786419115000767
Position 1901: 0.0007393535127390629
Position 6802: 0.0007074715636541367
Position 9074: 0.0006980268888903866
Position 5264: 0.0006831466416874809
Position 9241: 0.0006209763885463224
Position 1842: 0.0006198143544308482
Position 4358: 0.0005831648613164168
Position 1054: 0.0005672861482364232
Position 3004: 0.000560488183407947
Position 3433: 0.0005562245698456628
Position 3374: 0.0005309113672676829
Position 397: 0.0005111192459484005
Position 1524: 0.00047136151487067935
Position 724: 0.00046437917856244435
Position 6969: 0.0004498889547401721
Position 9052: 0.00042611278934655364
Position 7472: 0.00041961271138843534
Position 5315: 0.0003925468730460256
Position 2418: 0.0003772439158575067
Position 4511: 0.0003739878264404833
Position 8065: 0.00036045942440314987
Position 1068: 0.0003550647281414512
Position 1324: 0.00033432117399733374
Position 452: 0.00031057985415115693
Position 6234: 0.00030775788871872906
Position 7269: 0.00028475395269517026
Position 4191: 0.00024686764448862746
Position 7712: 0.00024540708974884367
Position 5040: 0.00024385446393811378
Position 8296: 0.0002243782767831515
Position 478: 0.00022133459132264708
Position 2608: 0.00021471033476369103
Position 7223: 0.00021008994362203433
Position 1447: 0.00020669640454406407
Position 2198: 0.000166049750520022
Position 6939: 0.00016094230967570234
Position 2317: 0.00016065874235430814
Position 8532: 0.00015859939507472388
Position 3239: 0.00015604835725425056
Position 2410: 0.00014109659143688515
Position 1074: 0.0001403728488335793
Position 1674: 0.00013686219650223914
Position 7188: 0.00013603277493757823
Position 5568: 0.00013514350849133633
Position 425: 0.00013306638871726588
Position 8079: 0.00012990756495337858
Position 8746: 0.00012013401380745424
Position 1973: 0.00011248994472082148
Position 7668: 0.00011137462261705096
Position 2395: 0.00011059897843566556
Position 8468: 0.00010574754450415847
Position 4064: 0.0001010746726505797
Position 6855: 9.799778954613014e-05
Position 1577: 8.710577906445535e-05
Position 9077: 8.582774403196534e-05
Position 710: 8.57236224115991e-05
Position 7229: 8.282018801110955e-05
Position 1495: 8.173092512386588e-05
Position 488: 8.070325915011253e-05
Position 4498: 8.048494061561573e-05
Position 3441: 7.940837390961709e-05
Position 2581: 7.938527826691121e-05
Position 9112: 7.594846825659279e-05
Position 1414: 7.453604514306642e-05
Position 3224: 7.357692643842942e-05
Position 8749: 7.227529431200314e-05
Position 2065: 7.200961045765789e-05
Position 6567: 7.096459557250602e-05
Position 2157: 7.083555553896273e-05
Position 9262: 6.945396741044261e-05
Position 1460: 6.878954938612142e-05
Position 4592: 6.582714430334955e-05
Position 1270: 6.340215580429077e-05
Position 6295: 6.182746582921556e-05
Position 2138: 6.020179439546082e-05
Position 1499: 6.01546369703931e-05
Position 7777: 5.928919825376207e-05
Position 9410: 5.6494114232471306e-05
Position 9170: 5.4854594226393555e-05
Position 8389: 5.3079464359891255e-05
Position 8564: 5.232181326556863e-05
Position 8324: 5.2181546761299045e-05
Position 6653: 5.1603619969480525e-05
Position 1732: 4.9814227713085266e-05
Position 5360: 4.866897331612543e-05
Position 5366: 4.8324038774373435e-05
Position 8980: 4.7847060446365427e-05
Position 604: 4.1531589296529244e-05
Position 225: 3.943605602252035e-05
Position 1045: 3.913640818746757e-05
Position 2909: 3.8203532064655795e-05
Position 248: 3.76559420650016e-05
Position 1375: 3.595857152297578e-05
Position 2940: 3.51290301558536e-05
Position 6876: 3.473595230397422e-05
Position 8768: 3.4491092048135884e-05
Position 9328: 3.431593337964795e-05
Position 2167: 3.3471905827721586e-05
Position 552: 3.258282461361036e-05
Position 2902: 3.034997393858564e-05
Position 2917: 3.0298003430466205e-05
Position 2326: 2.9909147254510324e-05
Position 1739: 2.9160068099270664e-05
Position 716: 2.7830201068826952e-05
Position 3260: 2.586361329498576e-05
Position 2030: 2.5335254918421062e-05
Position 1218: 2.5267265851177353e-05
Position 523: 2.442343651403056e-05
Position 4564: 2.3616677836779855e-05
Position 2114: 2.3364381006315905e-05
Position 3571: 2.317889929001157e-05
Position 982: 2.1696420189098217e-05
Position 1699: 2.0987960980434013e-05
Position 1117: 2.0837144498999836e-05
Position 1372: 2.083122339197383e-05
Position 5075: 2.055586408391073e-05
Position 9238: 1.9351978644824943e-05
Position 2803: 1.753671408220357e-05
Position 2103: 1.7136548192983696e-05
Position 104: 1.602041775193064e-05
Position 174: 1.5296517178570383e-05
Position 1102: 1.4927789195744074e-05
Position 1189: 1.4169127570932079e-05
Position 8185: 1.288479016447688e-05
Position 1697: 1.1663721320738254e-05
Position 1782: 1.0383668912849976e-05
Position 1417: 1.034234050447806e-05
Position 1594: 8.699695439717978e-06
Position 588: 8.110177218020391e-06
Position 1348: 8.055695993670693e-06
Position 8812: 7.734824323358197e-06
Position 1327: 7.5479881479306705e-06
Position 8792: 6.13591586784993e-06
Position 929: 5.257154170041546e-06
Position 559: 4.896447045638862e-06
Position 8835: 4.564098778847324e-06
Position 153: 4.240391373479827e-06
Position 4916: 3.9622190983868505e-06
Position 949: 2.9458530922763667e-06
Position 401: 2.9161613741709325e-06
Position 203: 2.0697638305043234e-06
Position 8815: 1.8332828780249305e-06
Position 9023: 1.722970660578809e-06
Position 8449: 1.647282555951405e-06
Position 7730: 1.6457678541556021e-06
Position 184: 1.4744579026802801e-06
Position 8765: 1.4617604655487018e-06
Position 7681: 1.4291654930465007e-06
Position 245: 1.2579475404450156e-06
Position 8877: 1.099864928405296e-06
Position 8873: 9.890290925578687e-07
Position 8667: 7.970983659014613e-07
Position 7783: 6.951663783031011e-07
Position 1606: 4.3947490306659807e-07
Position 2751: 3.1221919694311557e-07
Position 8616: 3.017330251096177e-07
Position 493: 2.1852988195267548e-07
Position 837: 1.0986266273449942e-07
Position 7689: 7.620287159318049e-08
Position 1759: 4.763349478097438e-08
Position 1392: 4.649284836277996e-08
Position 4970: 3.0061529474238534e-08
Position 233: 2.0594832926149424e-08
Position 1071: 9.717571866127237e-09
Position 976: 1.450643099505298e-09
Position 227: 1.2603742082368711e-09
Position 1204: 7.051928302123306e-10
Position 973: 4.752104445544622e-10
Position 123: 3.856045948050694e-10
Position 879: 8.788199068149117e-11
Position 497: 1.7012152267868905e-11
