Gene = TrissinR
Position 28229: 0.00016275584325066688
Position 299: 0.00016063992084646767
Position 32566: 0.0001600146037715659
Position 910: 0.00015408703260417586
Position 936: 0.00014502161187679078
Position 32624: 0.0001355251816626766
Position 29584: 0.0001207010476321109
Position 29259: 0.00011838658663304153
Position 164: 0.00011204735852477255
Position 32539: 0.00011115506052040225
Position 3800: 0.00010794512250577431
Position 27324: 0.00010705476423486023
Position 2000: 0.0001040602146310432
Position 29865: 9.426098016525347e-05
Position 985: 9.14490652100108e-05
Position 27019: 8.851374128652744e-05
Position 27121: 8.701416298167815e-05
Position 27322: 8.141355134912945e-05
Position 26970: 8.078815150554068e-05
Position 153: 8.022239177582149e-05
Position 12040: 7.700739353249627e-05
Position 3760: 7.620871539711325e-05
Position 10368: 7.438479221887614e-05
Position 10771: 7.007976157345433e-05
Position 141: 6.569514046721292e-05
Position 879: 6.54706604953379e-05
Position 27701: 6.0589475380229456e-05
Position 27914: 5.378725921493748e-05
Position 989: 5.154383265624572e-05
Position 1090: 4.812614782062267e-05
Position 27606: 4.361213022923515e-05
Position 6165: 4.1966165519258426e-05
Position 288: 4.0666945316934025e-05
Position 27058: 3.891461570564608e-05
Position 308: 3.726866326900744e-05
Position 30097: 3.639620298810642e-05
Position 144: 3.524385816708597e-05
Position 1670: 3.2752666271055574e-05
Position 27704: 3.0783831027429725e-05
Position 29249: 2.9703703925638194e-05
Position 30168: 2.949044270644359e-05
Position 507: 2.8368528106823243e-05
Position 27707: 2.8176111316949327e-05
Position 10775: 2.7190900851721275e-05
Position 767: 2.6398218511765462e-05
Position 10598: 2.4289394250028414e-05
Position 849: 2.378196922956428e-05
Position 115: 2.1609987555389887e-05
Position 786: 2.158240485141577e-05
Position 540: 2.144986800382028e-05
Position 3089: 1.9952912681254904e-05
Position 894: 1.897366084649488e-05
Position 868: 1.5820369483633923e-05
Position 27032: 1.3563743276418267e-05
Position 11133: 1.2723912724763827e-05
Position 538: 1.256858339401185e-05
Position 1078: 1.1853204182620322e-05
Position 27535: 1.0501244594700149e-05
Position 291: 1.0174078677131197e-05
Position 32535: 9.251901622263908e-06
Position 28219: 9.204170114735026e-06
Position 943: 8.847929700584672e-06
Position 281: 8.399606817387832e-06
Position 27877: 8.305318058605572e-06
Position 2755: 7.805805417864842e-06
Position 3303: 7.75672851746803e-06
Position 2178: 7.6115117470738e-06
Position 1901: 7.1661910342172965e-06
Position 5: 7.1428893850059095e-06
Position 10938: 7.066663163095988e-06
Position 688: 6.630651227457903e-06
Position 3190: 5.866902840229406e-06
Position 213: 5.717666345051693e-06
Position 2356: 4.714330967462953e-06
Position 247: 4.5051886827505685e-06
Position 1420: 4.0620577315174055e-06
Position 2954: 3.880608717046822e-06
Position 27682: 3.4644747742188206e-06
Position 1738: 2.283369332831025e-06
Position 1627: 2.112523976556824e-06
Position 27532: 1.7054901654401247e-06
Position 147: 1.5213279202506466e-06
Position 26328: 1.4295479375030274e-06
Position 1840: 1.4096360610499814e-06
Position 1516: 1.2147451357634366e-06
Position 1486: 1.1587041074318722e-06
Position 1905: 9.972344660283528e-07
Position 29172: 8.70560645234037e-07
Position 1653: 7.016466246099433e-07
Position 1367: 5.878075126510275e-07
Position 26302: 5.060582350942239e-07
Position 109: 3.661935220088492e-07
Position 29175: 3.370995700659411e-07
Position 1991: 2.390930774819294e-07
Position 1187: 2.2667372686204027e-07
Position 1254: 1.6978329583745297e-07
Position 29088: 1.2955529560161006e-07
Position 29243: 8.142498575655382e-08
Position 1476: 2.4683751963018897e-08
Position 1104: 1.8581498440097454e-08
Position 29151: 6.157943180928913e-09
Position 13: 3.537835782373528e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 27471: 0.9911061392278185
Position 28988: 0.98780522946128
Position 32399: 0.9442758652982478
Position 26095: 0.9435239742939099
Position 24337: 0.9217138231222234
Position 21300: 0.8548549788313942
Position 32094: 0.8364467573235765
Position 26826: 0.627737683109006
Position 10219: 0.5663286931694287
Position 29342: 0.5041498397720169
Position 28091: 0.2776489895353893
Position 26888: 0.22285420923036392
Position 21696: 0.19965934586491046
Position 8077: 0.14885626960601706
Position 783: 0.13523853554432413
Position 28701: 0.10855453626980548
Position 26502: 0.09687017990144138
Position 31327: 0.09412909456630911
Position 32205: 0.09309601989110662
Position 28740: 0.09289631205789058
Position 27645: 0.08209806068682596
Position 7705: 0.061935565949712904
Position 9203: 0.04324344860888972
Position 28424: 0.04300407265903795
Position 9215: 0.04119763686884494
Position 7717: 0.03870523380191254
Position 26916: 0.03266678749405305
Position 7701: 0.03205216581995122
Position 7864: 0.03143958579406346
Position 25504: 0.031398487928530235
Position 6853: 0.030864392645810455
Position 8324: 0.030745938624136843
Position 32705: 0.03013378583364992
Position 9342: 0.03008477783501485
Position 26467: 0.02849207572916595
Position 9025: 0.023014130644110606
Position 26860: 0.021607480560307885
Position 32366: 0.020976817265094382
Position 29645: 0.020301495574555475
Position 1141: 0.019025166415807728
Position 7466: 0.017750931888902685
Position 27090: 0.01747794037202621
Position 8557: 0.016614449372155202
Position 21425: 0.01622340321501917
Position 7663: 0.015019962794206657
Position 26780: 0.014299351466452028
Position 28159: 0.014236357654837255
Position 28630: 0.014230737560206583
Position 12364: 0.014025875891434166
Position 8003: 0.013126070078864906
Position 31371: 0.013117899984756164
Position 8650: 0.012298438640376943
Position 28879: 0.01204125955007995
Position 23574: 0.012019256455024599
Position 30255: 0.011870543791292308
Position 24030: 0.011676871330747456
Position 8098: 0.011316531713064857
Position 32378: 0.011255302300061535
Position 28037: 0.011140318163682597
Position 28169: 0.010800719086485756
Position 1104: 0.00944895240248225
Position 7391: 0.009097634620596352
Position 26450: 0.009043297409706294
Position 27900: 0.008931337388400906
Position 27946: 0.00873330332629495
Position 30707: 0.00821448934279279
Position 30494: 0.00808984293945031
Position 3842: 0.006781995946095816
Position 9803: 0.006737160108895735
Position 27777: 0.006650888969702094
Position 26877: 0.006491390232290458
Position 25896: 0.006115827999968214
Position 12187: 0.006083284506337302
Position 920: 0.005978667779847596
Position 9527: 0.005671906269095731
Position 28141: 0.005453306815418608
Position 213: 0.005441783561308598
Position 30201: 0.0052357909389747406
Position 9387: 0.005106674639609768
Position 32444: 0.004912201182109564
Position 11571: 0.004902907434643839
Position 28121: 0.004900100922671117
Position 548: 0.004653898447411416
Position 28381: 0.004586762470291644
Position 786: 0.004471736655250583
Position 26577: 0.004389127622283977
Position 32543: 0.0043165804644627985
Position 27679: 0.003811701217723601
Position 29944: 0.0037659694020677147
Position 25709: 0.00373881419382451
Position 27654: 0.0036908612291121855
Position 30425: 0.0032214577395538353
Position 24792: 0.003112346792509256
Position 2077: 0.0030805245494978034
Position 8339: 0.0025592253531382335
Position 28575: 0.002423138003520492
Position 288: 0.0023799846848580977
Position 861: 0.0023723457626836863
Position 29020: 0.002362132131565305
Position 26737: 0.0023449093002727447
Position 9258: 0.0023366588795218795
Position 29868: 0.0023037590108723094
Position 28452: 0.002113028105981712
Position 32676: 0.0020249822956957654
Position 1131: 0.0019496126391997754
Position 7785: 0.0018586904195508742
Position 28378: 0.0018474672170855665
Position 29611: 0.0018337090626460465
Position 2138: 0.0018022296617953109
Position 8489: 0.001716877357250211
Position 32569: 0.0017102725206094723
Position 29930: 0.001676251338538638
Position 1061: 0.0016672395309063957
Position 30211: 0.001660035423839836
Position 6910: 0.001630654662509689
Position 25322: 0.0016250421423215664
Position 26521: 0.0014894554602665983
Position 26473: 0.0014283624320354487
Position 28517: 0.001415683788301756
Position 30838: 0.0013818624545934674
Position 29671: 0.0013430586915104644
Position 31655: 0.0013172175661788502
Position 32723: 0.001315080213705217
Position 31401: 0.0012854125414800196
Position 26638: 0.0012763906197188122
Position 30624: 0.0012689299560118632
Position 9460: 0.00124109873763293
Position 29889: 0.0012297567833907557
Position 30224: 0.0011993586662966305
Position 6718: 0.0011764946256528118
Position 27749: 0.0011055426019273918
Position 32053: 0.001030005891573959
Position 30090: 0.0009725190566626067
Position 30573: 0.000943000934087195
Position 27121: 0.0009330839216186923
Position 31816: 0.0009155956321612613
Position 9481: 0.0008914502685856535
Position 971: 0.0008465515924697597
Position 26892: 0.0008420076769079882
Position 25806: 0.000814023358537794
Position 1218: 0.000800922922737671
Position 29924: 0.0007844752484144744
Position 29354: 0.000768371265175054
Position 538: 0.0007408627545326248
Position 32698: 0.0007112298406960971
Position 27509: 0.0007007421396280222
Position 9390: 0.0006985977324428576
Position 28430: 0.0006905541305374697
Position 30450: 0.0006708372509753155
Position 1782: 0.0006439710932649702
Position 29463: 0.0006193551207111104
Position 30593: 0.0005973138693336231
Position 28063: 0.0005743008910632497
Position 1727: 0.0005536172901854686
Position 26405: 0.0005360013618034138
Position 413: 0.00051340968277021
Position 26507: 0.000505518205436548
Position 10588: 0.0005008918272231221
Position 28433: 0.00048970537912688
Position 1328: 0.0004614337644871417
Position 1559: 0.00045291347068388525
Position 8128: 0.0004406061767618369
Position 25366: 0.0004238121078215687
Position 28953: 0.0004193044017689616
Position 22711: 0.0004166168689615365
Position 32711: 0.00040507930254471793
Position 299: 0.0004004522864782226
Position 31790: 0.00038429210177173833
Position 1078: 0.0003820755103769692
Position 26619: 0.00032937891907209834
Position 4499: 0.0003094230670991947
Position 1031: 0.00029029485997884646
Position 3350: 0.0002545228489120425
Position 32752: 0.0002181545093506138
Position 1543: 0.00018402469256408686
Position 26231: 0.00018192214589159934
Position 1193: 0.00017168497085582552
Position 10988: 0.00016123652816699835
Position 29950: 0.00014311189155415181
Position 24798: 0.00013996094941625016
Position 2218: 0.00013523484163881398
Position 30896: 0.0001278061401542058
Position 29690: 0.00012273304697391646
Position 1314: 0.0001202885001165925
Position 29975: 0.00010242348244482098
Position 1245: 9.297593219219282e-05
Position 2242: 8.717614066879292e-05
Position 237: 7.279273566755621e-05
Position 25045: 6.883846920674848e-05
Position 1215: 6.774095630397859e-05
Position 32441: 6.632331820453981e-05
Position 27752: 6.407467420917178e-05
Position 4079: 6.398458945784762e-05
Position 178: 5.925481820168486e-05
Position 3883: 5.546703744743451e-05
Position 27242: 5.1723335183442395e-05
Position 32501: 4.721192180114099e-05
Position 3639: 4.489262241954404e-05
Position 901: 4.2645287775622406e-05
Position 27200: 3.417464803651429e-05
Position 27540: 3.059500779991567e-05
Position 3613: 2.9187194450465858e-05
Position 1373: 2.9015038008313537e-05
Position 10901: 2.712431739279329e-05
Position 30545: 2.677456374488907e-05
Position 27602: 2.4183953491296256e-05
Position 26372: 2.4160031407108657e-05
Position 3035: 2.3443915819691075e-05
Position 6034: 2.214036234915089e-05
Position 10502: 2.166768254861512e-05
Position 28894: 2.066344263461251e-05
Position 6058: 1.982580317010761e-05
Position 29527: 1.968246616757497e-05
Position 3048: 1.844053518057203e-05
Position 3183: 1.751640094220096e-05
Position 30109: 1.7072086062948833e-05
Position 729: 1.6798898331389607e-05
Position 672: 1.61505622665921e-05
Position 30656: 1.566877121085221e-05
Position 257: 1.5110773956194437e-05
Position 32633: 1.358472574700087e-05
Position 27131: 1.1262266164854957e-05
Position 3516: 1.0308995175230734e-05
Position 29423: 9.797214174209564e-06
Position 27482: 9.770396094616465e-06
Position 3867: 9.520457014982997e-06
Position 3623: 9.010419082491991e-06
Position 3993: 6.872320326455073e-06
Position 2061: 6.71874061939394e-06
Position 1827: 6.163634402342803e-06
Position 27782: 5.0761467981254804e-06
Position 27309: 3.913583535141338e-06
Position 29720: 3.5546829753892267e-06
Position 2168: 3.4750859745027968e-06
Position 10765: 3.369253798066044e-06
Position 3400: 3.3568319883194904e-06
Position 2081: 3.139945883908759e-06
Position 30064: 2.8837238282465366e-06
Position 30155: 2.872990635938813e-06
Position 2815: 1.7304412331957817e-06
Position 29675: 1.4938785339888573e-06
Position 941: 8.080044869463158e-07
Position 27795: 8.037571908377363e-07
Position 126: 6.808831545904672e-07
Position 219: 6.16303301772345e-07
Position 274: 5.691653671239039e-07
Position 181: 4.393633271992236e-07
Position 31076: 3.930334816667404e-07
Position 948: 3.6453007116349503e-07
Position 1015: 3.2741212007129556e-07
Position 27914: 3.060211064591201e-07
Position 27144: 2.1903640234820487e-07
Position 682: 1.567169587988282e-07
Position 2288: 1.4946979475440047e-07
Position 153: 1.3847791144974442e-07
Position 27396: 9.862414119057665e-08
Position 30608: 5.626480231687683e-08
Position 1204: 3.419577650124942e-08
Position 2836: 3.196980159103417e-08
Position 1991: 8.274082958313967e-09
Position 1406: 7.52424977365962e-09
Position 1183: 6.869552553068599e-09
Position 736: 6.503416395975994e-09
Position 247: 2.1828443831393547e-09
Position 1197: 8.332885930223994e-10
Position 263: 7.252352264635203e-10
Position 74: 3.0698212221469766e-10
Position 57: 2.7572922061441236e-11
