Gene = Hip1
Position 3168: 0.00010480279756134344
Position 286: 0.00010462606422101106
Position 768: 9.761549559267129e-05
Position 4880: 9.73882144191726e-05
Position 1812: 7.54324832322553e-05
Position 822: 7.482084013628593e-05
Position 1732: 7.080049051024619e-05
Position 3284: 6.273292161739114e-05
Position 4498: 5.512720088837506e-05
Position 1688: 5.508439205906491e-05
Position 3418: 5.3776401898163046e-05
Position 885: 5.213818521147536e-05
Position 4704: 5.145715566091455e-05
Position 4465: 4.9313345335648377e-05
Position 4600: 4.9255121604222645e-05
Position 3430: 4.498174532085882e-05
Position 1825: 4.294635702952159e-05
Position 1850: 3.888582261546947e-05
Position 4824: 3.794585211958164e-05
Position 4183: 3.401403294386188e-05
Position 2136: 3.247390736523111e-05
Position 1173: 3.0924557237673706e-05
Position 4126: 2.656531793617062e-05
Position 3364: 2.5644630670076184e-05
Position 3764: 2.5519259489962315e-05
Position 2099: 2.4431614787927574e-05
Position 37: 2.079994156337375e-05
Position 229: 1.9968000716434608e-05
Position 1862: 1.908252346974953e-05
Position 1657: 1.902262386949936e-05
Position 4297: 1.5684628584084714e-05
Position 834: 1.3129139011399279e-05
Position 732: 1.1972402682278364e-05
Position 4732: 1.114770220073191e-05
Position 4250: 1.0925715371582341e-05
Position 1564: 9.845764523082393e-06
Position 3601: 9.676408203988667e-06
Position 3675: 9.246609653210565e-06
Position 4172: 8.638502443091857e-06
Position 4594: 7.95697206330041e-06
Position 371: 6.890156751106519e-06
Position 69: 6.273258835790265e-06
Position 5054: 6.04561066368801e-06
Position 3588: 6.019443293997782e-06
Position 2537: 3.1573451805609105e-06
Position 3583: 2.857646936271058e-06
Position 1195: 2.5436426564422726e-06
Position 3759: 1.8596919569930259e-06
Position 4354: 1.643070386827096e-06
Position 3626: 1.6146808304823218e-06
Position 3453: 1.232169053482148e-06
Position 3783: 1.210078962802991e-06
Position 1676: 1.070413527333806e-06
Position 3528: 7.354061468850658e-07
Position 4271: 6.80260593269338e-07
Position 1389: 5.804117965967768e-07
Position 3596: 3.431874125317277e-07
Position 4051: 3.131987385386334e-07
Position 4081: 3.012641169691595e-07
Position 4061: 1.5057909598684393e-07
Position 4427: 1.1810207331430643e-07
Position 4235: 1.1488010091867645e-07
Position 1367: 5.6291719266105365e-08
Position 1646: 2.044447345153265e-08
Position 4079: 1.5333031129705254e-08
Position 4106: 2.90744379016367e-09
Position 4242: 1.68345750779986e-09
Position 4059: 8.773825769557924e-10
Position 4208: 5.943980701785903e-10
Position 3389: 3.884851597696393e-12
Position 3401: 3.331915265840228e-12
Position 3719: 7.90764989970192e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9939662727360185
Position 3234: 0.9839622308884101
Position 4198: 0.9519642303162731
Position 989: 0.9399923082245908
Position 2257: 0.8891212512039532
Position 2431: 0.7874172974285819
Position 1470: 0.5210329088533426
Position 3389: 0.4430734007269043
Position 2053: 0.08310743782723246
Position 1845: 0.05750361181601238
Position 463: 0.05592755934014469
Position 492: 0.04454184371843793
Position 4975: 0.04221623087260665
Position 2575: 0.027174213637601242
Position 3410: 0.02593143700729038
Position 4226: 0.025459717295726714
Position 4930: 0.025088237027861324
Position 1289: 0.02029107844162991
Position 879: 0.016288225717676557
Position 1876: 0.01481307825134788
Position 2436: 0.012378930947765612
Position 508: 0.012261009264190392
Position 3136: 0.011855034323184813
Position 535: 0.011228406188996062
Position 2263: 0.01117704592571856
Position 1618: 0.00929126796726732
Position 1732: 0.009142009300626785
Position 2875: 0.009067194650949418
Position 423: 0.008883786965457193
Position 822: 0.008562343410565153
Position 4824: 0.008500717346782441
Position 4453: 0.007822224245906275
Position 460: 0.006933233076622775
Position 4945: 0.006100996892516424
Position 2531: 0.005522822369047838
Position 1777: 0.00548840433802229
Position 2924: 0.004637097094327401
Position 234: 0.0042489000558087135
Position 2863: 0.004192018390713074
Position 1644: 0.004145175713787257
Position 3040: 0.004092798886175326
Position 2500: 0.003998636532945553
Position 1455: 0.0038384871861420447
Position 3571: 0.0037280729527468877
Position 1552: 0.0033728283204954718
Position 3243: 0.003312710032334411
Position 1704: 0.0030809143187434927
Position 1214: 0.002786206000719106
Position 1768: 0.0026044337873128436
Position 1825: 0.0022509241510933224
Position 2618: 0.0021211944039906737
Position 1859: 0.001985001507986235
Position 2950: 0.0019383979904130134
Position 561: 0.001821674781808108
Position 3426: 0.001701042755074551
Position 790: 0.0016924946459945657
Position 4600: 0.0015680451256544934
Position 3474: 0.0015195535226447752
Position 3111: 0.0015190308548633119
Position 3988: 0.0014670717087958524
Position 3080: 0.0012996883071984954
Position 1507: 0.0012790950047782757
Position 4271: 0.001210558349963652
Position 3906: 0.001176723803042385
Position 2674: 0.001146246814243581
Position 866: 0.0011099799664619763
Position 4087: 0.0010967681873565943
Position 765: 0.0010784008132559998
Position 1557: 0.0010152849216764578
Position 4872: 0.0009726652742036449
Position 847: 0.0009703201217010875
Position 3453: 0.0009234386867649798
Position 4566: 0.0008340129688364777
Position 3401: 0.000823837480771657
Position 3814: 0.0007734353723911105
Position 4480: 0.0007521956078407425
Position 4463: 0.000699572408719982
Position 388: 0.0006742257045071976
Position 914: 0.0006384515888033948
Position 347: 0.0006252946849824234
Position 1118: 0.0005996267627285829
Position 2462: 0.0005790615271123943
Position 4473: 0.0005716101658769685
Position 350: 0.0005643977539624714
Position 2540: 0.0005615698119817806
Position 3435: 0.0005356636650796975
Position 656: 0.0005068015595324546
Position 584: 0.0004858478894132642
Position 2726: 0.0004126768674520506
Position 3267: 0.00036473906157569267
Position 1172: 0.0003545764843275532
Position 2665: 0.00034045445968051817
Position 3973: 0.0003368881558582657
Position 3855: 0.00032401856315336213
Position 2585: 0.0002865247971096125
Position 3909: 0.00028194550383157355
Position 1130: 0.0002583492853600837
Position 3919: 0.00023050264339481778
Position 478: 0.00021177767601005844
Position 3351: 0.00019944656046034178
Position 4235: 0.00017951468142886053
Position 2334: 0.0001759595460629013
Position 3263: 0.00017285119057758075
Position 4518: 0.00017064541012874396
Position 4408: 0.00017010742595792726
Position 1297: 0.00016757560773149574
Position 2449: 0.0001611432119691146
Position 2980: 0.00016039540555924152
Position 357: 0.00015123635402097748
Position 1076: 0.0001263179967450628
Position 4033: 0.00012615102957563653
Position 721: 0.00012589334308999703
Position 2784: 0.00011456941516521153
Position 3371: 0.00010559767901801717
Position 3085: 0.00010384189626637897
Position 1579: 0.00010033249773457552
Position 3178: 9.964397840485398e-05
Position 1135: 9.748307603919147e-05
Position 3513: 9.38357034280042e-05
Position 1604: 8.929740645111592e-05
Position 2231: 8.873632499690318e-05
Position 1301: 7.888227068135913e-05
Position 1898: 6.176109714665064e-05
Position 4366: 5.169353943449468e-05
Position 4141: 5.1364133106932104e-05
Position 3664: 5.020443357736687e-05
Position 2615: 4.2785732612946095e-05
Position 3891: 4.069318042301466e-05
Position 3213: 3.868688962397762e-05
Position 1740: 3.811754399463844e-05
Position 1396: 3.781835547977664e-05
Position 5120: 3.308607655672884e-05
Position 2464: 3.288901825547351e-05
Position 997: 3.260186525967356e-05
Position 4208: 3.09221137153512e-05
Position 5052: 2.8724297420609616e-05
Position 3873: 2.7743139494008208e-05
Position 3203: 2.728863234654207e-05
Position 1706: 2.5101825870036444e-05
Position 283: 2.4605069992436217e-05
Position 955: 2.4526537367708042e-05
Position 467: 2.262360195355215e-05
Position 830: 2.1725022813107787e-05
Position 238: 2.13761718511302e-05
Position 307: 1.8563032630406205e-05
Position 1265: 1.834926227243671e-05
Position 3343: 1.435511196261882e-05
Position 314: 1.3088879616463825e-05
Position 2089: 1.2312219803773244e-05
Position 1151: 1.1013089462345792e-05
Position 4434: 9.424662906868648e-06
Position 701: 8.763358700481277e-06
Position 537: 8.728091375541075e-06
Position 4281: 7.402003433445306e-06
Position 4002: 7.362274921213245e-06
Position 4285: 6.696677171827941e-06
Position 3924: 6.664812754910275e-06
Position 4172: 5.588711139984019e-06
Position 2077: 5.562098383970417e-06
Position 1132: 5.53225085189446e-06
Position 5042: 5.249240060977239e-06
Position 5057: 4.743438417973356e-06
Position 704: 4.418515648343077e-06
Position 4051: 4.3446127736308205e-06
Position 3948: 3.748931891161459e-06
Position 5069: 3.3963112167755565e-06
Position 714: 2.1818861131862466e-06
Position 3828: 2.0521535116946564e-06
Position 1226: 2.0085333427957434e-06
Position 1008: 1.6494315585485461e-06
Position 4503: 1.4540653510486027e-06
Position 1026: 1.2297868173664284e-06
Position 3706: 1.1427436323003329e-06
Position 286: 1.105123809542781e-06
Position 938: 9.482299026277064e-07
Position 592: 7.850064988589538e-07
Position 4413: 7.355979788353512e-07
Position 4427: 6.557512527723774e-07
Position 1425: 4.6431325402949904e-07
Position 319: 2.930384873479945e-07
Position 256: 2.723905607627348e-07
Position 4618: 7.621108245680491e-08
Position 247: 6.784675896207459e-08
Position 4551: 2.865610102791938e-08
Position 336: 1.6071999633376853e-08
Position 324: 7.063194875420663e-09
Position 4145: 2.637705776027898e-09
Position 149: 2.610300045917549e-09
Position 154: 8.228788730168313e-10
