Gene = SmydA-3
Position 4092: 4.557958459637477e-06
Position 736: 3.4712002903506207e-06
Position 622: 3.381107220592231e-06
Position 3944: 2.554975775995538e-06
Position 3594: 2.0688141896637982e-06
Position 3344: 1.6307555396938889e-06
Position 931: 1.3832494994502772e-06
Position 4335: 1.0745386719564796e-06
Position 4364: 7.813151979055522e-07
Position 3255: 5.461145650326999e-07
Position 3162: 3.0755688909247993e-07
Position 3106: 2.957832293946923e-07
Position 4395: 2.3651442400865747e-07
Position 3431: 2.2988431897466436e-07
Position 3926: 2.1273955849921927e-07
Position 3327: 2.0244649882644617e-07
Position 4076: 1.44163135422406e-09
Position 3995: 6.089588535657084e-10
Position 3549: 5.692008809160234e-10
Position 4186: 5.33460244937991e-10
Position 4170: 4.1808111922929493e-10
Position 4032: 7.551704518285614e-11
Position 4004: 3.9143375402023093e-11
Position 3791: 3.9289362225956544e-12
Position 3723: 1.227327364049955e-12
Position 3705: 5.784464335925574e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9995413672000796
Position 3411: 0.9976353262376787
Position 3692: 0.9253256162389303
Position 1099: 0.651652415396199
Position 2221: 0.07210498764308436
Position 1889: 0.033496711298114365
Position 282: 0.01887376222215065
Position 950: 0.018079899523340888
Position 2021: 0.01164691382511236
Position 1604: 0.010350862692093699
Position 3705: 0.00898547164567373
Position 3884: 0.008081150639153248
Position 714: 0.007411063306835682
Position 3738: 0.006248413923465441
Position 1958: 0.005899397021861044
Position 1908: 0.005562366748358827
Position 557: 0.0042564772504741525
Position 1115: 0.0034689709989440486
Position 1607: 0.0034500786185448773
Position 767: 0.0030130554073170166
Position 761: 0.002963938130272463
Position 2188: 0.00280264186195403
Position 908: 0.002102800543578653
Position 656: 0.0019716674369854746
Position 891: 0.0014827668380695677
Position 1693: 0.0014562445640073016
Position 628: 0.0014011385890647947
Position 3383: 0.0011923973104097656
Position 2033: 0.000893368063262498
Position 448: 0.0008676870053980007
Position 1686: 0.0008500951905689799
Position 929: 0.0008037898690778761
Position 1551: 0.000773682026237259
Position 4154: 0.0006069557848136805
Position 231: 0.0005380539711519739
Position 1211: 0.0005193983027839433
Position 1189: 0.00045919575626260817
Position 4342: 0.00045655935068967456
Position 2563: 0.00043444106046627964
Position 4443: 0.00042466696019470535
Position 508: 0.00039157078459619644
Position 3133: 0.0003822734299331008
Position 2165: 0.00035378634753235053
Position 1669: 0.00034558221641603243
Position 2273: 0.0003392796924683084
Position 637: 0.000314530111573426
Position 1666: 0.0002921197974120067
Position 3465: 0.000260493361381478
Position 2040: 0.000246319085294356
Position 3660: 0.00023586927430990917
Position 977: 0.00020702538851739198
Position 4237: 0.0001994057865660131
Position 1072: 0.00018715314956158592
Position 1249: 0.00018273765908866863
Position 3585: 0.00017669911543188643
Position 4103: 0.00014612850097760283
Position 4313: 0.00014353251796443041
Position 1567: 0.000125675466826981
Position 1657: 0.00012491578571205344
Position 3781: 0.00011503529487877892
Position 3349: 0.00011092924029161085
Position 418: 0.00011029641154001104
Position 2906: 9.898530329776176e-05
Position 622: 8.535430471312615e-05
Position 3931: 7.29430553054587e-05
Position 871: 7.192439986858788e-05
Position 3140: 6.0570782128446235e-05
Position 1523: 5.584979920004611e-05
Position 2970: 5.128228236895139e-05
Position 3976: 4.833394022300607e-05
Position 3152: 4.831833066547296e-05
Position 3496: 4.821118073133587e-05
Position 1352: 4.480701413133874e-05
Position 421: 3.0053884379389598e-05
Position 3850: 2.8546921889324852e-05
Position 3812: 2.7817274132503743e-05
Position 4328: 2.543395665778146e-05
Position 3442: 2.1955824486381815e-05
Position 2046: 2.1834669892614756e-05
Position 114: 2.010121277643459e-05
Position 3451: 1.708027153927019e-05
Position 3095: 1.663217086597565e-05
Position 3271: 1.5962723593074697e-05
Position 4249: 1.4811696016736444e-05
Position 4418: 1.432969673763685e-05
Position 4165: 1.4143510129757995e-05
Position 350: 1.132712499611389e-05
Position 1711: 1.0931713824359134e-05
Position 455: 1.0749181974298885e-05
Position 2987: 1.0350517069799823e-05
Position 4092: 1.0220726831133517e-05
Position 4060: 1.0097971092506341e-05
Position 3193: 9.110317655563538e-06
Position 1627: 7.82839912131122e-06
Position 2984: 7.410138939861701e-06
Position 3926: 5.378000837191854e-06
Position 664: 4.743083448682918e-06
Position 3797: 4.649876438438098e-06
Position 3913: 4.573074330473342e-06
Position 1158: 3.245730804631472e-06
Position 3517: 3.187123102410825e-06
Position 1020: 3.1421217675401324e-06
Position 3970: 2.733525915585621e-06
Position 2889: 2.482079485925772e-06
Position 3341: 2.4703725359259507e-06
Position 588: 2.428283646014177e-06
Position 3901: 2.283976347097295e-06
Position 3502: 2.2766653282960467e-06
Position 1214: 1.9905149902359243e-06
Position 3671: 1.9473563355640383e-06
Position 4111: 1.6559318703736054e-06
Position 1824: 1.5701460465546606e-06
Position 3651: 7.652054790834606e-07
Position 66: 7.200979382408123e-07
Position 3505: 5.587972193398421e-07
Position 1343: 5.143647235364816e-07
Position 3286: 5.078240397929466e-07
Position 3514: 4.1883103046187217e-07
Position 149: 2.9443783524196895e-07
Position 3498: 2.8537823000170335e-07
Position 3592: 2.195630427031147e-07
Position 1007: 2.043517366691188e-07
Position 3631: 1.6537822825913442e-07
Position 2246: 1.1882247018738805e-07
Position 3601: 1.0601581182286304e-07
Position 2147: 1.0518630175116484e-07
Position 3627: 1.0248154518406233e-07
Position 3327: 7.551682391155258e-08
Position 2156: 7.407279100353879e-08
Position 3523: 6.524343433550542e-08
Position 3335: 3.8814766835944855e-08
Position 3620: 3.6063586595622185e-08
Position 604: 3.005756899656029e-08
Position 124: 2.3881272080514672e-08
Position 639: 2.2274942550918352e-08
Position 304: 2.2099183553526643e-09
Position 3664: 1.4293285823165174e-09
Position 153: 1.376118215771634e-10
Position 126: 7.239450069774832e-11
