Gene = Rab3-GAP
Position 2885: 3.1223504979040235e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4156: 0.9819676301396281
Position 2845: 0.9672660680997959
Position 2380: 0.965061931952133
Position 2658: 0.9155456694367655
Position 4417: 0.8575843747355163
Position 521: 0.6931293888294487
Position 3202: 0.5297059052512658
Position 158: 0.5195030033135389
Position 3689: 0.2283127738483643
Position 226: 0.12765925453857055
Position 1030: 0.12328676047505079
Position 3792: 0.11092029976732543
Position 4420: 0.1007764495772907
Position 2682: 0.08330539262809626
Position 249: 0.06669800077141053
Position 4777: 0.053828116733266256
Position 795: 0.038716778191680096
Position 3392: 0.0382434415950693
Position 2114: 0.028108081217620526
Position 1939: 0.025030010891139133
Position 4659: 0.023957290246163623
Position 1535: 0.02378962502659748
Position 4783: 0.019098601607597097
Position 4038: 0.018754605483839268
Position 4732: 0.01795769954528672
Position 732: 0.017144953372060928
Position 1983: 0.014414270603508961
Position 2183: 0.014254480948852412
Position 3812: 0.014222930274068572
Position 3596: 0.013378679273283066
Position 3515: 0.01324993271934248
Position 1439: 0.012679708930157
Position 2426: 0.012499959223400584
Position 855: 0.01140395435586462
Position 927: 0.01098657306436561
Position 1901: 0.008841980581690051
Position 4729: 0.008459724344549417
Position 336: 0.00753593740183431
Position 4806: 0.007028062657603498
Position 828: 0.006878288548922306
Position 361: 0.006439482238702652
Position 2849: 0.005153295886332575
Position 4685: 0.0047194530069901855
Position 4072: 0.004399090192953754
Position 3809: 0.003692027064742801
Position 3566: 0.0035322783342130286
Position 4092: 0.003298028826040252
Position 2997: 0.0032805582518637385
Position 4447: 0.0030780483872224432
Position 2223: 0.0027260272621830776
Position 3380: 0.0023575555505041955
Position 4755: 0.0017339824829279878
Position 825: 0.0015872198948247108
Position 2391: 0.0013205270354705772
Position 264: 0.0011686578026296524
Position 4285: 0.0009838464150162395
Position 3614: 0.0009084337148099539
Position 4015: 0.0009055934679749912
Position 4588: 0.0007318332186434372
Position 529: 0.0006860182131483433
Position 3242: 0.0006733646175740487
Position 735: 0.0006451897187881988
Position 3226: 0.0006141566708711202
Position 3536: 0.0005773019244444196
Position 3651: 0.0005107899441278972
Position 4838: 0.0004898800705391567
Position 3169: 0.00044632550633453747
Position 3056: 0.000401679353974599
Position 1447: 0.00036461011266184304
Position 3545: 0.00034755340136606366
Position 4386: 0.00032964572856364045
Position 2880: 0.00032423730849353715
Position 583: 0.0002988017616202425
Position 1583: 0.00029255986445601845
Position 4210: 0.00026028527877167764
Position 4494: 0.00022440929265211745
Position 3611: 0.00020771468685224003
Position 630: 0.00015473491669501326
Position 235: 0.00014851133786435936
Position 2908: 0.00014571646386895228
Position 3030: 0.00012264700015309402
Position 552: 0.0001127465336856671
Position 4792: 0.0001048654238350733
Position 3862: 9.232338819959481e-05
Position 3050: 8.65502097993147e-05
Position 3741: 5.4785127550622216e-05
Position 2590: 5.33380016362006e-05
Position 1236: 4.736072371487446e-05
Position 4080: 4.607495250681546e-05
Position 531: 3.7927663996324054e-05
Position 1812: 3.755501685335892e-05
Position 3071: 3.7262746498284476e-05
Position 4330: 3.69540680940781e-05
Position 369: 3.434703453144045e-05
Position 3914: 3.0495804479487318e-05
Position 558: 2.9765792910905696e-05
Position 3045: 2.644168961493706e-05
Position 3632: 2.5923235661033045e-05
Position 2929: 2.4828294254890684e-05
Position 3563: 2.099264325099687e-05
Position 261: 2.0708553617778098e-05
Position 404: 2.01441690618482e-05
Position 3026: 1.72957818363975e-05
Position 127: 1.5997425601923634e-05
Position 4852: 1.526580203455802e-05
Position 579: 9.574560670240478e-06
Position 4192: 9.562821160662943e-06
Position 4218: 9.435102494777018e-06
Position 2689: 8.420777856464733e-06
Position 1254: 7.2148427555854346e-06
Position 4123: 7.0460779413571e-06
Position 2974: 6.364785889143053e-06
Position 2958: 5.999762951562725e-06
Position 473: 5.599368768764921e-06
Position 636: 5.541775544894403e-06
Position 2882: 5.314864383501412e-06
Position 140: 5.114178617596589e-06
Position 4001: 3.835654753535008e-06
Position 698: 3.7244973854959393e-06
Position 108: 3.2556788286208996e-06
Position 3341: 2.8442613200990727e-06
Position 2724: 1.853633015956623e-06
Position 72: 1.7275025891648664e-06
Position 2815: 1.634019102523196e-06
Position 380: 1.3180584323137968e-06
Position 4104: 1.018479183989837e-06
Position 4231: 9.600604841530207e-07
Position 3005: 7.522720222374489e-07
Position 2730: 7.377567117374294e-07
Position 4042: 6.871452198823861e-07
Position 3971: 6.353083608810381e-07
Position 547: 5.175605494210607e-07
Position 538: 5.093264795403286e-07
Position 131: 4.997943996982159e-07
Position 313: 2.498186960078194e-07
Position 4309: 2.2471230865009928e-07
Position 3290: 2.0364864402083585e-07
Position 76: 1.8680136736030893e-07
Position 2917: 1.802535408894596e-07
Position 1544: 1.647886653240442e-07
Position 988: 1.3834485925944265e-07
Position 3294: 9.185782834807327e-08
Position 4462: 8.564717954533465e-08
Position 82: 7.520832982128323e-08
Position 113: 4.7789467760539785e-08
Position 307: 4.0509074221394315e-08
Position 118: 2.9396661123295472e-08
Position 4435: 1.9963085017127256e-08
Position 1634: 8.195458028241538e-09
Position 1504: 8.07609403185261e-09
Position 55: 5.618323382110332e-13
