Gene = Svil
Position 964: 0.00012783757203806926
Position 1313: 0.00012754163891032425
Position 5423: 0.00011957556509980273
Position 567: 0.0001161199068453431
Position 1248: 9.900782411916292e-05
Position 599: 8.010364042902495e-05
Position 4021: 7.9913940972941e-05
Position 1076: 7.155319797359964e-05
Position 3535: 6.459880254579106e-05
Position 1646: 6.436428538753975e-05
Position 1318: 6.389409344796556e-05
Position 795: 5.850049632153409e-05
Position 4411: 5.830006227961466e-05
Position 1774: 5.5267454563259596e-05
Position 392: 5.51497431726289e-05
Position 1316: 5.3722817102485206e-05
Position 1214: 5.2651328808891716e-05
Position 372: 5.163032513101874e-05
Position 1513: 4.542607515603063e-05
Position 4387: 4.4410825219668766e-05
Position 733: 3.72775503050145e-05
Position 228: 3.545618074915251e-05
Position 4381: 3.229437301773645e-05
Position 3014: 2.5682379607903975e-05
Position 972: 2.4815622227933022e-05
Position 1159: 2.475713798602222e-05
Position 801: 2.4721668814142282e-05
Position 1208: 2.273562250760479e-05
Position 87: 1.9897998837631443e-05
Position 259: 1.9409427320791203e-05
Position 1760: 1.799128246924421e-05
Position 617: 1.7869830880744525e-05
Position 3715: 1.7423158374621135e-05
Position 611: 1.5141099514923403e-05
Position 2642: 1.2289914243609456e-05
Position 4898: 1.0708665817722198e-05
Position 83: 8.164129020465315e-06
Position 4585: 7.311235622927289e-06
Position 1011: 6.1181969340527645e-06
Position 72: 5.853192146950362e-06
Position 445: 5.794979055132909e-06
Position 1326: 5.6153202014026415e-06
Position 161: 5.431793664529522e-06
Position 2210: 5.079493227083361e-06
Position 658: 4.528954196137811e-06
Position 21: 2.778593933919369e-06
Position 4521: 2.228484332070479e-06
Position 1869: 1.6036185506646114e-06
Position 156: 1.6030977478277538e-06
Position 4136: 1.4645006255528613e-06
Position 296: 1.1947553692355022e-06
Position 437: 7.235286844804918e-07
Position 376: 6.451390198601874e-07
Position 1787: 6.12972432878085e-07
Position 4086: 5.473677155063077e-07
Position 406: 3.5204200209498255e-07
Position 356: 3.0239450726466994e-07
Position 370: 2.310386604966154e-07
Position 158: 1.9491069313227324e-07
Position 1926: 1.8045343434167892e-07
Position 1799: 1.7384696902765748e-07
Position 408: 1.1119664925132472e-07
Position 115: 9.694379340354067e-08
Position 281: 5.0311958868010645e-08
Position 378: 4.0057975724779665e-08
Position 551: 2.8973732928861792e-08
Position 26142: 2.8552847280313466e-08
Position 85: 2.217249480514408e-08
Position 700: 4.545975568877464e-09
Position 574: 3.3558678621730195e-09
Position 556: 3.026198869912176e-09
Position 1014: 2.5170883244151005e-09
Position 539: 1.0684535130805574e-09
Position 523: 5.387353592829079e-10
Position 542: 1.4821298594522059e-10
Position 834: 1.6337792302351552e-11
Position 747: 1.3740337600016368e-11
Position 2170: 3.1916184120839845e-21
Position 2021: 2.4662874665994586e-21
Position 2345: 1.790622557011342e-21
Position 2715: 3.0767236821172824e-22
Position 1793: 1.4639656382620873e-25

Sorted 3' Splice Sites (High to Low Probability):
Position 24899: 0.9999999984075579
Position 37735: 0.9985941631438007
Position 276: 0.7802969727069464
Position 1058: 0.2929572180076273
Position 14139: 0.2601068312971519
Position 37861: 0.20229415838136414
Position 1417: 0.11518237119938672
Position 7593: 0.09201412615776194
Position 7460: 0.05900796807087242
Position 7418: 0.05628755981692041
Position 13707: 0.04350756975192912
Position 12258: 0.034939359299390106
Position 12311: 0.03024603729473432
Position 7361: 0.019498717694980128
Position 248: 0.017083981439645814
Position 25046: 0.01604985122903086
Position 1711: 0.015342411558808383
Position 768: 0.014318980667972117
Position 25043: 0.013677810792265281
Position 19818: 0.011409480041604133
Position 5709: 0.01094970904806685
Position 388: 0.01007363999713978
Position 1548: 0.010007635317760338
Position 3865: 0.00977945781121773
Position 490: 0.009188029727201143
Position 1689: 0.00898760860653568
Position 19293: 0.007617688783145202
Position 486: 0.0065151051453938204
Position 3888: 0.006175039016368181
Position 7587: 0.0047019944213881285
Position 254: 0.003399155264590957
Position 4897: 0.0033569515664881137
Position 1921: 0.0033449305162553387
Position 1882: 0.00292912900637323
Position 13204: 0.0029202708154083155
Position 5342: 0.002855824281425982
Position 723: 0.002460329074510982
Position 281: 0.0023549104083864466
Position 13509: 0.002162305359452747
Position 7752: 0.0018591798890760815
Position 1437: 0.0017883997278288365
Position 5014: 0.0015342961157542325
Position 518: 0.0015009466335289537
Position 1148: 0.0014407440451907273
Position 1869: 0.0014193675758443955
Position 34894: 0.0013207932300395356
Position 12061: 0.0012400267244522599
Position 265: 0.0011064163551897633
Position 5094: 0.0010745768067855581
Position 1432: 0.0008343982651540515
Position 4463: 0.0008073031636166856
Position 1302: 0.0007545040549791648
Position 1774: 0.0007315776433788902
Position 2007: 0.0006781321349110774
Position 536: 0.0006700761557611174
Position 643: 0.000631305833883985
Position 1850: 0.0005298895358130372
Position 1293: 0.0005247168267201976
Position 3060: 0.0004348895048774097
Position 3355: 0.000345625710576529
Position 1110: 0.00030741725781866576
Position 3830: 0.0002468430891982547
Position 1248: 0.00024225530870543166
Position 4701: 0.00022080386825605052
Position 1324: 0.00021476720995969604
Position 686: 0.00019558411248397526
Position 237: 0.00017350059012529256
Position 648: 0.0001729131825596811
Position 1098: 0.00015994075415714338
Position 1461: 0.00015483199480650304
Position 1037: 0.0001260238299093331
Position 6313: 0.00010684209919330538
Position 3892: 9.73190678877421e-05
Position 6197: 7.890928313540665e-05
Position 6850: 7.824322803704209e-05
Position 513: 5.935542100556919e-05
Position 31300: 5.573719342074407e-05
Position 339: 4.640976145831679e-05
Position 1087: 3.71027638769732e-05
Position 1255: 3.2096683723838016e-05
Position 31757: 2.411656483526775e-05
Position 228: 2.2812318876157322e-05
Position 495: 1.1962506458407044e-05
Position 3398: 1.0957346566048068e-05
Position 2825: 7.066744469875211e-06
Position 1748: 6.992008077656781e-06
Position 3479: 6.210539282685978e-06
Position 3926: 5.863335220816564e-06
Position 594: 4.246233286113469e-06
Position 2537: 3.943545220608739e-06
Position 3654: 3.5932587177971275e-06
Position 776: 3.373001957969926e-06
Position 2766: 3.23183550192456e-06
Position 2942: 2.6964614421980634e-06
Position 225: 2.27286889327175e-06
Position 795: 2.040308239845843e-06
Position 801: 2.0068650017042484e-06
Position 2124: 1.526605087738316e-06
Position 3688: 1.4237971698793486e-06
Position 28272: 1.311533276831988e-06
Position 1011: 1.268441049320751e-06
Position 72: 1.1050763495644105e-06
Position 3765: 8.813192817852745e-07
Position 96: 7.397534289596855e-07
Position 1477: 5.407779228368418e-07
Position 1471: 4.969258527724146e-07
Position 1076: 3.7626970043617807e-07
Position 792: 3.3275063614867195e-07
Position 1441: 3.1767313837299923e-07
Position 25775: 2.7612332774298343e-07
Position 566: 2.1399705251828338e-07
Position 26250: 1.8844615150092976e-07
Position 25450: 5.6389064359906434e-08
Position 169: 4.3157416653562444e-08
Position 25517: 3.5606603264730405e-08
Position 460: 8.847964862052088e-09
Position 25466: 8.738986686399735e-09
Position 23927: 1.282526820604643e-09
Position 195: 8.040885435745163e-10
Position 215: 5.966188483329076e-10
Position 605: 3.1215341773898724e-10
Position 256: 2.305292257690402e-10
Position 217: 6.511809912697682e-12
Position 14650: 1.7956853344803985e-12
Position 14677: 5.417578047785546e-13
Position 15210: 3.4070018913377007e-13
Position 14601: 1.1928282889198534e-13
Position 15317: 9.027103877232752e-14
Position 14847: 3.988342625220967e-14
Position 14694: 3.1639864414102306e-14
Position 12695: 3.396679183156409e-15
Position 11348: 2.2394911735203906e-15
Position 9982: 1.3400909835018503e-15
Position 10078: 8.49941961861553e-16
Position 11372: 8.089195861868306e-16
Position 11750: 3.2154420557335296e-16
Position 11640: 2.898402257406369e-16
Position 9103: 2.8125081723770763e-16
Position 11467: 2.1825437466080497e-16
Position 10097: 2.1823621792085267e-16
Position 7844: 2.166046408038177e-16
Position 10008: 1.9326469707946535e-16
Position 10505: 1.3942591318909443e-16
Position 9584: 1.2689382369726236e-16
Position 10311: 1.2625896416143094e-16
Position 8287: 8.657756567463493e-17
Position 9291: 7.97657096512436e-17
Position 8752: 2.6700929635140775e-17
Position 9550: 2.0251040566908295e-17
Position 8016: 9.058105308948787e-18
Position 7971: 3.0486581102198674e-18
Position 6073: 1.0666530657369688e-18
Position 4665: 3.178951664549312e-19
Position 4922: 2.202551559027181e-19
Position 4799: 2.1228038092550468e-19
Position 5377: 1.1582616613260563e-19
Position 3627: 1.589611651714084e-20
Position 2186: 1.2796383764212976e-20
Position 4090: 8.882087088427805e-21
Position 2874: 6.952113691437821e-21
Position 2543: 4.973330272819965e-21
Position 2319: 3.39219477950714e-21
Position 2344: 2.5721757986403837e-21
