Gene = Mdh1
Position 2338: 7.785336878765077e-05
Position 2317: 7.312790682633156e-05
Position 1864: 7.018669187575333e-05
Position 1322: 6.877561577680577e-05
Position 765: 6.639247171991352e-05
Position 997: 6.273536627284832e-05
Position 1372: 6.192418773349464e-05
Position 1187: 5.491282663361095e-05
Position 1981: 5.063866613316568e-05
Position 2335: 4.064444890103352e-05
Position 1156: 3.7851566238213924e-05
Position 1882: 3.783281224811386e-05
Position 1663: 3.523982106100818e-05
Position 2507: 3.1179387857037544e-05
Position 547: 2.596005856427448e-05
Position 1468: 2.4628759812356457e-05
Position 910: 2.4281405505705546e-05
Position 1486: 2.0188821684126556e-05
Position 407: 1.7957176974975057e-05
Position 1713: 1.713251739992713e-05
Position 1286: 1.542309115827091e-05
Position 2432: 1.430730048269594e-05
Position 1418: 1.4008175332714578e-05
Position 793: 1.395079668940754e-05
Position 1221: 1.2606761940415292e-05
Position 533: 1.1174784962884518e-05
Position 616: 1.0505431294310404e-05
Position 942: 1.0420197035135907e-05
Position 1140: 1.0351880577844308e-05
Position 1334: 1.0061337145166117e-05
Position 934: 8.327344583987226e-06
Position 962: 8.233917792295795e-06
Position 838: 6.975017897048355e-06
Position 122: 1.9697097289332454e-07
Position 491: 9.243275372461319e-08
Position 498: 3.231553438130099e-08
Position 538: 2.986719432551609e-08
Position 91: 8.591080891696621e-10
Position 430: 2.57053893236043e-13
