Gene = hgo
Position 1002: 2.24820003897618e-11
Position 1212: 3.710493126099826e-12
Position 1671: 3.6330466387381147e-12
Position 805: 5.221747133898846e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1177: 0.9983466197978749
Position 1710: 0.9960602693749365
Position 1002: 0.9538503494322831
Position 750: 0.935091945765486
Position 1955: 0.797316484313109
Position 1381: 0.3584947761293393
Position 1400: 0.3387567269774515
Position 1373: 0.26238346716549665
Position 1981: 0.1748989849501212
Position 1563: 0.1357484639714817
Position 1536: 0.11502964672389039
Position 476: 0.09538120629017523
Position 412: 0.08397309473469677
Position 1515: 0.059454196189326
Position 783: 0.054781806590317055
Position 1035: 0.014242979516410221
Position 312: 0.00933030460472611
Position 1010: 0.005382228534752382
Position 2141: 0.004319368462799769
Position 1997: 0.0031351415234513983
Position 526: 0.0018735218505774695
Position 1477: 0.0014263946243531192
Position 1420: 0.0013764247131977775
Position 298: 0.0008193731259234069
Position 619: 0.0007336449356598185
Position 134: 0.0006951023311699728
Position 484: 0.0006667723928370267
Position 811: 0.0005435942540144827
Position 1619: 0.0004988154855068551
Position 130: 0.00048481837457346586
Position 555: 0.0004742711325403664
Position 1589: 0.0003061068285984119
Position 1014: 0.0003020746795343848
Position 585: 0.00027270588327373577
Position 258: 0.00023637466609244894
Position 2051: 0.00020752626309315878
Position 1193: 0.00019983694889526
Position 375: 0.00018931873054735707
Position 523: 0.00015258790514695726
Position 1937: 0.0001480652560327056
Position 917: 0.0001072734960270066
Position 199: 8.456843986458346e-05
Position 1492: 7.155445899675689e-05
Position 1085: 7.050538635722558e-05
Position 497: 6.796758561707117e-05
Position 281: 6.385551553321085e-05
Position 1757: 4.020928001821052e-05
Position 1123: 3.718196381871409e-05
Position 203: 3.3193023387741e-05
Position 904: 3.2710146384436145e-05
Position 1045: 3.207475727731731e-05
Position 973: 3.18363195645966e-05
Position 1751: 2.3118694760978235e-05
Position 1023: 2.286371551059366e-05
Position 1624: 2.2743575969675815e-05
Position 1037: 2.1119872792597458e-05
Position 2009: 1.7906937915025333e-05
Position 1586: 1.7363471315122177e-05
Position 147: 1.5555046191203415e-05
Position 628: 1.5260410890054372e-05
Position 1671: 1.510417085785916e-05
Position 159: 1.471646789871281e-05
Position 265: 1.3143777299649438e-05
Position 1056: 1.2977990335967314e-05
Position 138: 1.2817521264901304e-05
Position 2087: 1.2289211273233788e-05
Position 2102: 1.1915424232790861e-05
Position 1261: 9.50824792446429e-06
Position 454: 8.72203657136038e-06
Position 103: 5.800944680262375e-06
Position 942: 3.5228987233774335e-06
Position 1656: 2.550237513603401e-06
Position 1912: 2.4144376012494784e-06
Position 1782: 1.7375002739769514e-06
Position 1017: 1.712821756082055e-06
Position 164: 1.7102186468680585e-06
Position 1892: 1.445524590029489e-06
Position 1824: 1.3614509741945294e-06
Position 950: 1.32499570047736e-06
Position 1353: 1.0059450195023108e-06
Position 838: 7.183760916417206e-07
Position 2006: 6.61726923068318e-07
Position 448: 5.631894040617529e-07
Position 1638: 5.582190475268171e-07
Position 964: 4.826993609932345e-07
Position 1763: 4.700896157968619e-07
Position 1627: 4.477292728058133e-07
Position 682: 4.401505303559186e-07
Position 89: 4.2830868802338775e-07
Position 1929: 3.9441048802225565e-07
Position 845: 3.3782533395504184e-07
Position 537: 3.020239393666439e-07
Position 1785: 2.3319617227263035e-07
Position 1723: 2.144943001897433e-07
Position 152: 1.873315628475614e-07
Position 1842: 1.512675108716342e-07
Position 192: 1.4715860217103243e-07
Position 645: 1.1388116534403266e-07
Position 1727: 1.0786066945911729e-07
Position 664: 8.711144103923434e-08
Position 1307: 7.63972328080633e-08
Position 2060: 6.897798426303547e-08
Position 695: 6.4637415289287e-08
Position 589: 5.619951409906038e-08
Position 1128: 3.610566774179535e-08
Position 637: 2.6489891781769746e-08
Position 1271: 2.3755937206764098e-08
Position 1263: 1.7571922426455005e-08
Position 1132: 1.5297798064600858e-09
Position 1319: 1.270968035462589e-09
Position 54: 5.655097019387002e-12
Position 377: 2.8249904032207996e-16
