Gene = vri
Position 118: 6.366241501585511e-08
Position 116: 3.243423297710624e-08
Position 19529: 3.127401220818639e-08
Position 561: 3.052371211878661e-08
Position 19143: 2.828288583997438e-08
Position 938: 2.4281265502589583e-08
Position 381: 1.2905798626312094e-08
Position 1223: 9.890290640071654e-09
Position 106: 8.128855368574383e-09
Position 4: 7.3642496608080055e-09
Position 50: 6.681593855984019e-09
Position 1211: 5.783254300988124e-09
Position 11: 5.077030225085621e-10
Position 913: 3.3423476803670066e-10
Position 883: 2.478575531165293e-10
Position 1689: 2.0823345884423683e-10
Position 756: 1.6606754200655757e-10
Position 1418: 1.5560433529381133e-10
Position 759: 9.154249950008321e-11
Position 726: 3.688140435825652e-12
Position 1503: 1.904579191845887e-12
Position 731: 1.2462453871570395e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 18620: 0.999440080953862
Position 19076: 0.9515364124969908
Position 10570: 0.4734242262760314
Position 13376: 0.26649410348061986
Position 13166: 0.24595133936246488
Position 10369: 0.2188118825917927
Position 11173: 0.18119326665621038
Position 12421: 0.17866027322308264
Position 21020: 0.16553120159724252
Position 11871: 0.14498617842954853
Position 21555: 0.13949681431846295
Position 21841: 0.11432805663256305
Position 12881: 0.08447976132186785
Position 11921: 0.07563465019932387
Position 9636: 0.06610387960436805
Position 8598: 0.06328350288850403
Position 9668: 0.046158857407728425
Position 19032: 0.04076106724291301
Position 6443: 0.026408602475762384
Position 11195: 0.01817066495176787
Position 10094: 0.016708751977239644
Position 10212: 0.01634397802777341
Position 6141: 0.014613053015650888
Position 6304: 0.013557757165728731
Position 22272: 0.012970779478031306
Position 22168: 0.012710344532859717
Position 13049: 0.012308795527068797
Position 10634: 0.011878698852027634
Position 5432: 0.011859023325855348
Position 5479: 0.011651494189761968
Position 19975: 0.011591659455814338
Position 21155: 0.011546440283494684
Position 21257: 0.011344935929532457
Position 21261: 0.009236224302374352
Position 726: 0.009097156332132065
Position 14200: 0.008471819558828081
Position 6398: 0.008151726208923135
Position 12570: 0.007966884111600514
Position 11131: 0.007723062885034488
Position 21479: 0.007413763458846105
Position 12487: 0.007326630958171849
Position 22221: 0.007123275465678349
Position 19774: 0.006777572331605581
Position 13746: 0.006356443428144073
Position 12154: 0.005677568193071869
Position 2541: 0.004949468608948715
Position 699: 0.00491571377927069
Position 21583: 0.004531152005316816
Position 9608: 0.003713787790472728
Position 11338: 0.003517143634215268
Position 14226: 0.003164437365328158
Position 5489: 0.0030963311417357316
Position 21190: 0.002843388422455826
Position 5519: 0.002674993658597355
Position 2866: 0.002642077416165399
Position 20986: 0.0023659237457092125
Position 21446: 0.002350597147171437
Position 10023: 0.0022874630118429377
Position 8714: 0.0017071830827142377
Position 3049: 0.0014719205121245737
Position 4144: 0.0014591707664075167
Position 8547: 0.001439744878001521
Position 20010: 0.0012683319858321962
Position 21928: 0.001238284816513355
Position 10954: 0.0012345348198142337
Position 8025: 0.001175494468454042
Position 1094: 0.0011410607729483147
Position 13785: 0.0010627885246260163
Position 3005: 0.0010409022103620054
Position 13828: 0.0010120859590675205
Position 8575: 0.0009420837093488089
Position 19789: 0.0009348044215307231
Position 6554: 0.0008167731531379832
Position 1195: 0.0007410624421885321
Position 19819: 0.0007358612264170563
Position 11935: 0.0006683214583849273
Position 2898: 0.0006440260397805058
Position 11967: 0.0006241308942314968
Position 2139: 0.0004950248189049602
Position 5159: 0.0004934710686859624
Position 20458: 0.0004886690781340077
Position 19703: 0.00046232569620050174
Position 2015: 0.00043271653487638844
Position 1635: 0.0004288144935268855
Position 20625: 0.0004285260007492284
Position 10899: 0.0004264351456060089
Position 7378: 0.00042301688628211456
Position 20072: 0.00041373764325421087
Position 1223: 0.00040404093593568853
Position 1076: 0.00040178440773612977
Position 2393: 0.0003871233405406568
Position 7808: 0.00038343292437921874
Position 19813: 0.0003797029293683164
Position 9161: 0.0003621555567116453
Position 5073: 0.0003505381727177467
Position 19040: 0.00034532723365995015
Position 20521: 0.000327242168803895
Position 266: 0.0003189009884685148
Position 6469: 0.0003098549960152749
Position 9549: 0.0003038436417575161
Position 18573: 0.00028686735281111567
Position 1740: 0.0002768094470872818
Position 9876: 0.0002571161699173373
Position 9055: 0.00023723251697630566
Position 1235: 0.00022606258642668628
Position 3060: 0.00021864359823259627
Position 6570: 0.00021699900290084398
Position 6449: 0.00021083141946603474
Position 9879: 0.00020411957589528835
Position 3868: 0.00020080490017126732
Position 12056: 0.00019858350806676854
Position 9527: 0.00019385978049405676
Position 20401: 0.00019121388288082083
Position 22059: 0.00018317149994407834
Position 703: 0.00016600532601402347
Position 1211: 0.00015603215755808224
Position 1290: 0.00015202923901845274
Position 22141: 0.00013392936285962982
Position 19801: 0.0001263155116612429
Position 827: 0.00011497319386381184
Position 756: 9.46950750859974e-05
Position 19555: 8.86018030441637e-05
Position 2033: 8.124179463459135e-05
Position 19870: 8.095100865828598e-05
Position 21028: 7.805502972525688e-05
Position 412: 6.34635996003811e-05
Position 2547: 5.6359074471621056e-05
Position 1666: 4.222029303025177e-05
Position 1561: 4.044458796280492e-05
Position 1909: 4.0112936909734946e-05
Position 2265: 3.589374638200935e-05
Position 1145: 3.588394410657457e-05
Position 1947: 3.588301610907288e-05
Position 6003: 3.570522972051514e-05
Position 487: 2.8100159502561172e-05
Position 7974: 2.7242089292664907e-05
Position 665: 2.7139351526580758e-05
Position 7832: 2.4068899903667725e-05
Position 7971: 2.2339141488128733e-05
Position 2817: 2.195836534620633e-05
Position 5852: 1.971458430223555e-05
Position 381: 1.6460729939951017e-05
Position 350: 1.552550050808209e-05
Position 19546: 1.4297219278358001e-05
Position 3978: 1.3151986746487184e-05
Position 4614: 1.2910228274915175e-05
Position 8946: 1.1844400124104313e-05
Position 3454: 1.1623251996280868e-05
Position 1293: 1.089434581166586e-05
Position 1698: 1.0129689474799459e-05
Position 2420: 8.427403713024288e-06
Position 1475: 7.733353179110796e-06
Position 19528: 6.237733990650785e-06
Position 2507: 3.3386941280294846e-06
Position 6454: 2.93416880424137e-06
Position 4419: 2.7656507441742983e-06
Position 836: 2.6378447231875747e-06
Position 1493: 2.495519233771111e-06
Position 1926: 2.3750923106346765e-06
Position 651: 1.7744004411709204e-06
Position 3967: 1.6956668352587074e-06
Position 3891: 1.6218595934068508e-06
Position 4200: 1.3760125215665427e-06
Position 993: 1.3601315328999957e-06
Position 2170: 1.3568598876754808e-06
Position 2839: 1.3488133823139968e-06
Position 1543: 1.1646284154800994e-06
Position 1147: 1.114373295226919e-06
Position 1719: 1.007698275767207e-06
Position 3390: 9.836004404311505e-07
Position 3788: 9.190853147279602e-07
Position 414: 6.419388082583861e-07
Position 19207: 6.356473441673304e-07
Position 19264: 4.7103432140691336e-07
Position 3902: 4.5335720120721554e-07
Position 19393: 4.070775552284272e-07
Position 19143: 3.8951288688097026e-07
Position 428: 3.836007571366236e-07
Position 19117: 3.368801919183548e-07
Position 2066: 3.1921289163104464e-07
Position 2745: 2.383795497447373e-07
Position 19521: 2.229763358160309e-07
Position 2058: 2.0820979964734474e-07
Position 2046: 1.4558641253700023e-07
Position 921: 1.3634846787895365e-07
Position 1360: 8.732748556230618e-08
Position 998: 3.86992903246566e-08
Position 855: 3.5721189864078126e-08
Position 273: 2.8728414854984685e-08
Position 19110: 1.323199119978095e-08
Position 233: 9.003322441668207e-09
Position 883: 4.175386542492562e-10
Position 175: 1.7114437697946576e-10
Position 559: 1.576032865235328e-10
Position 972: 1.3762448647377864e-11
Position 632: 8.540676280058805e-12
Position 204: 7.352340408856341e-12
Position 539: 2.8573733485087596e-12
