Gene = axed
Position 2032: 7.990312195542923e-06
Position 153: 7.549598794659009e-06
Position 8394: 6.9428928440389745e-06
Position 7913: 6.880909574185759e-06
Position 8450: 6.556327367203501e-06
Position 1391: 6.289805463814229e-06
Position 619: 6.0783774095539754e-06
Position 8057: 5.829579689499132e-06
Position 1579: 5.179975604816741e-06
Position 7686: 5.042929090436744e-06
Position 8456: 3.4502009746170677e-06
Position 1264: 3.2186967174591715e-06
Position 1845: 2.4107654868292777e-06
Position 3334: 1.991003724286445e-06
Position 8480: 1.0564849575926757e-06
Position 723: 9.993508234254934e-07
Position 7473: 9.617629061593597e-07
Position 386: 8.376459327369545e-07
Position 8325: 7.375288725240021e-07
Position 3242: 7.257322079930365e-07
Position 1297: 5.369070709461168e-07
Position 8501: 4.49772582323205e-07
Position 1385: 4.0289601123978663e-07
Position 589: 3.7696075262038105e-07
Position 8292: 3.724893510514091e-07
Position 554: 2.814660427344485e-07
Position 170: 2.692621805182906e-07
Position 8573: 2.047595775815056e-07
Position 8702: 1.6808400025838167e-07
Position 707: 9.218598791395678e-08
Position 8355: 7.149630315514933e-08
Position 8767: 6.111246825493138e-08
Position 8551: 4.551005258093629e-08
Position 8492: 3.622655964066381e-08
Position 503: 3.2003129603441065e-08
Position 8051: 2.7787126235515284e-08
Position 8570: 1.2322040362769341e-08
Position 8071: 1.117171102597188e-08
