Gene = Cand1
Position 2033: 0.00029246614266597936
Position 1470: 0.00028630453674755496
Position 51: 0.0002581567690758729
Position 1553: 0.0002447308121735633
Position 2931: 0.00024033772976337617
Position 1526: 0.00023180688012582005
Position 2684: 0.00022052506377001683
Position 649: 0.00021253427002530833
Position 3808: 0.00020211577416850187
Position 604: 0.00018929836517219735
Position 205: 0.00018464744240214549
Position 698: 0.0001752290055697525
Position 3174: 0.00013807322461769841
Position 4446: 0.0001203160447402399
Position 2334: 0.00011286694583652004
Position 4004: 9.655221560658854e-05
Position 3545: 8.438334959532973e-05
Position 1516: 8.35435627408597e-05
Position 2012: 8.279347745726183e-05
Position 3073: 7.564183191305648e-05
Position 3306: 7.302014300437827e-05
Position 2153: 7.285894156654159e-05
Position 1880: 6.147466951956308e-05
Position 457: 5.8626042281465944e-05
Position 587: 5.6832047569361265e-05
Position 1064: 5.5090849589986405e-05
Position 3842: 5.2154259398580675e-05
Position 1518: 4.8267504574735764e-05
Position 214: 4.647216911709011e-05
Position 3126: 3.994001058216889e-05
Position 1451: 3.4711288411840424e-05
Position 540: 3.3060744359487695e-05
Position 4340: 3.094818017101198e-05
Position 4106: 2.8445089798174725e-05
Position 2345: 2.6388301008530542e-05
Position 3456: 2.2044192952921098e-05
Position 424: 2.128517924333894e-05
Position 2075: 2.1188698829298863e-05
Position 3944: 1.923005322828713e-05
Position 183: 1.6428215049508853e-05
Position 1046: 1.4820286717268367e-05
Position 1578: 1.440911390304064e-05
Position 764: 1.2858939667806918e-05
Position 954: 1.0859321069324462e-05
Position 4283: 1.0442912871881176e-05
Position 3209: 9.904625952492134e-06
Position 399: 9.790366863015372e-06
Position 162: 9.580377761451928e-06
Position 865: 9.230422913964772e-06
Position 477: 9.088242778940789e-06
Position 3910: 8.521160156139094e-06
Position 4132: 5.154295623280073e-06
Position 1774: 5.12992393220862e-06
Position 485: 4.624191744424247e-06
Position 775: 4.41276567380707e-06
Position 1024: 4.190911575150565e-06
Position 493: 3.0534385161922077e-06
Position 653: 2.804901893627708e-06
Position 2811: 2.5590048838849326e-06
Position 4086: 2.4416989694478054e-06
Position 817: 2.3438776829433248e-06
Position 1244: 2.2964687371542086e-06
Position 3961: 2.05297602421943e-06
Position 887: 1.9353983718114638e-06
Position 624: 1.9214804805013517e-06
Position 5: 1.6754337583347683e-06
Position 555: 1.5919871829205519e-06
Position 3974: 1.5541467433813026e-06
Position 897: 1.2100228232762015e-06
Position 1216: 1.1341436448564795e-06
Position 529: 1.1083337258722458e-06
Position 3450: 9.92368508099286e-07
Position 758: 9.892466466773147e-07
Position 3914: 9.026610439972454e-07
Position 3648: 8.567313589494672e-07
Position 1803: 6.011813621104333e-07
Position 4301: 5.6448799525727e-07
Position 4231: 5.372406578971397e-07
Position 3423: 5.141294911626206e-07
Position 2878: 5.063483326912048e-07
Position 737: 4.50243901917937e-07
Position 4170: 4.4962526752071787e-07
Position 1500: 3.8025178322776175e-07
Position 1985: 3.652097121513619e-07
Position 1221: 3.644037851487826e-07
Position 728: 3.4873571555171915e-07
Position 4175: 2.293404319745822e-07
Position 3657: 2.2888220939669908e-07
Position 956: 2.2764890107839228e-07
Position 4121: 2.1360007806762277e-07
Position 2993: 2.1002930956951302e-07
Position 1183: 1.8919722175431328e-07
Position 3213: 1.6267776434045585e-07
Position 824: 1.4080132443837447e-07
Position 2892: 1.372250462459814e-07
Position 2642: 1.138526599794841e-07
Position 905: 1.0873326894432666e-07
Position 1341: 1.085494768773405e-07
Position 335: 1.076830959186158e-07
Position 913: 8.880884107635162e-08
Position 3781: 8.056679263484219e-08
Position 3360: 7.513911264175052e-08
Position 3400: 6.602758913718017e-08
Position 3691: 5.292202571774125e-08
Position 472: 5.088187442672134e-08
Position 1336: 2.707162216182791e-08
Position 740: 2.533735646065623e-08
Position 2162: 2.2095746059525316e-08
Position 1320: 9.431642122405487e-09
Position 2789: 8.932133065246493e-09
Position 2615: 6.858911712905076e-09
Position 2582: 6.142427081945715e-09
Position 1308: 4.959414696054123e-09
Position 315: 1.3895890468036838e-09
Position 1682: 7.325441960443062e-10
Position 2411: 5.164757409970413e-10
Position 4158: 2.7524758394054133e-10
Position 1357: 1.8653418526366825e-10
Position 1122: 3.9360036471901055e-11
Position 4093: 9.314906346449182e-12
Position 4287: 6.123428273047491e-12
Position 299: 2.1776018774460283e-13
Position 3499: 7.772544911211841e-14
Position 2149: 9.355357793472159e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2768: 0.9970755700142544
Position 4058: 0.9961466250666949
Position 4269: 0.9927009257278469
Position 309: 0.9900212436841985
Position 1345: 0.9557092468544266
Position 751: 0.9331110143173935
Position 1122: 0.8485359605043971
Position 2182: 0.7090841893290832
Position 1093: 0.14101528524499513
Position 162: 0.060994334596227266
Position 837: 0.0538556400612164
Position 1546: 0.05349090093634109
Position 1850: 0.05269892242167366
Position 3860: 0.028543676195404998
Position 2387: 0.023722275479647743
Position 1328: 0.023578709197250747
Position 2161: 0.01751375507470251
Position 3887: 0.017060894846787137
Position 2533: 0.011327164519707453
Position 1129: 0.010081983234252117
Position 2488: 0.008801260664410424
Position 3593: 0.0067579294494372645
Position 754: 0.0064993440673699185
Position 4514: 0.006458985802249074
Position 4482: 0.005170081805203482
Position 2053: 0.005081089142026271
Position 4438: 0.004081975139399806
Position 1771: 0.003900620483655061
Position 4078: 0.0035767950639254715
Position 3125: 0.003537043802914652
Position 3334: 0.0032267307404858004
Position 2585: 0.003203660171429264
Position 3137: 0.0028826086336590016
Position 1603: 0.0027478343184147175
Position 2343: 0.0025908446670625885
Position 2618: 0.0025651882255166734
Position 3905: 0.002434824143886337
Position 1808: 0.002404180678664854
Position 4283: 0.0023051774550327123
Position 4280: 0.002179504277225596
Position 570: 0.0019880479212841494
Position 3590: 0.001579349502809694
Position 1511: 0.0015310546147516296
Position 2111: 0.0014329861701397643
Position 1744: 0.0014000105060200552
Position 2086: 0.001399886730825085
Position 2990: 0.0013034609335769035
Position 3540: 0.00130019140473976
Position 3380: 0.0012403080642479647
Position 1711: 0.0010896070618084828
Position 4301: 0.0009002101756139169
Position 1572: 0.0008966288667123987
Position 3563: 0.0008743763872428644
Position 2461: 0.0008735444752525066
Position 2245: 0.0007788333828658094
Position 2275: 0.0007456341464499392
Position 1914: 0.000688767563064168
Position 2024: 0.0006565575665038991
Position 2209: 0.0006367715182513255
Position 3740: 0.0006147070635524177
Position 2537: 0.0005806504773635156
Position 4502: 0.0005545088217720882
Position 1923: 0.0005481867480665935
Position 865: 0.0004950432504085345
Position 3100: 0.0004904341533185179
Position 931: 0.0004845077220008317
Position 1970: 0.0004830105231752038
Position 1354: 0.000442456752195036
Position 1660: 0.0004301415449075768
Position 2443: 0.00042703525966766626
Position 1549: 0.0003812895431544185
Position 1399: 0.00032008589199979213
Position 4311: 0.00028368305501403506
Position 717: 0.0002635836948092898
Position 1875: 0.000259197293772813
Position 2822: 0.00025575498681543223
Position 3347: 0.0002358190808551413
Position 2993: 0.00023468308333583526
Position 2369: 0.0002024898489613933
Position 3179: 0.0001993679411979767
Position 2858: 0.00019822695302893986
Position 191: 0.00019182485103563148
Position 2625: 0.00017675181052868828
Position 659: 0.00017173273249873117
Position 4105: 0.0001584568154649772
Position 3569: 0.00013901335229614636
Position 2083: 0.0001373028029528945
Position 3302: 0.00012663320464217093
Position 501: 0.00012137881605467116
Position 3389: 0.00011760436350610554
Position 3398: 0.00011596140572156913
Position 775: 0.00010736184184350391
Position 124: 9.935046582065458e-05
Position 624: 9.766727614512932e-05
Position 110: 7.465753440995176e-05
Position 2590: 7.294896134808513e-05
Position 2629: 7.040906416603972e-05
Position 2508: 6.789964043374107e-05
Position 477: 6.784152239483106e-05
Position 2804: 5.8705492824102695e-05
Position 462: 5.810535592041673e-05
Position 3746: 5.7534916410490083e-05
Position 567: 5.5684865568645104e-05
Position 3686: 5.5055806047004344e-05
Position 3691: 5.466183843569836e-05
Position 600: 5.1445662433984876e-05
Position 4527: 5.094700231445506e-05
Position 604: 5.086755685683738e-05
Position 4462: 4.103433035500777e-05
Position 883: 4.049391949981467e-05
Position 4129: 3.744344820393111e-05
Position 516: 3.4298042214972406e-05
Position 1763: 3.426684784143904e-05
Position 2320: 3.351027559101645e-05
Position 3545: 3.1252082294046386e-05
Position 4331: 3.0952028508374234e-05
Position 4175: 2.9155630142019793e-05
Position 1886: 2.894184093276768e-05
Position 1024: 2.6227554846715717e-05
Position 92: 2.5973218104586766e-05
Position 3002: 2.451960941455971e-05
Position 4369: 2.0020230660823535e-05
Position 3047: 1.8819983187650733e-05
Position 3026: 1.8341678705084504e-05
Position 1831: 1.8223212008269987e-05
Position 4544: 1.6395936850787897e-05
Position 1933: 1.5580989205347717e-05
Position 3220: 1.5118245719137615e-05
Position 2902: 1.2510950200562212e-05
Position 1183: 1.034008966407661e-05
Position 104: 1.032029406890423e-05
Position 3227: 1.0106692173545727e-05
Position 939: 9.942420404883796e-06
Position 4537: 9.564283182805356e-06
Position 2795: 9.491536983107387e-06
Position 2936: 9.043072639133398e-06
Position 4132: 8.071974756283915e-06
Position 1188: 7.952875137859542e-06
Position 4349: 7.766487690254718e-06
Position 3254: 7.765168433021336e-06
Position 3305: 7.600975716280411e-06
Position 851: 7.4064042204673026e-06
Position 1578: 6.916937780770985e-06
Position 2948: 6.252265960464365e-06
Position 983: 6.163550467696165e-06
Position 1228: 6.1369743736886725e-06
Position 1516: 5.687041394930502e-06
Position 1458: 5.6596976588044365e-06
Position 3044: 5.026955896507439e-06
Position 372: 4.94426085297219e-06
Position 1606: 3.996725421924672e-06
Position 4394: 3.825664266727086e-06
Position 1001: 2.7664673525155367e-06
Position 214: 2.682848160629837e-06
Position 4202: 1.927938805651013e-06
Position 4352: 1.259563630755664e-06
Position 895: 1.1719204267077277e-06
Position 4403: 1.0093937072554918e-06
Position 129: 1.000561440116709e-06
Position 682: 9.131403313781784e-07
Position 327: 8.892095159974327e-07
Position 4340: 8.045173715815939e-07
Position 69: 7.95959268782663e-07
Position 4383: 7.559838295930869e-07
Position 375: 6.421516257440903e-07
Position 432: 6.361560870200918e-07
Position 411: 5.476760406379037e-07
Position 1259: 5.242912396926214e-07
Position 507: 4.674229274395789e-07
Position 4374: 4.088279352685135e-07
Position 510: 3.689954059143797e-07
Position 4144: 3.0849242311585736e-07
Position 254: 2.929320646031994e-07
Position 4287: 2.839330004658868e-07
Position 615: 2.7650952751855443e-07
Position 587: 1.9508095716325295e-07
Position 366: 1.8951700497581423e-07
Position 1192: 1.3783597483569115e-07
Position 4111: 1.0954150117877143e-07
Position 1612: 7.158237903236237e-08
Position 1465: 6.223432210956e-08
Position 245: 6.034900627406925e-08
Position 4027: 5.080963706161276e-08
Position 817: 4.1794404165445916e-08
Position 4156: 3.950014873558111e-08
Position 457: 3.605947596960619e-08
Position 4529: 3.3598156803092006e-08
Position 1447: 1.771422687799343e-08
Position 1216: 1.7053780474576183e-08
Position 1525: 1.5222632801287912e-08
Position 442: 1.472020567960139e-08
Position 1438: 1.20148200373215e-08
Position 1624: 9.000328695367405e-09
Position 522: 7.846226985865322e-09
Position 399: 6.84409147724854e-09
Position 1470: 6.4281507828743874e-09
Position 447: 5.978773336182606e-09
Position 985: 4.873059795523752e-09
Position 405: 3.0465880606997753e-09
Position 380: 1.422638889799706e-09
Position 1207: 1.2471772994098767e-09
Position 1179: 9.37823684279377e-10
Position 1495: 8.347554407231039e-10
Position 1238: 6.531195250048242e-10
Position 1290: 6.324688741582598e-10
Position 1462: 4.644184177198313e-10
Position 51: 3.4916282223799305e-10
Position 1293: 7.162806264897158e-11
