Gene = roq
Position 595: 0.003114921189371872
Position 5586: 0.002910277353535207
Position 323: 0.002747678515042053
Position 928: 0.002578235029384744
Position 5093: 0.002548893874060528
Position 637: 0.0025358723305356065
Position 527: 0.0023030613673990885
Position 5202: 0.0020743590545057354
Position 446: 0.00203867737818086
Position 7274: 0.0018585260144542157
Position 3311: 0.0018578253171249379
Position 943: 0.0017050183462184348
Position 288: 0.0015225051290953808
Position 354: 0.00150532792246468
Position 4476: 0.0014732609443509693
Position 4103: 0.001416693502620565
Position 1819: 0.001393921102109889
Position 2128: 0.001311584102863388
Position 4312: 0.0012476777410440106
Position 4484: 0.0012253735652106932
Position 640: 0.001182640985445438
Position 3948: 0.0010757102030334005
Position 2071: 0.0010557291372383032
Position 3165: 0.0009387848557877504
Position 954: 0.000893033717227636
Position 252: 0.0008689896014953025
Position 3921: 0.0008454740165203178
Position 5945: 0.0007316884084169989
Position 1569: 0.0007307703867698861
Position 3223: 0.0007216973464126449
Position 1918: 0.0006850351246722952
Position 201: 0.0006232948789152199
Position 2258: 0.0006159112757186568
Position 198: 0.000606912802719128
Position 5609: 0.0005831485407353225
Position 3821: 0.0005829282469392037
Position 2095: 0.0004794888654074076
Position 134: 0.0004680554665180847
Position 2191: 0.00046206781981697454
Position 1159: 0.00045572573178008274
Position 2048: 0.0004088717918695188
Position 178: 0.00039804647221711886
Position 1399: 0.00036840029380106926
Position 968: 0.00036685263577291595
Position 497: 0.00035396351504360737
Position 3145: 0.00033252593193452615
Position 5883: 0.0003108803292197723
Position 3907: 0.00030001448708271463
Position 1195: 0.00028763948657662634
Position 4468: 0.0002709918845725027
Position 576: 0.0002562573308310436
Position 904: 0.00021862885403281575
Position 1121: 0.0002047587693407292
Position 2791: 0.000179150847638411
Position 4463: 0.00017866864780564373
Position 546: 0.00014477476456288297
Position 5251: 0.00014421589673418439
Position 1047: 0.00013846108129903973
Position 2392: 0.0001283002569488121
Position 1883: 0.00011674891483668911
Position 1475: 0.00011165448841689013
Position 643: 8.718830666847388e-05
Position 392: 8.35311579782051e-05
Position 4431: 7.742711658517854e-05
Position 538: 7.551423600515003e-05
Position 2155: 6.561915953187254e-05
Position 2461: 6.40739101003377e-05
Position 1210: 5.350195107693914e-05
Position 4394: 5.096675197819501e-05
Position 791: 4.74212327582223e-05
Position 3944: 3.9081196357276746e-05
Position 450: 3.6563716759093926e-05
Position 4837: 2.199681931416777e-05
Position 1266: 1.7154178793911346e-05
Position 506: 1.1530230242946734e-05
Position 1250: 9.644199106152282e-06
Position 1417: 6.216326509416395e-06
Position 2145: 4.418825626791265e-06
Position 419: 3.814769277065239e-06
Position 469: 3.4604333922743175e-06
Position 1403: 3.178918420451867e-06
Position 1618: 1.8062373707811545e-06
Position 1738: 8.94941416175884e-07
Position 1656: 6.268510526618548e-07
Position 396: 5.125967860527844e-07
Position 1663: 2.7181488685513327e-07
Position 423: 2.0058603413555326e-07
Position 702: 1.5423117518593953e-07
Position 1627: 1.3391457109050176e-07
Position 1666: 1.2786288466835472e-07
Position 1990: 8.286366856366307e-08
Position 1636: 7.244630651813108e-08
Position 1705: 2.3962102155514464e-08
Position 550: 7.80230330092944e-09
Position 210: 7.69306265439075e-09
Position 1859: 2.019887297711016e-09
Position 143: 3.177721765984876e-10
Position 148: 2.458783941819551e-10
Position 236: 1.5676302156655848e-10
Position 154: 6.874168260932758e-11
Position 203: 2.8857873298366213e-11
Position 240: 1.5256890529758737e-12
Position 139: 9.817971918024514e-13
Position 238: 4.3792746982833296e-17
