Gene = Charon
Position 586: 1.839190245333622e-06
Position 165: 1.6490298071988901e-06
Position 1666: 1.5143412674982552e-06
Position 695: 1.4969647919652801e-06
Position 191: 1.4479375900015004e-06
Position 282: 1.33775314447695e-06
Position 194: 1.3040497282115678e-06
Position 1084: 1.2778144309313546e-06
Position 74: 1.1826489197473831e-06
Position 332: 1.1743309367810888e-06
Position 833: 9.063769471765213e-07
Position 1116: 8.75989709199547e-07
Position 1805: 8.281024164505061e-07
Position 1366: 7.112589070374255e-07
Position 1315: 6.843614419116298e-07
Position 767: 6.472646903734749e-07
Position 737: 5.707346938757474e-07
Position 725: 4.83982819049454e-07
Position 1906: 3.7348319262014794e-07
Position 731: 3.595659985361784e-07
Position 1531: 3.0257242741860353e-07
Position 483: 2.871969555653291e-07
Position 1062: 2.0313089062628596e-07
Position 1675: 1.7500538211785194e-07
Position 1621: 1.6583795317295057e-07
Position 826: 1.651037947808015e-07
Position 1023: 1.4819973387633206e-07
Position 1273: 1.4638754398138376e-07
Position 1814: 1.2975630952124552e-07
Position 772: 1.267291162160105e-07
Position 1081: 8.477748901058903e-08
Position 162: 8.260266332831013e-08
Position 1968: 7.316625671114223e-08
Position 103: 5.5526510347777535e-08
Position 1774: 4.573444622274431e-08
Position 353: 3.782261753053419e-08
Position 1417: 3.771807638271375e-08
Position 1811: 3.5197649283043655e-08
Position 1985: 2.861914880431913e-08
Position 812: 2.4914774974845417e-08
Position 1794: 2.3928971420735935e-08
Position 1766: 1.984622387848283e-08
Position 49: 1.5400985539694674e-08
Position 809: 1.508735212198612e-08
Position 1996: 6.286943929328021e-09
Position 156: 1.5102426762025654e-11
Position 425: 1.00125849250774e-11
