Gene = bol
Position 86: 0.0002548549816149396
Position 1347: 0.0002118448322851789
Position 356: 0.0002058687305500405
Position 886: 0.00018744480845946015
Position 26791: 0.0001870952286373925
Position 854: 0.0001786814835746259
Position 351: 0.0001753070276114197
Position 41: 0.00017204736224925017
Position 1132: 0.00016936015352625724
Position 809: 0.00015819827761821189
Position 25109: 0.00015580697904107795
Position 27512: 0.0001553890919588836
Position 283: 0.00015516091795224172
Position 27711: 0.0001418205253162649
Position 81: 0.00012873177010886439
Position 775: 0.00010508548629138454
Position 28432: 0.00010154950977353382
Position 26776: 9.405309525127589e-05
Position 47: 8.23957097307199e-05
Position 1721: 7.768634866636203e-05
Position 2736: 7.141029443080921e-05
Position 22983: 6.225918039940234e-05
Position 28424: 6.158893485802142e-05
Position 27293: 6.026937225918473e-05
Position 26983: 5.967451996767779e-05
Position 28456: 5.8737408470984715e-05
Position 27527: 5.654367939708951e-05
Position 903: 5.501044549310398e-05
Position 26437: 5.3066168727324616e-05
Position 28802: 5.18177110381917e-05
Position 320: 4.941243435882823e-05
Position 1829: 3.942771440904889e-05
Position 28413: 3.9229737608400973e-05
Position 2727: 3.885892659745306e-05
Position 416: 3.412686068936008e-05
Position 76: 3.3714124075930685e-05
Position 28226: 3.063575236512311e-05
Position 342: 2.8512515508756356e-05
Position 1529: 2.6556196113465085e-05
Position 1004: 2.5926152483453746e-05
Position 27068: 2.2169562500535785e-05
Position 26931: 2.1513774099715886e-05
Position 1427: 2.069075196921583e-05
Position 579: 1.9297814638758508e-05
Position 5: 1.8634909594149904e-05
Position 27563: 1.8433174731920852e-05
Position 986: 1.7835909419159917e-05
Position 923: 1.774050268229918e-05
Position 61: 1.6411837951725314e-05
Position 819: 1.542131278725994e-05
Position 73: 1.286927007402518e-05
Position 27033: 1.016653345658598e-05
Position 28411: 9.417177048327074e-06
Position 1833: 8.382786862756976e-06
Position 26454: 7.704321164359172e-06
Position 26910: 6.372525870598323e-06
Position 1032: 6.260526869854505e-06
Position 26768: 5.644117776090539e-06
Position 70: 5.0502983272997016e-06
Position 49: 4.680269180850868e-06
Position 1760: 4.472674111480411e-06
Position 1730: 4.239074461932175e-06
Position 1644: 4.185142092409796e-06
Position 26778: 2.3992311664799962e-06
Position 27124: 2.3376082627842568e-06
Position 26424: 1.861898554409828e-06
Position 26498: 7.9801369664384e-07
Position 27847: 2.1018488312018172e-07
Position 27073: 1.0056960683774068e-07
Position 26694: 6.117433902291537e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 21617: 0.9792568203896767
Position 20917: 0.9429517649588337
Position 27029: 0.9078329094778536
Position 22036: 0.8652550658120857
Position 27887: 0.8544683035137272
Position 26346: 0.7332778104933246
Position 26213: 0.6606894934607926
Position 32837: 0.6211427370454241
Position 26709: 0.5232711120825816
Position 23100: 0.4707297716724702
Position 26694: 0.3909166817259166
Position 34519: 0.38534877345194324
Position 23297: 0.3235524070216324
Position 8604: 0.3065420450566527
Position 26331: 0.264413097825994
Position 25921: 0.26252209906999746
Position 23103: 0.22352651323265402
Position 1201: 0.18612426786622896
Position 32863: 0.07147653128878605
Position 27130: 0.05165520155666928
Position 21955: 0.04893990845830788
Position 33522: 0.04482878313735451
Position 28088: 0.038613791746322686
Position 22448: 0.03294537357814164
Position 31597: 0.029040241466008667
Position 25437: 0.026129663917847306
Position 33530: 0.02582400544077605
Position 1398: 0.025460291716751963
Position 26742: 0.024338777546026924
Position 33550: 0.02212764502157787
Position 22972: 0.017395378655534515
Position 8695: 0.017236471186528466
Position 22485: 0.017044407124243474
Position 8585: 0.016147840481540946
Position 27296: 0.015107498111241143
Position 23123: 0.013250508871932238
Position 24886: 0.012388308747421225
Position 8521: 0.011525592366339136
Position 33726: 0.01143212685422456
Position 28848: 0.011269193784190857
Position 1865: 0.011201668910710488
Position 23026: 0.010725019301917235
Position 31443: 0.010583554363513468
Position 22393: 0.0105653441195261
Position 25434: 0.010332752256034429
Position 923: 0.009466513107345169
Position 1238: 0.008940395163136935
Position 22828: 0.008693167599781993
Position 24423: 0.00841451685524893
Position 22298: 0.007536073253889969
Position 22480: 0.0067358084542378785
Position 28198: 0.006184740384672807
Position 23330: 0.005314284583208976
Position 22787: 0.004957211274538695
Position 28110: 0.004745894665531316
Position 1664: 0.0037945435100346222
Position 4854: 0.0036753228327387464
Position 28515: 0.003387300351815964
Position 675: 0.0031428903756328353
Position 1532: 0.00298792570612786
Position 27512: 0.0027038202436885637
Position 1177: 0.002426911340232079
Position 22699: 0.0022458832370785163
Position 21831: 0.002225461857874606
Position 870: 0.0021081680313867726
Position 23562: 0.0020413120454852588
Position 1436: 0.0019357002251809453
Position 557: 0.001824206591151897
Position 27249: 0.0017798093139064707
Position 1534: 0.0017431872171613945
Position 2546: 0.0016056933428132086
Position 295: 0.0015274914529759072
Position 30197: 0.001416704083669862
Position 22581: 0.0013956587211176542
Position 24023: 0.0013323686144325797
Position 27053: 0.0012907591757754396
Position 28133: 0.001287847767723619
Position 28344: 0.0012797439766490456
Position 22975: 0.0012684389327109811
Position 22758: 0.001184091609709618
Position 1059: 0.0011011456443151368
Position 617: 0.0010405329748917585
Position 1529: 0.0009136971375961336
Position 26768: 0.0008424372669147049
Position 23310: 0.000842009907468491
Position 1894: 0.0008252685132216952
Position 28251: 0.0007923579086102792
Position 530: 0.0006854969389999849
Position 994: 0.0006269975638909224
Position 26756: 0.0006239740941623023
Position 31789: 0.0005943056715083533
Position 23335: 0.0005809490168916058
Position 1881: 0.0005615831553337848
Position 3386: 0.0005445107179979222
Position 950: 0.000531846028982509
Position 28071: 0.0004838966582889915
Position 26718: 0.0004760806739246846
Position 28664: 0.0003137998578579266
Position 2440: 0.0003075263251516893
Position 2792: 0.00025008452169917916
Position 215: 0.0002387046230595939
Position 1479: 0.00023528476333170497
Position 1690: 0.00022985325638416146
Position 1647: 0.00022907163171878304
Position 3261: 0.0001614814528986158
Position 30364: 0.00015650216626241788
Position 26889: 0.00010778758974650643
Position 26724: 0.00010745654465136854
Position 21856: 0.00010505539762736097
Position 30088: 0.00010014132081481361
Position 22063: 9.99530912782077e-05
Position 29798: 8.823100711569391e-05
Position 28318: 8.742407846339321e-05
Position 26517: 7.009254297519278e-05
Position 2560: 6.80445125020008e-05
Position 181: 6.497949899418091e-05
Position 2769: 6.400305666891184e-05
Position 29597: 5.426166404217535e-05
Position 26904: 5.3755652075064303e-05
Position 26776: 5.370522026156474e-05
Position 3737: 5.319336388441226e-05
Position 27315: 4.839971749250227e-05
Position 3545: 4.742439304224279e-05
Position 2774: 4.589183308269102e-05
Position 2384: 3.329542941132502e-05
Position 2051: 2.5067391034973237e-05
Position 446: 2.0730011815230597e-05
Position 27267: 1.577072842281349e-05
Position 28553: 1.2826697861580442e-05
Position 27911: 1.2568905288658359e-05
Position 27921: 1.1185371507432426e-05
Position 26811: 1.115990027677616e-05
Position 27798: 8.395864930659358e-06
Position 28714: 6.411947728591874e-06
Position 28137: 4.438291810715856e-06
Position 28116: 3.0778656524676263e-06
Position 26791: 8.185311184049059e-07
Position 24634: 6.65923231620758e-07
Position 24297: 6.221885062497109e-07
Position 26829: 5.602161188161631e-07
Position 24377: 3.337581093940937e-07
Position 24302: 1.2889749759961086e-07
Position 27279: 2.446588131844614e-08
Position 27629: 2.700068545258756e-09
