Gene = BicD
Position 10995: 5.544663627019697e-16
Position 10911: 5.517285950412513e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 10531: 0.996914271370565
Position 9089: 0.9930415657378998
Position 10872: 0.9900865596323305
Position 10259: 0.973014955785816
Position 8659: 0.9094581619305108
Position 11371: 0.8714953526681568
Position 9332: 0.7908291807844515
Position 12501: 0.5103082047323876
Position 758: 0.2130468939713766
Position 9298: 0.1630620631048247
Position 12149: 0.16128217324932784
Position 769: 0.09065382792160318
Position 898: 0.08454827951986085
Position 12316: 0.07784667659246448
Position 2114: 0.07764397914008568
Position 8686: 0.07121863938136176
Position 496: 0.06716580733682923
Position 8392: 0.05154623732363575
Position 6554: 0.04876947210162422
Position 11171: 0.040496309123653304
Position 696: 0.030408819774307413
Position 870: 0.027716858081398767
Position 2154: 0.027079132698106828
Position 11131: 0.022094611010101205
Position 12110: 0.016366153769706356
Position 11803: 0.01470419878228519
Position 13186: 0.013915132199483711
Position 10290: 0.013824472942480596
Position 11543: 0.01372153938059115
Position 11826: 0.01301814373968895
Position 4754: 0.010402307823534091
Position 12709: 0.010265422680513416
Position 9905: 0.009523928682003597
Position 12056: 0.008309214328799787
Position 1667: 0.008285396524037566
Position 6205: 0.00806694228133338
Position 9646: 0.007527265957328319
Position 6821: 0.007201311397880552
Position 12541: 0.0068126792417672445
Position 11986: 0.0066364678910953
Position 12103: 0.005570440785354382
Position 2043: 0.005330341359859447
Position 9365: 0.005329971720107238
Position 2485: 0.004659683226849231
Position 5769: 0.004633281170306897
Position 6879: 0.004408694066652192
Position 450: 0.004121445845052477
Position 10007: 0.0034384285221220564
Position 819: 0.003275060193973461
Position 11868: 0.0029167323187108416
Position 13130: 0.0028782250311229223
Position 774: 0.002729072643505075
Position 9584: 0.0025890364528822407
Position 9409: 0.0024290448708724722
Position 9992: 0.0022151127662301774
Position 8744: 0.002094672823888535
Position 1228: 0.0019661026075381122
Position 8770: 0.001944690778208334
Position 6159: 0.001855393877400414
Position 8126: 0.0018526845373630872
Position 8465: 0.0018266132798123117
Position 2538: 0.0018249191831348718
Position 114: 0.0016596879126758877
Position 904: 0.0013950584209778826
Position 9424: 0.0013638410442742993
Position 143: 0.0013468166869495981
Position 4282: 0.0013182517004269483
Position 3391: 0.001286279029254059
Position 12167: 0.0012591497527911814
Position 10542: 0.0011538138344306002
Position 9362: 0.0011328236082481355
Position 1225: 0.0011110291338868382
Position 4145: 0.0011025358425120297
Position 5810: 0.0010961107971818416
Position 11791: 0.001079925027778623
Position 4728: 0.0010630116440442248
Position 9971: 0.0010439397158493666
Position 11205: 0.00100492630099893
Position 11178: 0.0010022804388314754
Position 9908: 0.000982939625208643
Position 11306: 0.0009177024904604902
Position 3554: 0.0008829650408342631
Position 12570: 0.0007922439147033757
Position 9738: 0.0007180728576319797
Position 9836: 0.0006729588287154158
Position 4457: 0.0006690529064931245
Position 1615: 0.0006423352486069534
Position 11551: 0.0006174259213048789
Position 3529: 0.0005351460642973471
Position 1984: 0.0005193426168446009
Position 1977: 0.0005129914497148551
Position 10754: 0.0005005836348866045
Position 12567: 0.00046389907961200285
Position 12647: 0.00040065355474471794
Position 786: 0.00037921382656758737
Position 1998: 0.000356155923318328
Position 11403: 0.000354458504564867
Position 10329: 0.00035094120172721557
Position 10611: 0.0003426941291503739
Position 335: 0.00033625758075891477
Position 10907: 0.00032691734937620237
Position 1681: 0.00032548797235130983
Position 10128: 0.0003101980822244398
Position 4183: 0.0003040241855530432
Position 5120: 0.0003028644367130115
Position 11807: 0.0002969455859468356
Position 10054: 0.00029686695524167717
Position 9158: 0.00028882512941118873
Position 10668: 0.0002842337583392108
Position 9773: 0.00026691973294176166
Position 2510: 0.00024561817083140904
Position 11718: 0.00022672484495781214
Position 777: 0.00021967675407708368
Position 4932: 0.00021045161025139825
Position 410: 0.00020982337306184014
Position 2525: 0.00020374036214695543
Position 577: 0.00019076246750069284
Position 3264: 0.00019052340002926617
Position 983: 0.00018933814698288885
Position 997: 0.00018574298642108064
Position 11520: 0.0001850975260122945
Position 5168: 0.0001777020188399951
Position 4090: 0.0001649846551516835
Position 2973: 0.0001611803098682372
Position 9743: 0.00016051709856942454
Position 3343: 0.00016045333979283232
Position 12044: 0.00015971527998043787
Position 10072: 0.00015735150243105086
Position 9596: 0.00015391513884845673
Position 9563: 0.00014945521207209518
Position 11696: 0.00014445691734223353
Position 675: 0.00014196063183736748
Position 939: 0.00014161209327036146
Position 9866: 0.0001359838950619853
Position 10106: 0.00013550305621233853
Position 1301: 0.00013167072133045318
Position 4003: 0.00012973692629070555
Position 11199: 0.00012935907687438422
Position 3044: 0.00012605383186565803
Position 6513: 0.00011685485676967985
Position 1744: 0.0001049021815028983
Position 1527: 0.0001033104983302523
Position 2923: 7.981536802650499e-05
Position 12062: 7.549276505495564e-05
Position 10689: 7.446587878574375e-05
Position 1004: 7.109162069047035e-05
Position 1013: 6.624761593538201e-05
Position 13602: 6.519704042532188e-05
Position 11963: 6.453498698247612e-05
Position 12173: 6.0254296678982084e-05
Position 2545: 5.6887651726239e-05
Position 528: 5.612235165809737e-05
Position 10919: 5.042733268865962e-05
Position 10721: 4.927409721005627e-05
Position 10552: 4.49323328883013e-05
Position 2189: 4.191261705965136e-05
Position 584: 4.070609896587442e-05
Position 11094: 3.657783094606426e-05
Position 431: 3.567662326239322e-05
Position 473: 3.292376259039735e-05
Position 510: 2.7132835725145656e-05
Position 12164: 2.70647695113612e-05
Position 10620: 2.6503159042485718e-05
Position 10695: 2.076063088675436e-05
Position 426: 1.6522930439669923e-05
Position 10578: 1.6210982841085795e-05
Position 10539: 1.5732177989378154e-05
Position 10563: 1.3982918921658687e-05
Position 1373: 1.3299933561826759e-05
Position 11003: 1.2273991197410664e-05
Position 11101: 1.1776306700919978e-05
Position 11000: 1.1102389120539008e-05
Position 1172: 9.81669688646318e-06
Position 1862: 9.124386515404778e-06
Position 10323: 7.907814003902864e-06
Position 9433: 7.879940300489482e-06
Position 11189: 7.690342743198346e-06
Position 10946: 7.634914448167306e-06
Position 10572: 6.482494788522051e-06
Position 3608: 6.445315718516033e-06
Position 2754: 6.2858564869626565e-06
Position 3300: 5.9322079826130995e-06
Position 683: 5.791065084529612e-06
Position 10647: 5.459513743672451e-06
Position 10467: 5.256472481903011e-06
Position 4142: 4.740107574910101e-06
Position 10979: 4.539666552092569e-06
Position 8201: 4.319760473430133e-06
Position 1055: 4.114884496793306e-06
Position 10496: 4.038103784364636e-06
Position 10575: 3.970079955619081e-06
Position 8611: 3.9570130239062404e-06
Position 8409: 3.1153182811116675e-06
Position 11691: 3.0298613176924826e-06
Position 1436: 3.0032814247571666e-06
Position 1246: 2.9879664446527688e-06
Position 10737: 2.6719705292052807e-06
Position 1551: 2.6711635153036302e-06
Position 12068: 2.469813133459409e-06
Position 246: 2.3048324824937806e-06
Position 9473: 2.273959102464456e-06
Position 1414: 2.2642384470996256e-06
Position 10950: 2.2564994813500987e-06
Position 9454: 1.91511356052459e-06
Position 301: 1.7516628722699203e-06
Position 579: 1.7286616693883966e-06
Position 1034: 1.7081352673794984e-06
Position 10764: 1.6996792960800254e-06
Position 10710: 1.6464877574520411e-06
Position 4859: 1.5551744103117222e-06
Position 9599: 1.5024638101669252e-06
Position 8261: 1.4515674366569857e-06
Position 382: 1.442822849816721e-06
Position 9689: 1.3961307341530338e-06
Position 953: 1.3273811744324206e-06
Position 10595: 1.3185323369399653e-06
Position 10904: 1.3037180747058794e-06
Position 1704: 1.2543889350173282e-06
Position 11443: 1.2065831495268994e-06
Position 2258: 1.1771564004845701e-06
Position 613: 1.1597447808368024e-06
Position 4286: 1.1091391481575217e-06
Position 11408: 1.048871345115479e-06
Position 1052: 1.0414461243596054e-06
Position 10557: 1.0250961789693088e-06
Position 1040: 8.528359020573098e-07
Position 2243: 7.809049794658816e-07
Position 9344: 7.457350564083304e-07
Position 1305: 6.93707448973437e-07
Position 1645: 6.883900773479043e-07
Position 11495: 6.843164355319419e-07
Position 10554: 5.907432291841021e-07
Position 10701: 5.850860428753441e-07
Position 9869: 5.411076024650255e-07
Position 1058: 5.063880423141892e-07
Position 11006: 4.781462492758333e-07
Position 10119: 4.4305352196669075e-07
Position 1753: 4.192258984536184e-07
Position 10767: 4.085408282913398e-07
Position 1626: 3.9793179896190457e-07
Position 1804: 3.6792991781016934e-07
Position 1792: 3.55619758717647e-07
Position 10953: 2.1936506565077724e-07
Position 2345: 2.165591096455658e-07
Position 256: 2.059384042847725e-07
Position 5126: 1.9984667746406462e-07
Position 1433: 1.8755498034403892e-07
Position 10617: 1.6115113327116846e-07
Position 1562: 1.5318288352150797e-07
Position 505: 1.5297246884811448e-07
Position 799: 1.3444406346493517e-07
Position 11700: 1.1519485262253372e-07
Position 796: 1.0378032769312389e-07
Position 2583: 9.497382743990535e-08
Position 1780: 7.505405913364046e-08
Position 1115: 6.551010246403261e-08
Position 188: 4.6815864864997666e-08
Position 9494: 2.0067116137887978e-08
Position 177: 1.5172995605245296e-08
Position 193: 1.3227078359769239e-08
Position 216: 1.044255059196051e-08
Position 624: 9.453761790747723e-09
Position 11021: 4.862310351600892e-09
Position 10819: 4.832758158080307e-09
Position 261: 2.081658607596306e-09
Position 9444: 1.7335832305009776e-09
Position 211: 4.960896002062558e-10
Position 10955: 4.1218320214394064e-10
Position 10967: 4.0494465488571683e-10
Position 10805: 1.621347965706844e-10
Position 629: 1.2184950599684465e-10
Position 190: 3.139865724041012e-11
Position 514: 6.214130310633755e-15
