Gene = cutlet
Position 595: 8.074998605121064e-05
Position 673: 7.13838065430776e-05
Position 213: 6.963009838631874e-05
Position 3371: 6.181726761271093e-05
Position 2937: 5.579640772060458e-05
Position 2675: 5.174036723806603e-05
Position 1744: 4.8080017328232464e-05
Position 2447: 4.09798727143747e-05
Position 4371: 4.010072098362175e-05
Position 1464: 3.9237486059214555e-05
Position 2106: 3.222269594406945e-05
Position 369: 3.1744028945036736e-05
Position 1151: 3.1038390523666515e-05
Position 2760: 2.959323725149181e-05
Position 1461: 2.8644103464772085e-05
Position 4359: 2.8214793164240756e-05
Position 3566: 2.7973385342964865e-05
Position 1067: 2.7912415837764454e-05
Position 2901: 2.6369613379991755e-05
Position 3522: 2.4588382024188548e-05
Position 3839: 2.3006959661695318e-05
Position 4328: 2.070009643227073e-05
Position 3381: 1.862464079870575e-05
Position 1724: 1.71993227738845e-05
Position 3961: 1.6097215512662653e-05
Position 3243: 1.602217569404464e-05
Position 3157: 1.5556580265614094e-05
Position 4345: 1.48795367397556e-05
Position 1600: 1.4234526551195301e-05
Position 2410: 1.1938986852229849e-05
Position 2288: 1.1724463095424856e-05
Position 61: 1.1479228888442133e-05
Position 3190: 1.1395412478483361e-05
Position 1765: 1.0131259308412523e-05
Position 2295: 8.209307974510437e-06
Position 2426: 7.999734100948376e-06
Position 2414: 7.4339026877129385e-06
Position 283: 6.623548992213797e-06
Position 3878: 6.462288886749059e-06
Position 2375: 6.384568757812491e-06
Position 2393: 6.052067037926963e-06
Position 1526: 5.811816167220911e-06
Position 73: 5.678808268961695e-06
Position 2304: 5.642556195801969e-06
Position 3439: 4.291011900463495e-06
Position 3952: 4.249548371337841e-06
Position 3070: 4.041326076281342e-06
Position 2980: 3.91147753545777e-06
Position 3495: 3.72426336814838e-06
Position 3295: 3.4466256308995055e-06
Position 785: 3.2660672740541195e-06
Position 3155: 2.865926375916155e-06
Position 962: 2.8476822143789845e-06
Position 3042: 2.639198744046223e-06
Position 2702: 2.424876585011363e-06
Position 3550: 1.9456307313092473e-06
Position 1557: 1.8737110672031026e-06
Position 869: 1.7992444040928524e-06
Position 159: 1.7632528360298193e-06
Position 4311: 1.7627421655910709e-06
Position 2299: 1.7491517056992917e-06
Position 1074: 1.2846757182105855e-06
Position 3161: 1.1780634684565214e-06
Position 3386: 1.1489536362374418e-06
Position 128: 1.053631526266679e-06
Position 3513: 1.0121421719846692e-06
Position 3134: 8.67018608422168e-07
Position 3901: 8.267347069375501e-07
Position 2042: 8.212638744259323e-07
Position 654: 5.82872352117609e-07
Position 3232: 5.686573942594391e-07
Position 4318: 5.593135881525172e-07
Position 102: 4.1544891330422856e-07
Position 2549: 3.0482842826680625e-07
Position 308: 2.7600860804345266e-07
Position 2316: 2.523396038108645e-07
Position 2202: 1.9333685788586093e-07
Position 2293: 1.4923753190206663e-07
Position 99: 9.633518190634901e-08
Position 2185: 7.911460657489185e-08
Position 138: 7.174325117922094e-08
Position 3375: 6.168413921300386e-08
Position 3405: 5.108746638032438e-08
Position 2167: 3.376485377062723e-08
Position 2002: 3.1831101981315156e-08
Position 938: 6.194784984712692e-09
Position 117: 2.540587407174769e-09
Position 106: 2.3071141515041055e-09
Position 2340: 1.8601834899450952e-09
Position 342: 3.7643982996745604e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4293: 0.9981236910869432
Position 2535: 0.9967356056059936
Position 2332: 0.9904748239344292
Position 2170: 0.9880101704009607
Position 3081: 0.9830858643831165
Position 1066: 0.9407962819727043
Position 3316: 0.9212010536419317
Position 3512: 0.8698858012170002
Position 1702: 0.767568857234479
Position 4168: 0.6729528939498347
Position 1997: 0.5337965006244259
Position 3521: 0.057450652196943626
Position 3543: 0.05116939662628629
Position 4144: 0.03515067020690588
Position 2859: 0.024599950043421828
Position 3380: 0.024337088184655714
Position 864: 0.01997264545825539
Position 637: 0.018864686292056645
Position 1119: 0.01285935777861213
Position 3884: 0.011692455743010163
Position 4087: 0.010713341924136746
Position 3809: 0.010324804201896761
Position 2185: 0.006383519466494264
Position 3320: 0.006351567308667093
Position 664: 0.006069445804598271
Position 3323: 0.005555508055777995
Position 87: 0.005292133348904814
Position 1472: 0.00442889786399292
Position 1434: 0.004254120528604212
Position 1403: 0.003514556613022591
Position 3417: 0.00339889216270004
Position 3934: 0.003351691611399087
Position 869: 0.0033188171208797294
Position 1085: 0.003044662213001079
Position 3812: 0.002473207289993047
Position 1133: 0.002445165643814508
Position 3120: 0.0023246837822524856
Position 2180: 0.0021745112986278265
Position 1777: 0.001984614680492454
Position 3031: 0.0018802321274214281
Position 128: 0.0016359645294803217
Position 2025: 0.001369965031163543
Position 3326: 0.001212164236508319
Position 445: 0.0012045546103860772
Position 3944: 0.0010944296233613468
Position 1557: 0.0008491401145430635
Position 4008: 0.0008004806331147447
Position 3495: 0.0007572981239410449
Position 1749: 0.0006860348646364731
Position 2020: 0.0006707773549133293
Position 3386: 0.0006305038496757677
Position 1209: 0.0006237363693000588
Position 1269: 0.0005543306923941983
Position 3090: 0.0004496436623512491
Position 2199: 0.00043762785094837535
Position 3087: 0.00042820144623758444
Position 3772: 0.00041929240385509177
Position 483: 0.00038838130767471614
Position 3550: 0.0003860789597216861
Position 3775: 0.000378842271645077
Position 2363: 0.00034265261369014665
Position 1962: 0.00028146282756294673
Position 2572: 0.0002631387447894661
Position 2002: 0.00025139858897563634
Position 99: 0.0002501041878467932
Position 2881: 0.00023898326228232906
Position 339: 0.00021310207130133366
Position 1874: 0.00020913797428052637
Position 4177: 0.0001924209290345181
Position 893: 0.00018022017691054877
Position 3919: 0.00017770807483947183
Position 906: 0.00016374868327252574
Position 920: 0.00016210457701245655
Position 1444: 0.00012972549476057823
Position 4112: 0.00012967756818826244
Position 3347: 0.0001118469209525596
Position 2898: 0.00011091794740983276
Position 1282: 0.00010832391886884236
Position 365: 0.00010491331186943332
Position 275: 0.00010371645442416192
Position 4479: 0.00010271300871941068
Position 2501: 9.879680348358994e-05
Position 3052: 9.27426911472324e-05
Position 4340: 8.162434089157449e-05
Position 1534: 7.803046852118315e-05
Position 3890: 7.771194239151628e-05
Position 2546: 7.406369710793755e-05
Position 4223: 7.20408438699455e-05
Position 4421: 6.460311379169978e-05
Position 1212: 6.237560952168998e-05
Position 2059: 6.0534400956058184e-05
Position 1757: 5.220631929589495e-05
Position 654: 5.027534914170055e-05
Position 938: 4.930234438233169e-05
Position 501: 4.9082361081933554e-05
Position 1783: 4.7243058323095595e-05
Position 2692: 4.496775947649233e-05
Position 138: 4.053047625753422e-05
Position 2877: 3.767274937854088e-05
Position 678: 3.646355274076038e-05
Position 1976: 3.5833805758423444e-05
Position 944: 3.293935971914371e-05
Position 834: 3.115725327882332e-05
Position 2575: 2.8951949295888894e-05
Position 2639: 2.7930783146118212e-05
Position 1259: 2.778005014494588e-05
Position 3617: 2.675086171181742e-05
Position 2228: 2.553275097345287e-05
Position 813: 2.4653771186718024e-05
Position 348: 2.4451502882543835e-05
Position 2022: 2.1869238395813832e-05
Position 527: 2.16081538887399e-05
Position 3978: 2.1460875297482086e-05
Position 2031: 2.136412185605809e-05
Position 2770: 1.9993026114903385e-05
Position 603: 1.8950751947134506e-05
Position 1562: 1.8737023974422088e-05
Position 3010: 1.7895498209315715e-05
Position 4026: 1.753932013236343e-05
Position 249: 1.733592582880923e-05
Position 3439: 1.7084778415590162e-05
Position 1091: 1.620347960493327e-05
Position 3557: 1.5847958581015918e-05
Position 2818: 1.5542961879057145e-05
Position 4316: 1.4708481434653074e-05
Position 682: 1.3168900148242047e-05
Position 732: 1.2567032074564047e-05
Position 414: 1.2128324926549135e-05
Position 1447: 1.1905737753372414e-05
Position 981: 1.1806089977395485e-05
Position 296: 1.0681073695693182e-05
Position 3295: 1.036539501596589e-05
Position 795: 1.0295369890585116e-05
Position 549: 9.931411512990967e-06
Position 3133: 9.661408153953243e-06
Position 1244: 8.85506798259485e-06
Position 1285: 8.547849695886164e-06
Position 774: 8.30691276508062e-06
Position 2374: 8.107397901007899e-06
Position 722: 7.70634555711593e-06
Position 2233: 7.650373899888555e-06
Position 1094: 7.610515406854467e-06
Position 3717: 7.318982235772775e-06
Position 562: 5.683293380115106e-06
Position 1915: 5.563348447014889e-06
Position 4368: 5.247829324750404e-06
Position 3392: 4.897498778076583e-06
Position 3450: 4.764060723986596e-06
Position 2821: 4.697394887576033e-06
Position 3093: 4.532557406007742e-06
Position 2644: 4.222628322294331e-06
Position 2557: 4.206008191263911e-06
Position 2392: 4.046287516268354e-06
Position 1797: 3.6608092640768758e-06
Position 1100: 3.6329798858408335e-06
Position 1675: 3.5221550685320976e-06
Position 302: 3.3030291892096105e-06
Position 879: 3.182097460452188e-06
Position 504: 3.1732301782836734e-06
Position 2007: 2.979251071059695e-06
Position 1878: 2.8586343917346325e-06
Position 2908: 2.67514474872912e-06
Position 4343: 2.35519569834687e-06
Position 3601: 2.2161797594900264e-06
Position 2106: 2.093638227236067e-06
Position 1818: 2.075734423665396e-06
Position 559: 1.9490487006053117e-06
Position 3839: 1.9019050236170517e-06
Position 1788: 1.8088968072545653e-06
Position 1042: 1.7829852736742767e-06
Position 267: 1.7465368135291471e-06
Position 461: 1.6821021856078e-06
Position 3685: 1.6245378194509107e-06
Position 962: 1.6193521896358312e-06
Position 951: 1.4573915721272529e-06
Position 576: 1.442143288546791e-06
Position 2791: 1.3300603986007955e-06
Position 165: 1.3245757506504638e-06
Position 1159: 1.3080694717105329e-06
Position 3165: 1.0568848724377883e-06
Position 178: 1.0042702172287073e-06
Position 187: 9.601254399531304e-07
Position 703: 8.293597771572078e-07
Position 758: 8.028099574374887e-07
Position 3258: 7.628320570752446e-07
Position 409: 7.613114378936532e-07
Position 3730: 7.153531120322498e-07
Position 3243: 6.834734924758943e-07
Position 3961: 6.130357408227165e-07
Position 369: 6.050061233528493e-07
Position 996: 5.301609164186343e-07
Position 3204: 4.674825556738861e-07
Position 2650: 4.3572351925840873e-07
Position 2965: 4.1384537847995706e-07
Position 277: 3.4341985212422414e-07
Position 2126: 2.9759915381691734e-07
Position 3105: 2.955840085629486e-07
Position 762: 2.6418060922247973e-07
Position 261: 1.988509026491478e-07
Position 382: 1.2796873159519653e-07
Position 2932: 1.27576339819459e-07
Position 2457: 6.93375654898586e-08
Position 2441: 5.775004311301551e-08
Position 3396: 4.7332796573535695e-08
Position 4385: 3.651881890498719e-08
Position 4486: 3.540673065327479e-08
Position 4318: 3.420766580753685e-08
Position 3565: 2.8430283069832064e-08
Position 3623: 2.66607153931878e-08
Position 2426: 5.382918771318044e-09
Position 189: 4.7319181910115066e-09
Position 570: 3.785012068374866e-09
Position 156: 3.5457269764878595e-09
Position 2609: 3.1400824371139452e-09
Position 2658: 1.5125862490311114e-09
Position 384: 1.3193481881193536e-09
Position 361: 8.854839756024325e-10
Position 3637: 8.293979177771536e-10
Position 159: 5.684806719054052e-10
Position 394: 3.5221757549144574e-10
Position 198: 1.710423523176499e-10
Position 213: 1.6575794580281802e-10
Position 1022: 5.05611992925069e-11
Position 236: 1.788398117698888e-12
Position 298: 9.66024977064637e-13
Position 391: 1.260810327630539e-14
Position 387: 2.3589484986506515e-15
