Gene = Uggt
Position 1214: 1.1639457505440767e-05
Position 1768: 9.077330192002195e-06
Position 54: 7.4912930239537925e-06
Position 227: 7.452730961655433e-06
Position 1941: 3.8113833583940952e-06
Position 210: 3.6280865497428223e-06
Position 1724: 3.534115966689501e-06
Position 215: 3.1526900212122483e-06
Position 1155: 2.2561740522575543e-06
Position 7: 1.8410302532687375e-06
Position 745: 9.899043485697526e-07
Position 653: 6.471973518610444e-07
Position 777: 4.5431689645347436e-07
Position 1263: 3.975713914446521e-07
Position 1909: 3.733245846254431e-07
Position 12: 3.7135678811252653e-07
Position 804: 1.6803118536821971e-07
Position 768: 1.3533436085164697e-07
Position 669: 5.507013976036207e-08
Position 884: 3.93219259364216e-08
Position 600: 2.7210334597618796e-08
Position 622: 2.432258561495939e-08
Position 1108: 1.7940115931346426e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9671423277790905
Position 4828: 0.481420409630953
Position 3406: 0.15064612380883063
Position 5152: 0.09484783488587434
Position 3954: 0.02527433663661405
Position 1985: 0.02051024927803281
Position 577: 0.019998078867220426
Position 245: 0.019149751297437324
Position 4723: 0.018437833124834605
Position 5100: 0.014853276160946166
Position 4696: 0.009892467721414278
Position 897: 0.009780693184667765
Position 155: 0.009094053811720224
Position 3411: 0.008657348733837566
Position 3268: 0.008339058839269779
Position 3438: 0.007876080148299497
Position 921: 0.007735114737144852
Position 799: 0.005051355874449585
Position 1517: 0.004940138807129642
Position 714: 0.00491457748754512
Position 3797: 0.00455188214981753
Position 4276: 0.004235349184172035
Position 4260: 0.003760854281917685
Position 276: 0.003587571093258398
Position 5430: 0.0033721341796993883
Position 5264: 0.003177009193156135
Position 3427: 0.0027923185421497806
Position 2445: 0.002759460052186846
Position 745: 0.0027309398117396928
Position 2148: 0.002678434136180604
Position 3068: 0.0024483513850870105
Position 1422: 0.0022989005164533115
Position 4508: 0.0021351683653139733
Position 1925: 0.0020383457059656184
Position 1759: 0.0019409516965548427
Position 2638: 0.001932952363468222
Position 3833: 0.0018810296969965358
Position 1003: 0.0017444738380360022
Position 5456: 0.0016667808499910455
Position 3362: 0.0016658135222450523
Position 1213: 0.0015699707232509884
Position 4012: 0.0014663290028224816
Position 4944: 0.0014300558222972949
Position 2075: 0.001421272690023395
Position 1198: 0.0014074615601221618
Position 733: 0.0013172607108364888
Position 3214: 0.001244256263518385
Position 4858: 0.0012246582197599067
Position 1724: 0.0011319700695069609
Position 5191: 0.0011283159349591617
Position 1856: 0.0010154583703564568
Position 3639: 0.0008875385868232634
Position 693: 0.000844922288701987
Position 3544: 0.0008038216304088609
Position 4213: 0.0007820175655459488
Position 2959: 0.0007574678963611132
Position 5374: 0.0007523675712611904
Position 1441: 0.0007492652544850315
Position 1007: 0.0007351614216702633
Position 865: 0.0006615208521155559
Position 280: 0.0006451056977968858
Position 1904: 0.0005851748269194865
Position 5408: 0.0005838335311757172
Position 2202: 0.0005487708209800809
Position 2368: 0.0005063163562308131
Position 3967: 0.0005055679984219604
Position 2818: 0.0005003527927896514
Position 2680: 0.00044334522203700515
Position 2078: 0.0004198806988396668
Position 1821: 0.00041876594503828545
Position 2602: 0.0004117380821478715
Position 1355: 0.0003578252263452315
Position 2778: 0.00033889591383807604
Position 551: 0.000332609285946996
Position 631: 0.00032710448572026196
Position 4333: 0.00032312289817158584
Position 4177: 0.0003201881886711495
Position 2763: 0.000315753258977027
Position 2837: 0.00031119272195512184
Position 3755: 0.00030245313317160346
Position 3457: 0.00029945390234239756
Position 2986: 0.0002623473634208366
Position 2899: 0.00025340057808094046
Position 3806: 0.00024697941583262477
Position 2924: 0.00024264545929687364
Position 3979: 0.00023993377174785581
Position 2159: 0.00023227475130116926
Position 194: 0.00022679763758086608
Position 2289: 0.00022303074841855278
Position 5481: 0.00022123581439292795
Position 1994: 0.00020440298260405388
Position 1321: 0.0002036866671304514
Position 1108: 0.00019966875020268148
Position 3510: 0.00017080696482060862
Position 2605: 0.0001653791473415724
Position 3541: 0.00015098256021163484
Position 822: 0.00014381984578088736
Position 1279: 0.00013678041046138838
Position 3192: 0.00011655270542805346
Position 2310: 0.0001029660442684391
Position 3072: 0.00010251627024526091
Position 322: 9.893640936596649e-05
Position 3093: 9.788981272329234e-05
Position 1686: 7.543298006554831e-05
Position 3039: 6.226544557847558e-05
Position 870: 4.796839423536476e-05
Position 1057: 4.790462614781633e-05
Position 1363: 4.6487049370451375e-05
Position 1307: 4.1857271474417506e-05
Position 2405: 3.4453465722654015e-05
Position 515: 3.432788179842328e-05
Position 966: 3.301934040968905e-05
Position 2032: 3.222894217339431e-05
Position 1653: 2.382126719432905e-05
Position 1243: 2.3018637764292466e-05
Position 282: 2.1249176828771236e-05
Position 1336: 2.042586226312113e-05
Position 1729: 1.8324105214931798e-05
Position 2026: 1.7772262534707436e-05
Position 1834: 1.7507113854358447e-05
Position 1225: 1.746478052414924e-05
Position 2963: 1.6732873408513887e-05
Position 1767: 1.392091910444258e-05
Position 1054: 1.3902219660437656e-05
Position 446: 1.3702819329313907e-05
Position 1458: 1.2597490661541543e-05
Position 1484: 1.013996796725219e-05
Position 844: 9.740835920620479e-06
Position 367: 7.284991679224717e-06
Position 781: 3.83154806900837e-06
Position 468: 3.1431040446526866e-06
Position 71: 2.9163112125148257e-06
Position 91: 1.9928979542079673e-06
Position 406: 9.590480569700843e-07
Position 54: 8.242407404567783e-07
Position 1267: 8.203157362975016e-07
Position 349: 6.37807942386117e-07
Position 126: 5.995327423917656e-07
Position 1144: 5.650001562043675e-07
Position 1222: 4.5885407280403693e-07
Position 1644: 3.6368073350044676e-07
Position 454: 2.8428797895811167e-07
Position 1508: 2.830004598135248e-07
Position 1129: 2.1094990310734677e-07
Position 1123: 1.976082206356636e-07
Position 1063: 1.4462145679193133e-07
Position 1171: 1.0771794315248469e-07
Position 123: 3.88020543694751e-08
Position 364: 2.1612209465540044e-08
Position 841: 1.8860218565013835e-08
Position 925: 1.596392569004852e-08
Position 649: 1.0953272152230352e-08
Position 768: 8.056752083169064e-09
Position 1626: 7.106593406740882e-09
Position 765: 5.252630649181785e-09
Position 658: 5.066912094482143e-09
Position 838: 4.3223148896404314e-09
Position 109: 2.389928342604219e-09
Position 131: 2.192600896417885e-09
Position 138: 1.7111685042850962e-09
Position 470: 1.3943734294238633e-09
Position 622: 9.786348448530413e-11
