Gene = heix
Position 2476: 0.0011789100899124029
Position 2806: 0.0011618148120549289
Position 818: 0.0009718699798836125
Position 772: 0.0007600044660412863
Position 1966: 0.0006877906512438752
Position 1182: 0.000640333387858931
Position 2159: 0.0005092822415857117
Position 116: 0.0005038959162571037
Position 2410: 0.0004663754799830399
Position 2031: 0.00045683629399224034
Position 1042: 0.0004492547448404394
Position 3655: 0.0003710866395105355
Position 1245: 0.0003405801541537367
Position 589: 0.00031371246393456503
Position 2751: 0.0002994348737428781
Position 798: 0.0002901815705769173
Position 3759: 0.00024524263708077367
Position 360: 0.00023293395905410393
Position 938: 0.00019395167300394184
Position 2608: 0.00017391729850097388
Position 497: 0.00012434282036896473
Position 1732: 0.0001227022451686146
Position 3692: 9.080333251675071e-05
Position 376: 7.428476434199408e-05
Position 1073: 7.18904286621484e-05
Position 1420: 6.587480848293906e-05
Position 556: 5.692540979785617e-05
Position 559: 4.7274228534965334e-05
Position 1049: 3.6609240323346816e-05
Position 897: 3.641759804649742e-05
Position 403: 3.279629828886921e-05
Position 2273: 3.207639779844306e-05
Position 80: 2.8570519828484544e-05
Position 526: 2.319200886175544e-05
Position 1614: 2.143307201385228e-05
Position 1089: 1.8666153581723098e-05
Position 450: 1.4728161676611469e-05
Position 935: 1.4541031339459807e-05
Position 2390: 7.79179680625689e-06
Position 1436: 7.70505659998059e-06
Position 371: 6.999934933225555e-06
Position 534: 6.1863195056297126e-06
Position 2214: 5.108918163751576e-06
Position 980: 4.7634448868388874e-06
Position 1445: 4.5218860702759484e-06
Position 672: 4.369564611488596e-06
Position 654: 1.8108962989181054e-06
Position 651: 1.496047258212392e-06
Position 1258: 1.4265193203043385e-06
Position 1253: 1.3573193396181842e-06
Position 660: 1.2427410710746727e-06
Position 1023: 1.1892316037885802e-06
Position 380: 9.72311562374244e-07
Position 986: 4.353434091001718e-07
Position 67: 3.806067139031227e-07
Position 2296: 2.7587261015024653e-07
Position 942: 2.758124747742217e-07
Position 128: 2.129298772384791e-07
Position 445: 1.3231561001297598e-07
Position 1030: 1.297559429507637e-07
Position 447: 1.1452686089913519e-07
Position 830: 9.386740055987213e-08
Position 459: 3.7397779078490236e-08
Position 605: 9.717114670062025e-09
Position 609: 7.463288410506964e-09
Position 620: 5.725508007691045e-09
Position 134: 5.1079132315013495e-09
Position 143: 3.945415795721814e-09
Position 599: 3.6056568259177213e-09
Position 160: 1.3286679772948822e-09
Position 623: 1.2020252308161558e-09
Position 611: 1.0045768766836005e-09
Position 563: 9.86433345688167e-10
Position 123: 8.904964414703576e-10
Position 827: 5.256829183886542e-10
Position 69: 3.826373419228998e-10
Position 188: 1.7611698976939972e-10
Position 283: 2.1145355668693593e-12
Position 157: 7.002749229868136e-13
Position 208: 2.783753261056612e-13
Position 212: 8.760408514171797e-14
Position 146: 8.652212535320453e-14
Position 228: 1.5257225674787876e-14
Position 182: 9.927278451348145e-15
Position 238: 2.273886299513797e-15
Position 192: 1.082222191855354e-16
Position 190: 6.06575704608322e-17
Position 202: 4.2777312079863885e-17
Position 198: 2.937015323258158e-17
Position 200: 2.439105314878164e-17
Position 196: 2.2122376093487587e-17
Position 194: 1.879163075293524e-17
Position 220: 9.873844488437627e-18
Position 218: 9.215038462427323e-18
Position 214: 3.1952615455429174e-18
Position 148: 1.027007870053901e-18
Position 216: 2.4719602382516757e-19
Position 222: 2.4416319363621268e-21
