Gene = Cpr73D
Position 10201: 6.61072272974481e-06
Position 264: 5.284906324871565e-06
Position 8974: 3.3563061831791488e-06
Position 873: 1.6686358687698116e-06
Position 1316: 1.1475054791152698e-06
Position 357: 1.0333183371946544e-06
Position 231: 1.0147471421378528e-06
Position 9817: 1.0078562157083692e-06
Position 250: 7.396097813848175e-07
Position 109: 7.315275092768723e-07
Position 741: 7.103952061819048e-07
Position 622: 6.232200175096915e-07
Position 474: 5.707635010189907e-07
Position 328: 4.024869942704011e-07
Position 339: 2.0488836125969886e-07
Position 347: 6.196807572271425e-08
Position 4753: 4.10283793020346e-08
Position 6081: 3.926971110325258e-08
Position 5430: 3.494318960310007e-08
Position 3781: 1.2617080044057369e-08
Position 3762: 8.830333083829321e-09
Position 3834: 7.918726092383177e-09
Position 3787: 6.695669010160172e-09
Position 4972: 6.201349403374254e-09
Position 3603: 6.005720628684875e-09
Position 4079: 4.764410179796994e-09
Position 4564: 3.935851913378256e-09
Position 278: 2.984580665184118e-09
Position 3474: 2.693724818397502e-09
Position 4059: 2.6783815039622415e-09
Position 662: 2.524818683564852e-09
Position 4049: 1.784620957393584e-09
Position 67: 1.678820577672242e-09
Position 280: 1.0641500410876915e-09
Position 61: 8.433099466169603e-10
Position 359: 2.6584846613032556e-10
Position 651: 4.2136858861014275e-11
