Gene = serp
Position 2620: 1.3547545209143466e-09
Position 2583: 2.5601780994614095e-10
Position 1989: 4.40500438398521e-11
Position 2783: 1.5852699205914238e-11
Position 2798: 1.546526475645795e-12
Position 1973: 1.3314896491270231e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 1956: 0.9975108064263213
Position 1617: 0.9849448619047128
Position 5516: 0.9545628489812682
Position 5119: 0.40798941899381375
Position 1459: 0.04405471872258464
Position 528: 0.04275324566668665
Position 5325: 0.03885796918707209
Position 2380: 0.03134776664755394
Position 5382: 0.028566074730782175
Position 639: 0.02506508643884489
Position 1000: 0.023219987852438152
Position 731: 0.015539584617400716
Position 5437: 0.01306107525711772
Position 2525: 0.007696388645909024
Position 2798: 0.006972808780003073
Position 2499: 0.006542762211068553
Position 443: 0.006106600717570077
Position 2538: 0.0051391274433234
Position 3550: 0.005101552194934351
Position 1430: 0.0045182149313197474
Position 3316: 0.00353775653218399
Position 2387: 0.0033007460274304197
Position 949: 0.0027047909759082647
Position 3389: 0.002616243797568577
Position 5062: 0.0024255647410157256
Position 2261: 0.0018515081776902267
Position 2007: 0.0017913731184480293
Position 2278: 0.0015832856318843832
Position 2590: 0.001337965822223144
Position 2999: 0.0012016488737106293
Position 6816: 0.0011884900227561647
Position 455: 0.0010929740152023542
Position 2807: 0.0009734004553212026
Position 1621: 0.0009516351158874213
Position 4222: 0.0009484968162642483
Position 6439: 0.000940233312023484
Position 4277: 0.00091599949116251
Position 6121: 0.0008749965888447984
Position 1244: 0.0008302468943062469
Position 3342: 0.0007839575813224525
Position 922: 0.0007445935629349121
Position 1649: 0.0006251754099805315
Position 497: 0.0005982659063694029
Position 646: 0.0005519668184716759
Position 3036: 0.0005125451279374609
Position 2838: 0.00046380454842892126
Position 4566: 0.0004615882630271401
Position 2010: 0.00045644440246102677
Position 5236: 0.00044987265506293763
Position 1395: 0.0004425937962190026
Position 5414: 0.0004328200871882029
Position 2326: 0.0003815267279579836
Position 6016: 0.0003690129383234224
Position 3380: 0.00036471582082543057
Position 3279: 0.00034482411339493475
Position 2535: 0.00033229535383830504
Position 5794: 0.00032728984022864407
Position 490: 0.00030706374745477787
Position 3004: 0.0002973273592748737
Position 6474: 0.0002944778469055533
Position 5767: 0.00028289321225131314
Position 2695: 0.00026464798528610966
Position 910: 0.0002646122528246087
Position 5443: 0.0002568151547238341
Position 3244: 0.00025532799903897705
Position 4069: 0.00022923890458695782
Position 878: 0.0002059307144390933
Position 3837: 0.00020296456092739977
Position 4545: 0.0001989669834443682
Position 6761: 0.00019001821272826878
Position 4087: 0.00018548646716400562
Position 1655: 0.0001786542297460582
Position 6767: 0.00016617981215605586
Position 2850: 0.00015125315273646379
Position 782: 0.00014681161403114809
Position 3789: 0.0001377394633942089
Position 254: 0.00013132376288347138
Position 4097: 0.00012690999085289938
Position 5165: 0.00012667978044888823
Position 5791: 0.00012411126945762095
Position 507: 0.00011494409213546918
Position 5343: 0.00010532836230718011
Position 1436: 9.508997275507095e-05
Position 2608: 9.421869944101655e-05
Position 982: 9.40527990403594e-05
Position 1834: 8.559787881349005e-05
Position 3028: 8.063891823664617e-05
Position 6991: 7.742487170937657e-05
Position 366: 6.5149624998492e-05
Position 3607: 6.43088571783087e-05
Position 698: 6.424766431545133e-05
Position 2316: 6.004261175979561e-05
Position 540: 4.9256485737286857e-05
Position 3497: 4.7330150307754533e-05
Position 7028: 4.613501340849521e-05
Position 3494: 4.550675351366609e-05
Position 830: 3.689404219845679e-05
Position 478: 3.276209812598641e-05
Position 2885: 3.2383115593106645e-05
Position 851: 2.6823513493147573e-05
Position 6304: 2.6460506063391422e-05
Position 3484: 2.6033698651354037e-05
Position 2710: 2.507555826307208e-05
Position 1506: 2.492921841659845e-05
Position 733: 2.2919035764517485e-05
Position 5629: 2.1871302132715074e-05
Position 5213: 2.1175806420360095e-05
Position 3293: 2.0470097808964343e-05
Position 687: 1.91771853290796e-05
Position 3628: 1.8467198377299262e-05
Position 1966: 1.800974557645921e-05
Position 2403: 1.743017740185679e-05
Position 3258: 1.662974861928948e-05
Position 393: 1.5569519281191187e-05
Position 2560: 1.5105168365802027e-05
Position 2004: 1.5059407760235315e-05
Position 2250: 1.3063133036908167e-05
Position 332: 1.2615775994900294e-05
Position 3353: 1.257722807817549e-05
Position 2294: 1.2239728298549633e-05
Position 2025: 1.2064777958494364e-05
Position 1018: 1.1618430244812621e-05
Position 4228: 1.1597919090720439e-05
Position 749: 1.0753432729718176e-05
Position 746: 1.0609973352975407e-05
Position 3848: 1.0493227402839024e-05
Position 2307: 8.645241808000331e-06
Position 3076: 8.536792364841706e-06
Position 463: 6.934003960845994e-06
Position 409: 6.841672093008542e-06
Position 765: 5.111469659814229e-06
Position 4182: 4.134893853976139e-06
Position 426: 3.992309677810321e-06
Position 776: 3.991641794948181e-06
Position 4336: 3.6053039671117233e-06
Position 3691: 3.3980990378284655e-06
Position 4179: 3.213907601618451e-06
Position 1463: 3.1934125791496396e-06
Position 3947: 2.963655532956702e-06
Position 1358: 2.8683034343111437e-06
Position 1160: 2.4239290592181807e-06
Position 4252: 2.396249429085013e-06
Position 4439: 2.2791761241143866e-06
Position 3843: 1.864551561210533e-06
Position 1676: 1.748131387956787e-06
Position 4027: 1.7461533024189344e-06
Position 3797: 1.6219009417973807e-06
Position 595: 1.6184377418778836e-06
Position 3058: 1.4202869263223212e-06
Position 403: 1.4118850357981973e-06
Position 4010: 1.3300939008304812e-06
Position 1369: 1.2357917038514404e-06
Position 2949: 1.1288727443919424e-06
Position 373: 1.1174266311629389e-06
Position 600: 1.036132409528846e-06
Position 3110: 8.266755840840568e-07
Position 345: 6.433942049268708e-07
Position 2656: 6.086759289185775e-07
Position 1469: 5.794230026842063e-07
Position 299: 5.68512973751423e-07
Position 1627: 3.926955389639676e-07
Position 2297: 2.61218414971074e-07
Position 1874: 2.5314344064985425e-07
Position 1850: 2.4337079597662905e-07
Position 2106: 2.1974451533068068e-07
Position 1204: 1.4392238375972767e-07
Position 2284: 9.505467025192324e-08
Position 2073: 8.288064221403302e-08
Position 2614: 7.043845797706631e-08
Position 232: 6.506296371436129e-08
Position 3362: 5.738000803036801e-08
Position 72: 5.268979805620333e-08
Position 103: 4.2734654150325115e-08
Position 3475: 4.2564127005862435e-08
Position 91: 4.18825702454568e-08
Position 1020: 4.089726786818247e-08
Position 1200: 3.914916678438891e-08
Position 902: 3.8006914503141677e-08
Position 2052: 3.5556041354541423e-08
Position 2578: 3.371714244527304e-08
Position 2058: 2.986858383957069e-08
Position 2563: 2.8660928026047035e-08
Position 229: 2.4294343175410924e-08
Position 2037: 2.0068103515914088e-08
Position 2028: 1.7827039824991926e-08
Position 3436: 1.7073866959982476e-08
Position 2172: 3.8859466103442835e-09
Position 107: 3.3539313090273775e-09
Position 2620: 3.1631780930469303e-09
Position 139: 1.495915616373488e-09
Position 2046: 1.361999994109083e-09
Position 111: 1.0502996880010784e-09
Position 296: 7.859490971363637e-10
Position 1026: 7.548742546154057e-10
Position 414: 7.433190209428406e-10
Position 2239: 7.077883849942803e-10
Position 2061: 5.049281047455113e-10
Position 188: 4.567105408197732e-10
Position 74: 4.5645219860513633e-10
Position 334: 3.315031549047337e-10
Position 160: 2.8817236055186395e-10
Position 2094: 2.5700102104947515e-10
Position 384: 2.4854450726284713e-10
Position 794: 2.3609682670059955e-10
Position 2169: 2.1595775825801395e-10
Position 167: 1.3758153552412626e-10
Position 147: 1.1033230787114519e-10
Position 423: 1.0482919465067406e-10
Position 265: 1.0146576310268547e-10
Position 119: 8.986282362639439e-11
Position 115: 7.541530430428666e-11
Position 127: 5.783652739972715e-11
Position 198: 5.0033087614225755e-11
Position 267: 3.487473713442869e-11
Position 336: 2.4432028821346444e-11
Position 789: 1.8559836874983988e-11
Position 124: 7.135365606734149e-12
Position 416: 6.3785233829674066e-12
Position 131: 1.0726180337649661e-12
Position 234: 9.989336683455022e-13
