Gene = Sec3
Position 3152: 0.00018612198226529664
Position 1771: 0.00017337533946433636
Position 1593: 0.00016119317164505701
Position 2109: 0.00015858015506700683
Position 250: 0.0001510832648842097
Position 1941: 0.0001425364039601938
Position 1269: 0.00014154202946995944
Position 402: 0.00013790941545172857
Position 502: 0.0001311984906574806
Position 1298: 0.00013038036246913151
Position 3345: 0.00012378180312934975
Position 2995: 0.00012157034313671643
Position 1331: 0.0001200818261205697
Position 699: 0.00011854851938521193
Position 2617: 0.00011592622205789143
Position 3165: 0.00011403444911784716
Position 1650: 0.00010327646725135218
Position 2270: 0.00010312140546366285
Position 1504: 9.058767851574743e-05
Position 2062: 8.477210439377651e-05
Position 1495: 7.846400127916601e-05
Position 3142: 7.207644145394079e-05
Position 41: 7.102990140123504e-05
Position 1765: 6.880479209131814e-05
Position 387: 6.792107987713335e-05
Position 5: 6.705052986478504e-05
Position 916: 6.528970144974787e-05
Position 367: 6.157025317730956e-05
Position 2586: 5.680040713105728e-05
Position 2645: 5.538693806267924e-05
Position 571: 4.8994441505301196e-05
Position 237: 4.8879784538021534e-05
Position 202: 4.322822712369062e-05
Position 3335: 3.6475904670503677e-05
Position 2563: 3.106461882617164e-05
Position 959: 3.080824151354849e-05
Position 1993: 3.0027815519904295e-05
Position 2619: 2.7117490752385992e-05
Position 414: 2.6612154357027755e-05
Position 1716: 2.1695667821055588e-05
Position 3025: 2.1693989470442857e-05
Position 1974: 2.106947768328745e-05
Position 2519: 1.9689864631013045e-05
Position 214: 1.843990398215021e-05
Position 645: 1.645502043997498e-05
Position 1795: 1.3960332111332569e-05
Position 3275: 1.3881505106782699e-05
Position 1666: 1.1457581124170708e-05
Position 303: 1.1397987142375396e-05
Position 798: 1.1242870280357684e-05
Position 2017: 1.1171106556876794e-05
Position 475: 1.0677924639437947e-05
Position 2195: 1.0137308730226742e-05
Position 58: 1.0091933159146448e-05
Position 2317: 9.749088152948506e-06
Position 1508: 9.328323095913828e-06
Position 1071: 8.407433928198838e-06
Position 729: 8.187044099084815e-06
Position 845: 8.177875651683473e-06
Position 19: 6.68875770384677e-06
Position 1887: 6.010846525956133e-06
Position 1922: 5.964969679310122e-06
Position 277: 5.83255539212575e-06
Position 280: 5.556309954634441e-06
Position 288: 5.066677281697443e-06
Position 927: 4.636755716577244e-06
Position 61: 4.504151901733369e-06
Position 1597: 4.489103080777477e-06
Position 1955: 2.9996636418315725e-06
Position 543: 2.6765482089060183e-06
Position 589: 2.4790911384511386e-06
Position 796: 2.273381015311926e-06
Position 1697: 2.1383382448249328e-06
Position 843: 1.8864360742394008e-06
Position 93: 1.24633444300251e-06
Position 532: 9.397613223873764e-07
Position 1258: 5.835609500876769e-07
Position 1211: 5.760699726186319e-07
Position 2218: 5.090884577488416e-07
Position 2189: 4.5531146016756087e-07
Position 546: 4.376925431841037e-07
Position 1422: 4.1638599463723973e-07
Position 1090: 2.897736743215138e-07
Position 1117: 1.6744083936068735e-07
Position 558: 1.245683009903907e-07
Position 2653: 1.1032061110265829e-07
Position 2528: 7.450964416294717e-08
Position 744: 5.1358776860001126e-08
Position 549: 3.4806216710355595e-08
Position 1995: 2.9341324823222307e-08
Position 1506: 2.795967063530577e-08
Position 123: 2.7339973395500614e-08
Position 789: 6.540866698886998e-09
Position 2789: 6.325996349205262e-09
Position 253: 6.090075606752112e-09
Position 1691: 5.262209460763096e-09
Position 2172: 3.724770264129655e-09
Position 506: 2.717045284460989e-09
Position 1894: 9.025683496968382e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1637: 0.9935311184244311
Position 829: 0.9860792931494875
Position 1115: 0.9604650767708536
Position 2761: 0.941339184879063
Position 2175: 0.8028830097853755
Position 1880: 0.5561928629286473
Position 2500: 0.10119436482110675
Position 2209: 0.08837652157158873
Position 500: 0.0795703092782404
Position 2247: 0.02751048930448863
Position 1382: 0.025582358411150842
Position 2402: 0.02444883991785255
Position 541: 0.020258277305024632
Position 2567: 0.014310401133464521
Position 1371: 0.010852245754377248
Position 2275: 0.007418789780737195
Position 1515: 0.007016004441274114
Position 3229: 0.006841966024977933
Position 2977: 0.006566049301281442
Position 1649: 0.003411953591783691
Position 1138: 0.0029551087828003936
Position 2774: 0.002090038395548523
Position 862: 0.0020293365875591073
Position 2458: 0.0019570042742862643
Position 865: 0.001555222086264548
Position 936: 0.0013487285782435344
Position 2524: 0.0013376561048276424
Position 2788: 0.0012314237556862212
Position 1470: 0.0008265508571310548
Position 2305: 0.0007976929345124603
Position 2335: 0.0007009081514631571
Position 584: 0.00044807744353667463
Position 1907: 0.00044787335777722847
Position 3067: 0.0004474042756308355
Position 303: 0.000429179636060219
Position 1850: 0.00042788869955816294
Position 2479: 0.00041634844264416067
Position 2572: 0.00038066858641480736
Position 1484: 0.000339651375827624
Position 75: 0.00033182937946371193
Position 414: 0.00030798302500467065
Position 3395: 0.00029864679455519097
Position 1968: 0.0002847085462253961
Position 2653: 0.0002812893545973647
Position 1916: 0.00023766695282253762
Position 2227: 0.00021275326522358925
Position 2578: 0.00020330103091528373
Position 2503: 0.0001884438730710736
Position 2709: 0.00018699479762603136
Position 3165: 0.00015470207542979283
Position 2845: 0.00015101332838281868
Position 1817: 0.00012995805232944376
Position 1172: 0.00012655546667567224
Position 1390: 0.00012166084836218779
Position 843: 0.00011304109460612624
Position 1705: 0.00010783286185573957
Position 2941: 0.00010407717408358296
Position 1661: 0.00010024810151579555
Position 1986: 9.846149535185126e-05
Position 3182: 9.837042756012762e-05
Position 558: 9.70503358350699e-05
Position 1894: 9.187380416729723e-05
Position 3322: 8.751099913605728e-05
Position 3025: 8.578854025850941e-05
Position 513: 8.248585427574233e-05
Position 1327: 8.1339269790861e-05
Position 2820: 6.651742860218606e-05
Position 2917: 6.557237414639295e-05
Position 2694: 5.650512806451911e-05
Position 2639: 5.621838643553003e-05
Position 2353: 5.5759107378887885e-05
Position 2827: 5.458777596308869e-05
Position 2797: 5.233623354416896e-05
Position 2712: 5.0228217880097754e-05
Position 1776: 4.5754515774220875e-05
Position 964: 4.3730775136043544e-05
Position 105: 4.160116984569348e-05
Position 2980: 4.0689274417870924e-05
Position 2006: 3.162303449416675e-05
Position 2443: 3.092900208950735e-05
Position 1856: 2.7526129087701188e-05
Position 718: 2.710216058652081e-05
Position 115: 2.5210557542673858e-05
Position 2003: 2.51875040821233e-05
Position 1824: 2.401219109346581e-05
Position 1203: 1.9591901108326157e-05
Position 3095: 1.7350195809956433e-05
Position 2869: 1.7125384703276033e-05
Position 2031: 1.707431084876754e-05
Position 1223: 1.623356699595611e-05
Position 570: 1.584883720032338e-05
Position 3372: 1.5824797960208733e-05
Position 423: 1.5192494616714044e-05
Position 1679: 1.4780033941746753e-05
Position 2842: 1.4006115426361192e-05
Position 312: 1.3786584169449558e-05
Position 456: 1.362908058242414e-05
Position 1540: 1.3541181456826054e-05
Position 1194: 1.2275584157051268e-05
Position 1606: 1.1516800610703904e-05
Position 597: 1.1468938966090899e-05
Position 907: 1.1380993119747817e-05
Position 2096: 1.0138117409844108e-05
Position 2070: 9.471607647580612e-06
Position 1145: 9.245935757171721e-06
Position 309: 7.457609177717132e-06
Position 2995: 7.250460500792217e-06
Position 1142: 6.510227246299582e-06
Position 1955: 6.430893922685149e-06
Position 729: 5.446036132678073e-06
Position 699: 4.766210527516638e-06
Position 1937: 4.540152849352302e-06
Position 667: 4.29993940802016e-06
Position 916: 4.213742163940239e-06
Position 1071: 3.901040573208288e-06
Position 58: 3.849180111455573e-06
Position 2076: 3.7699697597481313e-06
Position 1374: 3.5702254167727664e-06
Position 93: 3.447054677462849e-06
Position 1709: 3.4310003904225494e-06
Position 1971: 3.0486975000195774e-06
Position 162: 3.0159623558544707e-06
Position 1274: 2.447423136913572e-06
Position 1117: 2.388826597268278e-06
Position 1753: 2.2754946880415235e-06
Position 88: 2.2608038777551388e-06
Position 621: 1.741768796149866e-06
Position 976: 1.7234334964798324e-06
Position 1191: 1.7030349974503772e-06
Position 1716: 1.6280512588774248e-06
Position 330: 1.4662347168582724e-06
Position 1451: 1.101106069895774e-06
Position 594: 1.0645041009104867e-06
Position 2112: 9.658314413911354e-07
Position 387: 8.696719907701372e-07
Position 1030: 8.070322108799343e-07
Position 618: 6.70448294890194e-07
Position 187: 6.288108158551471e-07
Position 555: 5.301120600033828e-07
Position 165: 5.180816556687703e-07
Position 150: 5.145494095384348e-07
Position 943: 4.190631086320571e-07
Position 318: 4.1826622416151247e-07
Position 741: 3.88803908873111e-07
Position 736: 3.877076858684696e-07
Position 1298: 3.5890384617869806e-07
Position 1148: 3.073744342293078e-07
Position 1234: 2.796127313494106e-07
Position 341: 2.2275243375518042e-07
Position 633: 2.2162947259181421e-07
Position 642: 1.9105253943839676e-07
Position 336: 1.8506723025698102e-07
Position 1593: 1.762624061636806e-07
Position 1570: 1.6282459520664382e-07
Position 1039: 1.4485430373473472e-07
Position 1529: 1.258095904076425e-07
Position 669: 1.1311507036815789e-07
Position 1265: 9.701612352673008e-08
Position 1211: 8.139224891337719e-08
Position 393: 5.821388938501033e-08
Position 986: 4.876101234580663e-08
Position 225: 1.1972550995108026e-08
Position 726: 1.0171693191457352e-08
Position 219: 5.210032515562576e-09
Position 348: 4.568695966818314e-09
Position 1242: 8.387581916707506e-10
Position 222: 7.739373350182425e-10
Position 234: 3.2875375046590264e-10
Position 363: 2.9374610995522423e-10
Position 2281: 1.8584948402432195e-10
Position 384: 6.861755952100373e-11
Position 231: 4.6196216652497844e-11
Position 402: 3.347632298888402e-11
Position 357: 2.2093046824005888e-17
