Gene = l(2)k05819
Position 3274: 1.5674903977097554e-06
Position 256: 1.3305602453989247e-06
Position 377: 1.156217922064416e-06
Position 1379: 1.1290668905425859e-06
Position 95: 9.6273178638949e-07
Position 888: 9.498200221201084e-07
Position 695: 5.177568169725246e-07
Position 230: 4.85311397590359e-07
Position 1806: 4.3493282490696775e-07
Position 737: 3.63119425430761e-07
Position 5660: 2.6351541325641064e-07
Position 5224: 2.201205255024059e-07
Position 1014: 1.3728923158190004e-07
Position 1063: 1.3666291675513585e-07
Position 182: 1.1192571562748382e-07
Position 2596: 9.799132865426014e-08
Position 670: 8.620862321653214e-08
Position 5350: 8.463532756695547e-08
Position 5324: 7.40160448824608e-08
Position 132: 3.729967914618267e-08
Position 1266: 3.352783006730902e-08
Position 5307: 3.208758928141299e-08
Position 771: 9.63790649416463e-09
Position 3092: 8.041824917118325e-09
Position 854: 7.52323283261436e-09
Position 200: 1.0450274846668873e-09
Position 1077: 2.1872622378407272e-10
Position 1026: 1.9443372502603336e-10
Position 2976: 6.970564040727684e-11
Position 1032: 2.4925870845261768e-11
Position 1085: 3.098276842661038e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2772: 0.991402738098003
Position 5464: 0.9873328517794476
Position 4940: 0.940158336850286
Position 5157: 0.9331921381639906
Position 348: 0.8541411314345292
Position 1813: 0.6833583312650957
Position 1039: 0.5691031842433274
Position 2613: 0.1713605608187926
Position 2312: 0.09830780171332398
Position 3407: 0.09514247616116715
Position 2451: 0.09436507104848488
Position 3706: 0.09385561151494957
Position 2070: 0.09350732336315606
Position 3727: 0.087405004898395
Position 2475: 0.08143056016218818
Position 2910: 0.06882098174127717
Position 1550: 0.06813074457326893
Position 670: 0.049935195829329426
Position 1377: 0.04684066993956711
Position 2260: 0.04289092491092504
Position 5253: 0.04211811841787417
Position 2641: 0.03225814282011913
Position 2007: 0.021354644730784324
Position 3931: 0.021031932603571557
Position 3189: 0.01368724593138136
Position 2120: 0.013381304958322774
Position 1597: 0.012886565659652773
Position 5975: 0.01163629166131199
Position 4131: 0.011271125408992451
Position 2445: 0.011186719996992417
Position 6246: 0.008360144374303487
Position 5732: 0.007988121860132253
Position 2022: 0.007902569856730607
Position 1276: 0.007674117930620202
Position 1528: 0.006189377535924468
Position 4995: 0.006114257298058596
Position 1354: 0.005107112425298538
Position 2814: 0.004793480929182246
Position 3381: 0.004602695596386324
Position 1984: 0.004014623021813785
Position 1264: 0.0033781106737189558
Position 2570: 0.0031732117389234797
Position 2985: 0.0029967491780101972
Position 4082: 0.0028889237870201472
Position 5636: 0.0028723766391086703
Position 4281: 0.0026823191375859004
Position 3607: 0.002530206628330919
Position 1869: 0.002323644746239035
Position 1063: 0.002289862983121806
Position 845: 0.0021186533422802804
Position 3878: 0.0019948445550119205
Position 6274: 0.001969762084643375
Position 1285: 0.001968634820846302
Position 1253: 0.0019540993168737646
Position 3854: 0.001820945233950938
Position 423: 0.0018163523237853098
Position 6034: 0.0017833532764186437
Position 455: 0.0016474547920921484
Position 5324: 0.0016347496154329626
Position 1399: 0.0012931074553870295
Position 5356: 0.0012025244494227887
Position 639: 0.001193709525222772
Position 3632: 0.001148047417853932
Position 1450: 0.001097035462249959
Position 3802: 0.0010198210095932764
Position 897: 0.0009870628702910891
Position 2198: 0.0009466121227507625
Position 2124: 0.0009444498598651744
Position 3786: 0.0008536890801569673
Position 1060: 0.0007637841701798745
Position 1085: 0.0007578150306291172
Position 5703: 0.0006518038609350574
Position 5848: 0.0006411637722868306
Position 542: 0.0005418549992695502
Position 3249: 0.0004873111484883266
Position 946: 0.0004288664417106407
Position 5068: 0.0003661211996536897
Position 1436: 0.0003576276448898742
Position 393: 0.0003498097160150927
Position 382: 0.0003453646333603324
Position 616: 0.00031509819091216887
Position 587: 0.00030910150087091565
Position 973: 0.00029468043737908636
Position 1147: 0.00028416068794658733
Position 67: 0.000282158477246166
Position 5991: 0.00027231264210436114
Position 2460: 0.00024169624371825764
Position 5204: 0.00020684029260772155
Position 5920: 0.00018180182317793336
Position 420: 0.00017355986006207665
Position 1322: 0.0001452943216185053
Position 5483: 0.00014117417889854703
Position 1077: 0.0001105602504774748
Position 6021: 8.98682362603971e-05
Position 6135: 7.932354421940827e-05
Position 1777: 7.43667356493556e-05
Position 5710: 6.296549013875795e-05
Position 970: 5.975383891578841e-05
Position 5187: 5.430488303713598e-05
Position 125: 5.067674661899211e-05
Position 3412: 4.958162979857067e-05
Position 1603: 4.701996586412379e-05
Position 3159: 4.110780222581095e-05
Position 435: 3.641203145110706e-05
Position 94: 3.549194062028161e-05
Position 784: 3.519005311541454e-05
Position 3065: 3.075327165739391e-05
Position 523: 2.9913498444280702e-05
Position 821: 2.656399011600868e-05
Position 5908: 2.4401463910817292e-05
Position 2138: 2.3303311459168864e-05
Position 595: 2.0606644417760008e-05
Position 556: 1.9508087286380293e-05
Position 5651: 1.9066287919371216e-05
Position 5538: 1.621632688981873e-05
Position 216: 1.4399569580074351e-05
Position 119: 1.2690430180416481e-05
Position 148: 1.1625575140983815e-05
Position 836: 9.794568331412727e-06
Position 3255: 6.87661755096729e-06
Position 1300: 5.0858180156556224e-06
Position 153: 4.536236460478653e-06
Position 2920: 4.433275235386397e-06
Position 3089: 4.38098445271883e-06
Position 1857: 4.342869995562739e-06
Position 3043: 2.1657252534116723e-06
Position 1051: 1.8803631742940253e-06
Position 2917: 1.433537398255457e-06
Position 603: 1.3692794612398777e-06
Position 1308: 1.034182080925914e-06
Position 1144: 7.921839020039502e-07
Position 174: 7.279133813012986e-07
Position 1193: 6.664851427305254e-07
Position 3015: 4.2551806993627517e-07
Position 332: 1.8186533462589953e-07
Position 137: 1.5361780730725814e-07
Position 128: 1.5303165776967887e-07
Position 164: 1.2060550579148788e-07
Position 544: 6.61191541422168e-08
Position 309: 1.243210531693879e-08
Position 273: 1.1264884865154678e-08
Position 683: 9.775672252457105e-09
Position 182: 9.439902477836606e-09
Position 267: 5.646695567183887e-09
Position 243: 2.520488832647872e-09
Position 440: 1.0266126526058132e-09
Position 240: 2.986189277816297e-10
Position 286: 2.4287270536579986e-10
Position 100: 1.9576425285320752e-10
Position 990: 1.149570094681972e-10
Position 171: 7.0326003039492e-11
Position 189: 3.13945409159456e-11
Position 291: 9.769060596331815e-12
Position 298: 6.559684861345189e-16
Position 293: 2.3702135565748845e-16
