Gene = RhoGEF4
Position 544: 5.934413630076055e-07
Position 260: 5.855505615313107e-07
Position 1495: 5.7396138444995e-07
Position 1586: 4.913415735863737e-07
Position 1482: 4.5388036022257524e-07
Position 196: 3.915474923677688e-08
Position 220: 2.406756314932262e-08
Position 241: 9.354571976936429e-09
Position 250: 4.187446197619097e-09
Position 396: 1.1240152293087645e-09
Position 199: 1.083562946950718e-09
Position 233: 9.877085027658939e-10
Position 411: 2.429774975367493e-12
Position 576: 1.537534783320621e-12
Position 238: 1.5397913549680325e-16
