Gene = tai
Position 1575: 7.925014903076573e-05
Position 1548: 7.692209216998576e-05
Position 500: 6.893539382349888e-05
Position 849: 6.81730424084308e-05
Position 62: 6.494089113228249e-05
Position 665: 5.69087258907932e-05
Position 424: 5.542262306063929e-05
Position 1135: 5.114666632160586e-05
Position 427: 5.1004853250522085e-05
Position 2351: 4.694958696416553e-05
Position 2309: 4.2937455936191144e-05
Position 439: 3.949105587414245e-05
Position 726: 3.5386009140292835e-05
Position 2150: 3.4507418402730336e-05
Position 763: 3.316847523193824e-05
Position 2336: 3.119900091098796e-05
Position 2257: 3.098801691726667e-05
Position 34: 2.744809443465423e-05
Position 305: 2.6840105308230645e-05
Position 551: 1.9909263110483374e-05
Position 422: 1.7352435929062317e-05
Position 1257: 1.535968647951457e-05
Position 492: 1.2709699067578615e-05
Position 220: 1.1005955378285627e-05
Position 476: 1.0907708778154167e-05
Position 1137: 9.553180502246733e-06
Position 1484: 9.05214517190985e-06
Position 1251: 8.95694161064449e-06
Position 2112: 6.154466792749896e-06
Position 2666: 4.831256284712121e-06
Position 2657: 3.261164212852634e-06
Position 890: 1.1531216191659346e-06
Position 879: 1.0631118904784785e-06
Position 2105: 8.566377645332715e-07
Position 2061: 5.412223770200749e-07
Position 2100: 5.383209435519828e-07
Position 3: 4.3186355363676875e-07
Position 282: 3.4860854630719107e-07
Position 497: 3.269245955248908e-07
Position 87: 3.120870538090765e-07
Position 303: 2.8172514309916996e-07
Position 1818: 2.6862014649924835e-07
Position 892: 2.6669847318134657e-07
Position 484: 2.4013521947692725e-07
Position 389: 2.3341138039288647e-07
Position 1479: 1.7299869823456337e-07
Position 146: 1.3135193921544014e-07
Position 460: 9.513438057793342e-08
Position 382: 8.608705897316999e-08
Position 558: 3.188238323112503e-08
Position 28273: 3.075847882955702e-08
Position 284: 1.786735039782262e-08
Position 553: 1.2102552534919647e-08
Position 27793: 5.9115893635634195e-09
Position 27017: 5.031501681478381e-09
Position 25891: 1.1403908985066355e-09
Position 457: 6.33753790395783e-10
Position 25680: 5.449855205511351e-10
Position 25131: 3.1899932787433447e-10
Position 487: 9.144754103823773e-11
Position 17218: 1.6495331920412048e-14
Position 17060: 1.3708246222919244e-14
Position 2876: 1.662927126622477e-16
Position 11593: 1.5285870968350742e-16
Position 10853: 1.2279186386565024e-16
Position 10821: 1.0821635463452103e-16
Position 10832: 6.010230628830788e-17
Position 10954: 1.5550576956628944e-17
Position 11096: 1.1014886294914975e-17
Position 10816: 5.501023808096168e-18
Position 9566: 3.49182447045054e-18
Position 5208: 6.98121342617212e-20
Position 5525: 6.907108653586985e-20
Position 3177: 3.531814765155504e-21
Position 4614: 2.157952260058742e-21
Position 3724: 2.090614255152373e-21
Position 3612: 2.0414404611971786e-21
Position 2873: 1.717048696865246e-21
Position 3639: 1.3146488980921875e-21
Position 4170: 1.1362670886370392e-21
Position 3517: 6.25201691206522e-22
Position 3643: 5.827138730962655e-22
Position 3015: 3.3746993205802886e-22
Position 3191: 5.979410290915376e-24
Position 3142: 2.088924043750296e-24
Position 2898: 3.07960995685058e-25
Position 448: 2.5310871828571334e-33
Position 410: 9.126151924192726e-39

Sorted 3' Splice Sites (High to Low Probability):
Position 24836: 0.998781272987998
Position 42715: 0.97735329668385
Position 1755: 0.9234423305651135
Position 2652: 0.45225249286893476
Position 2725: 0.21436551460545056
Position 2741: 0.1995567667691299
Position 2574: 0.08630900055810899
Position 2683: 0.03261023230084116
Position 986: 0.02593124641173825
Position 1517: 0.0211522418968977
Position 37156: 0.020316776950382462
Position 2185: 0.014191292308852656
Position 726: 0.006765144980336618
Position 35664: 0.004341663093053058
Position 942: 0.002702619768101585
Position 2779: 0.0024124716373036042
Position 336: 0.002347372143066073
Position 2385: 0.002195304184356544
Position 2351: 0.0018188266822023243
Position 1977: 0.001503513736508195
Position 374: 0.0012207661504838457
Position 107: 0.0011008296456895418
Position 35842: 0.0010514403929251048
Position 1818: 0.0010338839342793882
Position 885: 0.000991112309735637
Position 2286: 0.0008557947260299938
Position 2514: 0.0008182386021173639
Position 30117: 0.0007968894358094066
Position 2599: 0.0007894173023560083
Position 735: 0.0007658147286848447
Position 1455: 0.0007635911675403234
Position 1878: 0.0007167786053934185
Position 1274: 0.0005470414090316365
Position 958: 0.0004389962366531318
Position 1305: 0.0002717407510640583
Position 29419: 0.00025564552439328545
Position 2795: 0.00024292098435531382
Position 2049: 0.0002412972417024408
Position 35877: 0.000204848669718147
Position 2197: 0.0002043770121264752
Position 1913: 0.00015079289114765064
Position 2437: 0.00013066252604520583
Position 1289: 0.00012041719308111107
Position 2358: 0.00010562060932330047
Position 1554: 0.00010333984196184393
Position 2757: 9.844510907432293e-05
Position 30229: 8.161449800071787e-05
Position 2081: 7.901091876101341e-05
Position 1537: 6.390502283379585e-05
Position 2664: 6.188417007819729e-05
Position 773: 6.056172913774196e-05
Position 861: 5.4816493712558004e-05
Position 1989: 5.0804170404556565e-05
Position 609: 1.8763571192351264e-05
Position 840: 1.7632347137727865e-05
Position 1603: 1.4920836146273177e-05
Position 343: 1.4212106834342866e-05
Position 116: 1.3643132033256505e-05
Position 161: 8.886897369492246e-06
Position 1077: 6.307843342858747e-06
Position 818: 4.96229800796388e-06
Position 32996: 4.199179780187795e-06
Position 32279: 3.923073383047683e-06
Position 2444: 2.365360354026032e-06
Position 505: 2.257924072472017e-06
Position 1163: 1.4511004602078574e-06
Position 849: 1.3607304687818427e-06
Position 174: 1.0931996691074874e-06
Position 31459: 1.0139385857513058e-06
Position 665: 9.310747632908865e-07
Position 158: 7.793137013507669e-07
Position 419: 6.529752041642217e-07
Position 996: 6.468269302849687e-07
Position 349: 1.8916470471056638e-07
Position 27687: 1.2903153926089209e-07
Position 514: 8.970792507261643e-08
Position 508: 8.5927316588135e-08
Position 569: 7.95037123327558e-08
Position 355: 7.764549272265797e-08
Position 180: 6.82301489988197e-08
Position 28340: 4.496174524000615e-08
Position 29104: 4.077472278408902e-08
Position 28889: 2.650429218928101e-08
Position 28745: 2.4582883861935137e-08
Position 25376: 2.433750856474551e-08
Position 26059: 1.757804045717735e-08
Position 27723: 1.5155522196464382e-08
Position 25769: 1.4154925611214673e-08
Position 28399: 1.1559727237371054e-08
Position 26782: 1.1006606461147963e-08
Position 1312: 7.344733207832934e-09
Position 1190: 7.310071769085106e-09
Position 26445: 6.497696945950084e-09
Position 27865: 5.9115893635634195e-09
Position 25351: 5.304928758248761e-09
Position 25947: 4.390627565182988e-09
Position 25098: 3.2642665482727808e-09
Position 26225: 1.8854499069199787e-09
Position 25440: 1.5042710987488337e-09
Position 26583: 1.4949618337403406e-09
Position 26405: 1.2634370809485722e-09
Position 25396: 1.2219725726114993e-09
Position 25546: 1.0245768016007266e-09
Position 26326: 9.357752690954907e-10
Position 25539: 4.4935234805082197e-10
Position 25367: 2.624295467619164e-10
Position 624: 1.9658116454501582e-10
Position 630: 1.0925429880485357e-10
Position 626: 9.512970144498387e-11
Position 650: 8.086249729567908e-11
Position 21307: 4.4475466984149706e-12
Position 21062: 2.04123114640603e-12
Position 19656: 1.8718099113489255e-12
Position 20800: 1.3987153845841573e-12
Position 19601: 3.07528322511433e-13
Position 16962: 1.7579536016099035e-13
Position 18390: 1.0984703838860405e-13
Position 17423: 8.292594124703323e-14
Position 18269: 6.292577043748477e-14
Position 17127: 1.3708246222919438e-14
Position 16328: 9.280754931041665e-15
Position 13095: 5.296836593446498e-15
Position 16190: 5.1077021256035584e-15
Position 15684: 3.7863407199461024e-15
Position 14655: 3.2053532723145267e-15
Position 15958: 2.7339001974657552e-15
Position 14522: 2.301354214095727e-15
Position 14169: 1.827132409926015e-15
Position 14947: 1.6470257743060549e-15
Position 13502: 1.5745308743805314e-15
Position 12264: 1.403005739404659e-15
Position 11928: 1.1237593893532664e-15
Position 15211: 1.0128289348000517e-15
Position 13856: 9.511842866066752e-16
Position 14330: 5.784917207022155e-16
Position 10786: 5.446121020947581e-16
Position 14274: 3.2088690059227424e-16
Position 10897: 2.9510522748642277e-16
Position 11067: 2.846600091473448e-16
Position 14073: 2.799991071669072e-16
Position 12406: 1.8614080325883908e-16
Position 12268: 1.4614874861638417e-16
Position 12494: 1.2143801131315716e-16
Position 11281: 9.460697075536766e-17
Position 10017: 5.556557668463146e-17
Position 12078: 3.877662282530316e-17
Position 10565: 3.437036190708294e-17
Position 11340: 2.909048971411996e-17
Position 11126: 2.4713782863291033e-17
Position 10607: 1.9524121683607336e-17
Position 11145: 1.7710119133103044e-17
Position 10343: 1.191337090089808e-17
Position 9311: 1.0863356219429137e-17
Position 10882: 1.052425335599333e-17
Position 8376: 7.983258746509137e-18
Position 11036: 7.963891583904463e-18
Position 11135: 6.724056190706133e-18
Position 9092: 6.7033928788913294e-18
Position 11434: 5.600922673288045e-18
Position 9396: 4.800436187982234e-18
Position 9935: 3.2416437570455243e-18
Position 8915: 2.7927946833699727e-18
Position 10346: 2.1788703816460484e-18
Position 10221: 1.77594841764968e-18
Position 9153: 1.2915812290595925e-18
Position 9476: 1.1061960142890414e-18
Position 9625: 1.1055861911530261e-18
Position 8478: 9.849989768076285e-19
Position 8040: 8.101590178645387e-19
Position 8398: 8.042593422402019e-19
Position 9043: 6.667411398634256e-19
Position 7903: 5.537097550232692e-19
Position 7730: 4.881172531103989e-19
Position 7066: 4.334578254737859e-19
Position 5776: 4.034031455010207e-19
Position 5265: 3.6246560242811215e-19
Position 7323: 3.5947809396282075e-19
Position 8067: 3.463887697003662e-19
Position 6871: 3.1387696053839583e-19
Position 8318: 3.0866852742553237e-19
Position 7034: 2.774180329946321e-19
Position 4815: 2.5228678961670055e-19
Position 5583: 2.5087902125523347e-19
Position 8531: 2.3440800319479516e-19
Position 7891: 2.1086240932108313e-19
Position 6319: 1.8505292037726562e-19
Position 7578: 1.583065025862675e-19
Position 6178: 1.5054048521370666e-19
Position 4767: 1.1439724668177915e-19
Position 6288: 9.690863543811643e-20
Position 5727: 9.365933408902451e-20
Position 6950: 7.876403941760314e-20
Position 3980: 7.062528679557534e-20
Position 6516: 6.75316103351377e-20
Position 3447: 6.68363130898552e-20
Position 7438: 6.078642167267253e-20
Position 3090: 5.736533030864971e-20
Position 5364: 5.304860860670324e-20
Position 4247: 4.391319310004677e-20
Position 3945: 4.3540753506152716e-20
Position 4357: 3.787083871553147e-20
Position 3803: 3.475498264896462e-20
Position 4574: 2.7693312407230117e-20
Position 6277: 2.4565787203758437e-20
Position 5502: 2.441660208805886e-20
Position 3018: 2.4252574598636973e-20
Position 4421: 2.2009291104617518e-20
Position 5891: 2.1416211689214264e-20
Position 3015: 1.9920636318434576e-20
Position 6469: 1.913920984342049e-20
Position 3283: 1.8815028705682213e-20
Position 6294: 1.736093908277597e-20
Position 4613: 1.7099436382614326e-20
Position 3516: 1.515043743106992e-20
Position 6374: 1.4195538518767664e-20
Position 2977: 1.3250536253183104e-20
Position 4577: 1.2701301628652468e-20
Position 3241: 1.2526909683042867e-20
Position 3865: 1.1531977809174496e-20
Position 5647: 1.1260307962887531e-20
Position 5290: 1.1051277262063567e-20
Position 5391: 1.0573359540257804e-20
Position 3211: 1.0488571659202888e-20
Position 5846: 9.627954054044109e-21
Position 2980: 9.299855933124645e-21
Position 4297: 8.345857581804936e-21
Position 5731: 8.147679990483541e-21
Position 5586: 7.945727794269374e-21
Position 3544: 6.238990973031083e-21
Position 4235: 4.6572231149347006e-21
Position 3418: 4.139141177547013e-21
Position 3900: 3.754442911254622e-21
Position 5270: 3.415251763254909e-21
Position 3556: 3.166286702361335e-21
Position 3330: 2.8042676034986604e-21
Position 3253: 2.1198053565719357e-21
Position 4194: 1.5812732368297382e-21
Position 4221: 1.2112967367981749e-21
Position 3626: 1.0259149408917624e-21
Position 3825: 8.631402838982147e-22
Position 3399: 6.932555181140202e-22
Position 3257: 6.903843924447497e-22
Position 3773: 5.767013366725309e-22
Position 2622: 5.122732542441625e-22
Position 2654: 2.82293960124191e-23
Position 2543: 2.039416420423538e-23
