Gene = Ced-12
Position 1421: 7.302470882897046e-13
Position 1275: 4.672338226356536e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1588: 0.9922906522983024
Position 2203: 0.9485226289616461
Position 517: 0.9475630519885714
Position 1092: 0.19625701964486983
Position 2748: 0.11757524690811941
Position 1785: 0.0730390729603628
Position 654: 0.07089596750971555
Position 660: 0.04519105034477919
Position 866: 0.0165729246030841
Position 675: 0.013223427402650574
Position 1159: 0.010621816579801557
Position 1196: 0.007367013559164176
Position 2824: 0.006931757621304665
Position 311: 0.005952932555107176
Position 1998: 0.0048598616969522555
Position 969: 0.004462090247818974
Position 1461: 0.004332147954773507
Position 579: 0.004161381702777639
Position 1326: 0.0037801275977597023
Position 2939: 0.003326361425849299
Position 1597: 0.0031017138707714917
Position 1641: 0.003055370929853056
Position 819: 0.0023896639962991944
Position 1995: 0.0023547557918670065
Position 1031: 0.0023149403240527535
Position 474: 0.0021872599912765747
Position 2697: 0.0021023110139675653
Position 1299: 0.002095272936110387
Position 2501: 0.0015698006338689913
Position 2244: 0.0010103632905515947
Position 1156: 0.0008654636406021448
Position 1904: 0.0008326718710418421
Position 2019: 0.0007720191722819731
Position 603: 0.0007579407257750513
Position 720: 0.0007557981678792718
Position 2954: 0.0007329425862311033
Position 491: 0.0007163445913718714
Position 1938: 0.0006802707416254771
Position 271: 0.0006229031518065445
Position 1296: 0.0006080875049896663
Position 2357: 0.0006067067596264285
Position 1206: 0.0005045711404649845
Position 1129: 0.000490244260190688
Position 321: 0.0004531482895850305
Position 554: 0.00042232803341349883
Position 528: 0.0002732930490741143
Position 1974: 0.0002699515159925856
Position 2403: 0.0002495519660984183
Position 1863: 0.0002491329779440261
Position 2283: 0.00024207353619232192
Position 2766: 0.00022443362967302394
Position 1065: 0.0001745154345110254
Position 1332: 0.00017295517200614246
Position 407: 0.00016720664972416096
Position 350: 0.00016431789963792222
Position 1243: 0.00016302653730765787
Position 1314: 0.000155710563402118
Position 274: 0.00014397073011511446
Position 1257: 0.00014042031451514926
Position 2779: 0.0001282994724315426
Position 1884: 0.00012109361265063403
Position 2558: 0.00011662350826429109
Position 369: 0.00011299617056497444
Position 875: 0.00011075343790959552
Position 1920: 0.00010674048908502238
Position 618: 9.571365677750388e-05
Position 758: 9.124040984708754e-05
Position 713: 8.905424209002998e-05
Position 840: 6.964064018316851e-05
Position 2250: 6.634919589225256e-05
Position 333: 6.620259444021289e-05
Position 1943: 6.583073517683209e-05
Position 127: 5.383490820065256e-05
Position 1662: 5.0454939119477274e-05
Position 2704: 4.581361159320075e-05
Position 792: 3.9943800437060756e-05
Position 636: 3.93892741083728e-05
Position 1892: 3.890700279165917e-05
Position 1506: 3.2456652609207637e-05
Position 1056: 3.01027631212448e-05
Position 1553: 2.7973884145111475e-05
Position 2168: 2.7844919407188518e-05
Position 2016: 2.7754874248901302e-05
Position 564: 2.6154437048937297e-05
Position 318: 2.5610765567768214e-05
Position 2313: 2.4591474473144363e-05
Position 2377: 2.3320061862672415e-05
Position 2053: 2.3238817701513458e-05
Position 1650: 2.1781830399213544e-05
Position 2022: 2.059844305628647e-05
Position 783: 1.9272492545416136e-05
Position 1347: 1.7527968693472804e-05
Position 373: 1.7197482754206803e-05
Position 2367: 1.678612965591012e-05
Position 726: 1.666816466046663e-05
Position 424: 1.61248042994161e-05
Position 2331: 1.5006779802786129e-05
Position 2562: 1.4384456969926027e-05
Position 1203: 1.2005470160255208e-05
Position 1014: 1.1755705909079829e-05
Position 355: 1.1496670742086111e-05
Position 1725: 1.0117804696219232e-05
Position 347: 9.622556750713937e-06
Position 2343: 8.998367058808486e-06
Position 696: 6.179824576343856e-06
Position 2070: 6.102668158238395e-06
Position 2115: 5.9363785880309975e-06
Position 1658: 5.861712180741174e-06
Position 1473: 5.512351103838692e-06
Position 723: 5.06186665007229e-06
Position 161: 4.863451051230218e-06
Position 1071: 4.5698599754707735e-06
Position 66: 3.1945308396346837e-06
Position 795: 2.6985433693369617e-06
Position 741: 2.4190209294581407e-06
Position 798: 2.11637061708774e-06
Position 103: 1.9633322861405917e-06
Position 2082: 1.2501945617007309e-06
Position 2034: 1.1931097551872061e-06
Position 1950: 1.168807901019078e-06
Position 478: 1.0649927804440607e-06
Position 1818: 9.173472622059922e-07
Position 2901: 8.064361519170781e-07
Position 1689: 7.744991374781053e-07
Position 2466: 5.632238661826828e-07
Position 284: 4.938952238641776e-07
Position 282: 4.7168246674444794e-07
Position 850: 2.2624283566751973e-07
Position 210: 1.8557370182139934e-07
Position 190: 1.0232175545264994e-07
Position 139: 9.534954809819737e-08
Position 185: 6.217086514145972e-08
Position 251: 3.4337809853416552e-09
Position 588: 2.2230169253599695e-09
Position 268: 1.5648824656610548e-09
Position 2230: 1.441210580910565e-09
Position 57: 1.1256863112994689e-09
Position 105: 1.2854224993708986e-10
Position 236: 3.0090525375529156e-11
Position 630: 1.3940596196701959e-11
Position 175: 1.1380627654756278e-11
Position 225: 1.1247863824555617e-11
Position 173: 1.2435405258198708e-12
Position 169: 2.041876725237913e-13
Position 229: 1.4190158339903555e-16
