Gene = eya
Position 599: 4.743943714570014e-06
Position 476: 4.694660107308809e-06
Position 19358: 4.6329181850688955e-06
Position 610: 4.214152036298722e-06
Position 19344: 3.908565326009959e-06
Position 205: 3.851149695635439e-06
Position 491: 3.82788681664318e-06
Position 337: 2.9823899190215498e-06
Position 946: 2.783027024870619e-06
Position 973: 1.9887378793788617e-06
Position 5: 1.6577407236878437e-06
Position 207: 1.398752997816293e-06
Position 18603: 1.2568679257403875e-06
Position 18563: 1.0531827563871627e-06
Position 1063: 9.927022467474286e-07
Position 1611: 9.289262015548829e-07
Position 532: 8.492767135171162e-07
Position 32: 7.631080537991953e-07
Position 838: 7.322944785264733e-07
Position 992: 6.145316173387259e-07
Position 18493: 4.313031030286201e-07
Position 565: 3.2308477862874575e-07
Position 581: 2.8923512187608845e-07
Position 586: 2.261668930239288e-07
Position 431: 1.5030407768863957e-07
Position 803: 1.0224501374672567e-07
Position 379: 4.7634914011804657e-08
Position 417: 3.7679710712227817e-08
Position 19018: 1.6938052429247465e-08
Position 402: 7.034182432877506e-09
Position 1190: 1.3961510635295347e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16646: 0.9996153988924321
Position 18784: 0.9965164582653632
Position 18463: 0.9954183534829611
Position 14023: 0.3465700015377251
Position 3458: 0.19375420112296357
Position 3494: 0.1557710689614246
Position 19268: 0.09494340431856718
Position 17046: 0.09201071173497007
Position 3678: 0.0846951105341107
Position 5068: 0.033887869740297984
Position 622: 0.033612578441065834
Position 577: 0.031219681296633706
Position 4662: 0.028261222207919493
Position 14260: 0.02688784213896739
Position 14217: 0.025340125318217097
Position 812: 0.025192781458770002
Position 2742: 0.02217591406312017
Position 930: 0.02177803644216313
Position 19160: 0.020623270951232505
Position 1154: 0.016943200748904357
Position 13594: 0.01576151117419651
Position 4901: 0.015029255742196301
Position 2296: 0.012497255166020668
Position 348: 0.01074427587489839
Position 3530: 0.009828851756516715
Position 2107: 0.009661409873271368
Position 1232: 0.009271215481025176
Position 6751: 0.007007309917130486
Position 19479: 0.006873951953670343
Position 2578: 0.006099587179941706
Position 19502: 0.005402547912919416
Position 14188: 0.005194094984407903
Position 776: 0.005164227873825758
Position 2560: 0.005132891173539831
Position 2030: 0.005004707441114196
Position 725: 0.004921186958524417
Position 19142: 0.004304440167494617
Position 19204: 0.004075822258481126
Position 696: 0.004068221267648836
Position 3473: 0.003844470860579711
Position 19441: 0.0031704688357080666
Position 5264: 0.003119794656852647
Position 667: 0.0030659503928150917
Position 19520: 0.0029387560058517412
Position 136: 0.002747757913451884
Position 1195: 0.0026901734602736756
Position 18509: 0.0025284518740329356
Position 5619: 0.002451325322652955
Position 4850: 0.0021441216885533044
Position 19294: 0.002117987761818368
Position 967: 0.002099020163484204
Position 1471: 0.002087197750583837
Position 4694: 0.0017868534942373203
Position 6489: 0.0017276738010984566
Position 379: 0.0014826469718051468
Position 5622: 0.0014297737928072466
Position 408: 0.0014191618985178974
Position 1342: 0.0013629211915067386
Position 1773: 0.0013605547119034155
Position 3187: 0.0012944057353006166
Position 13013: 0.001250781329196363
Position 19488: 0.0012505939780380012
Position 337: 0.001228523054298309
Position 5556: 0.0012081146380447671
Position 3776: 0.00120284975033148
Position 4377: 0.0011328161449287659
Position 4064: 0.0010383449328167297
Position 1542: 0.0008768429255165712
Position 910: 0.0008431118577774204
Position 5653: 0.000839032253825923
Position 3595: 0.0007347368924903639
Position 260: 0.0007138778699559658
Position 1321: 0.0006531423102998391
Position 3078: 0.0006466545516360482
Position 3699: 0.0006324057162047112
Position 411: 0.0006130268386149671
Position 942: 0.0006090666619821583
Position 6716: 0.0006082451517134817
Position 1313: 0.0006018485790273705
Position 5851: 0.0005832690269194278
Position 19276: 0.000551494508830624
Position 1865: 0.000513095227722212
Position 3855: 0.00045346248791759615
Position 571: 0.0004504712715020558
Position 2700: 0.000361779488882802
Position 4152: 0.0003300315963918677
Position 365: 0.0002923194431576067
Position 1516: 0.0002744131264918443
Position 1945: 0.0002730366513548201
Position 3518: 0.0002356683548801523
Position 2510: 0.00023510275704578817
Position 4905: 0.00021198756417236604
Position 2917: 0.00021164871842266564
Position 1282: 0.00019099989670783648
Position 5597: 0.0001793829751526589
Position 19526: 0.00017314739371900725
Position 19228: 0.00015536740284475374
Position 838: 0.00015011935205146805
Position 868: 0.00013861497513531645
Position 4132: 0.0001230219906823228
Position 19092: 9.9110445782118e-05
Position 19281: 9.090246823543807e-05
Position 835: 8.966767492518904e-05
Position 1681: 7.65435836883371e-05
Position 1236: 6.481160915803113e-05
Position 973: 6.329918695647767e-05
Position 18920: 5.945209649793515e-05
Position 19213: 5.700719260586747e-05
Position 307: 5.296250361262908e-05
Position 3050: 5.255558972208428e-05
Position 19358: 5.196220570922121e-05
Position 700: 4.7124706356330656e-05
Position 19344: 2.886968543240092e-05
Position 4468: 2.459565003362766e-05
Position 18831: 2.3251392150044697e-05
Position 5639: 2.2833488981204882e-05
Position 992: 2.2111697222050608e-05
Position 714: 2.0337052295000977e-05
Position 19412: 1.9405236564337077e-05
Position 1024: 1.762519964009581e-05
Position 703: 1.6995050209993412e-05
Position 19490: 1.4864863004681693e-05
Position 1057: 1.350124904457434e-05
Position 949: 1.1051401605448197e-05
Position 3125: 7.95861249699941e-06
Position 1063: 6.757701768715836e-06
Position 888: 6.153702121125352e-06
Position 984: 6.1424093913891165e-06
Position 3240: 5.620492199618704e-06
Position 5075: 4.887153749250371e-06
Position 856: 3.779046581607964e-06
Position 2167: 3.08336514825542e-06
Position 1818: 2.7455791238613476e-06
Position 3287: 2.6932802261098582e-06
Position 879: 2.3429443104491266e-06
Position 1039: 2.301689344287941e-06
Position 1004: 1.9771285183118254e-06
Position 550: 1.6584088864010768e-06
Position 1108: 1.5758823962302067e-06
Position 1896: 1.538396515927865e-06
Position 423: 9.892943078238547e-07
Position 18753: 7.793114066772384e-07
Position 996: 7.057093435763173e-07
Position 439: 5.528608760874352e-07
Position 1072: 4.285572123217841e-07
Position 727: 3.301585093698059e-07
Position 3401: 3.094172569173847e-07
Position 1104: 2.046371071561592e-07
Position 956: 1.542439996572447e-07
Position 946: 1.3558079323512279e-07
Position 445: 7.526714176815489e-08
Position 239: 7.322767991845973e-08
Position 1529: 3.538730555599525e-08
Position 1118: 1.244119447418477e-08
Position 451: 1.4217999096744922e-09
Position 528: 1.288004156262751e-09
Position 457: 9.810893438694005e-10
Position 89: 9.393782170759007e-10
Position 431: 3.8105498344853515e-10
Position 63: 2.8202788446138656e-10
Position 10081: 1.838564232304243e-10
Position 539: 1.346406040052402e-10
Position 367: 1.0853648894618271e-10
Position 532: 8.468729638130754e-11
Position 8951: 2.0789058834218956e-11
Position 8190: 1.7585999506509357e-11
Position 454: 5.877567532562706e-12
Position 7167: 4.748466945743402e-12
Position 116: 5.288320843456891e-14
Position 65: 1.5668237688451044e-17
