Gene = mv
Position 208: 0.00021063728967375128
Position 9336: 0.00018318704245547522
Position 1013: 0.00018236689217826727
Position 4328: 0.00017437152715587395
Position 3313: 0.00017185620896000066
Position 4466: 0.00016968718259892919
Position 11090: 0.00016955965888481285
Position 3459: 0.00016916975149888658
Position 4426: 0.00016615439366921345
Position 2042: 0.00016356527587119097
Position 4683: 0.0001631461300579679
Position 12075: 0.0001624681576166485
Position 10526: 0.00015652550625588427
Position 2589: 0.00015478753424996583
Position 11916: 0.00015460519396677367
Position 11746: 0.00014134587901301585
Position 6455: 0.00013224750283372683
Position 8966: 0.0001315114209265783
Position 11031: 0.00012810752496601093
Position 7048: 0.00012774869671217614
Position 556: 0.00012696077813320716
Position 242: 0.00012414509759029098
Position 7096: 0.0001227584175827794
Position 7083: 0.00012130332251842936
Position 12816: 0.00011819062369278377
Position 467: 0.00011804808678784069
Position 8261: 0.0001167445745874573
Position 11696: 0.00011608060906797868
Position 1336: 0.00011341292080424177
Position 8240: 0.00011187045458684131
Position 7835: 0.00011176443210290247
Position 297: 0.00011045846100099257
Position 1370: 0.00011013018107813791
Position 11272: 0.00010793584675069119
Position 8197: 0.00010760573355877327
Position 76: 0.00010470449171959651
Position 6889: 0.00010253248845351878
Position 8391: 9.78278964985215e-05
Position 7904: 9.776880604615073e-05
Position 7103: 9.628230143649943e-05
Position 664: 9.361856722856342e-05
Position 11514: 8.309074116098395e-05
Position 12848: 7.945677457267024e-05
Position 12344: 7.745138580892512e-05
Position 12100: 7.663645922836363e-05
Position 10590: 7.06229498212821e-05
Position 7858: 6.969760510625222e-05
Position 10245: 6.78196951727761e-05
Position 422: 6.55537016648066e-05
Position 781: 6.363845129827036e-05
Position 1851: 6.212684476195465e-05
Position 10337: 6.168650939078525e-05
Position 1560: 5.926499014817423e-05
Position 11725: 5.890479573799887e-05
Position 9785: 5.79828239187204e-05
Position 431: 5.7639901041429106e-05
Position 344: 5.7317641827887564e-05
Position 878: 5.599342840550596e-05
Position 7778: 5.007913349416801e-05
Position 1565: 4.9761137853533676e-05
Position 9516: 4.601336390103971e-05
Position 3169: 4.360624365717996e-05
Position 8202: 4.312102789194673e-05
Position 887: 4.294290653772983e-05
Position 1081: 4.149855143172674e-05
Position 1404: 4.0507600684711414e-05
Position 7704: 3.9261941167308993e-05
Position 12756: 3.91860942408431e-05
Position 11429: 3.751983188858481e-05
Position 8256: 3.689246219371977e-05
Position 7710: 3.676279332759399e-05
Position 10827: 3.658007558563998e-05
Position 13537: 3.657398621253237e-05
Position 446: 3.395834360241016e-05
Position 7724: 3.311190663984411e-05
Position 995: 3.272844157381092e-05
Position 9058: 3.234134940655836e-05
Position 9754: 3.1682422457408695e-05
Position 58: 3.08872937296094e-05
Position 12487: 3.0227949537348083e-05
Position 13380: 2.9956674753941752e-05
Position 9742: 2.91420183536359e-05
Position 12171: 2.761794647250451e-05
Position 2234: 2.6142128792477654e-05
Position 1255: 2.5587324772162147e-05
Position 425: 2.5226584049296233e-05
Position 10371: 2.486522506492698e-05
Position 11825: 2.2656336557551364e-05
Position 9830: 2.2137239470451696e-05
Position 9708: 2.1619600246875995e-05
Position 11748: 2.0794838640746513e-05
Position 11543: 2.0510875286451227e-05
Position 12875: 1.98985408636717e-05
Position 9234: 1.987490576123884e-05
Position 1695: 1.9637228214259605e-05
Position 6772: 1.8691833130413824e-05
Position 144: 1.8353145349118726e-05
Position 527: 1.790716151533991e-05
Position 759: 1.7510687842699994e-05
Position 7939: 1.728160084345589e-05
Position 2130: 1.7208936586961048e-05
Position 11600: 1.6946640892232723e-05
Position 428: 1.6725517514407047e-05
Position 11563: 1.603439488537332e-05
Position 11948: 1.5662187567154845e-05
Position 404: 1.5333220153006685e-05
Position 855: 1.4791470920550262e-05
Position 394: 1.3421974799096666e-05
Position 378: 1.2676527047311632e-05
Position 8199: 1.2419465505853905e-05
Position 9115: 1.2276059529250567e-05
Position 12185: 1.202895001187626e-05
Position 1327: 1.1862205196762767e-05
Position 9779: 1.1683934989536381e-05
Position 1472: 1.1642499570951796e-05
Position 9875: 1.109537537563942e-05
Position 11918: 1.0529193217609046e-05
Position 9614: 1.0289885680475638e-05
Position 12467: 1.0123617736910115e-05
Position 3481: 1.0053791796907568e-05
Position 13317: 9.444005298418601e-06
Position 1089: 8.83387721812008e-06
Position 2347: 8.419373461763747e-06
Position 1368: 7.687249308215226e-06
Position 193: 7.1918352989352254e-06
Position 1481: 6.658509587834721e-06
Position 13429: 6.631348210298371e-06
Position 2087: 6.221720507323169e-06
Position 11955: 5.536072704726788e-06
Position 416: 5.310013706609754e-06
Position 9081: 4.3664859512997345e-06
Position 178: 3.926630987736759e-06
Position 11757: 3.906270800924213e-06
Position 1652: 3.221357063545624e-06
Position 154: 3.1982164194873807e-06
Position 9497: 3.1451665611872914e-06
Position 9162: 3.105909255483046e-06
Position 10923: 3.095242039401877e-06
Position 1232: 2.9885036762519165e-06
Position 211: 2.9595288490752993e-06
Position 9807: 2.8562932139738426e-06
Position 10670: 2.7966725794676316e-06
Position 582: 2.6852000861583043e-06
Position 1395: 2.5359069598407277e-06
Position 13078: 2.4453232180411644e-06
Position 12309: 2.1084033569883578e-06
Position 1226: 1.934849553512545e-06
Position 12858: 1.9059524075318644e-06
Position 504: 1.9056647899270215e-06
Position 12284: 1.8611377289934067e-06
Position 1493: 1.7616137975218601e-06
Position 2341: 1.7174392965274913e-06
Position 2453: 1.5139528048399754e-06
Position 7867: 1.2147299166493758e-06
Position 12835: 1.1833118299224517e-06
Position 2375: 1.1544359101290156e-06
Position 7685: 1.132519124269489e-06
Position 3335: 1.1163553919749816e-06
Position 6848: 7.850787456055546e-07
Position 12707: 7.67007641016572e-07
Position 12281: 7.616864802070826e-07
Position 10664: 4.953475940634727e-07
Position 10327: 4.5210529883650224e-07
Position 7626: 4.3776126177154833e-07
Position 10291: 3.723144950013191e-07
Position 11037: 2.7070150486264706e-07
Position 11896: 2.554253014654066e-07
Position 6542: 2.500638608927406e-07
Position 10170: 2.423613742399568e-07
Position 6634: 2.1739531608493321e-07
Position 12157: 2.0903243854015414e-07
Position 2623: 1.6364510027926824e-07
Position 1176: 1.6154219304109446e-07
Position 2611: 1.444771612258105e-07
Position 11776: 1.4287433304513852e-07
Position 10086: 1.4176373912863273e-07
Position 1802: 1.370310180162251e-07
Position 10462: 1.2761184915047133e-07
Position 7800: 1.274367436184826e-07
Position 12115: 9.311659888083271e-08
Position 10322: 8.461663592808815e-08
Position 1569: 7.950228209519896e-08
Position 11901: 7.366760325423678e-08
Position 12456: 6.626947221062386e-08
Position 9869: 6.057853010807076e-08
Position 10008: 5.9305528759209425e-08
Position 11207: 5.839941088667325e-08
Position 2046: 4.744596198512767e-08
Position 7888: 4.581969489641587e-08
Position 11326: 4.37672267870554e-08
Position 2311: 3.9006484195851766e-08
Position 11229: 3.405220272403907e-08
Position 1818: 3.1866639944155245e-08
Position 9771: 2.5466969138438058e-08
Position 10066: 2.4877053350167992e-08
Position 7505: 2.2734018182903586e-08
Position 7558: 2.207418716172373e-08
Position 8088: 2.154240770166767e-08
Position 10654: 1.8129749881375783e-08
Position 217: 1.6319974111504107e-08
Position 1590: 1.317172559555557e-08
Position 10310: 9.216594731124373e-09
Position 11248: 8.929721089842406e-09
Position 9460: 8.286363705856385e-09
Position 10289: 6.454824452672779e-09
Position 2373: 4.841171724631705e-09
Position 10449: 4.496029034012304e-09
Position 12155: 2.6742098650251365e-09
Position 13267: 2.164821872977937e-09
Position 13347: 2.1040336713533083e-09
Position 7235: 1.1062141328358984e-09
Position 2055: 1.021003909071529e-09
Position 9520: 6.663728792200492e-10
Position 1632: 5.134512922206263e-10
Position 9560: 2.0853485480368494e-10
Position 10855: 1.0076506652575017e-10
Position 9523: 5.205914934372053e-11
Position 7509: 6.128071136850797e-12
Position 1145: 1.9646387567527284e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10425: 0.9996850655952594
Position 1602: 0.9986439498287648
Position 11995: 0.9985183430421646
Position 1831: 0.9938136270095986
Position 9408: 0.9935781039498496
Position 13478: 0.989759709137011
Position 12949: 0.9792423079917013
Position 10616: 0.9791325615281067
Position 5394: 0.9779408362788637
Position 7774: 0.9764131983100081
Position 11429: 0.9638900424727644
Position 1115: 0.9588230061654727
Position 1457: 0.943756109401636
Position 6732: 0.9003202833258552
Position 9640: 0.8993968053243604
Position 6233: 0.8512601888523313
Position 11196: 0.6542906275815574
Position 10840: 0.6177643030397485
Position 2022: 0.46932619346878307
Position 4272: 0.37575238534585426
Position 11229: 0.16114022788662635
Position 800: 0.14320596865845994
Position 12720: 0.11346197340893063
Position 527: 0.07968566258513328
Position 6254: 0.06979780928060783
Position 9679: 0.053829242061640255
Position 13247: 0.05206505958270883
Position 9216: 0.04211690536458666
Position 3332: 0.04190361087065304
Position 13205: 0.04030368689047057
Position 7413: 0.039981292605718206
Position 9785: 0.03964885265021849
Position 6909: 0.03910316594558303
Position 344: 0.03286133379170948
Position 8911: 0.032475673571126976
Position 11488: 0.03128884481295179
Position 7197: 0.027888645248769245
Position 11816: 0.027470016036661757
Position 8068: 0.024315986981063752
Position 6241: 0.023798106895940592
Position 6281: 0.023314378808283368
Position 13298: 0.021120217188875613
Position 11052: 0.019624838040965473
Position 2510: 0.01908709705340428
Position 12707: 0.017637454570794634
Position 1078: 0.014252674456388732
Position 9191: 0.01009711516623688
Position 13227: 0.009910831309630368
Position 7790: 0.00963771988718438
Position 11145: 0.00953700042604865
Position 7834: 0.009308708025321057
Position 13500: 0.008720442570003931
Position 2040: 0.007433625606013487
Position 7975: 0.007396772013134084
Position 3549: 0.00712948642475877
Position 4131: 0.007049976590442216
Position 4156: 0.006745332030910626
Position 4328: 0.006356254378885943
Position 1493: 0.006355441916845936
Position 6044: 0.006246674692212947
Position 11885: 0.0061090652474129915
Position 2446: 0.005847265459180613
Position 3292: 0.005224210252236849
Position 9025: 0.00518819446887145
Position 2037: 0.004967149249588576
Position 4762: 0.004926190044030607
Position 4235: 0.004850730875681878
Position 6283: 0.004787699327224238
Position 781: 0.004743072581016931
Position 8914: 0.004541476707498199
Position 6936: 0.0044027790908541435
Position 6550: 0.004016385609707351
Position 8443: 0.0039314694574181805
Position 178: 0.003703923745479003
Position 6766: 0.003379840502724917
Position 8318: 0.003301514821103858
Position 11440: 0.0030017092656007952
Position 10855: 0.0028786653507047004
Position 2768: 0.0026500348513116053
Position 7110: 0.002614535469267888
Position 9719: 0.002573274750541051
Position 4421: 0.002524549070682533
Position 8935: 0.0024710986657747957
Position 2936: 0.0024575835653605034
Position 3999: 0.002438587947558019
Position 8233: 0.0023888304392967125
Position 5247: 0.0023379798816741725
Position 3898: 0.002288940538730966
Position 9423: 0.0022561998077150138
Position 13649: 0.002093301354525555
Position 6801: 0.0020451642684917535
Position 8299: 0.001997610826359267
Position 3252: 0.0019127693695354568
Position 12205: 0.0019075945937121995
Position 11635: 0.001840972198883715
Position 4813: 0.0018314242194057847
Position 3399: 0.0017936964474988997
Position 1417: 0.0017582566035204649
Position 11142: 0.0017392377561379177
Position 2306: 0.0017146029185191142
Position 4087: 0.0016878337971464887
Position 150: 0.001638216938096189
Position 13021: 0.0016265146236415368
Position 10899: 0.0016201654397813826
Position 7113: 0.0016128493386655639
Position 3611: 0.0015963742292701582
Position 759: 0.00156632612724533
Position 13673: 0.00155710236211715
Position 8151: 0.001542990818265707
Position 12984: 0.0015343965536376912
Position 3949: 0.001437946746202078
Position 3059: 0.0014235736300168872
Position 7509: 0.0014208811339303873
Position 3522: 0.001389786679460775
Position 2249: 0.0012580343135150537
Position 7518: 0.001246822631178733
Position 404: 0.0012467608052477734
Position 3573: 0.0012342285353971097
Position 9708: 0.0012329251080985904
Position 8598: 0.00120704854904407
Position 579: 0.0011981196561373423
Position 1145: 0.001191007378096574
Position 1039: 0.0011734199462784926
Position 378: 0.0011498335579532542
Position 3487: 0.001142678428473092
Position 9145: 0.0011312410071032879
Position 12841: 0.001092264963969377
Position 6948: 0.001081145546288932
Position 3056: 0.001062581222353667
Position 11236: 0.001055440880897486
Position 13216: 0.0009578096878601159
Position 6776: 0.0009318981218432087
Position 6041: 0.0009285631747474559
Position 5349: 0.0009116435677867508
Position 5211: 0.0008867031360149058
Position 9442: 0.0008751745605487692
Position 10096: 0.000855615180570789
Position 11331: 0.0008132201407315443
Position 6382: 0.0007942887028952829
Position 747: 0.0007887619930096431
Position 3132: 0.0007420386100669334
Position 2242: 0.0007411741241133475
Position 4563: 0.0007410231709201255
Position 12748: 0.0007315669993406133
Position 1651: 0.0007190553574484391
Position 5217: 0.0007161911374171572
Position 562: 0.0006852341766327404
Position 10780: 0.0006796498836051638
Position 4759: 0.00067179101465236
Position 7548: 0.0006639231458048012
Position 4042: 0.0006491317017287012
Position 10989: 0.0006273130864993214
Position 6493: 0.000623307920361529
Position 11104: 0.0006153189200506014
Position 7545: 0.0006107537188588928
Position 7083: 0.0005764248543107829
Position 6292: 0.00053970344542325
Position 692: 0.0005384330710821398
Position 13078: 0.000536448468326988
Position 11031: 0.000509968543285272
Position 6838: 0.0004912528506283024
Position 3120: 0.00044851803733468435
Position 13702: 0.0004418051300733138
Position 488: 0.0004230759081201491
Position 12513: 0.00040688553406280587
Position 3592: 0.00040140768585337995
Position 5283: 0.0003843505766404011
Position 2523: 0.000370681692180967
Position 9349: 0.00036814709310648393
Position 10060: 0.0003661291175253207
Position 4968: 0.0003524515774116569
Position 6788: 0.00035014273983050286
Position 6388: 0.00033472919639705045
Position 11570: 0.0003250711421106924
Position 349: 0.0003166249163164874
Position 352: 0.00030859991625359535
Position 12155: 0.0003066453299492153
Position 7024: 0.0003039731136089391
Position 13363: 0.0002930948362377197
Position 12955: 0.00029262142111813317
Position 10995: 0.00028583279309656056
Position 5402: 0.00028097045678136454
Position 12550: 0.0002809659880347679
Position 9859: 0.0002759462976236397
Position 8736: 0.0002728296686856826
Position 13101: 0.00026743086120541984
Position 12245: 0.00026108578421275066
Position 1842: 0.0002600971259774213
Position 12693: 0.0002569886785460512
Position 11391: 0.00025193001566022717
Position 9685: 0.0002511509282372444
Position 1851: 0.00024448310799827133
Position 12385: 0.0002437214918639938
Position 2804: 0.00024273260132468187
Position 6430: 0.00023863997257069354
Position 11551: 0.0002369269507062096
Position 10462: 0.00023356955506154714
Position 708: 0.00023188973296340445
Position 2162: 0.00022986572891895172
Position 11660: 0.00022775963606870166
Position 3635: 0.00022541437223059016
Position 2381: 0.00022505785554535377
Position 1165: 0.00022342405804893914
Position 2910: 0.00022171863001617788
Position 2484: 0.000216190662925919
Position 1668: 0.0002146851162661704
Position 12507: 0.0002145003321780798
Position 10980: 0.00021221032693579723
Position 7136: 0.00021069355906734905
Position 13667: 0.00020989077090802439
Position 3837: 0.00019977182174691298
Position 13302: 0.00019618830522543848
Position 6877: 0.0001889816583961339
Position 4775: 0.00018310496068060924
Position 11175: 0.00017975293215453307
Position 9883: 0.0001740000561732473
Position 3690: 0.0001698253210063382
Position 11862: 0.0001582588716352276
Position 12319: 0.00015512141098866314
Position 12835: 0.00014727284282706912
Position 11303: 0.0001445427758172319
Position 12403: 0.00014233567735060727
Position 10296: 0.00013832102848039502
Position 11474: 0.00012706309425440835
Position 7214: 0.00012561085944486343
Position 9817: 0.00011927966482295387
Position 9771: 0.00011051510549498407
Position 980: 0.00010959147391504553
Position 4695: 0.00010778426997488583
Position 9439: 0.00010588147938141947
Position 6235: 0.0001025825633853566
Position 7665: 8.642833171219238e-05
Position 2103: 8.158454919978595e-05
Position 7341: 7.86505944700577e-05
Position 4925: 7.743919053265641e-05
Position 6971: 7.68284051311648e-05
Position 4736: 6.720615578079386e-05
Position 11928: 6.670987091463532e-05
Position 9754: 6.619049201015796e-05
Position 11644: 6.604093853962058e-05
Position 10162: 6.527295280239282e-05
Position 10654: 5.94554490264449e-05
Position 646: 5.9358713159333674e-05
Position 13091: 5.8576254969733724e-05
Position 10998: 5.347664742735387e-05
Position 625: 5.2701691998481936e-05
Position 3201: 5.2287112082635805e-05
Position 9573: 4.944070600728959e-05
Position 4779: 4.6027860612988736e-05
Position 2120: 4.369932125275402e-05
Position 12611: 4.336390654551022e-05
Position 10132: 4.102608213615688e-05
Position 9694: 4.061515847619101e-05
Position 2082: 3.932799602395377e-05
Position 10440: 3.841912797994599e-05
Position 9845: 3.8079254395447964e-05
Position 11271: 3.78173272685394e-05
Position 6813: 3.754363970170748e-05
Position 10784: 3.437828972910329e-05
Position 11776: 3.093026997464594e-05
Position 11693: 2.9966873368417647e-05
Position 12238: 2.9664298686608123e-05
Position 957: 2.8291082907788684e-05
Position 10264: 2.7445802506451648e-05
Position 9916: 2.7183994813573177e-05
Position 13635: 2.6960267640818378e-05
Position 12022: 2.633505624866809e-05
Position 921: 2.5388551335755484e-05
Position 11846: 2.3667922651775723e-05
Position 13549: 2.363776322598727e-05
Position 12050: 2.1551458792523386e-05
Position 9934: 2.044080259763132e-05
Position 231: 2.0377628349428605e-05
Position 2184: 2.0097029789394094e-05
Position 222: 1.885584329101767e-05
Position 9724: 1.8027408094023386e-05
Position 1239: 1.796367890182923e-05
Position 943: 1.6943479041111402e-05
Position 10226: 1.604620422027534e-05
Position 13111: 1.5871017203444914e-05
Position 11118: 1.3906502023592778e-05
Position 234: 1.3240475553854998e-05
Position 500: 1.2679344598182509e-05
Position 9465: 1.1735952073057301e-05
Position 9909: 1.155493164142298e-05
Position 13762: 1.1236906559173883e-05
Position 12042: 1.1064454718077188e-05
Position 12087: 1.0823941616942079e-05
Position 534: 1.0799865836065896e-05
Position 2234: 1.0740277764827138e-05
Position 13731: 8.768176352940948e-06
Position 2195: 8.62551049731372e-06
Position 1864: 8.199719980595443e-06
Position 154: 8.127920927413721e-06
Position 696: 8.11203337700164e-06
Position 13684: 7.576060360039532e-06
Position 8662: 7.155738738912426e-06
Position 422: 6.671091675798975e-06
Position 2264: 6.250140022902903e-06
Position 8745: 5.575388362345062e-06
Position 13537: 5.546187380371689e-06
Position 929: 5.316541379808825e-06
Position 1648: 5.111656311830101e-06
Position 1624: 4.999816633273797e-06
Position 211: 4.998306105212721e-06
Position 846: 4.8982562862341066e-06
Position 8635: 4.840847351257648e-06
Position 7879: 4.81864295124357e-06
Position 2141: 4.772332110433309e-06
Position 2261: 3.797295610760854e-06
Position 9477: 3.705674560355166e-06
Position 2042: 3.6720148589896704e-06
Position 13323: 3.5277139827318553e-06
Position 12547: 2.8796975662076577e-06
Position 1802: 2.849486759043709e-06
Position 1345: 2.655025944325485e-06
Position 923: 1.9643609982865643e-06
Position 10626: 1.8695342516748802e-06
Position 13417: 1.6427217160354229e-06
Position 1627: 1.5727531180178713e-06
Position 1195: 1.4580515822336023e-06
Position 13754: 1.4480923135751253e-06
Position 10434: 1.381863043395065e-06
Position 7855: 1.312463988452468e-06
Position 1336: 1.2121945932490565e-06
Position 2787: 1.1606491880595414e-06
Position 1966: 1.154702705715592e-06
Position 1215: 1.1179996181357923e-06
Position 237: 1.108885510162016e-06
Position 10718: 9.86023274572354e-07
Position 294: 9.548241772934392e-07
Position 1285: 6.95780239765615e-07
Position 2772: 6.72865336404572e-07
Position 1569: 6.204664984751058e-07
Position 1565: 5.084557726367781e-07
Position 10525: 4.890131581614607e-07
Position 2130: 4.737140177352388e-07
Position 1672: 4.65195106328452e-07
Position 7807: 4.566056729017763e-07
Position 1508: 3.6067533210774013e-07
Position 1291: 2.881398535269883e-07
Position 208: 1.5877701428817712e-07
Position 10641: 1.2175918502884055e-07
Position 2087: 1.200977426405181e-07
Position 1695: 1.0436845173251042e-07
Position 1687: 8.332493173148606e-08
Position 1678: 8.013543393598441e-08
Position 1717: 7.127291960299288e-08
Position 2478: 5.373392383612186e-08
Position 2169: 5.277388577343486e-08
Position 262: 4.0740576917401034e-08
Position 2100: 3.878249114972129e-08
Position 10285: 3.2270676937485294e-08
Position 1714: 1.69967333643883e-08
Position 10713: 8.566479828174792e-09
Position 2267: 8.547836870262897e-09
Position 3040: 8.496147162017968e-09
Position 1720: 7.25127639323558e-09
Position 276: 6.545703540906068e-09
Position 1750: 4.642684992117358e-09
Position 255: 3.311923001277513e-09
Position 10552: 1.4863957524323774e-09
Position 1778: 1.3985653241718202e-09
Position 280: 6.311477944259867e-10
Position 247: 2.530216147872262e-10
Position 10872: 8.44974988052367e-11
Position 242: 2.7029195884348996e-14
Position 308: 2.1953980649470755e-22
