Gene = BtbVII
Position 6554: 0.0023253679304433483
Position 1283: 0.002066240087201924
Position 1625: 0.0016822621766539462
Position 4306: 0.001642868374872189
Position 3023: 0.0013996964915369988
Position 9629: 0.001344272664790548
Position 92: 0.0012871124865318155
Position 2393: 0.0012561325036587498
Position 5107: 0.0012111580233826334
Position 5672: 0.0011997871928215794
Position 898: 0.0011829551005534437
Position 939: 0.0011622332068531656
Position 280: 0.0011353076620858632
Position 5307: 0.0010565944975220916
Position 9270: 0.000986052897776026
Position 9625: 0.0009085067411135319
Position 9265: 0.0008588636214442514
Position 2561: 0.0008576493215679572
Position 775: 0.0006809751684946731
Position 753: 0.0006617048435018448
Position 9333: 0.0005813195450018492
Position 4168: 0.0005724403390992826
Position 3182: 0.0005526224126595722
Position 9621: 0.000552606338138106
Position 5453: 0.0005174946362227347
Position 332: 0.0003876592298481862
Position 4309: 0.0003835398538034186
Position 2954: 0.00035701983479052846
Position 2539: 0.0003479370190292706
Position 1061: 0.00032892391290477864
Position 2122: 0.0003275593504769871
Position 9524: 0.00032535226380230194
Position 316: 0.00030344896086388076
Position 675: 0.00029858367507067693
Position 3252: 0.0002889981646782203
Position 358: 0.0002842266653898267
Position 9374: 0.0002698484344732802
Position 6926: 0.00026432356843413316
Position 597: 0.00025893669173901804
Position 99: 0.0002569661811103634
Position 2363: 0.00025160327832632605
Position 1101: 0.00024709512960881323
Position 3926: 0.00024536354266565207
Position 4190: 0.0002436437405171938
Position 3204: 0.00024300770624863458
Position 1265: 0.00024099560133105527
Position 6536: 0.0002319778881493478
Position 4865: 0.0002225909422943735
Position 270: 0.0002046702730932884
Position 4420: 0.00019982552816247523
Position 5531: 0.0001908714392255906
Position 1812: 0.00018232207792533568
Position 9307: 0.00017834171826694168
Position 8894: 0.00017287698604670862
Position 9349: 0.00017186910096628829
Position 3098: 0.00016676033567855015
Position 7491: 0.00015039141727118675
Position 3752: 0.00014810123772617822
Position 2242: 0.00014530607957476835
Position 2357: 0.0001424853121516989
Position 4093: 0.00013730008246873746
Position 4702: 0.00013531134620214876
Position 730: 0.0001299321300441819
Position 173: 0.00012921336001065078
Position 4238: 0.00011903556864181827
Position 2207: 0.00011903068806658705
Position 3584: 0.00011411049375132812
Position 4280: 0.00010394073956636885
Position 2342: 0.00010148516675063971
Position 8912: 0.00010124057452605646
Position 375: 9.322499956824194e-05
Position 3403: 7.785068542057343e-05
Position 2222: 7.754065510022792e-05
Position 2952: 7.549382523448202e-05
Position 2225: 7.147824529469483e-05
Position 751: 7.122214460450814e-05
Position 3047: 6.934406286513206e-05
Position 110: 6.630137174747173e-05
Position 505: 6.621754484553607e-05
Position 3911: 6.480714832057779e-05
Position 5068: 5.995276830302141e-05
Position 3303: 5.491232519184463e-05
Position 2448: 5.168060319680939e-05
Position 509: 4.8479000997405725e-05
Position 3117: 4.49762573212203e-05
Position 8973: 4.4521096252558925e-05
Position 2676: 4.433567842175134e-05
Position 668: 4.3227078398196055e-05
Position 1076: 3.928460284382267e-05
Position 9071: 3.5855629530737965e-05
Position 1620: 3.353749343647974e-05
Position 2201: 2.8275289097063898e-05
Position 1658: 2.7918251263286713e-05
Position 1029: 2.725921109221377e-05
Position 9633: 2.624965714053126e-05
Position 198: 2.5839755334547145e-05
Position 3341: 2.190587578996904e-05
Position 1647: 2.1503429956957245e-05
Position 1498: 2.1265194735482416e-05
Position 1775: 2.0819832805526077e-05
Position 8618: 2.079811568988061e-05
Position 756: 2.0502287963031104e-05
Position 9092: 2.0433798067094925e-05
Position 735: 1.8682662843225723e-05
Position 8642: 1.667807299413841e-05
Position 4664: 1.6622786903247123e-05
Position 758: 1.636233370208291e-05
Position 3287: 1.5844410540139864e-05
Position 8885: 1.504043744199639e-05
Position 1819: 1.2158863039320628e-05
Position 164: 1.2020927913299332e-05
Position 9214: 1.0420010681066952e-05
Position 1530: 1.0047320946977544e-05
Position 857: 9.651609844496042e-06
Position 213: 9.556870879332703e-06
Position 2339: 8.705178962532189e-06
Position 2780: 8.059441025962673e-06
Position 9351: 8.021499648754352e-06
Position 2731: 7.687855008462352e-06
Position 9465: 6.962437758009847e-06
Position 1512: 6.423772213459603e-06
Position 807: 5.499135772274559e-06
Position 502: 5.346715741873484e-06
Position 60: 4.846554221229721e-06
Position 492: 4.72260850037968e-06
Position 2576: 4.324975208182598e-06
Position 733: 4.068245436547435e-06
Position 176: 3.7179853066491043e-06
Position 1427: 3.549955055010516e-06
Position 131: 3.495821658617867e-06
Position 343: 3.4894299162146734e-06
Position 819: 3.1838565065276445e-06
Position 4105: 3.0772925794500125e-06
Position 495: 2.6419287211182644e-06
Position 3346: 2.015743598732894e-06
Position 1478: 1.677379740928317e-06
Position 810: 1.6329157910306724e-06
Position 4184: 1.3516115747099129e-06
Position 3459: 1.2708138504625226e-06
Position 1560: 1.2332929970487012e-06
Position 2247: 1.0812663404999754e-06
Position 663: 9.868824634136185e-07
Position 8605: 7.613911079812312e-07
Position 1339: 7.282160139948023e-07
Position 1827: 4.781877634662919e-07
Position 2129: 3.5026429337882905e-07
Position 1558: 3.089954729734848e-07
Position 2762: 2.6660903197132726e-07
Position 8594: 2.5156027049296686e-07
Position 1787: 2.2801529763616257e-07
Position 3809: 2.2790649603015837e-07
Position 9057: 1.8588683266540193e-07
Position 8869: 1.8492210345040773e-07
Position 8481: 1.6398846708230738e-07
Position 8721: 1.590091912533713e-07
Position 1363: 1.4974914891443735e-07
Position 2830: 1.1972705805227307e-07
Position 8425: 9.319526723345603e-08
Position 9084: 8.368740985624446e-08
Position 1922: 8.240047931643035e-08
Position 1677: 6.190690155024451e-08
Position 1884: 5.623828269220714e-08
Position 2838: 5.399043927930558e-08
Position 7435: 5.324405155630188e-08
Position 2843: 5.2938235596384224e-08
Position 8953: 5.2886272715066864e-08
Position 7467: 5.186519850358335e-08
Position 8509: 5.02147200318802e-08
Position 8728: 4.903175778661985e-08
Position 8706: 4.568191711290009e-08
Position 7525: 4.3326374837926477e-08
Position 8344: 3.646446962679408e-08
Position 8159: 3.4813903042588415e-08
Position 7667: 3.48061798556405e-08
Position 8588: 2.1568546431278998e-08
Position 8070: 1.9664103457085057e-08
Position 9075: 1.5977416889911345e-08
Position 8979: 1.3347225595821849e-08
Position 8745: 1.2404661994488222e-08
Position 7419: 1.0011620429783e-08
Position 8849: 8.385917816344866e-09
Position 981: 3.6829530572935978e-09
Position 8786: 3.4917634066881e-09
Position 1394: 2.668730372835106e-09
Position 1008: 2.545982391290506e-09
Position 796: 2.4500182521845088e-09
Position 813: 2.2778556626332326e-09
Position 1574: 1.861945605832329e-09
Position 9: 1.7523981230949409e-09
Position 1452: 1.552847980366279e-09
Position 2713: 6.670040263676762e-10
Position 7501: 1.0296733226660332e-11
Position 7901: 7.299705255633936e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8553: 0.9947149008113195
Position 1568: 0.9776709132724191
Position 7311: 0.9759487518512332
Position 2281: 0.9283490577322219
Position 2617: 0.5749754361100252
Position 981: 0.5524838245953415
Position 3808: 0.38496364039310815
Position 6014: 0.22989996929383608
Position 5949: 0.17372713437969226
Position 8287: 0.07271074391993752
Position 8985: 0.05937945985737281
Position 5980: 0.04835341599114133
Position 5562: 0.04679710751164902
Position 5974: 0.04134566930836519
Position 5178: 0.02728948427383752
Position 5214: 0.017104899527316794
Position 2620: 0.016934409172633523
Position 1616: 0.0159791035771892
Position 4887: 0.01542157261534855
Position 1165: 0.01506764226836599
Position 5914: 0.012624842902398035
Position 4584: 0.012129105954836928
Position 7270: 0.012052708697956441
Position 6355: 0.011068581738389963
Position 5602: 0.00985576880109285
Position 5199: 0.00883772746579236
Position 2900: 0.008469787625776078
Position 3697: 0.007814800070602245
Position 8284: 0.0073748289041447295
Position 5593: 0.007363194204539681
Position 9099: 0.0067600706025319765
Position 7808: 0.006390965141814874
Position 3596: 0.006139964102394588
Position 2838: 0.005400699287368466
Position 3524: 0.005291060810600312
Position 9700: 0.004990340154255113
Position 5736: 0.004963567900938562
Position 1775: 0.003708038557458016
Position 3204: 0.003580043441648273
Position 3548: 0.003567558721781163
Position 99: 0.0035195453898627612
Position 9156: 0.0033039486389195576
Position 6209: 0.003196078730730015
Position 4222: 0.0029959788205750825
Position 4863: 0.0029688157852545906
Position 1351: 0.0027779525265672097
Position 3626: 0.0025590241864935663
Position 7835: 0.0025091600088324095
Position 5871: 0.002421587910297822
Position 1348: 0.0023900587522414966
Position 4481: 0.0022373975439300467
Position 1691: 0.0020235931697389214
Position 5498: 0.0018269576605862642
Position 6731: 0.001740599314584387
Position 796: 0.0016600876267864658
Position 5232: 0.001552400893042034
Position 2069: 0.0014512441435580463
Position 9441: 0.0014380142854361123
Position 1734: 0.0013629993770741236
Position 5446: 0.0013213472933264502
Position 2066: 0.0013004802565440596
Position 7805: 0.0012978499175202206
Position 7505: 0.0012237219327442827
Position 4430: 0.0012236987487515118
Position 1625: 0.0012058033693188534
Position 8594: 0.0011924926240364341
Position 7667: 0.0011512808653732904
Position 8742: 0.0011153407647770052
Position 1727: 0.0011061397036248436
Position 3607: 0.0010858097171673946
Position 6812: 0.001075275081463979
Position 6623: 0.0010634170233301398
Position 9096: 0.0010633684920743893
Position 5797: 0.0010226850208585815
Position 3667: 0.000987754544174466
Position 1223: 0.000945359083761192
Position 1685: 0.0009041035645599013
Position 8145: 0.0008718611665678873
Position 1101: 0.0008294455819859027
Position 2576: 0.0007693548989939142
Position 7550: 0.000687485344478075
Position 151: 0.0006845191082977061
Position 5018: 0.0006739361240123865
Position 9476: 0.0006521734531610098
Position 1688: 0.0006358092658016205
Position 7155: 0.0006315794226429952
Position 4929: 0.0006280976148057784
Position 6370: 0.0006023363135635814
Position 5388: 0.000600086139636085
Position 9464: 0.0005789876335409666
Position 3554: 0.0005779227464992877
Position 6656: 0.0005732955837198841
Position 164: 0.0005484611348151435
Position 1858: 0.0005446987208891085
Position 3647: 0.0004226745660129129
Position 6319: 0.00041365464658713806
Position 838: 0.0003728630984674304
Position 1988: 0.00037112675000964347
Position 1783: 0.00035832147470635977
Position 8260: 0.00035658037071049117
Position 4905: 0.0003538607289355966
Position 3867: 0.0002778195856523349
Position 2246: 0.0002775736520939051
Position 9015: 0.0002661599825017112
Position 2313: 0.000236555097313451
Position 7954: 0.00022286632452444606
Position 7744: 0.00020740697605671645
Position 2925: 0.00020065595350134073
Position 1906: 0.000194120652799577
Position 1494: 0.00019388849722275678
Position 6962: 0.000163880015804363
Position 1066: 0.00016318263146378325
Position 2373: 0.00016000021359093935
Position 1220: 0.00015326734179433292
Position 741: 0.00013706587422626412
Position 1198: 0.00011995023234065303
Position 1005: 0.00010850737745695437
Position 4596: 0.00010462592033915238
Position 328: 0.00010195029035719167
Position 4933: 9.986574957464607e-05
Position 332: 9.736812942617562e-05
Position 387: 9.659614383767417e-05
Position 110: 9.540597867709763e-05
Position 1909: 9.525207005583414e-05
Position 2114: 9.06675521997887e-05
Position 481: 8.991967693455457e-05
Position 270: 8.640990492106558e-05
Position 1378: 8.468336010249057e-05
Position 1640: 7.452404819218499e-05
Position 3088: 6.73661363236545e-05
Position 2072: 6.666903048009145e-05
Position 2018: 6.542120066101856e-05
Position 7064: 6.413231754988469e-05
Position 1288: 5.9056501890155824e-05
Position 478: 5.773570243638953e-05
Position 845: 4.7351522577620426e-05
Position 121: 4.718255286289236e-05
Position 1991: 4.65676029226491e-05
Position 4506: 4.294344625084247e-05
Position 1985: 3.9535093634210655e-05
Position 2773: 3.7891813548089356e-05
Position 8925: 3.358144245569797e-05
Position 230: 3.3227701821809075e-05
Position 1008: 3.2249613100702527e-05
Position 1740: 3.218016293855924e-05
Position 702: 3.104038339447628e-05
Position 475: 2.8791769778149913e-05
Position 1709: 2.8681122158867398e-05
Position 2027: 2.7623890050263217e-05
Position 9674: 2.7150793898161925e-05
Position 4184: 2.6033267117404157e-05
Position 8745: 2.5907935658967962e-05
Position 2024: 2.4716034590351723e-05
Position 2792: 2.4629585983922353e-05
Position 224: 2.4489382678034987e-05
Position 2382: 2.2901124066845573e-05
Position 4188: 2.1863566150654837e-05
Position 1931: 2.1147217639618847e-05
Position 6653: 2.112986646823936e-05
Position 6662: 2.0834926182312028e-05
Position 2030: 1.9105070580398308e-05
Position 1189: 1.5399037242670915e-05
Position 1465: 1.5221717073477742e-05
Position 296: 1.4633675541132857e-05
Position 1787: 1.4544642103525645e-05
Position 1143: 1.4026511971876293e-05
Position 2075: 1.3482981796880136e-05
Position 6774: 1.2895754397842543e-05
Position 1139: 1.1938621398371435e-05
Position 650: 1.1651544502662027e-05
Position 1934: 1.1426144677042565e-05
Position 2310: 1.125134354093449e-05
Position 1167: 1.0869707368453582e-05
Position 7158: 1.0113061717013195e-05
Position 2808: 9.24034732509075e-06
Position 2307: 9.231496501815707e-06
Position 6499: 9.030258507456994e-06
Position 2436: 8.947171426914496e-06
Position 622: 8.511002946988667e-06
Position 2363: 8.161744747371685e-06
Position 250: 8.10452891424865e-06
Position 604: 8.0269350189396e-06
Position 1445: 7.971452031772397e-06
Position 1718: 7.203887203400187e-06
Position 1958: 6.853410497868768e-06
Position 286: 6.738041336332756e-06
Position 1178: 6.569985877925583e-06
Position 3044: 6.141039469304406e-06
Position 1937: 5.746620842056332e-06
Position 709: 5.526622801293088e-06
Position 2090: 5.420454723928638e-06
Position 1928: 5.007663605356337e-06
Position 2627: 4.739428545951217e-06
Position 2339: 4.730609299873607e-06
Position 276: 4.060452774397514e-06
Position 630: 4.035501784410854e-06
Position 1967: 3.961588566817316e-06
Position 2164: 3.452477892466104e-06
Position 1903: 3.44645884645065e-06
Position 2042: 3.0324605414131934e-06
Position 2045: 2.7346532629287533e-06
Position 1237: 2.728189397076179e-06
Position 1994: 2.6639185290019666e-06
Position 1234: 2.5266663881828714e-06
Position 612: 1.9448724574808633e-06
Position 1827: 1.9184792708568178e-06
Position 1478: 1.8660210063212732e-06
Position 2911: 1.8498143000490752e-06
Position 300: 1.78513021255023e-06
Position 1507: 1.5187420073274424e-06
Position 1922: 1.415186376951133e-06
Position 358: 1.391237894258151e-06
Position 2907: 1.2711461216340422e-06
Position 2713: 1.2258590822183179e-06
Position 2571: 1.04261921955824e-06
Position 3677: 1.0323185663124754e-06
Position 867: 9.971201050743482e-07
Position 236: 8.372523649314278e-07
Position 2445: 6.955527693037465e-07
Position 2099: 6.075226266431777e-07
Position 239: 5.440892348354807e-07
Position 1970: 5.166185043374525e-07
Position 137: 4.6208912852114013e-07
Position 1964: 4.26155662193192e-07
Position 2321: 3.9744898622090035e-07
Position 2231: 2.975379669191693e-07
Position 4225: 2.8712033235735217e-07
Position 302: 2.7033419414632757e-07
Position 527: 2.4831129749589573e-07
Position 1808: 2.0543823271837262e-07
Position 488: 2.0423958740595112e-07
Position 308: 1.9984080160424825e-07
Position 2959: 3.3819340123506604e-08
Position 2931: 2.218265649786938e-08
Position 2934: 7.68892791733163e-09
Position 2755: 1.8898282616544696e-09
Position 2751: 1.7794893082787919e-09
Position 71: 4.800611516557952e-12
Position 131: 2.679681718671281e-12
Position 123: 5.865709572278932e-14
Position 127: 2.161105421810238e-16
