Gene = Pus7
Position 1393: 0.0002734287124528361
Position 2728: 0.0002645805948098312
Position 1264: 0.00026078150824263257
Position 2169: 0.00025159544742503454
Position 1562: 0.0002500162764729922
Position 1600: 0.00023755328380579502
Position 81: 0.00021063440212745158
Position 1738: 0.00020188226844396713
Position 1792: 0.00018571276862769425
Position 601: 0.00018472275412224765
Position 2989: 0.00017248452107041052
Position 664: 0.00016547124710148794
Position 2341: 0.0001616329465381675
Position 1783: 0.00013788729845165106
Position 2131: 0.0001356631187211931
Position 2961: 0.00012734595479805573
Position 1279: 0.00011391309312238848
Position 742: 0.00010946701557532747
Position 2357: 0.00010795723747116025
Position 291: 9.892975395865719e-05
Position 354: 9.435202519589591e-05
Position 1921: 8.896304543039485e-05
Position 1450: 8.385757369106921e-05
Position 661: 8.181365525374624e-05
Position 2371: 7.561193728153581e-05
Position 1728: 7.520685557183498e-05
Position 712: 7.201926600902937e-05
Position 2812: 6.650531713300568e-05
Position 425: 6.484631315125643e-05
Position 2249: 6.327336692680452e-05
Position 2063: 6.260065401177638e-05
Position 2224: 6.059640194280936e-05
Position 1620: 6.018373239607125e-05
Position 2452: 5.957329045860234e-05
Position 1205: 5.688811745451764e-05
Position 580: 5.6553205957427e-05
Position 1268: 5.120302929739784e-05
Position 667: 4.657020696229937e-05
Position 2287: 4.492691908207755e-05
Position 631: 4.404262441838784e-05
Position 2821: 4.1630825632740635e-05
Position 545: 4.143007967505313e-05
Position 818: 4.0446721083847735e-05
Position 2853: 4.036938771827466e-05
Position 392: 3.997942504263242e-05
Position 2963: 3.976613467824017e-05
Position 2029: 3.151152541501123e-05
Position 875: 3.064232161933572e-05
Position 1634: 2.972940978596406e-05
Position 436: 2.8771275976973377e-05
Position 1585: 2.525094386106835e-05
Position 2098: 2.3201363299686918e-05
Position 298: 2.3035859918429282e-05
Position 2410: 2.15093881082075e-05
Position 1597: 2.0666715531457993e-05
Position 763: 2.0628885542399e-05
Position 1909: 1.9462761447792654e-05
Position 814: 1.9131517806834527e-05
Position 1006: 1.9053389171241855e-05
Position 384: 1.8013193978104526e-05
Position 1125: 1.7964637733482006e-05
Position 2158: 1.6923171257967745e-05
Position 826: 1.442327301272918e-05
Position 1877: 1.393046153067105e-05
Position 1360: 1.3836987359318055e-05
Position 1813: 1.1915725961945333e-05
Position 1531: 1.1284103497320285e-05
Position 1959: 1.082589574683769e-05
Position 784: 1.0017546295096717e-05
Position 1135: 9.891832842681426e-06
Position 2908: 8.952537947682034e-06
Position 1162: 8.504381827445103e-06
Position 402: 8.20026899122299e-06
Position 625: 6.092487948925808e-06
Position 1570: 5.694086745140164e-06
Position 1318: 5.273617247318321e-06
Position 553: 4.625611410572549e-06
Position 1324: 3.5973266341706468e-06
Position 1321: 1.2987913095621765e-06
Position 1026: 1.2390741704215476e-06
Position 572: 1.2198415332721127e-06
Position 1029: 1.219223129245417e-06
Position 1342: 1.1818523298185255e-06
Position 90: 1.0197107992232904e-06
Position 677: 9.983642786099235e-07
Position 1174: 8.61297932407095e-07
Position 1159: 7.996474633685807e-07
Position 889: 7.292799597402448e-07
Position 760: 5.410258624831349e-07
Position 797: 4.412026147758539e-07
Position 952: 3.020821002210326e-07
Position 162: 2.4725638499651485e-07
Position 587: 1.9273265873530624e-07
Position 1187: 1.8961119750409754e-07
Position 159: 1.5179376525350908e-07
Position 327: 1.1271425135143053e-07
Position 1141: 1.0830075355679314e-07
Position 2330: 1.0472793447773423e-07
Position 1407: 8.871371029357449e-08
Position 1331: 5.1415093964843505e-08
Position 138: 4.0092992550702326e-08
Position 156: 3.7335249845784937e-08
Position 200: 3.2677647828837515e-08
Position 312: 2.177644769603864e-08
Position 1886: 1.8151317132115623e-08
Position 101: 1.4421337901791245e-08
Position 103: 1.1887339335109972e-08
Position 192: 6.152501048285621e-09
Position 110: 4.9074114178047154e-09
Position 1078: 2.558358706250012e-09
Position 140: 3.723869387457214e-10
Position 1413: 2.4850858773784066e-10
Position 557: 1.9995992907721284e-10
