Gene = dos
Position 1232: 1.948516497606164e-05
Position 4821: 1.9265009364853253e-05
Position 4506: 1.9150788114304078e-05
Position 5030: 1.8809185862345028e-05
Position 3576: 1.7859957716497263e-05
Position 5552: 1.7782724519841183e-05
Position 4908: 1.7295621489025356e-05
Position 4950: 1.651893651222334e-05
Position 4863: 1.5159233243128565e-05
Position 5743: 1.2227687238172848e-05
Position 1019: 1.1567015046647208e-05
Position 3901: 8.44770100025395e-06
Position 5056: 8.310722991035294e-06
Position 5808: 8.04642163298146e-06
Position 5901: 7.959898043501863e-06
Position 3744: 7.153326288116935e-06
Position 4475: 6.657990205341748e-06
Position 713: 6.176357464602806e-06
Position 5464: 5.849286618546981e-06
Position 6083: 4.8443742439266045e-06
Position 4051: 4.291275009441808e-06
Position 5274: 3.75050109116769e-06
Position 5733: 3.44891871403304e-06
Position 855: 2.584228628455667e-06
Position 5686: 2.2598533414357097e-06
Position 5510: 2.132464790583348e-06
Position 4931: 2.1087238961163485e-06
Position 4905: 2.0158577412261967e-06
Position 3835: 1.8276911952250192e-06
Position 4202: 1.8049620069434263e-06
Position 3579: 1.7358789225669121e-06
Position 5154: 1.5336361795453735e-06
Position 472: 1.396825595328214e-06
Position 489: 1.3590666400956075e-06
Position 5817: 1.278943985625962e-06
Position 4740: 1.257284412323699e-06
Position 4956: 1.1967755971892837e-06
Position 5968: 1.0573769451216135e-06
Position 5931: 9.461134018262041e-07
Position 5549: 8.191337137014587e-07
Position 5710: 6.614897971405896e-07
Position 5876: 5.945402152048251e-07
Position 5925: 5.728151016380891e-07
Position 794: 5.404181470971482e-07
Position 26: 5.225661023246489e-07
Position 4171: 5.206966299261382e-07
Position 1149: 4.810675578391828e-07
Position 5942: 4.55169997239501e-07
Position 5017: 3.830564455638719e-07
Position 700: 3.3215445698252644e-07
Position 4981: 3.300300036936492e-07
Position 941: 3.042624505210668e-07
Position 4267: 3.036305298965135e-07
Position 499: 2.937928283714648e-07
Position 1578: 2.551329259427127e-07
Position 5065: 2.3168734623654148e-07
Position 482: 2.147898387692543e-07
Position 723: 1.5461199260559995e-07
Position 2918: 1.0764550695131535e-07
Position 492: 9.715696596342586e-08
Position 2912: 7.10746223015949e-08
Position 848: 6.62952655141706e-08
Position 197: 5.7726811173376025e-08
Position 292: 5.540477865848352e-08
Position 420: 5.5232570799331087e-08
Position 1048: 5.040413723283422e-08
Position 31: 4.871694276862192e-08
Position 572: 4.867977043334187e-08
Position 630: 4.8283019882392264e-08
Position 684: 4.030745567619255e-08
Position 997: 3.147240403798668e-08
Position 800: 2.2369594128839873e-08
Position 17: 2.1056232614116312e-08
Position 820: 2.0654296136771458e-08
Position 694: 1.7806750714292576e-08
Position 857: 9.283878668970617e-09
Position 552: 9.062031679589446e-09
Position 544: 8.377158835296054e-09
Position 1265: 5.471189013355062e-09
Position 1287: 4.219157399338747e-09
Position 652: 3.968858536875182e-09
Position 4964: 3.0189875554321763e-09
Position 1081: 2.951969000587154e-09
Position 55: 2.912624611797233e-09
Position 5145: 2.188459237273872e-09
Position 1054: 2.1334973777696663e-09
Position 280: 2.1291362399452267e-09
Position 5680: 1.230960993618464e-09
Position 4248: 6.331977658403369e-10
Position 5019: 5.47009967108107e-10
Position 4614: 2.832873652947516e-10
Position 4194: 2.7209905388750835e-10
Position 3999: 1.1214158400105973e-10
Position 4686: 7.902057929973054e-11
Position 315: 7.866483593985853e-11
Position 369: 4.2064002681844266e-11
Position 859: 2.6043970939267714e-11
Position 882: 1.326969293631e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5107: 0.9967227742323055
Position 3973: 0.9831575973006829
Position 2747: 0.9634403557372555
Position 4450: 0.9502002733198192
Position 4146: 0.9393833561321433
Position 3138: 0.9336025288519686
Position 4647: 0.13263418890308495
Position 3481: 0.0533355789793661
Position 2500: 0.05308197611764602
Position 4211: 0.04799617304309063
Position 3413: 0.01608019374746084
Position 1872: 0.014248017364924856
Position 2337: 0.012135529462840676
Position 4797: 0.01151988829258199
Position 1302: 0.01022776802745329
Position 1287: 0.007223992710272228
Position 3762: 0.006260815748423626
Position 1262: 0.006214835503779816
Position 2286: 0.006043965947204794
Position 5507: 0.005865241769408016
Position 4171: 0.00586247899030251
Position 4472: 0.005667484098959825
Position 2080: 0.005171984659680451
Position 787: 0.005000609732633325
Position 231: 0.0037344266335807242
Position 1202: 0.003495148881192933
Position 1583: 0.0033757540159622427
Position 1081: 0.003136241631900906
Position 5254: 0.002948321244258849
Position 3617: 0.0028250846225616405
Position 3410: 0.0026898716325356657
Position 1138: 0.002627452447477968
Position 2345: 0.0024933601289676664
Position 1648: 0.002456120256084294
Position 1339: 0.0024404773342886267
Position 3437: 0.0024273624836108195
Position 1847: 0.0023776436998139087
Position 4135: 0.00236048326258961
Position 3614: 0.0021486196517662187
Position 1989: 0.0021027638826461815
Position 5850: 0.002018965727433605
Position 2077: 0.0019868640534125865
Position 1912: 0.001827743853353449
Position 1188: 0.0017920999060748208
Position 2026: 0.0016766350596892044
Position 1767: 0.0016437067893009744
Position 1665: 0.0015611913631695914
Position 1892: 0.0015363570386099357
Position 524: 0.0015346789753368645
Position 2251: 0.001364405506964773
Position 3999: 0.0013471172688961901
Position 3057: 0.0012607048529095135
Position 3237: 0.0012150234105884061
Position 1006: 0.0011037539436181184
Position 2936: 0.0010177532571388175
Position 3887: 0.0010129666996762728
Position 3706: 0.0009584313117833249
Position 1232: 0.0008830120103850148
Position 4153: 0.0006822431303555547
Position 275: 0.0006783397672720536
Position 2215: 0.000635601752265714
Position 5733: 0.0006093557512673421
Position 3500: 0.0006035454075771842
Position 2173: 0.000601840797541605
Position 4847: 0.0005899963216616227
Position 1370: 0.0005872991934389206
Position 5973: 0.0005795896519683569
Position 3434: 0.00046428776412615083
Position 2780: 0.00045848563624385075
Position 1248: 0.0004311688593080813
Position 3114: 0.00039090122926084374
Position 5694: 0.0003848190792507597
Position 3849: 0.00035035471519156806
Position 552: 0.0003372269653982512
Position 5780: 0.00028610645610640655
Position 4029: 0.00027502331570806624
Position 4986: 0.0002634785297188795
Position 952: 0.000260928727910451
Position 292: 0.00025784389530645485
Position 4880: 0.0002541125476820927
Position 2646: 0.0002486074541488446
Position 3495: 0.00024007877105611792
Position 4959: 0.00023318029476778393
Position 2777: 0.00022679215953458868
Position 2023: 0.00022498166049871835
Position 1251: 0.00021840021790082127
Position 4886: 0.00020282849915862302
Position 3169: 0.00017460076995742433
Position 2864: 0.0001742168257978285
Position 4236: 0.00016761774110780612
Position 2382: 0.0001618642018034305
Position 5445: 0.00015822400457207977
Position 3342: 0.0001428168650815149
Position 203: 0.00014090722034956649
Position 3072: 0.0001336644950843985
Position 3370: 0.0001231628131245039
Position 1832: 0.00012298814439253144
Position 1878: 0.0001229702850170026
Position 4257: 0.00012284259364360935
Position 5274: 0.00012036481706767451
Position 4239: 0.00011164831765908553
Position 2671: 0.00010994832520752185
Position 5668: 0.00010940760733715533
Position 3815: 0.00010447043131791748
Position 1507: 0.0001017124319342741
Position 2873: 0.00010097232185805154
Position 919: 0.00010072689097528315
Position 4808: 9.079913593681028e-05
Position 4595: 8.891239225344359e-05
Position 3011: 8.194902144272494e-05
Position 684: 8.058868950545133e-05
Position 3730: 7.831019513555867e-05
Position 544: 7.697925024977114e-05
Position 4232: 7.675615912987418e-05
Position 1398: 7.527664606481211e-05
Position 1591: 7.525714404567708e-05
Position 3565: 7.120348995874655e-05
Position 4561: 6.612583999126033e-05
Position 2476: 6.563943147660102e-05
Position 2389: 6.506305346158706e-05
Position 4281: 6.485503320434696e-05
Position 5210: 6.23709252803889e-05
Position 3835: 6.129156627255216e-05
Position 4736: 5.872160662036194e-05
Position 4911: 5.6397632202239034e-05
Position 6011: 5.401712941980311e-05
Position 2452: 4.870602402118428e-05
Position 1106: 4.8229470085162814e-05
Position 4701: 4.800544044688585e-05
Position 4126: 4.7577975532527184e-05
Position 5474: 4.5915408704789504e-05
Position 3245: 4.2543411605013774e-05
Position 3724: 4.071026228479613e-05
Position 311: 3.712249593728623e-05
Position 3710: 3.337989315452211e-05
Position 2591: 3.245208619618358e-05
Position 5283: 3.209856998986213e-05
Position 6052: 3.1910871634364794e-05
Position 5348: 3.155912049585367e-05
Position 2517: 2.9911680443877776e-05
Position 306: 2.9860424906395386e-05
Position 5318: 2.9364041388831593e-05
Position 5302: 2.6409249785248523e-05
Position 343: 2.5770986578210795e-05
Position 210: 2.544167334146891e-05
Position 4759: 2.3763145902162032e-05
Position 5345: 2.124631571910697e-05
Position 2461: 2.0281724889278704e-05
Position 1237: 1.8516027804769958e-05
Position 2200: 1.6933396490333402e-05
Position 4278: 1.58270845528673e-05
Position 3181: 1.536135419039189e-05
Position 5230: 1.4485302819182459e-05
Position 3060: 1.430285772582275e-05
Position 585: 1.3651046885257814e-05
Position 6130: 1.2559227744084804e-05
Position 4287: 1.2516333325797912e-05
Position 3536: 1.2087887089293879e-05
Position 1383: 1.198234434357108e-05
Position 3937: 1.1534344253512026e-05
Position 4844: 9.969650077901983e-06
Position 3303: 9.33640840051634e-06
Position 4574: 9.08376634338133e-06
Position 4707: 8.420255537158286e-06
Position 4541: 7.251296323056376e-06
Position 4376: 6.954806328926609e-06
Position 5362: 6.950702492629502e-06
Position 4571: 5.025221670138282e-06
Position 4997: 4.661967333139233e-06
Position 5000: 4.603241642072799e-06
Position 5559: 4.2957127026682005e-06
Position 4686: 4.127996704348615e-06
Position 4614: 4.103590776146073e-06
Position 5750: 3.5478707923148844e-06
Position 4546: 3.322862379860392e-06
Position 5451: 2.660034632775089e-06
Position 5017: 2.2965760797790597e-06
Position 5646: 1.5589171025668558e-06
Position 4943: 1.5024634753268444e-06
Position 4265: 1.4618459382541435e-06
Position 468: 1.2820211174901795e-06
Position 1265: 1.1030303058956478e-06
Position 4274: 1.0385719337367984e-06
Position 4905: 9.532003491407315e-07
Position 1038: 8.848362307306113e-07
Position 446: 8.817590185427522e-07
Position 5699: 8.698998249468741e-07
Position 588: 6.979116122257933e-07
Position 5578: 6.650417130263365e-07
Position 4299: 6.388195142210609e-07
Position 4928: 6.23203502996975e-07
Position 4284: 5.790178382723144e-07
Position 4621: 5.57079730122691e-07
Position 572: 5.342260250496759e-07
Position 5026: 3.9129074665172585e-07
Position 2755: 3.168363097089289e-07
Position 6136: 2.6272455643125044e-07
Position 1392: 1.971624523864388e-07
Position 4379: 1.1384957899970371e-07
Position 3163: 1.0051545878487157e-07
Position 1054: 8.772713123115126e-08
Position 929: 7.724756837210463e-08
Position 1378: 3.060862447878003e-08
Position 166: 1.031265200025135e-08
Position 1060: 2.5329889989695543e-09
Position 108: 6.199075539597024e-10
Position 313: 3.2473782590505257e-10
