Gene = barr
Position 197: 2.408100638241194e-05
Position 2483: 2.2888681726531375e-05
Position 2884: 1.9974839511483607e-05
Position 3013: 1.8674124701439924e-05
Position 125: 1.7801168704354666e-05
Position 2573: 1.744801425959883e-05
Position 2862: 1.6558351259974046e-05
Position 2976: 1.2150329229772082e-05
Position 990: 1.0123471904180515e-05
Position 279: 5.200937598344048e-06
Position 414: 5.1643333282326245e-06
Position 3102: 5.023251333155287e-06
Position 2706: 4.3588978147581316e-06
Position 710: 2.4846564594329425e-06
Position 2562: 2.1135066763995923e-06
Position 411: 2.0856720492288123e-06
Position 2899: 2.067223269556912e-06
Position 2826: 1.988542101137142e-06
Position 2416: 1.8893827167743116e-06
Position 3096: 1.8587841558680043e-06
Position 2291: 1.8347579558440572e-06
Position 373: 1.7666707156312015e-06
Position 155: 1.6151249281129273e-06
Position 3019: 1.1765689195388018e-06
Position 2656: 1.1087077701139557e-06
Position 3035: 1.0599971694096307e-06
Position 2250: 9.330585182040912e-07
Position 2813: 9.271362681652858e-07
Position 1112: 8.626725042269866e-07
Position 2547: 7.955884089352256e-07
Position 696: 7.854388246446127e-07
Position 605: 7.108183662707213e-07
Position 3130: 5.160366443939009e-07
Position 811: 1.9348918183699935e-07
Position 978: 1.8171184847162565e-07
Position 796: 1.4469838720239063e-07
Position 1424: 9.970989052851327e-08
Position 339: 2.4721272017398792e-08
Position 910: 7.919637633560025e-09
Position 2119: 6.700994216568717e-09
Position 2746: 3.6129536432284815e-09
Position 1064: 3.486580291752127e-09
Position 1025: 1.4683985522747493e-09
Position 768: 1.244438711159896e-09
Position 2605: 4.926787805128048e-10
Position 1626: 1.2633662390240198e-10
Position 2312: 5.8111033874177534e-11
Position 2527: 5.7947356520326936e-11
Position 1980: 2.0837223554651554e-11
Position 2422: 1.1420268035717204e-11
Position 2274: 9.487831956109356e-12
Position 1654: 8.627410042822847e-12
Position 1783: 8.422106761697348e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2640: 0.9973274266092501
Position 1017: 0.8509450336720507
Position 645: 0.4229967872930078
Position 316: 0.3881596826921026
Position 353: 0.2310135747274011
Position 665: 0.14602090167575654
Position 396: 0.11617607912432436
Position 1036: 0.09921775276373586
Position 2290: 0.04887463553537716
Position 2250: 0.04216642258917471
Position 289: 0.03901393696231802
Position 678: 0.036912438153104764
Position 328: 0.027146417233819456
Position 787: 0.026058701185927693
Position 373: 0.02312495242134379
Position 577: 0.019487875304421535
Position 2267: 0.018583280305365157
Position 1448: 0.01774716513799525
Position 2142: 0.015367777660386283
Position 1931: 0.010723682167495766
Position 1039: 0.0100292229879259
Position 1400: 0.008315829273356891
Position 140: 0.00736733728382269
Position 448: 0.006222111401118752
Position 784: 0.004517503748403547
Position 745: 0.0038145011249177594
Position 357: 0.003381258084244377
Position 1320: 0.002461728450331997
Position 1626: 0.0016930016942470687
Position 2093: 0.0016859561287329704
Position 1050: 0.0016632026003110178
Position 2727: 0.0016117918728552254
Position 2028: 0.0014019096494535845
Position 3102: 0.001291083563562313
Position 1495: 0.0012597295820496956
Position 2016: 0.0011359010691892645
Position 689: 0.0009550924117874157
Position 2670: 0.0008374140060654526
Position 149: 0.00077265169618915
Position 2866: 0.0006504813184916678
Position 2003: 0.0006385624767965714
Position 3013: 0.0006044027994992321
Position 1986: 0.0006018239283578136
Position 1900: 0.0005978154653912812
Position 3176: 0.0005885391719550304
Position 1102: 0.0005469463582007906
Position 542: 0.0004888073290686354
Position 868: 0.00044713471766028685
Position 1280: 0.0003788384313632759
Position 1743: 0.00030384931664726545
Position 3019: 0.00027794367326091913
Position 529: 0.00026749544584576756
Position 1568: 0.00023275114144279387
Position 1918: 0.0001784680204977472
Position 3115: 0.0001651314148096394
Position 459: 0.00013594805518570268
Position 2823: 0.00012099504455631651
Position 753: 0.00011244610906515288
Position 2220: 0.00011191151759235631
Position 692: 0.00010917710950663237
Position 1295: 0.00010657906400536283
Position 2778: 0.00010617665908387593
Position 2943: 9.702974673731579e-05
Position 422: 9.223947868415196e-05
Position 1953: 8.690311165655795e-05
Position 2802: 6.833273626251277e-05
Position 1171: 6.505576180788036e-05
Position 1134: 5.5965341464938265e-05
Position 1179: 5.287114351293506e-05
Position 2706: 5.27487926692347e-05
Position 3195: 5.228983043356663e-05
Position 940: 4.644973403212406e-05
Position 235: 4.172164500800519e-05
Position 1980: 4.13902659586666e-05
Position 1610: 3.848076978401998e-05
Position 2820: 3.629015304313915e-05
Position 703: 3.545936128247074e-05
Position 1453: 3.5021650192765766e-05
Position 1791: 3.3912389008109514e-05
Position 1914: 3.30148024443331e-05
Position 2784: 2.9657869120214668e-05
Position 465: 2.7726977911419955e-05
Position 3130: 2.5530199708973694e-05
Position 3153: 2.4259609602853473e-05
Position 1513: 1.4079858046568207e-05
Position 2679: 1.1574919276320755e-05
Position 761: 8.161185032098157e-06
Position 2946: 7.92274289018243e-06
Position 850: 7.859085843810358e-06
Position 811: 7.359425245742744e-06
Position 829: 5.523790670243727e-06
Position 2973: 3.380345579829825e-06
Position 2754: 2.782383260447536e-06
Position 2757: 2.534038713460371e-06
Position 877: 2.4624188447468113e-06
Position 820: 1.5444147215064098e-06
Position 2686: 1.5177247813963558e-06
Position 2650: 1.411710176617832e-06
Position 3180: 9.527875069689438e-07
Position 546: 8.978086542227633e-07
Position 2694: 6.806655606262203e-07
Position 189: 6.520015161030726e-07
Position 2813: 3.061453993422618e-07
Position 696: 3.006277072693532e-07
Position 223: 1.8493025573760495e-07
Position 706: 1.3053342762302588e-07
Position 216: 1.1594055650225502e-07
Position 1197: 9.753640577179541e-08
Position 174: 5.9456687617490066e-08
Position 160: 5.245353170869006e-08
Position 978: 3.839782163019713e-08
Position 1473: 3.690805120466978e-09
