Gene = Capr
Position 1904: 0.014122015225039801
Position 3168: 0.01386736145934492
Position 4682: 0.011087388413743848
Position 2292: 0.010163523647489183
Position 3402: 0.006495035608791036
Position 3399: 0.005228121915050942
Position 1949: 0.005076186690541695
Position 5147: 0.004661811520020859
Position 1605: 0.004461077220389833
Position 3171: 0.004357577703602853
Position 1250: 0.004222164226759511
Position 1261: 0.004008818203007324
Position 2205: 0.0038297533072007375
Position 3574: 0.0031341904837802123
Position 1925: 0.003080605983441712
Position 1104: 0.003064454847897751
Position 4493: 0.00231060003907749
Position 4950: 0.0022594602472258284
Position 869: 0.002191044719584658
Position 1686: 0.002175412210148332
Position 1273: 0.002084637524483468
Position 1035: 0.0016801881303675113
Position 4451: 0.0014079865724886986
Position 501: 0.001227789348526752
Position 1279: 0.0011432685850030569
Position 3066: 0.0010758404415138075
Position 5062: 0.001044806805178207
Position 827: 0.0009221692683510346
Position 1539: 0.0008668790238946217
Position 3598: 0.0008250045042016024
Position 1368: 0.0008232884325609386
Position 1577: 0.0007952550217667413
Position 3834: 0.0007809618654082542
Position 1146: 0.0007195478210631875
Position 1305: 0.0006740104735841898
Position 2202: 0.0005658116440738324
Position 1051: 0.0005216319110297197
Position 2105: 0.00048323498625642584
Position 876: 0.0004517773104613797
Position 2247: 0.00043419576800045984
Position 4829: 0.0004079422904949428
Position 2889: 0.0003731869632232315
Position 1934: 0.0003184910831356763
Position 1515: 0.0003152185287466031
Position 3084: 0.0002982648387514538
Position 3577: 0.00029680110513880697
Position 1413: 0.00027101277889793416
Position 622: 0.00023121156083529072
Position 4617: 0.00022769793967678965
Position 2707: 0.0002184845663392904
Position 5166: 0.0002143311497968791
Position 2541: 0.0001970763197975062
Position 2943: 0.00018974618664311039
Position 1980: 0.0001864962159039154
Position 4651: 0.0001790307359915707
Position 4472: 0.0001732804993360216
Position 1987: 0.00015795024885673748
Position 4734: 0.00015706192720814135
Position 2363: 0.00014581244138354068
Position 4812: 0.00014443344588977713
Position 4870: 0.00014092291167400208
Position 2260: 0.00013170284743828706
Position 4932: 0.0001301427425861791
Position 2922: 0.0001273992456109667
Position 3312: 0.00011609678676549787
Position 2547: 0.00011563640381994523
Position 3491: 0.00011041042119534396
Position 645: 0.0001086482201267213
Position 3342: 0.00010539268763692414
Position 1683: 9.743743724043321e-05
Position 2301: 8.825786726921978e-05
Position 3017: 8.661679508966114e-05
Position 2183: 8.496115607322965e-05
Position 4038: 8.148177129861631e-05
Position 1346: 7.047623522323348e-05
Position 2515: 7.033654411750774e-05
Position 3315: 7.02123330148082e-05
Position 3123: 5.988626740145321e-05
Position 1334: 5.2552647118671746e-05
Position 2356: 5.0749328687996266e-05
Position 3802: 4.826071773056359e-05
Position 1559: 4.680432371536203e-05
Position 3689: 4.5057073374859674e-05
Position 979: 4.4841506493865525e-05
Position 2613: 4.481602128625241e-05
Position 1721: 4.3931940298930803e-05
Position 2610: 4.3298674477074125e-05
Position 2757: 4.03162791580513e-05
Position 1663: 3.995379702798221e-05
Position 2652: 3.844566459980206e-05
Position 1019: 3.735036749719494e-05
Position 2886: 3.707295297653594e-05
Position 460: 3.605457102642633e-05
Position 3805: 3.5357652473443425e-05
Position 503: 3.4380151327526864e-05
Position 3087: 3.4018965963254716e-05
Position 3668: 3.357923907092962e-05
Position 557: 3.2876645485618875e-05
Position 1712: 3.2820487336437705e-05
Position 1136: 3.223394878962308e-05
Position 454: 2.8597222008247778e-05
Position 1173: 2.5668948381970587e-05
Position 976: 2.445610554389072e-05
Position 3043: 2.414853161803932e-05
Position 737: 2.2278796499529037e-05
Position 2784: 2.1211025420089164e-05
Position 1436: 1.9787434712024663e-05
Position 2797: 1.9159225796000713e-05
Position 509: 1.6317849237144552e-05
Position 588: 1.5400622080443583e-05
Position 463: 1.5198882725480677e-05
Position 2580: 1.5169589528767164e-05
Position 2803: 1.4872390645984344e-05
Position 2631: 1.4806039554008477e-05
Position 512: 1.4747316505836774e-05
Position 642: 1.4194360635818077e-05
Position 2550: 1.3160463278357347e-05
Position 960: 1.2354953933262232e-05
Position 2274: 1.2138521061317523e-05
Position 2664: 9.57431047651602e-06
Position 1693: 7.830390266570055e-06
Position 2512: 7.580702381165088e-06
Position 1449: 6.2863125209130295e-06
Position 2145: 4.33775077065546e-06
Position 1468: 4.288095415074321e-06
Position 1555: 3.2213489826032984e-06
Position 1789: 1.960456549359917e-06
Position 398: 1.6099179522724765e-06
Position 469: 1.5979513738471427e-06
Position 1756: 1.5892789473167937e-06
Position 921: 1.4817452410502988e-06
Position 165: 1.332183104991185e-06
Position 1792: 1.24481199823604e-06
Position 161: 1.1198706384501545e-06
Position 194: 7.771786441054453e-07
Position 536: 5.808701361781592e-07
Position 915: 4.343342789116093e-07
Position 1786: 4.1304625626858497e-07
Position 624: 3.372909966468816e-07
Position 376: 3.138351746385609e-07
Position 292: 2.855220240696728e-07
Position 669: 2.678785974562961e-07
Position 1162: 2.0019473636144687e-07
Position 191: 1.423098942099917e-08
Position 526: 1.3220246429001294e-08
Position 267: 1.2868664953873752e-08
Position 219: 8.0324656831498e-09
Position 404: 7.00662133232196e-09
Position 475: 6.330172480584758e-09
Position 171: 5.4991236724162164e-09
Position 380: 4.105184604748009e-09
Position 871: 3.589398891907361e-09
Position 520: 3.399581333533634e-09
Position 687: 2.5569237463090745e-09
Position 222: 2.305536221155287e-09
Position 1156: 1.868777856077016e-09
Position 663: 8.285486532597924e-10
Position 296: 6.251938093095606e-10
Position 225: 4.4917591876868925e-10
Position 408: 3.87764026948869e-10
Position 188: 3.4917241739228455e-10
Position 720: 3.2337228976186133e-10
Position 228: 2.822322995751242e-10
Position 282: 1.6483261942011377e-10
Position 186: 1.6363226908979877e-10
Position 411: 1.0518532106743021e-10
Position 554: 9.216234753143373e-11
Position 414: 4.311263032321011e-11
Position 684: 1.4048658780718939e-11
Position 481: 1.3236085835920906e-11
Position 231: 7.669059265105183e-12
Position 234: 2.8371087334097307e-12
Position 124: 4.847900957144963e-19
