Gene = ect
Position 470: 5.6447566455283846e-05
Position 4131: 5.635556365830126e-05
Position 1033: 5.634858731018394e-05
Position 6025: 5.61013924949998e-05
Position 5439: 5.5921371739412794e-05
Position 9131: 5.518552247228005e-05
Position 1381: 5.433795531379327e-05
Position 1636: 5.382957724274045e-05
Position 8686: 5.1743304882224084e-05
Position 11180: 5.108633717552328e-05
Position 5527: 4.850589200540996e-05
Position 511: 4.7852092955631855e-05
Position 9158: 4.584064852507602e-05
Position 6349: 4.3169361929935945e-05
Position 799: 4.04599125238816e-05
Position 685: 3.5827607113284444e-05
Position 1831: 3.5707257456997e-05
Position 11380: 3.493423609901726e-05
Position 8311: 3.4013345128251195e-05
Position 6285: 3.388333530778858e-05
Position 8457: 3.306232590863316e-05
Position 8990: 3.238968621269768e-05
Position 711: 3.128565730710886e-05
Position 5703: 3.0917623174191505e-05
Position 429: 2.9305542212458293e-05
Position 1429: 2.9226760776511044e-05
Position 8697: 2.851202203916959e-05
Position 403: 2.8002253229258557e-05
Position 8918: 2.738310636246692e-05
Position 5694: 2.7120779862219833e-05
Position 6691: 2.7090291831855515e-05
Position 35: 2.6316129703399205e-05
Position 2073: 2.606325408132858e-05
Position 834: 2.3732051930501148e-05
Position 49: 2.257978824954624e-05
Position 305: 2.2425492930258693e-05
Position 1701: 2.1488350663506436e-05
Position 672: 2.031062000705711e-05
Position 993: 1.9796990518284085e-05
Position 6023: 1.9088129914017502e-05
Position 5409: 1.7554096201782267e-05
Position 735: 1.7403411472307445e-05
Position 2178: 1.6347569481733893e-05
Position 509: 1.4012976712379461e-05
Position 11292: 1.3313945054810419e-05
Position 391: 1.2473335736748523e-05
Position 6051: 1.0694899366606133e-05
Position 6268: 9.734953245582196e-06
Position 10960: 9.094904176094043e-06
Position 5999: 6.539378232270184e-06
Position 5650: 6.016908153388387e-06
Position 11115: 5.634357583677449e-06
Position 878: 5.383725544098055e-06
Position 5920: 4.504242624148907e-06
Position 11059: 3.162485788853366e-06
Position 7291: 1.7867174300259792e-06
Position 6721: 1.666717389500736e-06
Position 6957: 1.6476291726961885e-06
Position 7481: 1.4869069687686826e-06
Position 7855: 1.4751376419844062e-06
Position 5515: 1.4416610484223908e-06
Position 733: 1.0641807840588568e-06
Position 11245: 1.0546541346509869e-06
Position 6028: 8.157264758650232e-07
Position 11395: 7.574273348029287e-07
Position 762: 4.532556507143711e-07
Position 8546: 4.4584280386012557e-07
Position 11075: 4.335841020823321e-07
Position 7811: 2.2726679276537832e-07
Position 11374: 2.2124547187825753e-07
Position 11383: 1.9532341476967568e-07
Position 19: 9.439707907879782e-08
Position 8716: 8.642087580222898e-08
Position 7795: 7.294612108975701e-08
Position 1120: 3.911340475335467e-08
Position 1010: 2.162002926104149e-08
Position 5: 1.05264065896555e-08
Position 7404: 2.7195270560712086e-09
Position 5833: 1.3811099419713879e-09
Position 11105: 1.068087100220694e-09
Position 10713: 9.769776441280394e-10
Position 10621: 6.731114655664557e-10
Position 11068: 5.784890518081421e-10
Position 6830: 2.5798756755246876e-10
Position 3614: 3.2153740248551554e-11
Position 6932: 3.024733047466785e-11
Position 7286: 1.4193573011079016e-11
Position 7001: 3.025919469987899e-12
Position 6187: 1.6490331737604464e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5393: 0.9975694015341111
Position 5865: 0.9972237516653634
Position 11244: 0.9677483799854937
Position 6127: 0.9564057460269477
Position 10559: 0.8675686737858815
Position 10029: 0.7885833381043167
Position 6841: 0.4374972701790807
Position 9578: 0.16378616257648695
Position 6492: 0.14226890390119165
Position 10366: 0.032397911455519436
Position 11370: 0.03135176582905489
Position 6579: 0.026931464688545747
Position 10076: 0.02385831505696942
Position 10338: 0.022998030222383684
Position 8835: 0.022058577797881836
Position 10653: 0.019884332991840788
Position 302: 0.019223404917226617
Position 926: 0.01627515708373034
Position 8793: 0.014223860526649193
Position 10602: 0.014104214190466235
Position 8503: 0.014034734245866263
Position 6558: 0.012874737244850607
Position 6508: 0.011968180083008302
Position 10472: 0.011680184097718415
Position 9948: 0.009293446122453818
Position 1004: 0.009055885537842943
Position 10440: 0.007747078980211458
Position 8998: 0.006863996644564794
Position 2410: 0.006150166016515796
Position 6700: 0.00609281192935535
Position 299: 0.005599961681863089
Position 2310: 0.004893206925297625
Position 9723: 0.004439050283475537
Position 8676: 0.004266299583765399
Position 10355: 0.004046185390672454
Position 10495: 0.003607581998699431
Position 1094: 0.0035212779912889964
Position 8085: 0.003232012897253916
Position 253: 0.0031271636225208544
Position 3977: 0.0027111939902468183
Position 9828: 0.0025289876541943657
Position 6522: 0.0025169881203902346
Position 5841: 0.0023496340558161384
Position 265: 0.0022458115403904853
Position 5511: 0.002173479612402068
Position 10315: 0.0019513834532457256
Position 10499: 0.0017940313444209687
Position 8738: 0.0017179176261590912
Position 6651: 0.001697668871936936
Position 10659: 0.0016862721186086138
Position 3950: 0.0015626120114394342
Position 2332: 0.0014090007349529187
Position 10304: 0.0013920965678804228
Position 10375: 0.0013837329511864366
Position 1167: 0.0011220700398807946
Position 11455: 0.0010900602914592002
Position 10380: 0.0010515537956464801
Position 6303: 0.00098764953344876
Position 6525: 0.0009783610093364943
Position 9591: 0.0009662451926783269
Position 6691: 0.0008927229544696227
Position 10845: 0.0008877321846560214
Position 4091: 0.0008709517776411942
Position 5145: 0.0008222043845353307
Position 4480: 0.0007921490038468866
Position 781: 0.0007917799905497472
Position 6082: 0.000720355969962679
Position 5032: 0.0006718210612101403
Position 10195: 0.0005793468377064747
Position 9788: 0.0005770759002849779
Position 6180: 0.0005677796513322664
Position 3479: 0.000503227174629367
Position 10448: 0.000467406283276894
Position 305: 0.00045887384230013214
Position 1892: 0.00042222556109775325
Position 651: 0.00037806342799575265
Position 2269: 0.0003728059038410566
Position 959: 0.00035347809345841354
Position 11212: 0.0003440314127827084
Position 844: 0.0003273420212044278
Position 9479: 0.00030988374533970993
Position 5681: 0.00030050030799875485
Position 8234: 0.00026925044964088866
Position 6177: 0.00026916907716237305
Position 10387: 0.0002658130341459901
Position 1925: 0.0002400931452541317
Position 11087: 0.00023859148565617762
Position 10941: 0.00022094049480998745
Position 8372: 0.0002176513977572213
Position 10476: 0.0002163219671108399
Position 2454: 0.00018595022286100108
Position 10412: 0.00018521723050367363
Position 9806: 0.00018504665001647298
Position 10740: 0.00018497542790702723
Position 9398: 0.00018138495642080636
Position 1606: 0.00017795600213061215
Position 319: 0.00017605140093642023
Position 2563: 0.00017599511993388986
Position 8515: 0.00017028233620691805
Position 10563: 0.00016764655414628553
Position 5686: 0.0001616538651892137
Position 9549: 0.00014958517614288162
Position 7873: 0.00014895391243470912
Position 6607: 0.00014290819349877331
Position 11461: 0.0001422337550685566
Position 8526: 0.000139980739677748
Position 868: 0.0001346108073445149
Position 8602: 0.0001292159842475817
Position 9729: 0.00011485847773153049
Position 479: 0.00010928194984084468
Position 7915: 0.0001079975629286974
Position 10831: 0.00010511135780970549
Position 6467: 0.00010492077678478728
Position 790: 0.00010467301063175044
Position 1804: 9.991243247362835e-05
Position 3307: 9.737585083364469e-05
Position 8765: 9.541197672219673e-05
Position 460: 9.257248297665745e-05
Position 762: 9.202217388278136e-05
Position 6136: 9.073465332184315e-05
Position 5876: 8.4262903013307e-05
Position 9425: 7.752778245429774e-05
Position 83: 7.284355094153231e-05
Position 10683: 6.94027979695973e-05
Position 9776: 6.624065661221836e-05
Position 1970: 6.323105613959752e-05
Position 6094: 6.254855761073353e-05
Position 1666: 6.244310458687251e-05
Position 1591: 6.229493228534561e-05
Position 10518: 6.179452318028357e-05
Position 617: 5.443965274466085e-05
Position 7192: 5.443477008510441e-05
Position 8310: 5.324124498672468e-05
Position 1010: 5.300390590900574e-05
Position 10800: 4.894288462621687e-05
Position 8221: 4.691754169987832e-05
Position 3269: 4.472683863180773e-05
Position 7926: 4.471234187053474e-05
Position 2120: 4.4226291296801675e-05
Position 8959: 4.1485140966836924e-05
Position 6662: 4.0596347550063316e-05
Position 2348: 3.932732859465406e-05
Position 2385: 3.8024362464879726e-05
Position 3128: 3.6414416950420906e-05
Position 5879: 3.519342587375549e-05
Position 7318: 3.4936347553787445e-05
Position 8605: 3.325001151852583e-05
Position 7464: 3.231658643833528e-05
Position 2472: 3.118649537222835e-05
Position 2427: 3.0432858308224576e-05
Position 624: 2.9107907963667746e-05
Position 11250: 2.681593614855468e-05
Position 1996: 2.3995864292283457e-05
Position 2354: 2.359849885692051e-05
Position 3091: 2.1380693261458774e-05
Position 5472: 2.0955029867895732e-05
Position 1409: 2.0064037943501737e-05
Position 5924: 1.9746506601930548e-05
Position 1545: 1.9630578893221086e-05
Position 179: 1.9241317302175333e-05
Position 234: 1.85844138243325e-05
Position 8620: 1.805465885777516e-05
Position 415: 1.7994267140231855e-05
Position 9278: 1.7831919255399536e-05
Position 1199: 1.7630434781789367e-05
Position 6455: 1.6804090297767507e-05
Position 1358: 1.669944700626751e-05
Position 227: 1.6051913304374205e-05
Position 772: 1.5879596986437364e-05
Position 888: 1.5063233528093201e-05
Position 429: 1.2947360052224287e-05
Position 6458: 1.1549568444287064e-05
Position 9240: 1.1420497734615983e-05
Position 10311: 8.263363873639308e-06
Position 7543: 8.197934668489111e-06
Position 11347: 7.34823330377053e-06
Position 6864: 7.18180552801401e-06
Position 7508: 6.96354915041569e-06
Position 6443: 6.780365596587228e-06
Position 7377: 6.1180146675602704e-06
Position 6602: 5.718912713402572e-06
Position 4453: 5.295954318651336e-06
Position 5918: 4.2754129173015775e-06
Position 4407: 3.6147721931158287e-06
Position 3678: 3.4155516635482235e-06
Position 4283: 2.9265305432799798e-06
Position 551: 2.520682958100146e-06
Position 1133: 2.45927054369783e-06
Position 4562: 2.2552948243998606e-06
Position 896: 1.998191574791009e-06
Position 5995: 1.9191983053771125e-06
Position 11409: 1.605166573099047e-06
Position 874: 1.5905200769073606e-06
Position 4817: 1.4662984473525307e-06
Position 4036: 1.2120220799659343e-06
Position 4744: 1.1771659924521759e-06
Position 4345: 1.124214176487887e-06
Position 6433: 1.0535246587089111e-06
Position 523: 1.0004373877766148e-06
Position 6380: 9.942739429736784e-07
Position 6771: 9.240783304723916e-07
Position 11387: 8.712716024571576e-07
Position 7117: 8.613965925249586e-07
Position 5882: 7.01637224403638e-07
Position 7374: 6.38309685577584e-07
Position 7566: 5.945294209575579e-07
Position 11262: 5.923786620990963e-07
Position 3688: 5.093391254560734e-07
Position 6141: 4.987163174204296e-07
Position 231: 4.759733181011424e-07
Position 7011: 4.474112232154912e-07
Position 8376: 4.4508631216947794e-07
Position 694: 2.2152780448571045e-07
Position 338: 2.210893501106564e-07
Position 5903: 1.9053025775034147e-07
Position 434: 1.627982110586533e-07
Position 6285: 1.4715021753648672e-07
Position 439: 1.373652807488729e-07
Position 313: 1.2715982139770054e-07
Position 700: 1.2468856712999812e-07
Position 619: 1.1611291557286195e-07
Position 6333: 1.0852824196204111e-07
Position 7086: 9.417781040289811e-08
Position 6421: 9.113133095513455e-08
Position 697: 7.28398276141527e-08
Position 5738: 5.543940051517666e-08
Position 476: 5.396295113872658e-08
Position 5757: 4.978103401606191e-08
Position 7502: 4.206629852983569e-08
Position 1953: 3.884624679674268e-08
Position 1029: 3.667110911978191e-08
Position 5900: 3.598605354383094e-08
Position 6867: 2.9682655232358155e-08
Position 89: 2.9251324504365122e-08
Position 6219: 2.4799847724042755e-08
Position 7348: 2.0919831936067575e-08
Position 6464: 2.076872534236063e-08
Position 7014: 1.4952743918761996e-08
Position 7090: 1.1801121171363632e-08
Position 185: 1.0418004712476245e-08
Position 5668: 9.592623178712835e-09
Position 7147: 9.243453080511624e-09
Position 163: 7.340319726403113e-09
Position 217: 6.271682721082617e-09
Position 7137: 6.236328994341013e-09
Position 7001: 4.279971933561473e-09
Position 6377: 3.873321996503301e-09
Position 6383: 1.8659427743595003e-09
Position 3796: 1.4954603047955877e-10
Position 6615: 4.433220490998484e-11
Position 6937: 3.9009983608232844e-11
Position 1202: 3.039521479881294e-11
Position 1233: 2.8099692837579616e-11
Position 6510: 1.9859421505586014e-11
Position 205: 1.6613394993573983e-11
Position 341: 9.879223488726052e-12
Position 201: 4.478361587171674e-12
Position 7156: 6.197087359710523e-13
Position 6156: 7.422029547029585e-14
Position 99: 4.3953498540988717e-14
Position 104: 2.059226244191845e-15
Position 94: 1.6876391992406621e-15
Position 85: 5.297139244011257e-17
Position 189: 8.670948154092917e-18
Position 187: 2.3513856974509203e-18
