Gene = Tet
Position 7036: 0.0009503785320170654
Position 5625: 0.0009387681497450331
Position 3442: 0.0009278392293240237
Position 4169: 0.0008735264774018292
Position 10025: 0.000804572862456578
Position 6041: 0.0007859382104895759
Position 561: 0.0007815680531276765
Position 5399: 0.0007493975942932692
Position 11732: 0.0007362739074301004
Position 7098: 0.0007123931897328624
Position 2694: 0.0007035466315913093
Position 323: 0.0006789577225697618
Position 5872: 0.0006280221110753563
Position 2816: 0.000596732130829129
Position 1367: 0.000583401268491547
Position 12398: 0.0005682262693582884
Position 7113: 0.0005659092527524259
Position 4522: 0.0005509890446057252
Position 5866: 0.0005330645525950631
Position 5596: 0.0005312818887113041
Position 7497: 0.0005155997116552745
Position 7500: 0.0004967848263769826
Position 3100: 0.0004889436598006377
Position 4717: 0.00048654295721988015
Position 14313: 0.0004628063158703393
Position 6645: 0.00045219940867940566
Position 10420: 0.0004306538577069371
Position 1262: 0.0004244509116961311
Position 15177: 0.0004209951214531306
Position 9574: 0.0004156374421568866
Position 12194: 0.00039886081061876993
Position 11674: 0.000388778718802054
Position 1910: 0.0003254558317392727
Position 10021: 0.00031419947221651923
Position 10490: 0.0003065006427558679
Position 3011: 0.0002898914494546958
Position 1390: 0.0002817002980241221
Position 3500: 0.00027277217391611036
Position 793: 0.0002625013583288546
Position 9296: 0.00024985311790677275
Position 4406: 0.0002486485573970164
Position 375: 0.00024831428648907494
Position 9969: 0.00024008974095185656
Position 2568: 0.00022902729766484883
Position 6761: 0.00022328955720840628
Position 12287: 0.00019946309493643543
Position 11963: 0.00019803340579513582
Position 4454: 0.00019375079849616537
Position 5750: 0.00019262247158965707
Position 234: 0.00017315516810359832
Position 1072: 0.00015012870286783113
Position 3510: 0.0001348798847001393
Position 5114: 0.00012925962609602445
Position 4701: 0.00012850877233963316
Position 6823: 0.0001255690869980935
Position 13486: 0.00010665085081557278
Position 13892: 0.0001014065806700648
Position 6783: 9.70113688088475e-05
Position 2674: 8.384255882423559e-05
Position 1537: 7.821418301139889e-05
Position 4500: 7.705480215412384e-05
Position 297: 7.495939102835732e-05
Position 11085: 6.998640567896434e-05
Position 2034: 5.5971544639406705e-05
Position 816: 5.227025156048488e-05
Position 750: 5.128186011970628e-05
Position 4229: 4.947405556819168e-05
Position 3607: 4.926562696956192e-05
Position 4005: 4.9245785814203605e-05
Position 2191: 4.8412148837360497e-05
Position 3675: 4.4185893443292485e-05
Position 10010: 4.011684381041356e-05
Position 351: 4.007923573883419e-05
Position 1419: 3.9577074706108674e-05
Position 2580: 3.748192690337329e-05
Position 2242: 3.597521627033731e-05
Position 2646: 3.56470454813757e-05
Position 338: 3.4813370430098325e-05
Position 3465: 3.470197857244836e-05
Position 195: 3.4668048463672976e-05
Position 826: 3.3787773631843625e-05
Position 1923: 3.351165279498591e-05
Position 2440: 3.258216165718408e-05
Position 1985: 2.9129847738999728e-05
Position 262: 2.908272791920448e-05
Position 4484: 2.759749778403062e-05
Position 4475: 2.225820736672747e-05
Position 3672: 2.21941241752036e-05
Position 6650: 2.189952263408659e-05
Position 4201: 1.967673465878744e-05
Position 4266: 1.9379861714760442e-05
Position 1026: 1.8932684374348415e-05
Position 1730: 1.606745853550608e-05
Position 14441: 1.4670207269165422e-05
Position 859: 1.3960555233300428e-05
Position 2976: 1.3276827625957533e-05
Position 3933: 1.2620790163133926e-05
Position 808: 1.1551535432350236e-05
Position 3873: 1.1149247943288403e-05
Position 1852: 9.908438612743289e-06
Position 1517: 9.207581000431046e-06
Position 3048: 9.028699996545341e-06
Position 1330: 8.393706930250525e-06
Position 47630: 7.715543558261055e-06
Position 1387: 7.135268582589183e-06
Position 280: 7.076009699665991e-06
Position 2965: 5.973972185264906e-06
Position 11658: 5.649183809757838e-06
Position 11909: 5.362887677333109e-06
Position 3525: 4.9873335503165985e-06
Position 11808: 4.64174009215508e-06
Position 1964: 4.562349842776352e-06
Position 1774: 4.188288420084906e-06
Position 1557: 3.4412819775604556e-06
Position 1267: 3.4023823827334556e-06
Position 270: 3.2391183388619397e-06
Position 1345: 3.0010383421860026e-06
Position 11272: 1.1975224950945695e-06
Position 48816: 1.0914028747286255e-06
Position 13941: 7.316586132377929e-07
Position 10442: 7.18584909910677e-07
Position 46552: 4.122845310299401e-07
Position 9770: 1.7350767785688446e-07
Position 3248: 1.3670434507376242e-07
Position 47159: 1.27553459365634e-07
Position 46331: 1.1198710981962175e-07
Position 45765: 9.069717711545953e-08
Position 3153: 8.133879489736164e-08
Position 9897: 7.002791784467379e-08
Position 3195: 6.786812834346005e-08
Position 2981: 6.621569339090331e-08
Position 10400: 6.220890163741901e-08
Position 10698: 6.207666289589177e-08
Position 2333: 6.048968112706356e-08
Position 3207: 5.890871834503629e-08
Position 3203: 5.776857071852973e-08
Position 10282: 4.191545549165966e-08
Position 3102: 3.9036793395035855e-08
Position 44147: 3.8442486204779536e-08
Position 10512: 3.8197229958068635e-08
Position 10730: 3.378519426282054e-08
Position 883: 2.8067829899271215e-08
Position 9806: 2.659856899894365e-08
Position 1200: 2.1893821033558284e-08
Position 43299: 1.7326625300091223e-08
Position 1496: 1.3974545054623624e-08
Position 41155: 9.56437887783598e-09
Position 2058: 6.569907821527211e-09
Position 1570: 6.4197728399434195e-09
Position 926: 4.939177799395838e-09
Position 569: 3.3004226458983675e-09
Position 1942: 3.0403903172176497e-09
Position 1933: 2.993759683555719e-09
Position 536: 2.7634852405313806e-09
Position 1697: 2.72294373201784e-09
Position 41105: 1.3499610598520847e-09
Position 1327: 6.850536123834135e-10
Position 1542: 6.747305090028584e-10
Position 40916: 4.440078702003203e-10
Position 1087: 3.7545212171518497e-10
Position 1106: 2.502163125325036e-10
Position 1032: 2.2297038853762043e-10
Position 91: 2.2280179809210401e-10
Position 663: 2.1489048630486282e-10
Position 12924: 2.017764566291405e-10
Position 330: 1.8284475507208039e-10
Position 39713: 1.808136190687456e-10
Position 123: 1.7963573748127625e-10
Position 38172: 1.107381430146264e-10
Position 33183: 1.1014711524750694e-10
Position 1157: 1.0119488933608241e-10
Position 872: 9.921840397356689e-11
Position 40237: 9.272849820216443e-11
Position 605: 8.690122571325835e-11
Position 33346: 8.441714942575699e-11
Position 587: 6.318527026021246e-11
Position 33028: 5.7603544016242807e-11
Position 189: 5.109270291111413e-11
Position 32684: 3.961314189069295e-11
Position 28730: 3.39996686581035e-11
Position 31790: 3.193302086487371e-11
Position 282: 2.905508337723427e-11
Position 28714: 1.3229135613992939e-11
Position 39736: 1.308686941971102e-11
Position 27678: 1.2018019328821578e-11
Position 28733: 1.1723766119925964e-11
Position 28129: 1.0081256594087241e-11
Position 30747: 8.550832190093e-12
Position 28067: 8.38471463534892e-12
Position 27698: 7.749224927579193e-12
Position 37473: 5.275987534991235e-12
Position 10876: 4.88091236583514e-12
Position 625: 3.716815741652561e-12
Position 27836: 3.2917393358499902e-12
Position 36555: 2.411046011190645e-12
Position 30221: 2.3740872060331513e-12
Position 28366: 2.2401192194822856e-12
Position 38219: 1.9867188238850098e-12
Position 28404: 1.95332041875384e-12
Position 28107: 1.8929833620028344e-12
Position 30477: 1.7605467636972908e-12
Position 85: 1.7511360239751873e-12
Position 633: 1.7217973926122166e-12
Position 27750: 1.7021099891892065e-12
Position 28021: 1.6803219902734712e-12
Position 32834: 1.657725669322677e-12
Position 11124: 1.435232007440954e-12
Position 28117: 1.4275875191422015e-12
Position 34362: 1.2632671361842936e-12
Position 98: 1.0462449148266402e-12
Position 31802: 1.0389269930223628e-12
Position 34223: 9.790077525568286e-13
Position 27914: 8.796382699146655e-13
Position 104: 8.46509532366821e-13
Position 636: 7.067047631545426e-13
Position 36827: 6.83113093856443e-13
Position 37260: 5.900074575312329e-13
Position 27702: 5.676771343688409e-13
Position 35563: 4.968423692632764e-13
Position 28240: 4.614746225229547e-13
Position 34765: 4.552469577818095e-13
Position 36205: 4.395468555565455e-13
Position 28072: 4.043962769956592e-13
Position 28135: 4.0115499295121395e-13
Position 36370: 3.886772976812396e-13
Position 28213: 2.8776453611927745e-13
Position 28315: 2.870884004640469e-13
Position 28196: 2.7686904507352514e-13
Position 35999: 2.524416012427057e-13
Position 27754: 2.404931175285635e-13
Position 31758: 2.3983990055398065e-13
Position 29504: 2.1594741048745755e-13
Position 28062: 1.6902329128305815e-13
Position 28424: 1.207551487880293e-13
Position 27971: 1.0425752219080489e-13
Position 34421: 8.883361095226874e-14
Position 29042: 8.49615853134806e-14
Position 28159: 8.404710645302211e-14
Position 33841: 7.917583670736391e-14
Position 34893: 7.850936670266976e-14
Position 27808: 7.222588155650248e-14
Position 30654: 6.022975448503819e-14
Position 28481: 5.627572878363161e-14
Position 28000: 5.3016112894872726e-14
Position 28086: 4.7712856002620144e-14
Position 28174: 4.7037732405349574e-14
Position 29819: 3.5358514434450726e-14
Position 28177: 3.434683181419538e-14
Position 31434: 3.23502725186998e-14
Position 30132: 2.992328523992688e-14
Position 27729: 2.989095881029705e-14
Position 28288: 2.9881791912876435e-14
Position 33872: 2.870679926261565e-14
Position 33000: 2.7229742977061607e-14
Position 28291: 2.6708129326366353e-14
Position 28845: 2.098911680125634e-14
Position 29216: 1.8256059821489627e-14
Position 30156: 1.3946379800487849e-14
Position 34335: 1.381566111388419e-14
Position 30245: 1.3099111482674495e-14
Position 29617: 1.2160253284491317e-14
Position 29699: 8.784253707921687e-15
Position 33760: 8.259843199152991e-15
Position 33757: 8.235352822070055e-15
Position 26453: 5.946144195061856e-15
Position 32890: 5.676002641188458e-15
Position 31866: 5.307427024011505e-15
Position 30721: 1.3356008812064627e-15
Position 28783: 8.857125557667568e-16
Position 30718: 4.124599734842885e-16
Position 30046: 3.8462144368825824e-16
Position 30005: 3.401685678163861e-16
Position 27816: 1.3942261624922162e-16
Position 28657: 3.0006715407052714e-17
Position 28078: 1.1486193531021253e-17
Position 28450: 8.55934688097626e-18
