Gene = brun
Position 406: 5.534060072401571e-07
Position 1883: 4.7263619365779756e-07
Position 12: 4.6842385803206933e-07
Position 124: 4.5773961937424596e-07
Position 1056: 4.0452972022011356e-07
Position 2216: 4.027389407870747e-07
Position 3964: 3.9241210024606016e-07
Position 709: 3.789405762794597e-07
Position 858: 3.4145652192125217e-07
Position 4478: 3.085297128913322e-07
Position 3795: 3.036532837997421e-07
Position 1362: 3.019251125024464e-07
Position 3183: 2.978775121905205e-07
Position 1204: 2.9348920705224007e-07
Position 106: 2.8778038624652944e-07
Position 1404: 2.373757428229284e-07
Position 3089: 2.337137486951429e-07
Position 3448: 2.124965981183009e-07
Position 4770: 1.8282064557563036e-07
Position 3952: 1.7476248470541885e-07
Position 4747: 1.7101835713129268e-07
Position 4750: 1.7082195284424087e-07
Position 1340: 1.6126948103125171e-07
Position 1359: 1.4725203246834912e-07
Position 4670: 1.4290133993229587e-07
Position 4735: 1.122403922310266e-07
Position 1202: 1.1085671330764892e-07
Position 3335: 1.0639806048158865e-07
Position 3532: 8.040269284870907e-08
Position 1122: 7.574614377256873e-08
Position 4586: 4.3644835099013945e-08
Position 3525: 4.0054654752560245e-08
Position 4118: 2.473825927694885e-08
Position 3424: 1.4032240149801201e-08
Position 4121: 1.080358063470031e-08
Position 3341: 9.945637461048036e-09
Position 2841: 6.273573238691001e-09
Position 2586: 5.019100317227353e-09
Position 420: 3.909718091918504e-09
Position 4692: 3.735425407797668e-09
Position 4928: 1.5962653505586965e-09
Position 3066: 1.4778816695712984e-09
Position 3305: 7.381580101920998e-10
Position 863: 5.511999894218185e-10
Position 2707: 4.1094390773174257e-10
Position 2047: 3.7682703796804083e-10
Position 2691: 1.4193739786249858e-10
Position 3035: 6.608017448801274e-11
Position 1199: 5.655033465247083e-11
Position 763: 3.823049168480331e-11
Position 4530: 3.207806328876067e-11
Position 1066: 1.0266629393872655e-11
Position 453: 5.821206483577788e-12
Position 2412: 2.1502067673688066e-12
Position 3366: 9.604947314879433e-13
Position 1059: 5.542289292180401e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3839: 0.999017826236098
Position 655: 0.9984893482339945
Position 3292: 0.998336831735152
Position 1474: 0.971232948636066
Position 4617: 0.8904859331074574
Position 4344: 0.8818059651148769
Position 2381: 0.843671234403602
Position 4092: 0.8158958371652549
Position 2679: 0.6501483367949846
Position 2687: 0.28484313634709546
Position 4112: 0.10107732741025033
Position 2389: 0.09034693839976687
Position 3026: 0.046062452335436675
Position 2396: 0.042698881868125836
Position 4351: 0.027549616638619753
Position 4161: 0.027199808653952145
Position 2888: 0.021772993854105333
Position 3468: 0.02138136834939797
Position 2998: 0.021255190932312196
Position 2489: 0.013989823070249315
Position 5164: 0.013417885133544966
Position 3079: 0.012566294408873847
Position 2265: 0.012118205979673953
Position 4977: 0.009528671116130575
Position 4699: 0.00941176003561203
Position 4642: 0.009010594930243067
Position 2707: 0.00840866351366004
Position 4456: 0.007835940102966212
Position 3517: 0.007411956736330444
Position 1397: 0.007349802968396615
Position 4373: 0.0067805418944289955
Position 1992: 0.006777886455285512
Position 2213: 0.005657133368221752
Position 1506: 0.0052655642339463436
Position 288: 0.0046587621958372
Position 1911: 0.004536053779156487
Position 5090: 0.004371869785848487
Position 4818: 0.004136235109036759
Position 2807: 0.00403431085911562
Position 5053: 0.0038618345401604287
Position 5396: 0.0027239888555873493
Position 3525: 0.002694361171521234
Position 1184: 0.0025896138146888257
Position 1708: 0.002568350473120723
Position 5036: 0.002505366869374576
Position 2027: 0.0024741498572369704
Position 2524: 0.0024505689036905796
Position 5195: 0.0022991349953517676
Position 4729: 0.0022371528125084282
Position 4208: 0.0021934608547750293
Position 1578: 0.0021356041791694286
Position 3725: 0.0021204359357942333
Position 2193: 0.0020481515585959414
Position 3634: 0.001951110729505395
Position 4778: 0.0017664866148353363
Position 3109: 0.001652388386757131
Position 1517: 0.0014862362853625777
Position 2822: 0.0014083614008282182
Position 1989: 0.0013940879658641203
Position 4639: 0.0013227402775450518
Position 4598: 0.001221525646673808
Position 891: 0.0012081834561489578
Position 2402: 0.0011362995978563537
Position 2593: 0.0010442243220228832
Position 1222: 0.0010254635869990961
Position 5021: 0.0010116535931361792
Position 1413: 0.0009724783382178802
Position 3305: 0.0009635409589854528
Position 3745: 0.000857854326580671
Position 738: 0.0008163824588961671
Position 3052: 0.0007140865169998847
Position 2105: 0.0006917187907485781
Position 4142: 0.0006751184604924418
Position 2896: 0.0005507837251366089
Position 4645: 0.0005342058173789188
Position 5120: 0.0005102579587998266
Position 3316: 0.00048003838807406216
Position 2149: 0.0004744896798146211
Position 3134: 0.0004393012195784201
Position 5349: 0.00037954191182405707
Position 5103: 0.00037635979010548526
Position 1212: 0.0003528631160247928
Position 1008: 0.00030967785195835885
Position 3889: 0.0002982320670233617
Position 2712: 0.00029732875853706955
Position 3480: 0.00027906742068957235
Position 4359: 0.00026732687043026847
Position 463: 0.00023794395331587815
Position 3773: 0.0002305225598235611
Position 1143: 0.00021655679335499408
Position 3040: 0.00021211608746494944
Position 4732: 0.00020995365875682475
Position 1052: 0.00018398609634358353
Position 3641: 0.0001789188086987387
Position 3738: 0.00017825350732946494
Position 1808: 0.0001766270812639941
Position 5218: 0.00017512248876124295
Position 361: 0.00016281048960980598
Position 1878: 0.00015578422905820243
Position 5244: 0.00015505591618834464
Position 1533: 0.00013909055157549868
Position 2043: 0.00013668937859267281
Position 2055: 0.00013451276185649384
Position 2006: 0.00013370990706651102
Position 2052: 0.0001306101850522824
Position 1300: 0.00012824753482659575
Position 491: 0.00012250707170424963
Position 4781: 0.00012215917735684302
Position 4704: 0.0001013239621369369
Position 1190: 9.616862039833125e-05
Position 2010: 9.532480048950755e-05
Position 309: 9.41259524737262e-05
Position 5241: 8.543693760331434e-05
Position 4719: 8.155449092884518e-05
Position 4138: 7.522980256719774e-05
Position 4735: 7.29710046420275e-05
Position 319: 6.902532657795918e-05
Position 1587: 6.446276837433406e-05
Position 2143: 6.114197777994542e-05
Position 4298: 5.92587375727807e-05
Position 3335: 5.719856292399517e-05
Position 2953: 5.663418729006087e-05
Position 4487: 5.4712476953117294e-05
Position 4651: 4.4770092878477173e-05
Position 4263: 4.3691180824161504e-05
Position 4181: 4.368913660566639e-05
Position 3918: 4.176279538135193e-05
Position 1237: 3.94006902512903e-05
Position 1416: 3.8404553469554645e-05
Position 2271: 3.790387039522356e-05
Position 987: 3.690362485611304e-05
Position 1720: 3.424720785733504e-05
Position 4244: 3.019027866358158e-05
Position 2531: 2.8869788492639573e-05
Position 5222: 2.8860616656764217e-05
Position 2918: 2.8817577043880427e-05
Position 1087: 2.7541964603167455e-05
Position 4168: 2.7507882133586287e-05
Position 931: 2.6820076402260265e-05
Position 4233: 2.5864852080606632e-05
Position 4406: 2.4055179724306607e-05
Position 3191: 2.3653299963624424e-05
Position 3353: 2.331378263129604e-05
Position 3194: 2.3160585754854026e-05
Position 3805: 2.265630521325459e-05
Position 2541: 2.248017419511832e-05
Position 1812: 2.13407800937055e-05
Position 1544: 1.9273903124971224e-05
Position 5128: 1.7898197944102292e-05
Position 1584: 1.7010470379891685e-05
Position 5199: 1.5156589452485998e-05
Position 1170: 1.5065317283255982e-05
Position 3654: 1.4758176107094592e-05
Position 912: 1.4290825440904468e-05
Position 5362: 1.3297336543690317e-05
Position 4542: 1.225074210710776e-05
Position 5277: 1.2100089258651722e-05
Position 474: 1.1326884523259998e-05
Position 1378: 1.1272577287662999e-05
Position 3891: 1.0318955143726857e-05
Position 2084: 1.0245469289934772e-05
Position 1530: 9.615840267773657e-06
Position 785: 8.911849975563303e-06
Position 2496: 8.673417098519604e-06
Position 1834: 8.568638679772075e-06
Position 4648: 8.13426845028267e-06
Position 1761: 7.751194070410191e-06
Position 3169: 7.403787564984462e-06
Position 3661: 6.545892922049169e-06
Position 1538: 6.3473974887972865e-06
Position 1817: 5.876647219121848e-06
Position 1104: 5.641145215085572e-06
Position 3674: 4.901582115499137e-06
Position 1791: 4.891205709254597e-06
Position 270: 4.766792419992965e-06
Position 1330: 4.305833981095192e-06
Position 3155: 3.805504987383377e-06
Position 327: 3.5004530441512035e-06
Position 4420: 3.034930126639901e-06
Position 888: 2.792352816918444e-06
Position 982: 2.6082689351712215e-06
Position 448: 2.5458461195409537e-06
Position 2936: 2.5160295816367796e-06
Position 2625: 2.3720437013123865e-06
Position 1728: 2.149747237538736e-06
Position 4427: 2.136126700850821e-06
Position 1292: 1.7426000052218383e-06
Position 1147: 1.689698926563294e-06
Position 5404: 1.6707202696817458e-06
Position 3162: 1.5727458839186632e-06
Position 608: 1.5082503607540297e-06
Position 4478: 1.2706602643813105e-06
Position 3482: 1.218125599598385e-06
Position 2767: 1.0136114951462513e-06
Position 546: 8.63359717074914e-07
Position 3753: 8.481585044518288e-07
Position 832: 8.005889600171557e-07
Position 3775: 7.993413075374423e-07
Position 1959: 7.877594783740947e-07
Position 3940: 6.944116004611776e-07
Position 207: 6.817899558770991e-07
Position 150: 6.435030850945917e-07
Position 858: 6.374126256323955e-07
Position 4385: 6.045331799917288e-07
Position 1825: 5.965423816520031e-07
Position 2060: 5.602762607051658e-07
Position 952: 5.285993862654403e-07
Position 3933: 4.966445759601788e-07
Position 3602: 4.63091813725537e-07
Position 252: 4.439945569494459e-07
Position 444: 4.3715337281346267e-07
Position 1945: 3.828216006322066e-07
Position 2548: 3.787435245754423e-07
Position 3612: 2.910586391810766e-07
Position 375: 2.659159716365535e-07
Position 1875: 2.585340486945857e-07
Position 3596: 2.435071581432261e-07
Position 237: 2.2184932333570554e-07
Position 228: 2.2174694843538727e-07
Position 3444: 2.0730850871768488e-07
Position 81: 1.8787337715942327e-07
Position 471: 1.694811343580777e-07
Position 1730: 1.5456160265072614e-07
Position 2609: 1.3585618209796846e-07
Position 1284: 1.0869184766223331e-07
Position 1175: 8.794509083162447e-08
Position 816: 8.482405946705073e-08
Position 4741: 7.61892760948815e-08
Position 153: 7.410106563819615e-08
Position 185: 5.8798264553511917e-08
Position 714: 4.343535867305541e-08
Position 89: 3.618972522377569e-08
Position 158: 3.439721839655418e-08
Position 1101: 3.228238339921837e-08
Position 173: 2.897642677263495e-08
Position 2322: 1.0632568866921767e-08
Position 193: 9.997442775990493e-09
Position 3841: 6.707324287564142e-09
Position 124: 5.309015159478271e-09
Position 234: 4.177414171055146e-09
Position 1113: 2.166054383425537e-09
Position 3988: 1.5593197999198306e-09
Position 204: 1.4986115514067515e-09
Position 562: 1.2952276930030545e-09
Position 4059: 1.5764212924493792e-10
Position 822: 1.2720513196462205e-10
Position 4523: 9.713032546529475e-11
Position 272: 5.140782820875173e-11
Position 476: 4.00881035799782e-11
Position 558: 3.751274408056868e-11
Position 377: 2.5099019404776453e-11
Position 795: 6.606484658280501e-12
Position 178: 1.7121551074387943e-15
