Gene = sau
Position 456: 4.555988892154222e-05
Position 3086: 4.4375920610832834e-05
Position 2721: 4.2924499110468197e-05
Position 1643: 4.180531369423216e-05
Position 1120: 3.967207809740098e-05
Position 3191: 3.5454034691311025e-05
Position 1660: 3.3439666851338935e-05
Position 3589: 3.1620843380667846e-05
Position 2668: 3.1196971650596425e-05
Position 3231: 2.4826437876315027e-05
Position 3089: 2.2226240592913973e-05
Position 397: 2.074235352053465e-05
Position 1584: 1.9416460075166653e-05
Position 589: 1.7915459246621526e-05
Position 290: 1.5214082063136963e-05
Position 516: 1.4076587335809247e-05
Position 3396: 1.3229794333467635e-05
Position 468: 1.3190754571629712e-05
Position 192: 1.1272175572492703e-05
Position 101: 1.0794908644492507e-05
Position 1105: 1.0343546551045611e-05
Position 107: 8.372372590151585e-06
Position 623: 8.321500226286009e-06
Position 3784: 7.145333101696629e-06
Position 346: 5.576512881738938e-06
Position 2193: 4.8439963569528126e-06
Position 509: 4.215283008928366e-06
Position 1144: 3.4604036242394752e-06
Position 616: 3.1624041960270703e-06
Position 882: 3.1470941332738437e-06
Position 417: 3.0766993446099737e-06
Position 3211: 1.8554484571852393e-06
Position 4008: 1.692134519080843e-06
Position 3500: 1.1887615495002955e-06
Position 3673: 8.881761374288426e-07
Position 392: 7.874544668710695e-07
Position 442: 6.78706456436878e-07
Position 621: 3.331486877306554e-07
Position 906: 3.218137045585296e-07
Position 228: 2.967875423156883e-07
Position 3468: 2.66947850490383e-07
Position 3860: 2.590564426632388e-07
Position 789: 1.8856099821653075e-07
Position 627: 1.5787932689106368e-07
Position 651: 1.5247039381635612e-07
Position 376: 1.1660630423916881e-07
Position 930: 1.0682054227858546e-07
Position 1128: 1.0348549728711094e-07
Position 373: 8.028566810691128e-08
Position 585: 7.806427188893305e-08
Position 426: 2.637747591673674e-08
Position 518: 2.503856276541723e-08
Position 474: 2.2091344005737367e-08
Position 470: 2.153553350172404e-08
Position 248: 2.147509489343165e-08
Position 641: 2.1409827344774887e-08
Position 368: 7.58751932140726e-13
