Gene = Smg5
Position 4612: 0.005575555726600091
Position 3424: 0.004957109113132754
Position 4274: 0.004884606368437288
Position 3160: 0.004829622131413526
Position 690: 0.003971520027193049
Position 3404: 0.00376861670823406
Position 5665: 0.0031177309104234753
Position 1808: 0.002891168580092867
Position 281: 0.002612211223465222
Position 4087: 0.002562503258363388
Position 4176: 0.0025234917794354867
Position 1157: 0.002508963520676725
Position 1967: 0.0023449538387227175
Position 5339: 0.0019215129033924464
Position 2032: 0.0018431629807167953
Position 2937: 0.0015519015686480291
Position 2326: 0.0015497662031904735
Position 5152: 0.001533820294189054
Position 660: 0.0015331579440210612
Position 5721: 0.0015202456858473307
Position 2245: 0.0014187300621068962
Position 3796: 0.0014099249741762973
Position 1943: 0.0013852241453757076
Position 1492: 0.00136510211173246
Position 757: 0.0013617519509458382
Position 4318: 0.001358680510058819
Position 3116: 0.0013353006844623932
Position 3069: 0.0011978222168176741
Position 1672: 0.001109216009688754
Position 4295: 0.001085146015533793
Position 3410: 0.0010734896141658243
Position 1862: 0.0010346916688739568
Position 3437: 0.001028673312115485
Position 3464: 0.0009826111621334896
Position 3766: 0.0009726127080115417
Position 3473: 0.0009549013983614974
Position 1691: 0.0008737007001776496
Position 4824: 0.0007090447656644738
Position 557: 0.0007072985104948081
Position 356: 0.0006678777183986653
Position 784: 0.0006339635797430485
Position 965: 0.0006133912270399614
Position 3467: 0.0005894364786030116
Position 1154: 0.0005836298171069379
Position 263: 0.0005704148968747446
Position 906: 0.0005627846837451415
Position 1719: 0.0005529132660413091
Position 593: 0.0005495772048378266
Position 4144: 0.0005478021472807188
Position 4385: 0.00048006647023550556
Position 523: 0.0004782870411423939
Position 1052: 0.00047122706385224034
Position 1743: 0.0004605539050307451
Position 590: 0.00043768060724636286
Position 4321: 0.00042827221745911283
Position 4676: 0.0003891924888901941
Position 2699: 0.0003712983566356758
Position 2929: 0.00033944908500781635
Position 1880: 0.0003368058125937692
Position 5464: 0.0003146702568116103
Position 4393: 0.0002998465832751186
Position 2064: 0.0002983562137013534
Position 1703: 0.00028972546857815063
Position 3257: 0.00023536539954248188
Position 2854: 0.00023308952560757717
Position 3584: 0.00023145321641938332
Position 746: 0.00022288684290113473
Position 1447: 0.00021893581733951686
Position 4803: 0.00021114575665614997
Position 4029: 0.00020461172110304975
Position 1047: 0.0001837884037870741
Position 3413: 0.00016647964616549937
Position 4850: 0.0001586748633733981
Position 399: 0.0001466049547121866
Position 224: 0.00014350298806608104
Position 2081: 0.00014103348211200482
Position 5085: 0.00013433761117370447
Position 788: 0.00012916670744495166
Position 333: 0.0001214307604414898
Position 1336: 0.00011646089954242028
Position 5812: 0.00011178218930439064
Position 1085: 0.00010902296739793114
Position 636: 9.472196870291563e-05
Position 3347: 9.206603873020642e-05
Position 2994: 8.652492767024944e-05
Position 1295: 7.876030081223291e-05
Position 4430: 7.856223481212402e-05
Position 1877: 7.237946813184292e-05
Position 5585: 7.180897571508447e-05
Position 1064: 7.011764150114357e-05
Position 4279: 6.623764542423028e-05
Position 3530: 6.527940532157932e-05
Position 359: 6.0699167686421046e-05
Position 5554: 5.679905571711605e-05
Position 5365: 5.3920668988643316e-05
Position 1734: 5.370950463174313e-05
Position 2828: 5.2049013705189337e-05
Position 682: 5.176718348657552e-05
Position 615: 5.0722238238038014e-05
Position 1949: 5.031673662005056e-05
Position 4974: 4.751211568416761e-05
Position 5026: 4.067784146949295e-05
Position 419: 3.6917373543863734e-05
Position 2105: 3.6848244652422565e-05
Position 2706: 3.665610986216456e-05
Position 1172: 3.6158754366226544e-05
Position 5368: 3.5421462301547736e-05
Position 1076: 3.530501142793363e-05
Position 4922: 3.367314156937145e-05
Position 2042: 3.248043236161281e-05
Position 995: 3.1421884840974196e-05
Position 2696: 3.1401486576671255e-05
Position 3292: 2.9251721312165462e-05
Position 371: 2.8293649768987715e-05
Position 2870: 2.650797253346294e-05
Position 5383: 2.5482472845274895e-05
Position 4192: 2.4665723624921796e-05
Position 1547: 2.3726618995277076e-05
Position 4189: 2.226901924314233e-05
Position 5279: 2.199306898466045e-05
Position 798: 2.0951166765354127e-05
Position 4689: 2.0347429842688217e-05
Position 3299: 1.9373656083855164e-05
Position 1514: 1.9201180697718058e-05
Position 5226: 1.8841888681570523e-05
Position 2969: 1.747923577133317e-05
Position 2825: 1.6139973059280618e-05
Position 4686: 1.48707200449405e-05
Position 1007: 1.3633785191851555e-05
Position 2805: 1.2633883321134608e-05
Position 2861: 1.2188529507418605e-05
Position 4433: 1.1347337995089926e-05
Position 414: 1.1141651599042883e-05
Position 3164: 1.0587192438540218e-05
Position 4731: 9.754907344177413e-06
Position 1361: 9.581996074355105e-06
Position 1517: 8.014010669940192e-06
Position 1604: 7.37006535228032e-06
Position 4450: 6.159437921853142e-06
Position 318: 6.132031933123211e-06
Position 667: 5.574849877896714e-06
Position 241: 5.5733789567077225e-06
Position 5011: 5.248377013846909e-06
Position 2802: 5.2142509978006175e-06
Position 4230: 4.939425447973712e-06
Position 4466: 4.785818873803528e-06
Position 5783: 4.558129036384409e-06
Position 1211: 4.484898014209623e-06
Position 1178: 4.291254009006184e-06
Position 1501: 3.566105086661437e-06
Position 1511: 3.4699728089483883e-06
Position 1100: 3.0362640868538075e-06
Position 289: 2.3565937225751077e-06
Position 1061: 2.3437736926886892e-06
Position 1394: 2.2452013807132145e-06
Position 856: 2.1230970319601004e-06
Position 1169: 2.0925883133911763e-06
Position 121: 1.9359100241000273e-06
Position 1016: 1.4478517852132099e-06
Position 983: 1.4179975473116924e-06
Position 609: 4.458182229632194e-07
Position 604: 3.465115756041533e-07
Position 426: 2.392871888282223e-07
Position 416: 1.7301169217962647e-07
Position 161: 1.2292941448133168e-07
Position 447: 1.2035226027016133e-07
Position 198: 5.8548637207086477e-08
Position 243: 5.588235890007702e-08
Position 440: 5.229888678829927e-08
Position 860: 3.230644911297513e-08
Position 421: 2.9492399736246347e-08
Position 1029: 1.985800701764026e-08
Position 885: 1.510398481392014e-08
Position 880: 1.395867039840948e-08
Position 985: 8.206555126997824e-09
Position 2760: 5.047402661698583e-10
Position 433: 1.0058456997836802e-10
Position 1097: 1.4299511644658611e-11
Position 202: 8.683496955664137e-12
Position 144: 7.134144961099696e-15
Position 204: 7.7186571312416e-19
