Gene = Unr
Position 361: 6.639979104882168e-06
Position 7476: 6.5717414845774014e-06
Position 1309: 5.770871155413224e-06
Position 475: 5.730447140260893e-06
Position 6373: 5.665594455926591e-06
Position 7532: 4.972417456156714e-06
Position 8638: 4.748634556961501e-06
Position 136: 4.7298247033900506e-06
Position 6016: 4.178727040193212e-06
Position 8612: 4.133073753532305e-06
Position 8413: 4.053621118502601e-06
Position 468: 3.874876562888226e-06
Position 5696: 3.844891040402569e-06
Position 33: 3.6924402136518732e-06
Position 7909: 3.251744784320126e-06
Position 7928: 3.2414761136188743e-06
Position 5935: 2.854737904301981e-06
Position 7925: 2.6405003848281387e-06
Position 6426: 2.525906101907391e-06
Position 874: 2.4025369383077464e-06
Position 30: 2.2913719437128733e-06
Position 8689: 2.1913372803975136e-06
Position 5496: 2.096548305920693e-06
Position 5595: 1.9426377471167043e-06
Position 5576: 1.6858413096164547e-06
Position 356: 1.5062062417355877e-06
Position 344: 1.5001056893812036e-06
Position 77: 1.4565307481336602e-06
Position 62: 1.4475082440789682e-06
Position 209: 1.222969119738822e-06
Position 405: 1.1622402463842181e-06
Position 6507: 1.023678317374358e-06
Position 36: 9.954443105789473e-07
Position 7602: 9.647031859913564e-07
Position 7619: 9.388051273187948e-07
Position 6282: 8.775421888335418e-07
Position 7239: 8.218462923857469e-07
Position 7665: 7.870938772184093e-07
Position 8191: 7.765509124988534e-07
Position 44: 7.14462428475155e-07
Position 462: 6.129605353831738e-07
Position 416: 6.080535996450578e-07
Position 5521: 5.579824064895115e-07
Position 188: 5.342590500147419e-07
Position 7418: 5.281342981998874e-07
Position 5104: 5.253506354541592e-07
Position 1481: 5.244320626327353e-07
Position 255: 5.025396267701861e-07
Position 6341: 5.010733895177163e-07
Position 989: 5.003498106911926e-07
Position 261: 4.996835478722537e-07
Position 7747: 4.4196978240940256e-07
Position 6323: 3.8881040608847057e-07
Position 987: 3.756528093539143e-07
Position 7571: 3.5212336727673397e-07
Position 7586: 3.516681622386335e-07
Position 1475: 3.421216768602937e-07
Position 1158: 2.5881449118198223e-07
Position 488: 2.2508491495194133e-07
Position 55: 2.2265963971364318e-07
Position 6980: 2.0458562337360218e-07
Position 1145: 1.9251011683629682e-07
Position 8853: 1.479273346349394e-07
Position 5840: 1.4393512872869955e-07
Position 5524: 1.2961868816944118e-07
Position 6807: 1.273639604084148e-07
Position 4733: 1.2266723050774785e-07
Position 5997: 1.1803750430189746e-07
Position 7904: 1.0822216115683807e-07
Position 5590: 1.0670941106386684e-07
Position 5513: 9.57267175979444e-08
Position 895: 8.693146412005415e-08
Position 434: 8.486328731439226e-08
Position 5290: 7.639523457776229e-08
Position 7854: 6.845995135457286e-08
Position 7804: 6.784975156126665e-08
Position 7814: 5.99293258314724e-08
Position 310: 5.9536830673667793e-08
Position 452: 5.8564147643436936e-08
Position 5055: 5.160380431637788e-08
Position 5278: 5.1192933932803235e-08
Position 6245: 5.0551671734091314e-08
Position 6411: 4.819317332853998e-08
Position 5837: 4.411242380326181e-08
Position 5963: 4.392867721156678e-08
Position 6424: 4.0225311497737174e-08
Position 5099: 3.816593560881875e-08
Position 6633: 2.8108381929267063e-08
Position 5670: 1.6021155769586007e-08
Position 5381: 1.3838751669370307e-08
Position 8346: 1.3496980933589612e-08
Position 217: 1.1749184901273743e-08
Position 4: 1.1294293576090498e-08
Position 6667: 9.819888603364761e-09
Position 490: 5.1905074589944635e-09
Position 442: 3.6527388483787636e-09
Position 6650: 2.5709170287284892e-09
Position 6626: 1.6251358842746813e-09
Position 41: 1.3101379138076472e-09
Position 6677: 4.784254176372279e-10
Position 8372: 3.339796945842285e-10
Position 826: 3.1032987107265105e-10
Position 5940: 1.970758442995868e-10
Position 6612: 1.0064231663909942e-11
Position 6404: 7.888259412558304e-13
Position 5680: 2.5817496530368934e-13
Position 7576: 2.1769988191008468e-13
Position 5706: 2.080716141321916e-13
Position 6173: 5.71459571001163e-15
Position 7681: 5.4483870481446535e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9981089757928198
Position 6420: 0.9952561269022171
Position 6205: 0.9945447211726599
Position 6649: 0.9912024200108513
Position 7653: 0.987063208182388
Position 7895: 0.9846212059347158
Position 4947: 0.8441926007296147
Position 5691: 0.7407681512015187
Position 4325: 0.5646127288373157
Position 4284: 0.21468966708768172
Position 3917: 0.16455432739639528
Position 5852: 0.1518510527049109
Position 4741: 0.14711545062149756
Position 8888: 0.14259497041018288
Position 5015: 0.104821136234792
Position 5670: 0.061434381208963315
Position 8077: 0.0595319316613724
Position 4968: 0.04640268062048167
Position 3485: 0.046021041282652546
Position 2873: 0.042940421261788694
Position 2384: 0.03899101841080478
Position 3841: 0.03683265218359073
Position 3920: 0.03610297559687166
Position 4107: 0.034312446089836975
Position 5976: 0.03339609813585249
Position 3521: 0.032863132277983015
Position 4353: 0.03156611814672967
Position 9562: 0.0297788552006808
Position 7531: 0.029543242475569418
Position 2593: 0.028209541751855534
Position 3203: 0.02679820398798657
Position 9544: 0.024229782397986236
Position 4749: 0.022707580579018647
Position 7537: 0.021050639426764974
Position 4450: 0.020701477020301846
Position 3655: 0.02053185985482816
Position 4169: 0.02045889787751132
Position 5272: 0.019863133018013446
Position 662: 0.016585298329880982
Position 7189: 0.016577097251817934
Position 2999: 0.016065217836193725
Position 4097: 0.013274617200044784
Position 1711: 0.012752738833671272
Position 3300: 0.012612610419090684
Position 3410: 0.011342429852157785
Position 2361: 0.010710573236130904
Position 9360: 0.010547833397945109
Position 6537: 0.009994884507288724
Position 7728: 0.009960261558002084
Position 4597: 0.00901627513123784
Position 9384: 0.00893785125444735
Position 2752: 0.00825010344293044
Position 9406: 0.007957361646425914
Position 8923: 0.007850248360432936
Position 4555: 0.007611444188133939
Position 8466: 0.00758312907334585
Position 2387: 0.006128786873333302
Position 3886: 0.005578403073349729
Position 6289: 0.0054735428865206335
Position 2986: 0.005354271844080676
Position 6835: 0.005321505009786936
Position 5877: 0.004596128235196248
Position 2880: 0.004587186099644948
Position 7047: 0.004232597688539678
Position 4714: 0.003934553697972243
Position 5551: 0.003850769770642487
Position 2582: 0.003773559230951622
Position 2192: 0.003480756574230355
Position 8980: 0.0034781348038125572
Position 1748: 0.0034218241927176764
Position 2973: 0.0030197960831705862
Position 3271: 0.0029172079015258746
Position 1948: 0.0027747923003445018
Position 2685: 0.002757437359186486
Position 4630: 0.0026534869835896906
Position 2011: 0.002592378948170629
Position 2903: 0.002475434307449932
Position 7562: 0.0024083066829512644
Position 8898: 0.002382388137205508
Position 8692: 0.002371931128396032
Position 4456: 0.0022264190995064416
Position 7338: 0.002174659937839633
Position 7492: 0.0020764912043816303
Position 6253: 0.0018626573816413058
Position 8555: 0.00181879841979845
Position 3413: 0.0017313054545604397
Position 2144: 0.0017277838934526965
Position 3220: 0.0017191896456829662
Position 2132: 0.0017106830672857195
Position 1479: 0.0016636319174181302
Position 4480: 0.001655928610104696
Position 3254: 0.001638310137715982
Position 3592: 0.0015420146361812216
Position 4803: 0.001537397229207276
Position 3617: 0.0014958721755009932
Position 3503: 0.00144439274762879
Position 3737: 0.0013581169004510604
Position 3287: 0.001354462827837035
Position 5207: 0.0013222323655498521
Position 7665: 0.0012135845237423032
Position 2957: 0.0011720532590992244
Position 9612: 0.0011017042051032198
Position 8372: 0.0010907878185400836
Position 2922: 0.001073691709835047
Position 5872: 0.0010634331521579094
Position 5116: 0.0010204631411690592
Position 4507: 0.0010197330857190765
Position 8868: 0.001017476416470146
Position 2892: 0.0009846161689511408
Position 4773: 0.0009618307957793977
Position 2520: 0.0009561453990956629
Position 1475: 0.0009364800690737558
Position 1513: 0.0008506462552367213
Position 9026: 0.0008151721023684028
Position 9507: 0.0007537227918032131
Position 2544: 0.000743337683298901
Position 8126: 0.0006518949176812763
Position 5725: 0.0006084240222707945
Position 5895: 0.0005985280431326427
Position 7258: 0.0005594387682346799
Position 4510: 0.0005501671660470016
Position 6688: 0.0005062339434105313
Position 508: 0.0004900294597262391
Position 4221: 0.00048745661700970086
Position 8505: 0.00045130833022107665
Position 1719: 0.00044253172891496644
Position 5940: 0.00043540965269203366
Position 91: 0.0003925043173359036
Position 3527: 0.00037915558631716176
Position 8902: 0.0003570758569072363
Position 6709: 0.00034643022301690264
Position 6674: 0.0003453880129070313
Position 8684: 0.00032268390824628524
Position 6626: 0.0002966006765803056
Position 7261: 0.0002956164634473211
Position 5183: 0.0002828560441483186
Position 6030: 0.00025489841082920294
Position 7174: 0.0002494373679286354
Position 8454: 0.0002477001995458472
Position 2963: 0.00024334912410193716
Position 8413: 0.00023106892126017935
Position 6015: 0.0002154275319458382
Position 5904: 0.00021300066089060835
Position 7977: 0.00018924875933042177
Position 1219: 0.00018498026283365342
Position 6465: 0.00018209220540202486
Position 6236: 0.00016716321826251457
Position 1593: 0.00016434884397369955
Position 1915: 0.00014243128162147274
Position 2760: 0.0001274376769151842
Position 2157: 0.00012656653122377398
Position 6060: 0.00011578727714684556
Position 5088: 0.00011027921836373572
Position 2166: 0.00010630166965055794
Position 9386: 9.78387558385533e-05
Position 8000: 9.474388742640448e-05
Position 2182: 8.786862533563559e-05
Position 7027: 8.486742900844632e-05
Position 5055: 8.406100167366573e-05
Position 7369: 8.186806525829362e-05
Position 2198: 8.181744694416574e-05
Position 5284: 7.5090011070089e-05
Position 6664: 7.348400511047098e-05
Position 956: 7.088235676384006e-05
Position 4983: 6.832788242498971e-05
Position 2666: 6.715809227477892e-05
Position 5778: 6.255009751441923e-05
Position 6063: 6.201379762008766e-05
Position 832: 6.171396335778002e-05
Position 6446: 6.159663232264963e-05
Position 7963: 6.0953029039064526e-05
Position 7366: 5.958254791419248e-05
Position 6858: 5.531603368974103e-05
Position 2327: 5.2926292878307924e-05
Position 7810: 5.292233682287698e-05
Position 6207: 5.091388976403361e-05
Position 5817: 4.995796658488116e-05
Position 5044: 4.513229136446692e-05
Position 1172: 4.344279935824006e-05
Position 3003: 4.0806959381209704e-05
Position 6781: 3.895579040195921e-05
Position 9029: 3.470292313697545e-05
Position 8084: 3.325984299108989e-05
Position 6810: 3.1922028545673485e-05
Position 939: 2.8130916070019412e-05
Position 5759: 2.5468760676929825e-05
Position 7779: 2.4474251853058716e-05
Position 7383: 2.3877031290064834e-05
Position 5099: 2.1039422161163133e-05
Position 6706: 2.0696687792323674e-05
Position 1197: 1.85066762463699e-05
Position 6958: 1.8400755932437567e-05
Position 1442: 1.8058507226545205e-05
Position 1232: 1.788662615437535e-05
Position 6919: 1.6106293494320675e-05
Position 6515: 1.502844096597627e-05
Position 225: 1.4900535224499659e-05
Position 5454: 1.3322141464612023e-05
Position 5787: 1.2349452862164852e-05
Position 6232: 1.2343375590031724e-05
Position 283: 1.2254269952365747e-05
Position 5419: 1.1504300491136628e-05
Position 835: 1.144528392950161e-05
Position 6813: 1.1432202670417819e-05
Position 8291: 1.1403863859417189e-05
Position 1528: 1.0760053496198198e-05
Position 7226: 1.0192374799682587e-05
Position 7078: 1.0180043213783012e-05
Position 1371: 9.169133746937455e-06
Position 1540: 8.817685179580915e-06
Position 6816: 7.1871389361049075e-06
Position 1271: 7.005333634889206e-06
Position 130: 7.004462404586956e-06
Position 6667: 6.760317075357774e-06
Position 1202: 6.564576031241172e-06
Position 6437: 6.5028575746009e-06
Position 6341: 6.462486404008674e-06
Position 6323: 5.792181276498198e-06
Position 1288: 5.287470916624149e-06
Position 7597: 4.883056366218397e-06
Position 7788: 4.3346045725791825e-06
Position 5737: 4.313383873425676e-06
Position 6124: 3.6921836214508923e-06
Position 6556: 3.450091641552678e-06
Position 229: 3.4489196271808473e-06
Position 416: 3.0155647286344602e-06
Position 8178: 2.8893574460327436e-06
Position 6088: 2.618136068451773e-06
Position 6745: 2.5310691036354937e-06
Position 5342: 2.351841567611337e-06
Position 6130: 2.348059708251146e-06
Position 361: 2.2003599477937603e-06
Position 5410: 2.1508087697744454e-06
Position 188: 2.1282583320049916e-06
Position 5463: 2.100273422742585e-06
Position 5748: 1.9809421771326745e-06
Position 5529: 1.7426240030651438e-06
Position 5490: 1.5644644097574192e-06
Position 826: 1.537158186104549e-06
Position 5772: 1.5278724786861908e-06
Position 895: 1.1139257674082216e-06
Position 474: 1.0443503292011305e-06
Position 5559: 9.225314481754214e-07
Position 7912: 7.293711092567899e-07
Position 5532: 7.276026129787858e-07
Position 6391: 6.676143260782887e-07
Position 1314: 6.629184516021821e-07
Position 5553: 6.533161716609624e-07
Position 5607: 4.466333834850931e-07
Position 1537: 4.4421164647783486e-07
Position 1756: 4.384001577781304e-07
Position 8131: 3.9669049293285573e-07
Position 859: 3.138281452638658e-07
Position 179: 2.79428688438962e-07
Position 8015: 2.7343823948722824e-07
Position 1320: 1.5902650324511705e-07
Position 150: 9.917588766870202e-08
Position 609: 8.359715085182533e-08
Position 471: 7.372922264647664e-08
Position 7831: 7.196640833138415e-08
Position 7942: 6.812063319652845e-08
Position 7938: 6.399331916882154e-08
Position 1258: 6.251639591324417e-08
Position 5122: 3.3067548351999355e-08
Position 6373: 1.7463446401901697e-08
Position 5347: 1.3245669311392514e-08
Position 6348: 1.2286318710917625e-08
Position 7925: 5.247886517870609e-09
Position 296: 2.2712806550024648e-09
Position 555: 7.918897406518201e-10
Position 267: 2.394197229543108e-10
Position 582: 5.7378646002887714e-11
