Gene = l(3)02640
Position 1014: 0.00027833614249193493
Position 2030: 0.00027004752074905346
Position 1286: 0.00023917418193375692
Position 2327: 0.00021485021006225418
Position 3034: 0.0002005119250566764
Position 2528: 0.00019930184639247467
Position 3945: 0.00018503479672081252
Position 3969: 0.00018449825203852084
Position 469: 0.00018392470858010876
Position 3125: 0.000175862070292762
Position 3102: 0.00017361264921996863
Position 363: 0.0001677294530672422
Position 2750: 0.00014818047374974468
Position 2233: 0.00014267110232565994
Position 1261: 0.00013893098737054134
Position 1877: 0.0001270225016673799
Position 2540: 0.00012130106022133632
Position 3031: 0.00011400943204826953
Position 1836: 0.00010731163485579504
Position 4012: 0.00010408001553282895
Position 2938: 0.00010385649146489085
Position 3847: 0.00010142644728698984
Position 743: 0.00010122137912353248
Position 3798: 9.710854590253903e-05
Position 2742: 8.962720422097295e-05
Position 369: 8.621276873900882e-05
Position 1347: 8.420240465296664e-05
Position 1338: 8.204674132672392e-05
Position 1554: 8.070700572664968e-05
Position 3368: 6.278904010088116e-05
Position 2331: 5.706862797654111e-05
Position 1096: 5.551318433600701e-05
Position 2856: 5.422551941697613e-05
Position 3051: 5.188449956907999e-05
Position 1551: 4.70724613402176e-05
Position 3814: 4.526266376560869e-05
Position 1814: 4.147895895389632e-05
Position 3884: 4.0109517418290286e-05
Position 4154: 3.700507957083134e-05
Position 1271: 3.0477752117209255e-05
Position 4018: 2.8671325429205627e-05
Position 1327: 2.785865334592063e-05
Position 3450: 2.731809660615531e-05
Position 3181: 2.5758068332900143e-05
Position 4478: 1.9061778169554957e-05
Position 2994: 1.7697261668711754e-05
Position 4519: 1.7661262577894106e-05
Position 3365: 1.2461535310997764e-05
Position 138: 1.180721799913138e-05
Position 740: 1.0826015765607345e-05
Position 901: 9.359269618286896e-06
Position 2246: 7.513584666890127e-06
Position 2811: 7.190484985725858e-06
Position 3228: 7.005114201333451e-06
Position 2832: 5.472606105396332e-06
Position 2941: 4.530756628458223e-06
Position 906: 1.8157348846471335e-06
Position 94: 8.93726466691157e-07
Position 1099: 7.377932301650331e-07
Position 1114: 6.296790015497912e-07
Position 716: 4.792126998375172e-07
Position 965: 4.1315118592778015e-07
Position 399: 2.503604451740473e-07
Position 654: 8.928100606156913e-08
Position 414: 6.98306874433622e-08
Position 664: 4.5185906758363263e-08
Position 393: 3.8458618047188395e-08
Position 1111: 3.423728580537454e-08
Position 701: 1.7731960331099144e-08
Position 101: 3.5738249957618817e-09
Position 1207: 3.298867834985828e-09
Position 2977: 8.834185312834285e-10
Position 648: 9.899270728376303e-11
Position 343: 5.446314856169392e-11
Position 668: 2.7578837498759996e-11
Position 395: 2.745455922924171e-12
Position 404: 2.0778035005930952e-13
Position 422: 7.29842354755003e-14
Position 660: 4.713717737436933e-17
