Gene = Spt20
Position 7205: 9.684389537829979e-05
Position 5926: 8.933611256551564e-05
Position 2474: 8.79323096120609e-05
Position 263: 8.613240874453414e-05
Position 853: 8.601425794317536e-05
Position 3852: 8.529673124873918e-05
Position 5222: 7.980248069744526e-05
Position 2543: 7.872736463354977e-05
Position 2107: 7.64643253188288e-05
Position 1211: 7.395870216273072e-05
Position 2866: 7.097040460005148e-05
Position 277: 7.093941165081425e-05
Position 2220: 6.883944038400691e-05
Position 2765: 6.855536044589238e-05
Position 4262: 6.325405484466932e-05
Position 2066: 6.0736740500406594e-05
Position 687: 5.702490000021998e-05
Position 4500: 5.4820636226278245e-05
Position 2026: 5.453299000204888e-05
Position 561: 5.4495376200166456e-05
Position 1818: 5.3491527489430506e-05
Position 6142: 5.074460344103402e-05
Position 943: 4.633967257732179e-05
Position 2158: 4.6039632350219805e-05
Position 2142: 4.385556254240298e-05
Position 1726: 4.379894260446944e-05
Position 1697: 4.097590859593047e-05
Position 594: 3.8818817784263416e-05
Position 3195: 3.841208736905354e-05
Position 5990: 3.8042775129340135e-05
Position 1300: 3.7841465183194915e-05
Position 4331: 3.729206881481871e-05
Position 967: 3.5868462068812e-05
Position 2623: 3.5038861136038595e-05
Position 4300: 3.285118309615166e-05
Position 2052: 3.1788507574379575e-05
Position 3807: 3.090549151793089e-05
Position 6771: 3.0497893001063608e-05
Position 4600: 2.9931840574661178e-05
Position 4863: 2.9528426483296394e-05
Position 1815: 2.692413400245521e-05
Position 2907: 2.622908339443442e-05
Position 67: 2.2751739813488146e-05
Position 1026: 2.253183444675556e-05
Position 1208: 2.2370323287198597e-05
Position 252: 2.1799389751367376e-05
Position 4397: 1.867741318906254e-05
Position 5865: 1.8661379832586668e-05
Position 2184: 1.7794303095236937e-05
Position 1435: 1.7709669107267866e-05
Position 1788: 1.674130508782129e-05
Position 6686: 1.545370629798617e-05
Position 472: 1.4489955152787495e-05
Position 6621: 1.383597315134208e-05
Position 1695: 1.3048589935694692e-05
Position 6702: 1.2589024724388861e-05
Position 3119: 1.1723480760307833e-05
Position 2579: 1.0589435091900574e-05
Position 1966: 1.052715978386762e-05
Position 2388: 9.503885352071612e-06
Position 7282: 7.621519864201545e-06
Position 2328: 6.775903045496047e-06
Position 6699: 6.531409293611324e-06
Position 582: 6.4304704187981944e-06
Position 1244: 5.726987319349977e-06
Position 3306: 5.371055159607677e-06
Position 7175: 5.25492993964815e-06
Position 2202: 4.754752105876624e-06
Position 1446: 4.73058287183096e-06
Position 3262: 4.475817745223841e-06
Position 4725: 4.305976714940471e-06
Position 3: 4.227325606290992e-06
Position 2805: 4.144642161918603e-06
Position 7270: 4.053253112231188e-06
Position 1174: 3.774455704558488e-06
Position 904: 3.688947212890314e-06
Position 3948: 3.441480152909801e-06
Position 2413: 3.35243815779463e-06
Position 1975: 3.251232147209671e-06
Position 2632: 3.049701470590923e-06
Position 1138: 2.961829511085821e-06
Position 871: 2.8858186783315958e-06
Position 465: 2.7903575910419336e-06
Position 1195: 2.6303523745759583e-06
Position 1254: 2.5337918496302134e-06
Position 4733: 2.4960461949421534e-06
Position 7806: 2.445666793728433e-06
Position 246: 2.440264401733891e-06
Position 4727: 2.4253707898996747e-06
Position 1642: 2.4069865993240953e-06
Position 3462: 2.3769645091871597e-06
Position 2699: 2.3092322099155745e-06
Position 3156: 2.2508301135314005e-06
Position 1609: 2.1146032039291396e-06
Position 495: 1.8089975412454588e-06
Position 1594: 1.7311109399692943e-06
Position 387: 1.3394936157284258e-06
Position 837: 1.2444442859756754e-06
Position 4354: 1.176132057474081e-06
Position 305: 1.0970861636661914e-06
Position 7393: 1.0037650017318138e-06
Position 775: 9.372119376169487e-07
Position 1201: 9.151705809782539e-07
Position 7626: 8.838766578298012e-07
Position 7178: 8.290921859552163e-07
Position 1411: 7.739437194459302e-07
Position 101: 7.73596102972372e-07
Position 1150: 7.552758200421722e-07
Position 313: 7.198945752958053e-07
Position 6900: 7.169878798863697e-07
Position 6418: 7.098473151782131e-07
Position 4238: 6.310473629336911e-07
Position 608: 4.803619161791531e-07
Position 783: 4.3685850619096203e-07
Position 839: 3.5745521927750514e-07
Position 4443: 3.520353151103938e-07
Position 1499: 3.493453540566078e-07
Position 125: 3.232395018635321e-07
Position 380: 3.2286064301643326e-07
Position 197: 3.1838047726139464e-07
Position 2629: 2.7979811084567667e-07
Position 303: 2.0476496380356414e-07
Position 1286: 2.026369959440436e-07
Position 3068: 1.842338264654778e-07
Position 4086: 1.7284551891764975e-07
Position 4563: 1.061496421409196e-07
Position 579: 9.983496413710836e-08
Position 1586: 8.242719306997736e-08
Position 224: 6.565580151135978e-08
Position 818: 5.4412520906330334e-08
Position 389: 5.3141969115579856e-08
Position 4115: 4.7244766170286354e-08
Position 748: 4.3942620060324895e-08
Position 4770: 2.691319894977345e-08
Position 4659: 2.596178790677253e-08
Position 325: 2.0147153703309655e-08
Position 4460: 9.961278310656601e-09
Position 4800: 6.039813857159423e-09
Position 3309: 3.5859922366638768e-09
Position 3008: 3.4935867260298427e-09
Position 1338: 3.2919057202403613e-09
Position 3374: 3.2057236085760538e-09
Position 1414: 1.8211228069885265e-09
Position 1045: 1.9934545377029385e-10
Position 1519: 1.828106379765087e-10
Position 1516: 1.8226143589179718e-10
Position 6525: 5.617672998269616e-11
Position 1228: 9.702520734648701e-12
Position 4390: 7.415198963542022e-12
Position 4751: 3.3729152917672213e-13
Position 857: 2.402463745897018e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3932: 0.9943473030529446
Position 4227: 0.9780950475427413
Position 748: 0.9617859053495976
Position 6342: 0.9610924115923506
Position 1748: 0.9470606870779412
Position 6690: 0.9441995773732244
Position 8012: 0.14650505907532554
Position 3119: 0.07112342191971933
Position 7940: 0.05793437457606169
Position 3489: 0.05089373944606726
Position 2990: 0.03171279227677675
Position 7889: 0.03143804749671709
Position 8397: 0.029116386685386696
Position 7329: 0.028850367932662678
Position 4595: 0.02797615332912989
Position 7910: 0.0267857224964001
Position 4792: 0.026261602894278525
Position 5284: 0.023236464193925135
Position 7301: 0.022320490679980123
Position 789: 0.021717246585057397
Position 5468: 0.019587729582074807
Position 8238: 0.01917028418998977
Position 5568: 0.01912592488279278
Position 6752: 0.017783536899740285
Position 2903: 0.017293839423886542
Position 6168: 0.015806709190886094
Position 3224: 0.013812887025622441
Position 7623: 0.012453191177707889
Position 6417: 0.012079925147179404
Position 3242: 0.011920774220658762
Position 7850: 0.009784602283489945
Position 7280: 0.009518422983321402
Position 5420: 0.009222241324103637
Position 5612: 0.008520677057798303
Position 1754: 0.008223911072073972
Position 3698: 0.007941590106179825
Position 623: 0.00684878728828223
Position 3614: 0.006682122977213743
Position 5390: 0.006604643792688831
Position 8205: 0.006319121074396804
Position 3239: 0.006217850800542133
Position 4953: 0.006058281319360267
Position 4770: 0.005996596224595025
Position 3329: 0.005975658507675465
Position 7198: 0.005538854550021449
Position 3695: 0.004891703085527759
Position 5297: 0.004890261501147221
Position 3524: 0.004601139511585507
Position 4354: 0.004317373800855392
Position 5315: 0.004092018545246067
Position 775: 0.004028631277547354
Position 1757: 0.003859719133953154
Position 781: 0.003260727172989059
Position 8280: 0.0031814662707909816
Position 8155: 0.003055774644689888
Position 7465: 0.0030316640712198186
Position 3611: 0.0029867696424729436
Position 4115: 0.0027638408478829132
Position 5318: 0.002734889574078537
Position 5366: 0.0027015568476316198
Position 7608: 0.0025427814269634655
Position 5020: 0.0025178310850825594
Position 2848: 0.0024232527802349195
Position 4751: 0.002396640625361877
Position 808: 0.0023090239648505826
Position 8704: 0.0022929204875324675
Position 5007: 0.002177461528777229
Position 3533: 0.0020196897087256154
Position 4819: 0.001996526014134258
Position 2711: 0.0019181308029955913
Position 3006: 0.0018522074452489896
Position 1334: 0.001805288984079146
Position 3569: 0.0015813036615182035
Position 6755: 0.001383601314227012
Position 2299: 0.0013238427699568413
Position 3761: 0.0012871877247509897
Position 2145: 0.0012675227897367117
Position 1378: 0.0012634309034523594
Position 7336: 0.001222449557051943
Position 3350: 0.0011718414836979908
Position 3326: 0.001156034185549172
Position 5070: 0.0011052906511931197
Position 1841: 0.0010934712749317182
Position 6854: 0.0010255853057777927
Position 847: 0.0010213753260989954
Position 7587: 0.0010002934869038588
Position 5453: 0.0009760614338076101
Position 3353: 0.0008663931324112598
Position 3782: 0.0008389384922082978
Position 3428: 0.0008332635010223419
Position 8033: 0.0007895634782069393
Position 3779: 0.0007839655745993995
Position 4086: 0.0007284315039481985
Position 3572: 0.0006986939071423155
Position 6712: 0.0006576929629983412
Position 2333: 0.0006381668805687484
Position 8453: 0.0006348783859772399
Position 3536: 0.0006231887730418722
Position 7746: 0.0006153080285963268
Position 2975: 0.0004836296592057106
Position 6197: 0.00047649749523755814
Position 4260: 0.0004751257952171633
Position 7333: 0.00046034155121129077
Position 5498: 0.0004557479986701666
Position 4656: 0.00045002736942063013
Position 1781: 0.0004418047643780851
Position 5204: 0.000435170670300402
Position 7925: 0.0004214536850026553
Position 5575: 0.0004105907444613894
Position 7634: 0.0003690506597539381
Position 4697: 0.0003655164123635643
Position 7151: 0.0003503011458245535
Position 2783: 0.0003293367161795691
Position 3941: 0.0003220556964343613
Position 2249: 0.000304353577503133
Position 937: 0.00026629824830107056
Position 5482: 0.000260834316261495
Position 2285: 0.0002597885505310916
Position 6368: 0.0002579901310859326
Position 889: 0.00024595219217088426
Position 2873: 0.0002412836521604875
Position 1529: 0.00023717652630322002
Position 5489: 0.00022625479539945586
Position 552: 0.00022357191377078318
Position 4981: 0.00021927696239178797
Position 6174: 0.00019393341254456147
Position 5910: 0.00018423627084594913
Position 5529: 0.0001811876802535224
Position 4093: 0.00018092941207785592
Position 85: 0.0001799354270798605
Position 5618: 0.00017649104498834798
Position 6428: 0.00017147224777342584
Position 5114: 0.0001709224144290442
Position 1003: 0.00016242963432002008
Position 8039: 0.0001617675411931392
Position 4266: 0.0001603105930290317
Position 5543: 0.0001561269131138778
Position 7316: 0.00014476398205456048
Position 2231: 0.00014307014141565726
Position 8418: 0.00013974417754448104
Position 3008: 0.0001381810053324412
Position 6461: 0.00012482633896524484
Position 112: 0.00012273909495057598
Position 7979: 0.00012186897233141653
Position 1508: 0.0001196834160728102
Position 1080: 0.00011493579097673887
Position 8797: 0.00010720591655440193
Position 5642: 0.00010347925648248146
Position 143: 0.00010336297995933497
Position 5639: 9.98128569525663e-05
Position 6559: 9.84247470436147e-05
Position 7856: 9.70162304932721e-05
Position 6351: 9.509662184663834e-05
Position 3500: 9.100176735552301e-05
Position 1266: 8.577517796939036e-05
Position 146: 8.371507009068272e-05
Position 6443: 7.958794570846012e-05
Position 4421: 7.951494838307965e-05
Position 5720: 7.49960371129866e-05
Position 1594: 7.293395312498271e-05
Position 564: 7.125921050417342e-05
Position 7869: 6.757439132561224e-05
Position 4294: 6.43316441433924e-05
Position 313: 6.415706662959128e-05
Position 5105: 6.226011663404998e-05
Position 7594: 5.965194885218003e-05
Position 5636: 5.8381096956125754e-05
Position 6584: 5.695276932968536e-05
Position 415: 5.389312259988987e-05
Position 333: 5.206952566347772e-05
Position 5870: 4.708792532308656e-05
Position 4701: 4.640886254326291e-05
Position 6446: 4.576100613596788e-05
Position 6709: 4.2170750331695625e-05
Position 649: 4.139609436798937e-05
Position 6776: 4.1332693063674014e-05
Position 5534: 3.609607630426619e-05
Position 522: 3.5393081134535605e-05
Position 6905: 3.4889774251736574e-05
Position 5435: 3.419800866242167e-05
Position 1563: 3.406734658322179e-05
Position 6179: 3.399900189265749e-05
Position 916: 3.0285190347783273e-05
Position 1499: 3.0204581852096158e-05
Position 4957: 2.7806687764800983e-05
Position 318: 2.7178046546932185e-05
Position 1569: 2.7076064835617065e-05
Position 5585: 2.660354522888749e-05
Position 1015: 2.651149944217595e-05
Position 1338: 2.6308569388186722e-05
Position 1422: 2.317799754854002e-05
Position 4894: 2.259958464558594e-05
Position 4682: 2.228278787270124e-05
Position 4800: 2.1854899404232586e-05
Position 7008: 2.166733230484644e-05
Position 4418: 2.039954437542492e-05
Position 2933: 1.7952372790283615e-05
Position 3962: 1.7924309688122287e-05
Position 118: 1.7809717238366577e-05
Position 862: 1.7685280034786525e-05
Position 4324: 1.748105677751917e-05
Position 1254: 1.669485723206869e-05
Position 6791: 1.4121472324938329e-05
Position 6794: 1.3925300521459195e-05
Position 89: 1.3167184754064215e-05
Position 1476: 1.2780197994442703e-05
Position 7028: 1.1732980224245796e-05
Position 176: 1.0389808679150689e-05
Position 1481: 1.013289506077775e-05
Position 303: 9.848813879381112e-06
Position 991: 9.54522488322598e-06
Position 934: 9.502081595630231e-06
Position 960: 9.331267724973719e-06
Position 4390: 7.832474235521762e-06
Position 1057: 7.5517459333709036e-06
Position 853: 7.332714638000081e-06
Position 4121: 7.178803152944407e-06
Position 4316: 7.092073782789015e-06
Position 1113: 7.086978500914327e-06
Position 4362: 6.928874359280395e-06
Position 2861: 6.717941564164957e-06
Position 4505: 6.404001099903098e-06
Position 815: 5.537479767566318e-06
Position 375: 5.443828990130958e-06
Position 4448: 5.242164560802019e-06
Position 2606: 5.2006185605393205e-06
Position 940: 5.0943346873280065e-06
Position 1470: 4.813740850586989e-06
Position 478: 4.570862052324021e-06
Position 1260: 4.50089094980991e-06
Position 6851: 3.4181211246603523e-06
Position 895: 3.32122691776529e-06
Position 3974: 3.3182749030630376e-06
Position 412: 3.2771008361753295e-06
Position 277: 3.240098064258793e-06
Position 3956: 2.798955753889633e-06
Position 237: 2.1531863918510155e-06
Position 4674: 2.035272859210131e-06
Position 1605: 1.8587938014317301e-06
Position 1573: 1.6256393243164279e-06
Position 1919: 1.3863744037157788e-06
Position 204: 1.3625025732901164e-06
Position 981: 1.252532390402316e-06
Position 6666: 1.2216949991940312e-06
Position 704: 1.0911137524740119e-06
Position 418: 1.0516959601619307e-06
Position 55: 1.034611001420042e-06
Position 4550: 1.026923246349449e-06
Position 4454: 9.978328518046216e-07
Position 6889: 8.495444477483747e-07
Position 4863: 8.337470274692559e-07
Position 6991: 8.109145031423984e-07
Position 2765: 7.9430507475748e-07
Position 1446: 7.432983133694956e-07
Position 669: 7.11892769135571e-07
Position 1045: 6.402419992957168e-07
Position 672: 5.656767223810894e-07
Position 1449: 5.507267823762041e-07
Position 1435: 4.864471772289797e-07
Position 1300: 4.685405222912623e-07
Position 6800: 4.133419726830739e-07
Position 1688: 4.118576348929411e-07
Position 1309: 3.325145567105885e-07
Position 5210: 3.272546969155413e-07
Position 1293: 3.2604480854071883e-07
Position 4375: 3.116700215596294e-07
Position 1443: 3.0167221187924074e-07
Position 240: 2.993109609124042e-07
Position 4300: 2.958229584002192e-07
Position 943: 2.8388041345844233e-07
Position 6964: 2.835064886818427e-07
Position 1297: 2.622666611402597e-07
Position 1635: 2.558658353927931e-07
Position 179: 2.489746795412274e-07
Position 2195: 2.2441265147853853e-07
Position 1461: 2.2307603818575823e-07
Position 1802: 1.9708430436079076e-07
Position 901: 1.7422639843565218e-07
Position 67: 1.6244755380013161e-07
Position 4553: 1.5409269682520145e-07
Position 1277: 1.49932929198385e-07
Position 904: 1.3746519144308452e-07
Position 214: 1.3086544678711077e-07
Position 6812: 1.2403403675657497e-07
Position 4541: 1.1663121902983792e-07
Position 1343: 9.766949291224933e-08
Position 243: 8.523903246087666e-08
Position 4291: 6.579202943684198e-08
Position 1093: 6.064170213696247e-08
Position 234: 5.649483114870235e-08
Position 7031: 4.630382676078388e-08
Position 173: 4.203248425608274e-08
Position 7025: 1.807977963580679e-08
Position 246: 1.6569406960616725e-08
Position 421: 1.6242357876697307e-08
Position 380: 1.4035770857882187e-08
Position 1799: 8.783710858416484e-09
Position 387: 8.148390238711033e-09
Position 4430: 5.409263062161727e-09
Position 268: 4.183111570948107e-09
Position 346: 2.0960166320267398e-09
Position 261: 1.970576537827208e-09
Position 185: 1.7331901741263731e-09
Position 4460: 1.5485555255504197e-09
Position 443: 1.0071706815739957e-09
Position 424: 8.983127594417731e-10
Position 1966: 6.402859524262843e-10
Position 1985: 6.193699898568452e-10
Position 1730: 1.4028737577080097e-11
