Gene = nrm
Position 2708: 0.0009584395890299629
Position 15688: 0.0009445583770234714
Position 27821: 0.0009416590159541099
Position 1467: 0.000931903970057039
Position 15840: 0.0009040707472993202
Position 23546: 0.0008821603441642695
Position 15572: 0.0008271715389602782
Position 547: 0.0006998717046982042
Position 9218: 0.0006876410292712538
Position 3399: 0.000681523495750229
Position 16345: 0.00066916171615143
Position 21100: 0.0006500015624278593
Position 18026: 0.0005990831237415084
Position 15909: 0.0005972585424047518
Position 17187: 0.0005097616500478585
Position 16325: 0.0004732848741815193
Position 653: 0.00046945634955609353
Position 7855: 0.00044968979776119014
Position 16381: 0.00044020477152920546
Position 3587: 0.0004362798101372243
Position 181: 0.0004260135781504087
Position 9329: 0.0004258769307439722
Position 16646: 0.0004251337153520945
Position 9516: 0.0004243872048314257
Position 1339: 0.0004118351848095873
Position 22229: 0.00039879335254498354
Position 1856: 0.00038114647470366533
Position 17656: 0.0003772461205450615
Position 1351: 0.0003668516391131013
Position 9091: 0.00035552855465871206
Position 687: 0.0003320781365108562
Position 16135: 0.00031471531544971255
Position 2841: 0.00030582014520286037
Position 2213: 0.0003002259189383519
Position 3714: 0.00028704385175207936
Position 21515: 0.0002601749969955055
Position 15979: 0.00024266407005462323
Position 9294: 0.00023524671766937956
Position 15447: 0.00022277304725575078
Position 4962: 0.00020233160060898842
Position 3351: 0.00018055008088696759
Position 2874: 0.0001798326934164032
Position 2531: 0.00017905265545264243
Position 9153: 0.00017784121199757125
Position 10104: 0.00017592695387239922
Position 9138: 0.00017398755164120292
Position 21288: 0.00016789772393280365
Position 17449: 0.00016768575445576248
Position 16231: 0.0001654743063050786
Position 4068: 0.0001579509562418883
Position 11404: 0.00015791725493075656
Position 21305: 0.00015165010462019405
Position 2901: 0.00014387454484395722
Position 17576: 0.000129629940182081
Position 24100: 0.00012830099890955325
Position 21503: 0.00012386471337453607
Position 21102: 0.0001220935642424248
Position 9885: 0.0001190395923416442
Position 2022: 0.00011785897424305089
Position 1850: 0.00011496216996254183
Position 22012: 0.00011058290146386602
Position 21606: 9.935585895632252e-05
Position 17931: 9.751067516314819e-05
Position 10610: 8.706071493675424e-05
Position 20851: 8.235664583104127e-05
Position 17730: 8.13460179965128e-05
Position 23337: 7.67708801651794e-05
Position 17090: 7.493524466075156e-05
Position 1384: 7.047686099783898e-05
Position 9464: 6.642928015784324e-05
Position 13480: 6.427554651608719e-05
Position 17391: 5.8220198345417166e-05
Position 24281: 5.796335461046731e-05
Position 780: 5.3399544207246116e-05
Position 9613: 5.219430824137834e-05
Position 816: 5.102458689054847e-05
Position 4086: 4.6314036183469365e-05
Position 9926: 4.6168873342013524e-05
Position 15712: 4.6148808778335095e-05
Position 2238: 3.71820644829853e-05
Position 4992: 3.679661968756096e-05
Position 15912: 3.6551948827261426e-05
Position 582: 3.38383333175871e-05
Position 4500: 2.9535773580994734e-05
Position 1209: 2.936970319270301e-05
Position 1346: 2.858658062997748e-05
Position 864: 2.8569656610475925e-05
Position 3996: 2.791683727304913e-05
Position 99: 2.7648808196516066e-05
Position 22608: 2.5829346095471953e-05
Position 15856: 2.533205134124752e-05
Position 9261: 2.4072689281620797e-05
Position 2145: 2.2761215635752917e-05
Position 16530: 2.2551700471319e-05
Position 21399: 2.2134906153231198e-05
Position 9607: 2.2047532800657422e-05
Position 840: 2.1635339294287025e-05
Position 20950: 1.9681214623404735e-05
Position 4515: 1.9289659407116195e-05
Position 16162: 1.7272035052531302e-05
Position 21916: 1.6163982539797415e-05
Position 10504: 1.5793472581523955e-05
Position 15747: 1.534192020141469e-05
Position 22064: 1.3674416743228625e-05
Position 2347: 1.3273810014037285e-05
Position 2151: 1.2790964038650174e-05
Position 3911: 1.218248076161778e-05
Position 20883: 1.1829870207569633e-05
Position 1462: 1.1712265048888928e-05
Position 21794: 1.1625307103256399e-05
Position 10643: 1.15879622715289e-05
Position 9988: 1.0850259124103222e-05
Position 1281: 1.0663479062655965e-05
Position 10026: 1.0127367153948174e-05
Position 767: 9.820488988940604e-06
Position 16327: 9.720171717700001e-06
Position 9840: 8.306228624740241e-06
Position 10172: 8.196351426903068e-06
Position 9996: 7.3945386424968664e-06
Position 4029: 7.008502181173782e-06
Position 22625: 6.857412294094035e-06
Position 22434: 6.7406734712313125e-06
Position 448: 4.767423495015919e-06
Position 20016: 4.731958344765846e-06
Position 9869: 4.635916536891305e-06
Position 21519: 4.4669752846626e-06
Position 23264: 4.131673466948564e-06
Position 20989: 3.3981525133222075e-06
Position 18588: 3.34183157183282e-06
Position 4385: 3.171602095040412e-06
Position 642: 2.812577763972191e-06
Position 22600: 2.7152902983237926e-06
Position 731: 2.711178834203428e-06
Position 22359: 2.526882190515535e-06
Position 22551: 2.2628094823283155e-06
Position 14672: 2.1729893939822263e-06
Position 22513: 2.080361634803938e-06
Position 21037: 2.0103124836082206e-06
Position 16880: 1.9170206807842065e-06
Position 4275: 1.334462959906067e-06
Position 1401: 1.2243081049773407e-06
Position 21039: 1.163699776008445e-06
Position 797: 1.139078620733865e-06
Position 908: 9.090731155809603e-07
Position 22771: 8.805079764843699e-07
Position 810: 6.407099958830815e-07
Position 14: 6.405105467645035e-07
Position 9832: 6.18406708721184e-07
Position 969: 6.073817650059493e-07
Position 689: 5.594446954595358e-07
Position 21953: 5.250925236502052e-07
Position 1229: 4.6826560123015603e-07
Position 2777: 4.614462792795465e-07
Position 600: 4.562734664251618e-07
Position 967: 4.4964476864041014e-07
Position 1168: 4.1965197853987556e-07
Position 220: 4.104265160121372e-07
Position 493: 3.7247749141491307e-07
Position 1636: 2.5609160482621596e-07
Position 691: 1.5034767130126364e-07
Position 715: 1.1101952662998384e-07
Position 651: 7.534500578336887e-08
Position 1108: 6.384333834789393e-08
Position 21267: 2.7735138898079362e-08
Position 3064: 2.6361128087032743e-08
Position 21363: 1.935516353593193e-08
Position 21247: 1.7815570110272054e-08
Position 21250: 1.6574063320760078e-08
Position 21293: 1.115900351697039e-08
Position 21255: 9.232823871166615e-09
Position 1226: 8.814473507917438e-09
Position 21257: 4.356112010600538e-09
Position 21157: 2.264048506915865e-09
Position 21245: 7.984808213926448e-10
Position 1151: 5.485588262145157e-10
Position 22546: 1.906960854860958e-10
Position 22464: 1.7021590584294302e-10
Position 21215: 1.1888370700313086e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20782: 0.9975801949992286
Position 20936: 0.9939377581244399
Position 20595: 0.9923732615615352
Position 15646: 0.985550223243572
Position 9186: 0.9789590304987453
Position 8955: 0.9773929468825291
Position 16058: 0.966320664119823
Position 21157: 0.9419403473919671
Position 16260: 0.8550054611181629
Position 15396: 0.8192709039211662
Position 14821: 0.7870631115101693
Position 37581: 0.7647998525038224
Position 13065: 0.7458686919411308
Position 13368: 0.7277231233382955
Position 14350: 0.65649971175385
Position 12477: 0.6409062580993139
Position 16805: 0.4668135366924294
Position 3680: 0.3448064147511137
Position 14507: 0.2888865910797223
Position 9498: 0.21730331732919908
Position 31697: 0.19560243690123866
Position 9767: 0.18630610815226223
Position 31464: 0.17350601087942366
Position 9587: 0.1356167971833679
Position 15416: 0.13020807672910018
Position 17449: 0.11866510893683502
Position 18158: 0.09729928201303267
Position 31881: 0.0903805494731888
Position 9464: 0.08808975570157006
Position 13086: 0.08483276432788317
Position 11099: 0.08061527378272082
Position 22283: 0.07466767217290254
Position 33989: 0.061202380321133246
Position 16986: 0.04871061812781949
Position 12722: 0.048413141178053586
Position 21162: 0.04613561193935722
Position 2345: 0.04541994335607372
Position 31211: 0.04462083638387325
Position 16789: 0.04319646286263958
Position 34188: 0.042893473863214016
Position 33135: 0.0414552459154537
Position 7589: 0.040073483012418275
Position 32226: 0.033593679445699846
Position 17476: 0.029344662882093236
Position 12939: 0.027039707853021434
Position 17363: 0.02388327998782283
Position 4610: 0.020230102373215854
Position 12167: 0.01956503262357884
Position 13538: 0.0185451738943606
Position 13504: 0.01798230938729248
Position 13757: 0.017775016193215892
Position 3466: 0.017279740077232247
Position 14002: 0.016501426076255852
Position 15446: 0.01584228802698969
Position 28845: 0.015010305688534937
Position 14833: 0.014210754674691179
Position 8038: 0.013829741110302753
Position 27935: 0.013554288639505472
Position 11578: 0.011919481457457845
Position 1119: 0.011060267154170345
Position 14298: 0.009615778462338577
Position 22067: 0.009202332397479902
Position 16061: 0.009136077538563537
Position 4403: 0.008407574757091998
Position 4177: 0.008065118447654472
Position 13997: 0.007423226557306897
Position 13694: 0.006413425223532503
Position 13793: 0.00597557855291411
Position 15047: 0.005746984909750105
Position 3732: 0.005648961825059482
Position 10795: 0.005504489227754731
Position 31748: 0.005493191365198477
Position 28479: 0.0050790665122926034
Position 3581: 0.004593513499018097
Position 13680: 0.003950207806874953
Position 27627: 0.0038174261469841437
Position 442: 0.0037405817405578045
Position 16933: 0.0036919930708796764
Position 1349: 0.0035483165996276016
Position 10253: 0.0035384269527985544
Position 21626: 0.0033448337755045444
Position 14713: 0.003193156134542236
Position 14033: 0.0031768961938820816
Position 13621: 0.003115346341184474
Position 2440: 0.0030998962537917914
Position 16306: 0.003042581779311816
Position 3348: 0.002958204767688634
Position 13490: 0.0028326529875508204
Position 13919: 0.0028018120381360103
Position 21015: 0.0027889349199779565
Position 9603: 0.0027494885503246864
Position 1015: 0.0027382848457487502
Position 14042: 0.0026023130831387313
Position 22385: 0.0025502867618487288
Position 16459: 0.0025326951805279877
Position 6893: 0.002446931036470648
Position 13822: 0.0023979291863986435
Position 11141: 0.002303631228163403
Position 25656: 0.0022522521655922558
Position 10025: 0.00211458756270576
Position 4146: 0.0021084337284859654
Position 10045: 0.0020856875451752362
Position 22287: 0.0020111640715428044
Position 22323: 0.0019960200363880374
Position 22217: 0.001867041791316342
Position 2899: 0.0018481356383964443
Position 336: 0.0017533004804643868
Position 356: 0.0016377341486103546
Position 25614: 0.0016309297930609053
Position 15313: 0.001607361147389354
Position 7778: 0.0015491359214363804
Position 1238: 0.0015474826581326046
Position 3749: 0.0015251826051844602
Position 16348: 0.001455938264259272
Position 1184: 0.0014380525378964919
Position 1953: 0.0014368688128991696
Position 10728: 0.0014085883992897795
Position 13947: 0.0013762404498567598
Position 16025: 0.001345021127204768
Position 2405: 0.001309296706780337
Position 2391: 0.0012384966716224384
Position 13706: 0.0012128446569090803
Position 18356: 0.001188095536922195
Position 11457: 0.0011628994134616397
Position 16473: 0.001146472874035432
Position 14911: 0.0011337530337900234
Position 8601: 0.0011084449503863778
Position 17733: 0.001073685370417601
Position 2568: 0.0010707887714473908
Position 17101: 0.00102527879376704
Position 13284: 0.0009554099689202625
Position 633: 0.0009347900111145389
Position 4220: 0.000931002705128977
Position 4120: 0.0008479402595525577
Position 1831: 0.0007706240685856835
Position 11485: 0.0007091692859018939
Position 5054: 0.0006783361901289479
Position 10215: 0.0006735836366983996
Position 2051: 0.0006731500877333873
Position 9549: 0.0006169154573932345
Position 24171: 0.0006046290082133765
Position 26161: 0.0005930576008602983
Position 2930: 0.000573911387210971
Position 21544: 0.0005612015842126491
Position 8540: 0.0005058685729221093
Position 29519: 0.00047224335203638085
Position 1956: 0.00046143811827171913
Position 20829: 0.0004550710144195348
Position 15912: 0.0004499491312440157
Position 3480: 0.0004098787932708065
Position 225: 0.00039584363108209934
Position 15679: 0.00039425705487586
Position 23306: 0.0003716409750952518
Position 13381: 0.0003679491602225278
Position 15896: 0.00036358693938641485
Position 1136: 0.0003414207381167381
Position 21318: 0.00034098451272144767
Position 1439: 0.0003294855976326592
Position 1141: 0.00032470584019158086
Position 464: 0.00029004561644858484
Position 21363: 0.0002876431257649747
Position 3779: 0.00028704385175207914
Position 15763: 0.00028198327048945465
Position 5021: 0.0002563519870062383
Position 1042: 0.000253998112519929
Position 4808: 0.0002489181915564602
Position 18782: 0.0002480639244003532
Position 18611: 0.00023354830812263652
Position 7969: 0.0002332776111699876
Position 21953: 0.00022825090065089706
Position 774: 0.00022167158025126555
Position 2089: 0.00021070123185971032
Position 10009: 0.0001813761487121294
Position 25849: 0.00017356682924566424
Position 1281: 0.00017291569135275602
Position 715: 0.00016106504582516035
Position 4500: 0.00016015965603155015
Position 712: 0.00015478461756921
Position 16077: 0.0001455434528042708
Position 21366: 0.00014516169215423894
Position 22923: 0.00014123475619320485
Position 23879: 0.00013679522939356748
Position 2835: 0.00013574753799540295
Position 17131: 0.00013291830949361966
Position 20950: 0.00013267808364084374
Position 2013: 0.00012456897139500575
Position 1367: 0.0001235313367684661
Position 21044: 0.0001129469677307048
Position 29300: 0.00010751906163140615
Position 1050: 0.00010645396810771672
Position 988: 9.987819596881279e-05
Position 22666: 9.831180050684064e-05
Position 4980: 8.170958875574317e-05
Position 29535: 8.120485701464507e-05
Position 1462: 7.930828006520098e-05
Position 4379: 7.669144244941077e-05
Position 16366: 7.244691158819827e-05
Position 20916: 6.747269260411358e-05
Position 2767: 6.50498434018456e-05
Position 1705: 6.31467605591917e-05
Position 23390: 6.051529157078089e-05
Position 15834: 5.547308496368879e-05
Position 2142: 5.409290813491297e-05
Position 2357: 5.36654475925735e-05
Position 21794: 5.36292527693421e-05
Position 9213: 5.055978957664254e-05
Position 206: 5.0268699663691425e-05
Position 21426: 4.56432071015589e-05
Position 17810: 4.550882488997346e-05
Position 26920: 4.332295220750638e-05
Position 269: 4.1254026861464796e-05
Position 21494: 3.6569492516397134e-05
Position 9239: 3.548972845288633e-05
Position 23095: 3.236564253577946e-05
Position 20811: 3.2153854785955595e-05
Position 21891: 2.72092600146746e-05
Position 16084: 2.567855440524786e-05
Position 23174: 2.5673632104930525e-05
Position 21916: 2.5235894822074353e-05
Position 10303: 2.50871270268001e-05
Position 9816: 2.1178338350490115e-05
Position 22711: 2.1096947813129986e-05
Position 16495: 1.860314925080552e-05
Position 25987: 1.793070009865792e-05
Position 13413: 1.6556830414848605e-05
Position 598: 1.6022545676283734e-05
Position 21322: 1.5324652460665758e-05
Position 16588: 1.40251974972508e-05
Position 25500: 1.349780232344851e-05
Position 22813: 1.2785950801199443e-05
Position 23210: 1.2668031753245462e-05
Position 1513: 1.2236864185748933e-05
Position 22994: 1.1104679195265375e-05
Position 21238: 1.0848201749095127e-05
Position 4412: 1.0632378091275606e-05
Position 22078: 1.0576763143431466e-05
Position 16476: 9.687486163513886e-06
Position 2651: 8.63477111733897e-06
Position 9287: 8.411966270797779e-06
Position 21415: 8.38617782775678e-06
Position 10569: 7.679891355684423e-06
Position 10669: 6.824470752162007e-06
Position 17768: 6.707471693009918e-06
Position 17900: 6.634465096694786e-06
Position 1394: 6.516108099621405e-06
Position 23324: 6.017488629937781e-06
Position 26823: 5.826677694320492e-06
Position 22747: 5.714615001386027e-06
Position 1506: 5.584503913311719e-06
Position 25277: 4.667339405615158e-06
Position 461: 4.621526108338122e-06
Position 21055: 3.942780986777355e-06
Position 21287: 3.8108707076079045e-06
Position 20938: 3.5782568943274365e-06
Position 26796: 3.566571147591101e-06
Position 21186: 2.997018845800263e-06
Position 21180: 2.586539867804898e-06
Position 21066: 2.4514459478240503e-06
Position 2776: 1.531087004306805e-06
Position 21304: 1.0707727499310848e-06
Position 23152: 1.0351432066212293e-06
Position 24033: 8.372826601385488e-07
Position 23621: 5.456687406442117e-07
Position 23588: 5.23895694954562e-07
Position 21297: 4.778955157616415e-07
Position 21063: 4.5463692323119606e-07
Position 22201: 4.540066582229308e-07
Position 21089: 3.5951049902113356e-07
Position 21442: 3.5578685461895573e-07
Position 1499: 2.978226180239204e-07
Position 879: 2.6895243642210524e-07
Position 9785: 2.6517274712091273e-07
Position 201: 2.555563946268407e-07
Position 24003: 2.229918229815038e-07
Position 22643: 2.145873557340575e-07
Position 22362: 2.12037197954753e-07
Position 4336: 1.8433398500603965e-07
Position 17382: 1.6112624893899201e-07
Position 23676: 1.5997439243466096e-07
Position 23451: 1.3511078398536519e-07
Position 22937: 1.3454960957781505e-07
Position 21201: 1.2703182687444614e-07
Position 21498: 1.2003820202366713e-07
Position 23734: 1.153394679264133e-07
Position 235: 9.640213482088029e-08
Position 780: 6.12465421787295e-08
Position 21376: 3.3857426062922696e-08
Position 22414: 2.3950932251935834e-08
Position 21293: 1.8335841948684146e-08
Position 22600: 1.1962008065552655e-08
Position 876: 1.26846939453745e-09
Position 1471: 1.2641133431183672e-09
Position 167: 7.529974840261555e-10
Position 967: 7.157880773806983e-10
Position 21275: 6.895941099420207e-10
Position 964: 5.425983574088568e-10
Position 86: 5.346640337124821e-10
Position 130: 3.8972740471676827e-10
Position 959: 2.449301101187492e-10
Position 920: 2.182947542047265e-10
Position 362: 9.546922492897306e-11
Position 1222: 7.08088960472402e-11
