Gene = Eip63F-1
Position 21996: 9.196057210370043e-05
Position 924: 6.257532670788419e-05
Position 1115: 6.189065823640576e-05
Position 2699: 5.713489794391317e-05
Position 1064: 3.915879386600397e-05
Position 22493: 2.8717582719744727e-05
Position 23117: 2.8041887239141163e-05
Position 346: 2.4130751419615933e-05
Position 5539: 2.2180641825073447e-05
Position 1155: 2.0060539451902383e-05
Position 24368: 1.790358271220656e-05
Position 24396: 1.705271436748258e-05
Position 24116: 1.4559614851293549e-05
Position 627: 1.4227203242177843e-05
Position 22149: 1.0397878011680543e-05
Position 416: 7.704845936308484e-06
Position 22094: 7.64042231635472e-06
Position 16402: 6.135788207316637e-06
Position 396: 6.118890982054372e-06
Position 219: 5.586809707121739e-06
Position 4809: 4.628112364348592e-06
Position 115: 4.27019163876724e-06
Position 22522: 3.5620592174556236e-06
Position 661: 2.8537809698025358e-06
Position 232: 2.753196095485527e-06
Position 374: 2.0705584232522568e-06
Position 10: 1.3665408976772585e-06
Position 757: 1.1565532925499023e-06
Position 22074: 1.1529177060281563e-06
Position 290: 1.0863253579997696e-06
Position 410: 8.994672513103625e-07
Position 173: 6.375623697019399e-07
Position 76: 5.201847758124237e-07
Position 284: 4.565303404631783e-07
Position 15: 3.8556132743831643e-07
Position 738: 3.3021087163096175e-07
Position 387: 2.456015041516268e-07
Position 279: 2.408759323561122e-07
Position 17: 2.012123483846296e-07
Position 736: 1.5755518988437708e-07
Position 780: 9.357826487178216e-08
Position 185: 8.977350795188134e-08
Position 74: 7.052307084121012e-08
Position 949: 4.4496221146482024e-08
Position 267: 2.2279199517857135e-08
Position 1093: 3.8675843564528305e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 21614: 0.9987135795248081
Position 15589: 0.9984128799161572
Position 21842: 0.9679398612259017
Position 23702: 0.9574032184267545
Position 4620: 0.9239761457552483
Position 16893: 0.702960223005469
Position 4764: 0.5453388150343748
Position 2434: 0.342057551496525
Position 16329: 0.30216396317920075
Position 1947: 0.20313286411615877
Position 3541: 0.1991913279103864
Position 5908: 0.11767140680897016
Position 686: 0.08948931461257574
Position 6158: 0.08034403492027625
Position 2741: 0.07508127557563926
Position 22251: 0.07262210743341012
Position 1227: 0.07038070520523981
Position 3113: 0.0673244897134291
Position 2227: 0.059322770089067986
Position 3750: 0.05566581941305204
Position 1172: 0.047373391568517345
Position 6117: 0.04610448261449222
Position 1056: 0.04491023657559108
Position 2534: 0.044292434139796125
Position 787: 0.043079857238056386
Position 17036: 0.042791778936088536
Position 16526: 0.041153709424860595
Position 24498: 0.03837878883308082
Position 1660: 0.03694122697470389
Position 3581: 0.03641140699599343
Position 19143: 0.03375399161887975
Position 1648: 0.03224395247902262
Position 16057: 0.0320003906661009
Position 16297: 0.03178339182990682
Position 1124: 0.03177060573524282
Position 16015: 0.030563320882665473
Position 812: 0.03022193000644561
Position 18846: 0.029689137619916203
Position 16231: 0.027092216724574694
Position 1481: 0.022638033428112363
Position 2191: 0.020066446073911896
Position 4166: 0.018594349433049773
Position 1080: 0.018298468408165614
Position 1178: 0.017832148137564934
Position 25392: 0.01700275395375341
Position 16775: 0.01622025974091684
Position 17455: 0.015237726734019522
Position 24650: 0.014604723341088623
Position 4952: 0.01281293335464194
Position 16841: 0.01150220522995556
Position 2320: 0.011457885632878707
Position 2105: 0.01126916722624857
Position 2764: 0.011164948032582894
Position 21844: 0.010609381153690225
Position 4474: 0.010594853701695514
Position 3979: 0.01045058477784484
Position 17004: 0.010200818707497618
Position 624: 0.009790297800570502
Position 1259: 0.009775681072768747
Position 2972: 0.00945791202424888
Position 416: 0.009279360129310382
Position 24841: 0.009270615493598892
Position 2874: 0.008774815104354731
Position 394: 0.008637801758611497
Position 16580: 0.008491917516019493
Position 22658: 0.007178568043603826
Position 2110: 0.006805942972225634
Position 17650: 0.006747235147051264
Position 1291: 0.006666128847278927
Position 17490: 0.006659893375901453
Position 2124: 0.0066569646786199645
Position 4047: 0.006573666194840698
Position 213: 0.006329437388909283
Position 25491: 0.006079134186478485
Position 6179: 0.00607582001816063
Position 23312: 0.00598630359456789
Position 23098: 0.005871156503927637
Position 3892: 0.005864065812533759
Position 24637: 0.005710139658614584
Position 24371: 0.005643645285957256
Position 10708: 0.0052332380220383445
Position 1420: 0.0051816227268240665
Position 4247: 0.00485769194208144
Position 4509: 0.004677707325205104
Position 17021: 0.004644882285392097
Position 23729: 0.004580755579821663
Position 1282: 0.004522692904910667
Position 6125: 0.004497696959794741
Position 2240: 0.004152185534858265
Position 6335: 0.0040747862586402095
Position 5253: 0.0039582177300074945
Position 9332: 0.003747688250854956
Position 24673: 0.003692628633225874
Position 2452: 0.0035556911428391903
Position 23020: 0.003264966710769577
Position 4561: 0.0030988857117711746
Position 2780: 0.003077948435406026
Position 22207: 0.0028867347699856037
Position 6393: 0.002879008103376681
Position 586: 0.0027119386380505387
Position 4580: 0.0027110514942627712
Position 4207: 0.0026827088544227424
Position 1153: 0.002634040178185392
Position 3859: 0.002577910639731994
Position 1724: 0.0024792113983370095
Position 22149: 0.0024279781640289353
Position 1359: 0.0023765264271747694
Position 5617: 0.002169484121679472
Position 16870: 0.001956751879887731
Position 22544: 0.0019473768967793765
Position 2063: 0.0018803199945710161
Position 3923: 0.0016692275008842047
Position 815: 0.001656043249325
Position 18833: 0.0014630028690935497
Position 6082: 0.0014603519348068703
Position 23877: 0.0014160557813853772
Position 6367: 0.0013347319856285736
Position 1511: 0.0013318007260506228
Position 279: 0.001324311823071575
Position 1103: 0.0013086082174526962
Position 1825: 0.0012381951511459429
Position 1490: 0.0012170932689253085
Position 2667: 0.0010927289228232168
Position 17513: 0.0010835968676432366
Position 24443: 0.0010349792308901942
Position 22493: 0.00101513836935059
Position 2944: 0.0009930817892543752
Position 2958: 0.0009598890259849126
Position 24866: 0.0009295777755703843
Position 1697: 0.0009265277391890208
Position 24986: 0.0009105882005098659
Position 3152: 0.0009090998066901826
Position 23981: 0.0008977374717255409
Position 21408: 0.0008263303493550894
Position 217: 0.0007544349694228948
Position 24322: 0.0007398412003141547
Position 5435: 0.0007395969372093276
Position 2401: 0.0006965269088921928
Position 25229: 0.0006633712817396945
Position 3217: 0.0006539074640091795
Position 4178: 0.0006375921732259448
Position 3026: 0.0006340745485327371
Position 3173: 0.0005816021188849649
Position 1560: 0.0005691317257302769
Position 15601: 0.000558964171937381
Position 2259: 0.00047510655686635624
Position 17470: 0.0004540980573143329
Position 421: 0.0004463565653101227
Position 17210: 0.0004397164015505992
Position 1502: 0.0003644718035533035
Position 946: 0.00034201945773362584
Position 2695: 0.0003326338722178188
Position 1326: 0.0003313119416275256
Position 2364: 0.00031078485571175605
Position 1700: 0.00027796823076080767
Position 374: 0.0002778727137457346
Position 5759: 0.00026728998633863884
Position 21891: 0.00025438364829882387
Position 2075: 0.00024299375357894398
Position 4860: 0.00022769347950516567
Position 3178: 0.0002187755543061184
Position 16911: 0.00021656037584339216
Position 23726: 0.00020072876529782937
Position 1804: 0.00017497078197739187
Position 454: 0.00014578165059793422
Position 17259: 0.00014464147192529063
Position 1792: 0.00014240388392833947
Position 23925: 0.000125294779895003
Position 3137: 0.00010778118478574458
Position 1576: 0.00010461569074258004
Position 22200: 0.0001044233325655755
Position 1831: 0.00010138710069770718
Position 22269: 7.841155374566147e-05
Position 22685: 7.415369765773874e-05
Position 23044: 7.106297280428264e-05
Position 22373: 6.418194895066983e-05
Position 22758: 5.786287211446552e-05
Position 648: 4.9820277411040564e-05
Position 22716: 4.882984941563591e-05
Position 2724: 4.4129664277868684e-05
Position 1093: 3.8820499259668544e-05
Position 22962: 3.754750086156178e-05
Position 1015: 3.67904043400234e-05
Position 3522: 3.533107775453229e-05
Position 459: 3.2898320859568836e-05
Position 694: 3.1116120061439026e-05
Position 765: 2.9302226297985876e-05
Position 588: 2.8439271474381925e-05
Position 22467: 2.7646190397380895e-05
Position 22186: 2.6192610047694627e-05
Position 322: 2.2531548762118823e-05
Position 1310: 2.1934901941169863e-05
Position 6176: 1.6453945166038304e-05
Position 935: 1.3643661718627024e-05
Position 890: 1.2809611992183175e-05
Position 830: 1.022674533895685e-05
Position 921: 5.8624990360609945e-06
Position 152: 1.4742809987253991e-06
Position 64: 9.791187817714585e-07
Position 688: 6.907637472092882e-07
Position 333: 4.3501637174019854e-07
Position 396: 3.8165595556801504e-07
Position 143: 3.652342230011088e-07
Position 22319: 3.56915872128403e-07
Position 136: 2.2716717248633765e-07
Position 219: 5.800870333287738e-09
Position 160: 5.691997752648842e-09
Position 776: 5.42875725465627e-09
Position 92: 3.3650134266888435e-09
Position 115: 7.779662487275085e-10
Position 107: 1.2237477268733115e-11
Position 105: 5.352881160034667e-13
