Gene = Top2
Position 3999: 0.00031820003271024574
Position 2560: 0.00026857352418835974
Position 4135: 0.00026673167127855816
Position 1053: 0.0002543124072754776
Position 2873: 0.0002461304284861007
Position 2610: 0.00023641652339995262
Position 2461: 0.0002314078096246739
Position 2665: 0.0002158090698848576
Position 1713: 0.00020846689988440737
Position 3111: 0.00020802167535732428
Position 5748: 0.0001983862215517651
Position 2518: 0.0001977625142257757
Position 51: 0.00019055968177433773
Position 5547: 0.0001815638513480587
Position 620: 0.0001742194997759943
Position 1992: 0.00015495627446648896
Position 2192: 0.0001537175648995301
Position 2830: 0.00012201236149654248
Position 1926: 0.00011882410794403174
Position 267: 0.00011572789081037625
Position 2078: 0.00010344623175514582
Position 450: 0.00010306225486134677
Position 2222: 0.000100816394384935
Position 2135: 0.00010079421640911808
Position 758: 9.547741863006613e-05
Position 670: 8.602225047682657e-05
Position 1495: 8.417735087586141e-05
Position 2354: 8.057375248642887e-05
Position 1757: 7.51291948520579e-05
Position 251: 6.26752841366813e-05
Position 1415: 6.237581418085605e-05
Position 603: 5.951325296387066e-05
Position 5637: 5.773898032865171e-05
Position 696: 5.5129928245889963e-05
Position 1309: 5.441335260526171e-05
Position 36: 5.1329800638658e-05
Position 5902: 4.9130255325332185e-05
Position 26: 4.724153825417826e-05
Position 5914: 4.621994085799395e-05
Position 1069: 3.840603275415038e-05
Position 5075: 3.6581013575033154e-05
Position 1044: 3.651853954661e-05
Position 850: 3.3866435356066665e-05
Position 5555: 3.156922217005397e-05
Position 2091: 2.976036802551741e-05
Position 187: 2.8957952061330866e-05
Position 2248: 2.8303429419677402e-05
Position 22: 2.6953548268866977e-05
Position 284: 2.5789573895291583e-05
Position 1012: 2.5218234886906506e-05
Position 3288: 2.4519415513870212e-05
Position 677: 2.3210475123736845e-05
Position 2189: 2.3158063573365855e-05
Position 705: 2.1942214019112312e-05
Position 712: 1.952184296928524e-05
Position 2069: 1.677075678507981e-05
Position 70: 1.459795564406639e-05
Position 801: 1.4325761346262999e-05
Position 1910: 1.2178428997924848e-05
Position 580: 1.1951470014863177e-05
Position 519: 1.1442579994523061e-05
Position 2999: 1.1305245196158788e-05
Position 3926: 9.805725433509421e-06
Position 1033: 8.153430606723077e-06
Position 1879: 8.024469746411294e-06
Position 135: 7.957443773093062e-06
Position 3088: 7.840210748930536e-06
Position 1304: 7.565958199383374e-06
Position 80: 7.364126570042134e-06
Position 152: 7.044718143841242e-06
Position 1243: 6.834470074718568e-06
Position 1808: 5.521873104314995e-06
Position 1893: 5.187208987645991e-06
Position 476: 4.915640009086174e-06
Position 2172: 4.551149959743253e-06
Position 344: 4.049380519061743e-06
Position 2262: 3.5706824873970396e-06
Position 633: 3.4090362196802146e-06
Position 2482: 2.800357248717692e-06
Position 2264: 2.7350364206656676e-06
Position 86: 2.726426363144765e-06
Position 46: 2.678120015442515e-06
Position 1682: 2.6267590213370512e-06
Position 279: 2.613040624804262e-06
Position 1526: 2.342630671674228e-06
Position 29: 2.2195879216916647e-06
Position 419: 2.215672545469846e-06
Position 3441: 2.2124304305284645e-06
Position 55: 2.144756728700735e-06
Position 349: 2.0298751162001e-06
Position 39: 2.0194949192100847e-06
Position 432: 1.302312903861742e-06
Position 2140: 1.1788411568280766e-06
Position 171: 1.1720482960942153e-06
Position 2360: 1.0368330102395969e-06
Position 19: 9.084165618140864e-07
Position 1575: 8.213000045985421e-07
Position 119: 7.826374445666958e-07
Position 1591: 6.843538710417662e-07
Position 125: 5.730324126144467e-07
Position 110: 5.719135020290664e-07
Position 1379: 3.517819957639919e-07
Position 5604: 3.28126738785955e-07
Position 4449: 1.8263879814163662e-07
Position 2310: 1.5329895440078663e-07
Position 302: 1.2980596690479816e-07
Position 2492: 1.2578022135801797e-07
Position 5459: 1.226677170008265e-07
Position 190: 1.1838324917578185e-07
Position 150: 1.1640793058246966e-07
Position 4958: 9.385143346442439e-08
Position 2445: 6.54835026377912e-08
Position 796: 6.49618817996109e-08
Position 3422: 4.299634174991495e-08
Position 2180: 4.208471906863119e-08
Position 1493: 1.0223529865290784e-08
Position 1499: 9.263893460737004e-09
Position 3197: 8.318655173842432e-09
Position 2443: 8.275196377983487e-09
Position 464: 4.397895169866475e-09
Position 1255: 3.2274168377441184e-09
Position 138: 2.5448229961245604e-09
Position 2144: 4.920517141946266e-10
Position 2690: 4.837032615950267e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5428: 0.9983223413934512
Position 2309: 0.9773343739496005
Position 1819: 0.9737081489156786
Position 1174: 0.80018394326577
Position 4031: 0.5560708777795969
Position 3754: 0.40969796492787486
Position 756: 0.37812443308862737
Position 1427: 0.25695549656592476
Position 4762: 0.08872537271767006
Position 1180: 0.08113192423250451
Position 696: 0.052059908043986955
Position 1674: 0.050645889212908385
Position 3417: 0.04514191377715846
Position 4214: 0.04352415010458792
Position 5771: 0.040667762163039876
Position 4179: 0.038106124860078375
Position 5944: 0.03432388470920083
Position 2398: 0.02721715750905046
Position 5753: 0.025262918145483107
Position 1240: 0.01596146576086735
Position 516: 0.015571248262434568
Position 1006: 0.015042340278349697
Position 4334: 0.014210838048878733
Position 2803: 0.013370638690617508
Position 1789: 0.010080549756574023
Position 2888: 0.009733867524294433
Position 3472: 0.00940619607848675
Position 2156: 0.008041709694728005
Position 5975: 0.00803434692791684
Position 4270: 0.007080110445603238
Position 2830: 0.0066320806714501275
Position 435: 0.006113485274259337
Position 2032: 0.005391559307648027
Position 3235: 0.005335111922667979
Position 1465: 0.005269289743882904
Position 476: 0.004833873915757696
Position 1863: 0.004725327023103883
Position 1825: 0.00471527471334964
Position 4447: 0.004301352906186285
Position 4733: 0.004114792113012583
Position 1615: 0.003913487283402395
Position 1396: 0.0034353989928262215
Position 4140: 0.0031726825336601244
Position 4537: 0.003133788492214424
Position 5990: 0.0027982185526254717
Position 1808: 0.0027553902864879006
Position 2065: 0.0026021735560450817
Position 3356: 0.002590415483774663
Position 491: 0.002589959188395724
Position 2335: 0.002541066015442055
Position 2428: 0.0023710521815454837
Position 1072: 0.002243206082735736
Position 3184: 0.001973025976670636
Position 1612: 0.0019050428642224972
Position 287: 0.0017567648839661876
Position 563: 0.0017020869361513906
Position 1618: 0.0016536377528476953
Position 138: 0.0016055749840585077
Position 1069: 0.0015754186046214624
Position 4288: 0.0013830103739597612
Position 2117: 0.0012840892525099678
Position 1186: 0.00126960335375418
Position 333: 0.0012350807792870428
Position 3004: 0.0012186012871793813
Position 3562: 0.0012184347980420192
Position 2873: 0.0011976536665503602
Position 858: 0.0011973155292667411
Position 1033: 0.0011669637507928548
Position 2827: 0.0011015868907855765
Position 3136: 0.0010720111803281785
Position 1438: 0.0009959415006885641
Position 1543: 0.0008586777271898347
Position 5474: 0.0008379209693194155
Position 1483: 0.0006759863706666584
Position 3100: 0.0006201658549696394
Position 5797: 0.0005765085353294096
Position 861: 0.0005392836012272171
Position 419: 0.0005100741662220068
Position 3155: 0.000509950810860029
Position 5785: 0.00047326605434969707
Position 2954: 0.00046509206172236155
Position 1191: 0.00044683300507402437
Position 3232: 0.0004068276133089291
Position 1200: 0.0003989475982358471
Position 5995: 0.00039273640760026764
Position 4038: 0.0003812489964149789
Position 3109: 0.0003310834878107007
Position 3133: 0.00030944673629234166
Position 1222: 0.00029496729071059057
Position 4135: 0.00021029336183889157
Position 1632: 0.00020867540909364426
Position 1546: 0.00020307344692346927
Position 2008: 0.0001966442003469972
Position 1540: 0.00019646914449270502
Position 6057: 0.00019439181557580164
Position 3311: 0.0001690529804471127
Position 503: 0.00016760058080463467
Position 1252: 0.00016384224061943985
Position 826: 0.00015711781805009912
Position 2167: 0.00015336066218081366
Position 2899: 0.00015188181489440278
Position 2069: 0.00014949689988759816
Position 5782: 0.00014348684183954346
Position 1904: 0.00014286720642155894
Position 3586: 0.0001418757307992071
Position 1197: 0.00014137805531531532
Position 2375: 0.0001390360893654247
Position 1047: 0.0001223638405043143
Position 1879: 0.00010950625095228742
Position 1369: 9.66863564688393e-05
Position 3331: 9.193366909083546e-05
Position 1549: 8.607464963382311e-05
Position 740: 7.717677693155642e-05
Position 1516: 6.939648117372384e-05
Position 5803: 6.829294001797469e-05
Position 1435: 6.21847899657027e-05
Position 384: 6.205416116273784e-05
Position 2461: 6.044074133299838e-05
Position 5437: 5.2301809888043666e-05
Position 6061: 4.8477145538831316e-05
Position 640: 4.36137014010431e-05
Position 92: 3.918704710897254e-05
Position 125: 3.893074210790152e-05
Position 1363: 3.761967327954346e-05
Position 5494: 3.179654913032938e-05
Position 5609: 3.081905625813636e-05
Position 392: 2.881181971453539e-05
Position 1723: 2.8706188008545756e-05
Position 2404: 2.8411140593998272e-05
Position 2134: 2.822198652031073e-05
Position 2212: 2.629289589900734e-05
Position 98: 2.5916586731915966e-05
Position 5992: 2.5339122852075734e-05
Position 1249: 2.1505158409832003e-05
Position 1123: 1.7309946251209627e-05
Position 1044: 1.663517833124644e-05
Position 618: 1.5934418210948504e-05
Position 1255: 1.5239010482034343e-05
Position 670: 1.4757408080940628e-05
Position 5583: 1.4738296541369197e-05
Position 169: 1.4199920093258425e-05
Position 1885: 1.3569365721286505e-05
Position 2407: 1.2502944020688823e-05
Position 5602: 1.2230510164567973e-05
Position 1957: 1.2188940042539682e-05
Position 913: 1.1096168970506212e-05
Position 1762: 1.1009276730982013e-05
Position 1366: 9.99715627337319e-06
Position 2195: 9.094912485630388e-06
Position 102: 8.147150628446458e-06
Position 1079: 6.658057181851628e-06
Position 2443: 6.423873940141978e-06
Position 453: 5.5442655308563805e-06
Position 66: 5.4289112412128274e-06
Position 2209: 4.11364198322488e-06
Position 2893: 2.9970017709545897e-06
Position 86: 2.702198015233561e-06
Position 295: 2.5769824956282225e-06
Position 2545: 1.4638840342290716e-06
Position 105: 1.4043801882247682e-06
Position 867: 1.3780448494427608e-06
Position 645: 1.1159096095591483e-06
Position 442: 9.286917297182871e-07
Position 2587: 8.626350032940603e-07
Position 2917: 8.612063772751603e-07
Position 2482: 7.594917510734543e-07
Position 70: 7.36890466250057e-07
Position 578: 6.595883943426852e-07
Position 200: 6.199596472366812e-07
Position 870: 5.623396122005452e-07
Position 1210: 5.040911069310157e-07
Position 2727: 3.3758583731158073e-07
Position 1098: 2.672183236329064e-07
Position 239: 2.059620709820921e-07
Position 2518: 1.8782961814563432e-07
Position 2326: 6.503189675083998e-08
Position 592: 4.243737248912924e-08
Position 2524: 2.328445851348663e-08
Position 270: 1.8322116824315425e-08
Position 648: 1.3709364387764054e-08
Position 75: 4.733537918276453e-09
Position 204: 4.615731804090087e-09
Position 2617: 3.4165170984673026e-09
Position 171: 1.6390779214433463e-09
Position 247: 2.3718304035370796e-10
Position 244: 2.3598942836864093e-10
Position 297: 1.0940640065790813e-11
Position 209: 1.410954484207899e-12
Position 251: 3.4262560316371216e-13
