Gene = comm
Position 1425: 0.0004439382773130879
Position 5072: 0.0004426567506277689
Position 5579: 0.00040418682709527666
Position 1420: 0.0003979204566988438
Position 1497: 0.00038807008845072045
Position 2522: 0.0003555552197322758
Position 918: 0.00034877178181981196
Position 6665: 0.0003327101438486552
Position 707: 0.0003313126604205437
Position 6699: 0.0002878036438164762
Position 1525: 0.0002848149096911578
Position 2556: 0.0002737238454455249
Position 476: 0.000262879303221299
Position 1342: 0.00025483100386946065
Position 3165: 0.0002472082312467409
Position 3494: 0.000219310588130905
Position 3115: 0.0002001018948150449
Position 314: 0.0001648018100842023
Position 5279: 0.00013961708513565263
Position 4105: 0.00012543168477940209
Position 432: 0.00011545927184476388
Position 3071: 0.00011490970503074945
Position 5234: 0.00011094960896262219
Position 377: 0.00010700020958232542
Position 1833: 9.528829658910034e-05
Position 1295: 9.291748645661692e-05
Position 277: 7.57459079411215e-05
Position 4927: 7.529372870376828e-05
Position 1806: 7.499175215475733e-05
Position 4176: 7.065055572541577e-05
Position 4624: 6.1763430758698e-05
Position 5163: 5.961506220077905e-05
Position 311: 5.314816580119134e-05
Position 348: 5.273156485054365e-05
Position 111: 5.071842794050285e-05
Position 1737: 5.039875867192646e-05
Position 2210: 4.7989297395123085e-05
Position 594: 4.1619185701060075e-05
Position 2743: 3.999810780139157e-05
Position 4069: 3.6698117164241525e-05
Position 2629: 3.056309627854586e-05
Position 4049: 2.8707343871249883e-05
Position 557: 2.8620243308805124e-05
Position 3407: 2.8002447929864665e-05
Position 2142: 2.650022932540393e-05
Position 3503: 2.2734282025020575e-05
Position 2151: 2.2625420597045613e-05
Position 1127: 2.0993130867068718e-05
Position 3631: 2.069649559911187e-05
Position 3026: 2.0606554960347745e-05
Position 3741: 1.6817988334487274e-05
Position 1023: 1.64696499441066e-05
Position 3676: 1.545391152202382e-05
Position 3359: 1.252403706657372e-05
Position 3237: 1.0873540832550806e-05
Position 503: 1.0481476341377814e-05
Position 448: 9.30271791960494e-06
Position 497: 9.068227756043738e-06
Position 2359: 8.930089744673623e-06
Position 1859: 6.182033485475096e-06
Position 1934: 4.688456036177524e-06
Position 2813: 4.521917502716303e-06
Position 1350: 2.673363491237213e-06
Position 1793: 2.6675743953210903e-06
Position 2527: 2.396185648551971e-06
Position 906: 2.2167722590668635e-06
Position 1502: 2.0429102771639067e-06
Position 1164: 2.039642440751393e-06
Position 1880: 1.8895612783702851e-06
Position 904: 1.4746221209735162e-06
Position 258: 1.4513364729833459e-06
Position 1065: 9.843691585827593e-07
Position 1432: 9.445221955117451e-07
Position 351: 9.37077241072723e-07
Position 987: 5.574598877448131e-07
Position 1027: 5.147739778350471e-07
Position 653: 3.5401470451747524e-07
Position 1304: 3.435727723944068e-07
Position 1170: 2.5242605708064647e-07
Position 734: 1.4490694537670737e-07
Position 711: 1.3367038625509972e-07
Position 156: 1.1217480353947494e-07
Position 291: 1.0509670590029011e-07
Position 59: 1.0495113073734055e-07
Position 1356: 1.0386378764738329e-07
Position 357: 1.0149592704970146e-07
Position 145: 7.205537717841309e-08
Position 513: 6.589350682465474e-08
Position 522: 6.554012345399474e-08
Position 646: 6.40583979509481e-08
Position 434: 4.7943336323146076e-08
Position 173: 4.3491911315660934e-08
Position 564: 1.0751397727084338e-08
Position 320: 8.250115219671776e-09
Position 183: 5.547110361326728e-09
Position 153: 5.219892040092514e-09
Position 53: 4.835266560592276e-09
Position 339: 2.281252348144835e-09
Position 192: 5.185470670603878e-10
Position 113: 4.124590225018962e-10
Position 510: 1.8692417225506012e-10
Position 369: 6.568348317156452e-11
Position 180: 3.2475175223399752e-15
Position 279: 3.11774724923552e-17
