Gene = Grip71
Position 435: 1.4787140369575278e-05
Position 1715: 1.2891958161628345e-05
Position 1951: 1.1912719233996945e-05
Position 2067: 1.1760674332637997e-05
Position 1647: 1.0651350272750507e-05
Position 450: 1.041161133904771e-05
Position 1805: 9.563315313609051e-06
Position 606: 8.805875420017946e-06
Position 609: 6.828188674774254e-06
Position 724: 5.820706556548696e-06
Position 1796: 5.701862157219557e-06
Position 628: 4.880410498932802e-06
Position 1035: 4.879600524775724e-06
Position 1886: 4.26960314493303e-06
Position 546: 3.5388297226081768e-06
Position 1051: 3.0361894864435797e-06
Position 1058: 2.70774601913252e-06
Position 509: 1.9406342622091965e-06
Position 597: 1.9307281468291223e-06
Position 348: 1.9104914969468476e-06
Position 877: 1.6311846182612538e-06
Position 160: 4.548802718108457e-07
Position 265: 2.364885837460341e-07
Position 1159: 1.7172804044737408e-07
Position 581: 1.6093756962219722e-07
Position 271: 4.0933454963268485e-08
Position 358: 3.713667299819584e-08
Position 226: 2.9129088987549328e-08
Position 268: 1.8392148744266262e-08
Position 437: 7.38844390684386e-09
Position 280: 6.786067440232801e-09
Position 181: 1.5185255523596675e-09
Position 646: 7.94717569261028e-11
Position 286: 2.703228244523143e-11
Position 282: 1.339729611500559e-12
Position 292: 2.9222700705181836e-13
Position 420: 5.85932225957117e-14
Position 288: 1.5974477052626707e-16
Position 290: 4.22433304209111e-17
