Gene = mop
Position 4884: 3.389984712468446e-05
Position 4763: 3.2570522156394194e-05
Position 5190: 3.0647898484048636e-05
Position 120: 3.0345280136579673e-05
Position 6732: 2.9030262562531726e-05
Position 4745: 2.861723775560987e-05
Position 6592: 2.8355069977687994e-05
Position 4989: 2.7782788561018396e-05
Position 4888: 2.4268495119446566e-05
Position 2158: 2.1470734279383457e-05
Position 5110: 2.0929327575177384e-05
Position 4833: 1.8761899428992055e-05
Position 5831: 1.7963765574027062e-05
Position 1517: 1.692548971311389e-05
Position 5085: 1.6822553379546867e-05
Position 1241: 1.6078291270097814e-05
Position 768: 1.5665215933700286e-05
Position 1332: 1.4960285999232166e-05
Position 1587: 1.4415514716946889e-05
Position 6740: 1.3834105996272777e-05
Position 5728: 1.2647048252610049e-05
Position 4488: 1.2584180613512832e-05
Position 4656: 1.2167735215600074e-05
Position 6246: 1.0035115900178345e-05
Position 2517: 9.911752394224396e-06
Position 1210: 9.121613506758794e-06
Position 1110: 8.387625114676136e-06
Position 2103: 7.599308141844318e-06
Position 1767: 7.485462671445807e-06
Position 6328: 7.291887328364178e-06
Position 5993: 7.127991962215778e-06
Position 2553: 7.075257843837075e-06
Position 718: 7.005544402892776e-06
Position 6512: 6.41046033977458e-06
Position 3048: 6.213819630296184e-06
Position 1851: 5.5507188472133425e-06
Position 217: 5.1694402414617005e-06
Position 1231: 4.7460486019725e-06
Position 5822: 4.512403509779935e-06
Position 5781: 4.249721131217043e-06
Position 1335: 4.118518110640237e-06
Position 1657: 3.886899523738807e-06
Position 6122: 3.855974985258105e-06
Position 1723: 3.2450719962903215e-06
Position 1263: 3.0996683055251357e-06
Position 267: 2.702485193817626e-06
Position 277: 2.598629233155323e-06
Position 654: 2.5508998671738303e-06
Position 2374: 2.33525994304268e-06
Position 1744: 2.2123105246061288e-06
Position 2014: 2.1636526601282445e-06
Position 2656: 2.097308505943116e-06
Position 6045: 2.0444567126101557e-06
Position 1624: 2.0052505924214603e-06
Position 2131: 1.85364663122845e-06
Position 2095: 1.8499604825888519e-06
Position 5997: 1.8066452397254237e-06
Position 478: 1.4114403252404523e-06
Position 1050: 1.3265295486819606e-06
Position 6118: 1.2676985810142346e-06
Position 2556: 1.266231661867886e-06
Position 1977: 1.2072199953531878e-06
Position 1344: 1.1305103128981606e-06
Position 684: 1.112477981054944e-06
Position 1458: 9.898402227050861e-07
Position 2494: 9.041108856692439e-07
Position 1791: 8.494479675015217e-07
Position 6412: 8.158308271431565e-07
Position 1750: 7.54178778549959e-07
Position 951: 6.233045079855135e-07
Position 6585: 6.075857618779641e-07
Position 2111: 5.594444398692458e-07
Position 6587: 5.538506008277897e-07
Position 2709: 5.380181111173609e-07
Position 846: 4.7067403960652573e-07
Position 5887: 4.566484211921904e-07
Position 6087: 4.2947815727150534e-07
Position 1494: 3.362595453850549e-07
Position 5905: 2.7825306884334243e-07
Position 1402: 1.7482397078884938e-07
Position 5972: 1.557575734471254e-07
Position 1661: 1.1684057792439466e-07
Position 1684: 9.779844868532745e-08
Position 6104: 7.42059156189986e-08
Position 259: 6.453253586340795e-08
Position 6243: 6.300801513199335e-08
Position 6101: 6.016187384026114e-08
Position 5596: 5.9360341853488427e-08
Position 279: 5.4748228944826185e-08
Position 485: 4.1489808929762623e-08
Position 224: 2.0270901589274205e-08
Position 183: 1.3329988463890799e-08
Position 228: 1.2592534513479402e-08
Position 6333: 8.753224981925678e-09
Position 1785: 8.739716343198395e-09
Position 190: 6.592781310618345e-09
Position 437: 4.8607339251826394e-09
Position 6398: 2.9741068558148886e-09
Position 6409: 2.3471936754135874e-09
Position 6403: 2.184329910296295e-09
Position 240: 7.73180409311048e-10
Position 669: 3.648609554896298e-10
Position 1668: 2.7730242860939434e-10
Position 6415: 2.2007346073602953e-10
Position 1671: 1.1368140856639795e-10
Position 282: 9.410211415625838e-11
Position 1407: 7.971131933093467e-11
Position 261: 7.281417475902447e-11
Position 1479: 1.9346309370393544e-11
Position 1471: 1.6801733080786506e-11
Position 263: 1.377907539436984e-11
Position 246: 2.104990311323798e-12
Position 1371: 1.7791586558594103e-12
Position 232: 1.4543838675303885e-13
Position 230: 1.1134591258995118e-13
Position 5863: 2.2775155332366988e-14
Position 6297: 1.0374828272411842e-14
