Gene = vir-1
Position 14996: 0.0006290692294038469
Position 1164: 0.0005952253707630173
Position 394: 0.0005850190448262226
Position 7533: 0.0005548662994098361
Position 983: 0.0004838228744192893
Position 14238: 0.00045919156935490655
Position 7579: 0.0004577530746515537
Position 697: 0.00044616247920187404
Position 16972: 0.00040727674497652343
Position 16725: 0.0003970241532741966
Position 13988: 0.00038537811714007305
Position 774: 0.00032945094736366046
Position 177: 0.00032788602347871165
Position 14610: 0.00031559732473506244
Position 1381: 0.0002814184260140479
Position 16964: 0.0002735486004938605
Position 17070: 0.000269489723460186
Position 2201: 0.0002575237624342187
Position 591: 0.000245501766508921
Position 939: 0.0002407680283296587
Position 16388: 0.00023346188092734764
Position 1021: 0.000232479075917273
Position 15833: 0.00023172271048415316
Position 1040: 0.00022652885576645483
Position 148: 0.00022581221736356572
Position 14805: 0.0002217718662271683
Position 1403: 0.00021773009471554917
Position 472: 0.00018605904510645083
Position 7334: 0.00017923246198996848
Position 1401: 0.0001544001258825261
Position 216: 0.00014629013162310208
Position 242: 0.00014272549193885737
Position 1218: 0.00014136270801245194
Position 15991: 0.00014131615128847868
Position 16054: 0.00012820736653666048
Position 17041: 0.00012664521278276763
Position 7248: 0.00012340867879127748
Position 159: 0.00011997487001095893
Position 17: 0.00011851977871243737
Position 458: 0.00011335737002532369
Position 1323: 0.00011299737172466059
Position 1243: 0.00010844299798794477
Position 13959: 0.00010328030042321609
Position 15925: 0.00010133737352356105
Position 15004: 9.936718694118418e-05
Position 183: 9.54338406222791e-05
Position 52: 9.132904995907126e-05
Position 2089: 8.611845901831662e-05
Position 6693: 7.998453066237397e-05
Position 1258: 7.770223438783036e-05
Position 17286: 7.226045089392241e-05
Position 16842: 7.138425842303497e-05
Position 14015: 6.890353786523065e-05
Position 293: 6.782691535815695e-05
Position 6269: 6.573020450684379e-05
Position 312: 6.482188702444029e-05
Position 1296: 6.477953319148784e-05
Position 4517: 6.188172999971336e-05
Position 16596: 5.777905105329805e-05
Position 38: 5.7730438797568266e-05
Position 1363: 5.6282654789572e-05
Position 511: 5.119185169157374e-05
Position 14619: 5.063199237893384e-05
Position 16363: 4.3479575558500926e-05
Position 5941: 3.832294021928209e-05
Position 16039: 3.5584556590889816e-05
Position 5633: 2.7299666376012507e-05
Position 15035: 2.507993793885521e-05
Position 2159: 2.5021708954748785e-05
Position 17151: 2.198447934734323e-05
Position 13993: 1.8819313903559573e-05
Position 16637: 1.7607666150257517e-05
Position 2211: 1.5777673043886145e-05
Position 16081: 1.2322387127824338e-05
Position 5548: 1.1073906520161414e-05
Position 16048: 1.1012457769964713e-05
Position 5346: 1.078304745741741e-05
Position 427: 1.0745583756689703e-05
Position 567: 8.54189381722713e-06
Position 8214: 8.132894385321566e-06
Position 251: 7.989727128650338e-06
Position 17009: 7.5756283455895414e-06
Position 5873: 5.325343367549512e-06
Position 17233: 5.18264487359744e-06
Position 16558: 4.126404607669354e-06
Position 4785: 3.7304146470800113e-06
Position 8: 3.634982182707789e-06
Position 569: 3.4655766483447868e-06
Position 16760: 3.374224939870809e-06
Position 16563: 3.1847660651792635e-06
Position 17099: 2.5551186229436975e-06
Position 1896: 2.5467731304801335e-06
Position 8231: 2.5340014048851628e-06
Position 1803: 2.4179384328109733e-06
Position 3327: 2.0421773695429063e-06
Position 3972: 2.009214932477595e-06
Position 15759: 1.9995745482800912e-06
Position 3091: 1.9223715545967114e-06
Position 15976: 1.6587763719235455e-06
Position 2086: 1.3432202487047916e-06
Position 16016: 1.2670558570173184e-06
Position 16011: 1.1850198619736653e-06
Position 151: 9.66364657136495e-07
Position 15801: 7.327872211490354e-07
Position 581: 6.757722034265044e-07
Position 15837: 5.598641448036528e-07
Position 16103: 5.470091863626744e-07
Position 16093: 5.300516853314709e-07
Position 3: 4.968255405149713e-07
Position 2302: 3.997617948906373e-07
Position 841: 1.957618001904998e-07
Position 16566: 7.840347669071227e-08
Position 16810: 7.650872141918925e-08
Position 16460: 7.56354813044813e-08
Position 16500: 7.478589456350139e-08
Position 7842: 6.703485782076904e-08
Position 15973: 5.240007128681345e-08
Position 2447: 2.1286872285011932e-08
Position 16158: 2.002792534420781e-08
Position 16600: 5.55402033116887e-09
Position 16451: 4.949766755897179e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15972: 0.9955983244338472
Position 13815: 0.9771744727473938
Position 15704: 0.9418961682718443
Position 1609: 0.6632614720167943
Position 19157: 0.6604121746379011
Position 18936: 0.5321192874593856
Position 18253: 0.45449484504480997
Position 14330: 0.4191339523580139
Position 13152: 0.2745079320010023
Position 848: 0.20448793052657063
Position 7714: 0.08963468580167686
Position 16805: 0.0835697662615471
Position 18698: 0.07354329818589003
Position 17272: 0.07039036859655813
Position 18030: 0.06755922883269685
Position 18625: 0.060447090098120444
Position 18594: 0.057564940758145326
Position 17126: 0.03998111862656449
Position 16959: 0.038869497223424816
Position 14665: 0.03840083315654752
Position 17980: 0.03763003413927872
Position 18556: 0.035946998749448955
Position 17712: 0.03308396477568976
Position 238: 0.028473664481882332
Position 16769: 0.028114425658536567
Position 18361: 0.025137891753130314
Position 13124: 0.023164018371245813
Position 18332: 0.020022505497175724
Position 15111: 0.019549767834001777
Position 15750: 0.017772458513135324
Position 18942: 0.016964539373006807
Position 17398: 0.016691681108428304
Position 19261: 0.015991444101040725
Position 19319: 0.015149111376940295
Position 1363: 0.014982088194383852
Position 9722: 0.014539303671560028
Position 16431: 0.012852042365616271
Position 19727: 0.012768770148106602
Position 1388: 0.01200951479409302
Position 1243: 0.009916265217125346
Position 19347: 0.009462950627941955
Position 20002: 0.00912038464990853
Position 6179: 0.008018785256729362
Position 16451: 0.00797116160424765
Position 17105: 0.00794172548838075
Position 888: 0.007601373252810249
Position 18496: 0.007306095779107049
Position 7427: 0.006547833037867165
Position 8690: 0.006507459020123075
Position 7239: 0.006495137234300174
Position 15135: 0.006408464885606348
Position 19751: 0.00638887160910252
Position 19308: 0.005733292805325201
Position 17368: 0.005659272467005406
Position 15657: 0.005649558131688939
Position 2263: 0.00555793082935232
Position 18373: 0.0054294529518232
Position 16698: 0.005021778776598493
Position 19088: 0.004690674789565833
Position 18958: 0.004485488896497222
Position 663: 0.004243992170284539
Position 625: 0.004073059277964882
Position 17301: 0.004002733672082988
Position 12379: 0.003958037078737377
Position 14402: 0.0037238707699722576
Position 14535: 0.003714242944097416
Position 19914: 0.003639607562953781
Position 16899: 0.003501353405614277
Position 16526: 0.0032135920675877504
Position 2260: 0.0029513372676548692
Position 16645: 0.0028981717356747444
Position 1246: 0.002842709814759222
Position 554: 0.0028230643095905022
Position 2001: 0.002689902025965871
Position 1577: 0.002662648001326844
Position 16038: 0.002629042495241299
Position 6041: 0.002506538635575418
Position 16659: 0.0023883711893434734
Position 18474: 0.0023762322128282505
Position 387: 0.002305305102444871
Position 7639: 0.002261810288567101
Position 17164: 0.0021407162443209003
Position 817: 0.0021381128804311175
Position 18263: 0.0021354553073164935
Position 4433: 0.0019957943022846873
Position 7680: 0.0018205259046703795
Position 16448: 0.0018160419642776983
Position 1537: 0.0017961501203217942
Position 2089: 0.0016194743871564003
Position 2358: 0.0016190678248668197
Position 13832: 0.0016080334412690515
Position 2043: 0.0015559741955990115
Position 15386: 0.0015225708911367885
Position 1293: 0.001475396436467197
Position 409: 0.0014588647399906176
Position 18601: 0.0014549410115058618
Position 290: 0.0014429409191761046
Position 472: 0.001401295660329065
Position 4367: 0.0013884766130504139
Position 1331: 0.0013134065007725754
Position 19053: 0.0013025905352214797
Position 9197: 0.0011830461686934452
Position 8326: 0.00113725793332349
Position 17657: 0.0010463821108845645
Position 9112: 0.0010246818973024465
Position 17019: 0.0010059889756773585
Position 8712: 0.0010051965760270987
Position 792: 0.0009934999844506403
Position 247: 0.0009676653564857873
Position 16158: 0.000967439547399741
Position 16681: 0.0009511853564905848
Position 9657: 0.0009423635768265136
Position 1401: 0.0009412557800971149
Position 15050: 0.0009006396251345223
Position 14526: 0.0008849859842386446
Position 14637: 0.0008590635297503061
Position 9928: 0.0008131583005360245
Position 18514: 0.0007856478949616845
Position 1106: 0.0007843436080336594
Position 5451: 0.000747978699371846
Position 2017: 0.0007403633234849966
Position 16607: 0.0006869447366115945
Position 394: 0.0006720461786752521
Position 500: 0.000662818503271872
Position 365: 0.0006548315253363133
Position 16300: 0.0006241934210720439
Position 15990: 0.0006052080140852057
Position 10343: 0.0005937995928946782
Position 5260: 0.0005838657726911379
Position 14447: 0.000581948145817924
Position 1740: 0.0005818890282236351
Position 14851: 0.0005774482812128241
Position 901: 0.0005747251275951046
Position 10727: 0.0005593106729886023
Position 14879: 0.0005435346288582646
Position 14338: 0.0005430554280304718
Position 7061: 0.0005058074539258221
Position 13937: 0.0004727490266684429
Position 15801: 0.0004511771532805946
Position 17130: 0.000438588195000364
Position 16930: 0.00043521173739070223
Position 1249: 0.00042269340915579895
Position 5475: 0.00039602949135598037
Position 14858: 0.00036609087983352197
Position 1706: 0.0003488259097257938
Position 19334: 0.000346835499883272
Position 16028: 0.0003397958643544517
Position 18145: 0.0003302811079993714
Position 1624: 0.00032553725045722016
Position 17139: 0.0003196292457330513
Position 7677: 0.00030633573512924033
Position 2529: 0.0002992842699770877
Position 16022: 0.0002629598106124254
Position 15471: 0.0002626475779884454
Position 9962: 0.00023652966878492978
Position 15944: 0.00023068159594722115
Position 15429: 0.0002249409261028834
Position 806: 0.00020108251384668606
Position 1453: 0.0002005303411878483
Position 3768: 0.00018929792693573425
Position 6297: 0.00018325440441281144
Position 2394: 0.00015750395358845446
Position 13296: 0.00015732916284613542
Position 16155: 0.00015490937185417582
Position 348: 0.00013298809363044808
Position 694: 0.0001273162135276629
Position 15432: 0.00012640327074629314
Position 3528: 0.00012500986620552607
Position 762: 0.00011420410947516666
Position 5158: 0.00011377527146239851
Position 15047: 0.00010768757521683043
Position 1771: 0.00010749223679899706
Position 14391: 0.00010399863436736742
Position 939: 0.00010373960645458615
Position 1003: 9.452116437278188e-05
Position 5140: 9.368258656582731e-05
Position 1896: 8.747415314103587e-05
Position 17144: 7.671860865578579e-05
Position 17082: 7.367925038186372e-05
Position 1311: 7.321516456035506e-05
Position 2445: 6.962871668161965e-05
Position 2211: 6.88674322929216e-05
Position 1270: 6.635114673443769e-05
Position 1212: 6.114000409009237e-05
Position 14644: 5.665310783859926e-05
Position 16119: 5.4607859745060295e-05
Position 2959: 5.397517777885837e-05
Position 1258: 4.897029145061868e-05
Position 14539: 4.665630710651356e-05
Position 5768: 4.5202803201138736e-05
Position 18207: 4.146421370104236e-05
Position 511: 2.7306045404477977e-05
Position 15946: 2.610501609616956e-05
Position 14963: 2.501756458364863e-05
Position 876: 2.1459500665403818e-05
Position 4225: 2.1225220128324945e-05
Position 1480: 2.079404435205347e-05
Position 436: 1.8986940372493386e-05
Position 14805: 1.841178932457399e-05
Position 581: 1.7798551017379983e-05
Position 912: 1.499604851437704e-05
Position 599: 1.2913790258089407e-05
Position 4840: 1.0118759220711114e-05
Position 4971: 7.784979548811295e-06
Position 5423: 7.743112739587487e-06
Position 1021: 7.5209771484898995e-06
Position 1778: 7.35720855454417e-06
Position 1045: 7.286988701476851e-06
Position 1406: 6.925349050314955e-06
Position 728: 5.8717471304141675e-06
Position 769: 5.815914829101622e-06
Position 1274: 4.963485718417048e-06
Position 16080: 4.783874131532133e-06
Position 3260: 4.442131659431487e-06
Position 3737: 4.172140544088575e-06
Position 16103: 3.8296117361748665e-06
Position 725: 3.5431325058241e-06
Position 3451: 3.2037624519673565e-06
Position 16068: 2.5361664073197767e-06
Position 16277: 1.438514707000495e-06
Position 14211: 1.1627452488550837e-06
Position 15996: 1.0908178962269315e-06
Position 483: 1.0668871978489461e-06
Position 826: 8.198933151375729e-07
Position 989: 5.709524578567937e-07
Position 4183: 5.018265107981643e-07
Position 977: 5.00414485122006e-07
Position 15889: 4.60960593500507e-07
Position 898: 3.899436518768235e-07
Position 1182: 3.872905693115997e-07
Position 918: 3.746393035610646e-07
Position 1218: 3.683668094697e-07
Position 2341: 3.5488221659744336e-07
Position 4621: 3.229750899888078e-07
Position 2055: 3.071997358146881e-07
Position 16164: 2.44835331972014e-07
Position 3805: 1.3301189100677296e-07
Position 1167: 1.2773006268729964e-07
Position 16327: 1.1997642491521028e-07
Position 78: 1.0396269676653718e-07
Position 97: 1.0371742415864112e-07
Position 16005: 6.237178484076261e-08
Position 87: 3.208614755804902e-08
Position 2131: 1.5945679688187694e-08
Position 331: 2.9033464182213402e-11
