Gene = mre11
Position 237: 2.3027744805318005e-05
Position 63: 1.940567366026188e-05
Position 1305: 1.7357533132342828e-05
Position 249: 1.5907580728351087e-05
Position 202: 9.122097900335422e-06
Position 1562: 7.334036395414038e-06
Position 911: 4.729106912441459e-06
Position 144: 4.007133128505535e-06
Position 557: 2.118095645494032e-06
Position 1881: 1.6379423317354715e-06
Position 336: 1.5150258616516413e-06
Position 2162: 1.2746543387420718e-06
Position 1900: 9.272574159256066e-07
Position 1967: 4.478414132413571e-07
Position 83: 3.174091881059995e-08
Position 407: 2.5000237362901653e-08
Position 888: 2.1477844134614386e-08
Position 75: 1.7660862708606357e-08
Position 1198: 5.726710964668848e-09
Position 412: 2.382562652067239e-09
Position 1478: 9.934196348278319e-10
Position 646: 3.708409745149881e-10
Position 752: 3.186721949678431e-11
Position 1887: 8.16043003635073e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1718: 0.9651385277595896
Position 368: 0.8803633676995736
Position 2095: 0.8458810166629382
Position 1502: 0.46761955157214724
Position 2109: 0.055750493798604334
Position 1487: 0.01904788348282409
Position 1473: 0.012343161064637398
Position 1291: 0.009745716313612575
Position 1605: 0.008256983640544592
Position 1848: 0.006762575356449261
Position 511: 0.005754518822979934
Position 975: 0.003550376503635404
Position 1191: 0.003195436780742186
Position 108: 0.003063581992170264
Position 1595: 0.0018819759622396824
Position 738: 0.0017371634307562975
Position 2130: 0.0016880364681907299
Position 2127: 0.0014673393207627389
Position 111: 0.0012617367905734852
Position 1728: 0.0012393976391061356
Position 834: 0.000996493034208678
Position 823: 0.000818491431536517
Position 545: 0.0007993453509268509
Position 423: 0.0006114722242187011
Position 630: 0.0006025473270120254
Position 1895: 0.0004943635690170866
Position 692: 0.0004078574160177995
Position 1251: 0.0004037701840495714
Position 431: 0.0003953708075566367
Position 75: 0.00038666347114660993
Position 1734: 0.0003410407886128772
Position 83: 0.00026744896596931977
Position 1554: 0.0002619181996258307
Position 1144: 0.00021449314138164604
Position 1529: 0.00020234430011224647
Position 1065: 0.00019038765755521257
Position 2157: 0.00018355625826152857
Position 563: 0.00017114698348149376
Position 468: 0.0001364654721120466
Position 2229: 0.0001097226494790015
Position 858: 0.0001078198223050285
Position 2217: 0.00010404825459869074
Position 1156: 9.809157904641893e-05
Position 1972: 8.022259639504032e-05
Position 1448: 5.905132746593409e-05
Position 1173: 5.608760495509426e-05
Position 1371: 5.377802044588685e-05
Position 1225: 5.280546974991104e-05
Position 801: 4.7747089273141826e-05
Position 2232: 4.518286664223849e-05
Position 1086: 4.2698397471421495e-05
Position 1248: 4.047026446621283e-05
Position 113: 3.455403469246134e-05
Position 1359: 2.831239359496704e-05
Position 1857: 2.6877957315837842e-05
Position 1738: 2.4387943852401884e-05
Position 1506: 2.394825864916078e-05
Position 796: 1.9894675352623586e-05
Position 1756: 1.1814143293108137e-05
Position 180: 6.244779147074995e-06
Position 2049: 1.5013460386806364e-06
Position 116: 1.1630136775976627e-06
Position 2199: 5.130067334076435e-07
Position 660: 3.823389260463247e-07
Position 202: 2.77754565499464e-07
Position 298: 2.149517690012754e-07
Position 438: 6.396926903822423e-08
Position 320: 2.431665577490892e-08
Position 744: 2.2477721886681277e-08
Position 302: 2.0090480833807544e-08
Position 245: 1.4443210311406192e-08
Position 804: 1.270644164515937e-08
Position 759: 9.351227464195827e-09
Position 270: 9.26058953242128e-09
Position 641: 6.2117689376760755e-09
Position 778: 4.278607754441978e-09
Position 729: 2.571202264916486e-09
Position 483: 1.0776111195708045e-09
Position 581: 6.638278901662613e-10
Position 221: 3.869728362442529e-10
Position 317: 3.2759066667008517e-10
Position 378: 1.8306448104384513e-10
Position 197: 1.2974293148145673e-10
Position 218: 1.207164808005556e-10
