Gene = Diap1
Position 10588: 0.033615241262077454
Position 4134: 0.030730562381651675
Position 12450: 0.02539227720629745
Position 123: 0.02211332216955878
Position 7962: 0.019588694457680196
Position 10894: 0.01903999738045364
Position 12471: 0.014721809925971033
Position 10980: 0.01366064902959081
Position 3345: 0.009058738129591586
Position 1166: 0.009013630137374141
Position 7575: 0.008967369715768326
Position 622: 0.008686420363449977
Position 9017: 0.00867820285850765
Position 10392: 0.007911757702875426
Position 7968: 0.007083706059557528
Position 3301: 0.006180259306766981
Position 4200: 0.005353627607257402
Position 3742: 0.005172245208432387
Position 676: 0.005058948369634725
Position 9360: 0.004733277793824885
Position 9070: 0.0042406135582185875
Position 9033: 0.004086955575187279
Position 10489: 0.004064936951410598
Position 4337: 0.0040289458190678916
Position 6343: 0.0038519576396314863
Position 11586: 0.003516355530345784
Position 4103: 0.003449255562188664
Position 11099: 0.0032790751808247664
Position 8712: 0.003072816686255926
Position 1553: 0.003043350437727177
Position 6639: 0.002985483831880579
Position 1559: 0.0029067166918029927
Position 7603: 0.002870335531961589
Position 1238: 0.0024770829464486146
Position 7508: 0.0022012760870829826
Position 397: 0.0021601058749181495
Position 832: 0.0017857228440752322
Position 7879: 0.0017823283455894318
Position 1638: 0.001498168699495388
Position 9566: 0.0012912271808287494
Position 433: 0.0012521157837523495
Position 746: 0.0012108060588569333
Position 257: 0.001099023749504282
Position 6928: 0.0009828230218495522
Position 1419: 0.0009752122218199548
Position 7709: 0.0009528015913132528
Position 2592: 0.0008718103710041148
Position 6273: 0.0008103909971226402
Position 10083: 0.0007519364183967395
Position 128: 0.0006692853033515309
Position 10205: 0.000601793647184664
Position 4140: 0.0005137692260683893
Position 3130: 0.0004791484850513718
Position 1207: 0.00047376479511013675
Position 7758: 0.00045906282086649277
Position 4438: 0.00044128985301182674
Position 3471: 0.00043320730194915927
Position 928: 0.0004329523126279076
Position 103: 0.0004159295589301844
Position 4175: 0.00040730267083685884
Position 1422: 0.0003917157525347344
Position 884: 0.0003521667646359705
Position 8970: 0.00027586071539385034
Position 449: 0.00022533221686064578
Position 3212: 0.00021094008709209556
Position 3172: 0.00020943296789630885
Position 3620: 0.00020345936315300533
Position 3572: 0.0001765268912006874
Position 6636: 0.0001565804139481254
Position 9138: 0.00015170851911444763
Position 6589: 0.00013696373228626527
Position 1364: 0.0001272197940362223
Position 4373: 0.0001264523241347715
Position 4507: 0.00012516581816767068
Position 1536: 0.00011848240988798545
Position 8732: 0.00011007388272799476
Position 3498: 0.00010602644875217403
Position 4346: 0.00010576972494391255
Position 5591: 0.0001048017001547891
Position 4283: 0.00010421326758230428
Position 1650: 9.404095191401459e-05
Position 3383: 9.346765484876977e-05
Position 1116: 9.334856367330964e-05
Position 130: 7.871689978076787e-05
Position 480: 7.829856157207592e-05
Position 1776: 7.761938130659036e-05
Position 3359: 6.950165400086835e-05
Position 1339: 6.818965326442586e-05
Position 3236: 6.631411524634506e-05
Position 4058: 6.556797034434104e-05
Position 3061: 6.22450650084093e-05
Position 3919: 6.197731906913313e-05
Position 4227: 6.109919357171269e-05
Position 275: 6.0992153158705805e-05
Position 4736: 5.683629786521019e-05
Position 235: 5.4706444057255764e-05
Position 3185: 5.3929354477233284e-05
Position 81: 5.3479209822328295e-05
Position 7196: 5.112187742767404e-05
Position 1689: 4.913579250930674e-05
Position 1176: 3.8548948753737124e-05
Position 1372: 3.837591915591707e-05
Position 334: 3.815204362597924e-05
Position 5069: 3.228384477004485e-05
Position 7193: 3.125319984269006e-05
Position 2595: 3.0402335867580555e-05
Position 1785: 2.9507725050950537e-05
Position 2937: 2.7851675966006078e-05
Position 1000: 2.6830207614300408e-05
Position 5862: 2.666505437511695e-05
Position 6069: 2.6456818102151543e-05
Position 6774: 2.6407550881640756e-05
Position 5620: 2.6210022029886255e-05
Position 6252: 2.4361902679520425e-05
Position 2334: 2.146427720909162e-05
Position 5330: 1.912783483118314e-05
Position 7022: 1.7913544499636706e-05
Position 5662: 1.527803445255475e-05
Position 3614: 1.5116912004266775e-05
Position 6955: 1.2519674999103337e-05
Position 2295: 1.114489965424317e-05
Position 5568: 1.1037871783923411e-05
Position 6586: 1.0022187317571385e-05
Position 2304: 9.990942489320374e-06
Position 2200: 9.852164826139496e-06
Position 3239: 9.581103871118197e-06
Position 6218: 9.544713975314431e-06
Position 6300: 8.907629299546532e-06
Position 3071: 6.701568914754011e-06
Position 6385: 5.8519343377633336e-06
Position 3983: 4.477814951088094e-06
Position 4986: 4.1737953452225775e-06
Position 2566: 3.2938691936425874e-06
Position 1577: 3.190888984786607e-06
Position 1817: 2.810433423735158e-06
Position 4596: 2.738586600323433e-06
Position 2076: 2.5661030080985826e-06
Position 2017: 2.5309564375371746e-06
Position 1030: 2.4029875707555514e-06
Position 521: 1.947595964869465e-06
Position 5458: 1.7091379908500141e-06
Position 2540: 1.130414449851609e-06
Position 2265: 9.8695716798621e-07
Position 1323: 9.687407559749087e-07
Position 1352: 9.278095615437563e-07
Position 412: 8.226534324760065e-07
Position 895: 6.557652193948194e-07
Position 1585: 5.683099619372953e-07
Position 2088: 5.514500835013332e-07
Position 1728: 4.450870999779662e-07
Position 1213: 3.9406872315884145e-07
Position 2361: 3.7127970198876544e-07
Position 2399: 3.4478560680056816e-07
Position 942: 1.439689398571839e-07
Position 2779: 1.1575408309544227e-07
Position 2659: 9.925975497799336e-08
Position 69: 8.87705926778188e-08
Position 854: 8.535346715429232e-08
Position 2882: 7.879032398744795e-08
Position 138: 7.768401933895289e-08
Position 2358: 7.766781161757066e-08
Position 2830: 7.553786905137085e-08
Position 2211: 6.842606091917346e-08
Position 279: 6.21431715709007e-08
Position 1879: 5.726723701322498e-08
Position 1722: 4.4687769400100246e-08
Position 3989: 2.9983790176187953e-08
Position 1921: 2.8530677877087673e-08
Position 3995: 1.900652751200878e-08
Position 310: 1.729974458564646e-08
Position 359: 1.703677842412441e-08
Position 482: 1.6608580933200413e-08
Position 147: 1.514490152151829e-08
Position 1120: 9.87571210709642e-09
Position 351: 8.48499037827513e-09
Position 339: 4.323420321174115e-09
Position 57: 3.813752665155404e-09
Position 370: 1.88860322234199e-09
Position 303: 1.7267350210992748e-09
Position 157: 1.3576566296804394e-09
Position 284: 5.017736321830125e-10
Position 1480: 7.393101102395328e-11
Position 581: 3.328251799058323e-12
Position 343: 3.307220627647885e-20
Position 407: 3.4917647626382024e-23
