Gene = MYPT-75D
Position 849: 0.0004645936152699777
Position 39816: 0.0004305876385469409
Position 39476: 0.0003892822639789575
Position 38042: 0.0003776704555284777
Position 40638: 0.0003157577379728591
Position 41051: 0.0003099366425781283
Position 38712: 0.0001777899093440381
Position 38062: 0.00017750262455378728
Position 321: 0.00016315767535877076
Position 510: 0.00016126123674587014
Position 37936: 0.0001440829417584675
Position 39247: 0.00014332003900851574
Position 38846: 0.00013346260509799793
Position 604: 0.00012201759787407114
Position 39034: 0.00011567181786341627
Position 39125: 0.00011241604599242772
Position 39329: 0.00010784698702630583
Position 37885: 9.840008203844062e-05
Position 37648: 8.911240598969298e-05
Position 446: 8.866190825702442e-05
Position 38027: 8.253301614851223e-05
Position 68: 8.053114788737042e-05
Position 38517: 7.481614915731281e-05
Position 38047: 6.136822648716657e-05
Position 204: 5.746558634038422e-05
Position 62: 5.365556028430013e-05
Position 37632: 5.170475724867246e-05
Position 746: 4.788870476608105e-05
Position 488: 4.2197226775338535e-05
Position 88: 3.977069156948847e-05
Position 755: 3.616223019201393e-05
Position 37930: 3.437608119182203e-05
Position 450: 3.175587970994385e-05
Position 37888: 3.164269241715902e-05
Position 213: 2.9232274816023617e-05
Position 266: 2.7589900290768486e-05
Position 37927: 2.7241524341020617e-05
Position 315: 2.6480952563069632e-05
Position 571: 2.4588375388562915e-05
Position 147: 1.9878732584287668e-05
Position 317: 1.8739277446993414e-05
Position 3: 1.845167651851221e-05
Position 37908: 1.7683617785978376e-05
Position 37959: 1.5914901879887412e-05
Position 732: 1.3617481839732176e-05
Position 38108: 1.338432952146859e-05
Position 866: 1.336880757316533e-05
Position 38092: 1.3330612977086237e-05
Position 128: 1.3247709670195509e-05
Position 905: 1.2794534696636473e-05
Position 767: 1.033966000815962e-05
Position 191: 9.428621966405103e-06
Position 323: 8.316142295912396e-06
Position 153: 8.11621374073918e-06
Position 651: 6.323685501135927e-06
Position 312: 6.220509016128856e-06
Position 909: 5.168286251357122e-06
Position 38972: 4.609637191657895e-06
Position 918: 4.602742711843569e-06
Position 37765: 4.198481404037471e-06
Position 38866: 3.6251715424909877e-06
Position 665: 3.4029138364872547e-06
Position 38375: 3.29400347899808e-06
Position 801: 2.8762656796362585e-06
Position 60: 2.3954511716571707e-06
Position 38852: 1.5260198817042455e-06
Position 33: 1.2944684584678212e-06
Position 38887: 1.2656878991333163e-06
Position 778: 1.1192724620660595e-06
Position 337: 7.208146027647743e-07
Position 38138: 6.340327876003446e-07
Position 342: 5.397220108166875e-07
Position 37748: 4.974930081903494e-07
Position 757: 3.9786445903178684e-07
Position 37042: 3.152508907362922e-07
Position 161: 1.8090115750760482e-07
Position 37726: 1.7539431605735405e-07
Position 719: 1.7433288108858447e-07
Position 38590: 8.937375965960939e-08
Position 37751: 7.970322225413406e-08
Position 38029: 7.109875003956609e-08
Position 37746: 1.4996445185427894e-08
Position 38809: 1.128550103256277e-08
Position 38559: 8.813573904306326e-09
Position 38885: 6.224883414103434e-09
Position 38187: 1.1824036019745964e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 35397: 0.9999999999999989
Position 37719: 0.9967803204266769
Position 37532: 0.9435076988338468
Position 36664: 0.9086637366273103
Position 40056: 0.6723994745251296
Position 38364: 0.5934436698869634
Position 38922: 0.5374056520006705
Position 38180: 0.5315839207956145
Position 905: 0.11648269859352811
Position 18659: 0.09406899076430632
Position 19183: 0.08756434321322781
Position 37542: 0.04650713951163193
Position 39383: 0.040120864535806745
Position 36207: 0.03774477754350615
Position 41079: 0.03196221820380832
Position 39428: 0.02914980173854889
Position 40059: 0.026391701147536854
Position 40020: 0.026291885066020454
Position 39415: 0.0230570191748462
Position 36677: 0.017140626878193285
Position 41082: 0.014068584183989314
Position 185: 0.013948545856750942
Position 36139: 0.010580147645576602
Position 36377: 0.010373638080841316
Position 38951: 0.009204490961030303
Position 40847: 0.009037862829004437
Position 39435: 0.007657816496450406
Position 39738: 0.007105099648003758
Position 38192: 0.006948355642775052
Position 36232: 0.00693076042258446
Position 38419: 0.006793583606568694
Position 38939: 0.006484451302793766
Position 39996: 0.00579724875847127
Position 40742: 0.005742019288773437
Position 40880: 0.004368594947481833
Position 37986: 0.004211495179032999
Position 37725: 0.0029962866699119075
Position 40522: 0.0029354618670711136
Position 40488: 0.0027194777473670585
Position 40713: 0.002513176147268775
Position 38205: 0.0024978784555913973
Position 38221: 0.002461553140734603
Position 38101: 0.002028424538541828
Position 37589: 0.0018936781784088127
Position 39830: 0.0017313810278918608
Position 37444: 0.0016831816854603109
Position 37930: 0.001564013601765333
Position 37574: 0.0015472142766706062
Position 17556: 0.0015029154692315161
Position 558: 0.0013886730360416245
Position 37465: 0.001316413476594575
Position 40607: 0.001219106101482888
Position 40397: 0.001161129151128324
Position 37919: 0.0010664398758775248
Position 38047: 0.00101076847555702
Position 41117: 0.0009676530634221821
Position 38388: 0.0009510503891824334
Position 37933: 0.0008948999202102336
Position 284: 0.0008796146491049095
Position 39764: 0.0007770658161991934
Position 966: 0.0006749246487391564
Position 39154: 0.0006196584418059185
Position 40023: 0.0005851359156254735
Position 39103: 0.0005132752083232605
Position 40787: 0.0005067836476812745
Position 990: 0.0003648318001630477
Position 38770: 0.000341203531585136
Position 40645: 0.00033346137611898195
Position 39329: 0.0002599253789932697
Position 38084: 0.0002454358988743555
Position 16852: 0.00023292464083310595
Position 38375: 0.00023230143437097652
Position 39193: 0.00019789814902154332
Position 38452: 0.00016278147417723478
Position 352: 0.00015237988220474587
Position 37994: 0.00014117838950535283
Position 39776: 0.0001302410774114992
Position 37846: 0.00010700805152462605
Position 39536: 0.00010697521381875328
Position 596: 9.673884919098773e-05
Position 40519: 9.410487793497795e-05
Position 38027: 6.548257476982187e-05
Position 732: 6.367564984289886e-05
Position 39748: 6.284911416431588e-05
Position 38057: 6.14031436157335e-05
Position 627: 5.923163487494436e-05
Position 39779: 5.26123192856486e-05
Position 767: 5.0332761607765676e-05
Position 38705: 4.5690838673964875e-05
Position 621: 4.0810071380037105e-05
Position 665: 3.950303575587653e-05
Position 1046: 3.885164911552524e-05
Position 337: 3.7434531533929685e-05
Position 37936: 3.445287829719985e-05
Position 38985: 3.36905108146231e-05
Position 658: 3.316959795036953e-05
Position 38124: 2.658975577889318e-05
Position 38590: 2.469286098377846e-05
Position 37939: 1.9081693424968395e-05
Position 38227: 1.875374081661501e-05
Position 37956: 1.6762521439115424e-05
Position 38062: 1.3325252862259254e-05
Position 38845: 1.3307054194708935e-05
Position 39247: 1.299050277516129e-05
Position 39259: 1.1645341578173516e-05
Position 38559: 1.060817518896295e-05
Position 38209: 9.742253686024152e-06
Position 38458: 7.98729388984395e-06
Position 39215: 7.242479384817545e-06
Position 37776: 4.6040425975025986e-06
Position 38542: 4.421170271401837e-06
Position 38711: 4.371403739179073e-06
Position 38108: 3.644968490281464e-06
Position 39107: 3.627275669400184e-06
Position 38366: 2.9866564170024466e-06
Position 39182: 2.682145561129891e-06
Position 38806: 2.191138401607954e-06
Position 38815: 1.8379386599768104e-06
Position 37964: 1.613586404550163e-06
Position 38492: 1.3278050576797234e-06
Position 37968: 1.2194605841878781e-06
Position 39110: 1.1327280805777461e-06
Position 38287: 1.010704532514797e-06
Position 39018: 9.353716112281017e-07
Position 37734: 7.868242820296878e-07
Position 37875: 6.274209185083947e-07
Position 37746: 3.9836060054585993e-07
Position 38236: 3.633598826101908e-07
Position 38988: 1.2227237388885954e-07
