Gene = bun
Position 1824: 1.1002221983617931e-20
Position 2642: 1.0982197398557191e-20
Position 3196: 4.79816323966062e-21
Position 1215: 4.649777627454689e-21
Position 1028: 3.848835009352998e-21
Position 1956: 3.687310064073267e-21
Position 272: 2.287162191357224e-21
Position 405: 1.812908683809248e-21
Position 1867: 1.0378957578092578e-21
Position 1667: 8.511401025670768e-22
Position 1360: 6.249089922574501e-22
Position 1052: 5.631534529759737e-22
Position 1011: 4.675025616746513e-22
Position 278: 3.1762717980516804e-22
Position 61: 1.2040291138163063e-22
Position 1159: 2.5849064449258468e-23
Position 1079: 7.267025369004246e-24
Position 936: 5.5838168525640314e-24
Position 917: 4.844600890891269e-24
Position 1412: 3.939645708175895e-24
Position 815: 2.023824898326683e-24
Position 1047: 1.955741047294432e-24
Position 422: 1.4629460360238168e-24
Position 453: 1.3578265179003739e-24
Position 563: 7.694449068197412e-25
Position 417: 2.204672064394593e-25
Position 329: 1.47678823860286e-25
Position 429: 1.2767610250347897e-25
Position 494: 9.820393345532828e-26
Position 261: 2.708950862492922e-26
Position 338: 1.8726019874172568e-26
Position 407: 1.4943653252329152e-26
Position 164: 1.4471082864181077e-26
Position 155: 8.681029330462023e-27
Position 576: 8.322476140158751e-27
Position 79: 4.746098906030382e-27
Position 943: 4.6511992255022515e-27
Position 280: 2.252558603079229e-27
Position 73: 1.5147708784739533e-27
Position 510: 5.344438870839093e-28
Position 504: 5.070870435203947e-28
Position 228: 4.338591720611536e-28
Position 520: 4.099535827619048e-28
Position 178: 3.4884816559440998e-28
Position 191: 3.3224796321390755e-28
