Gene = tow
Position 258: 0.0005168410359575683
Position 665: 0.000500872974517422
Position 5646: 0.0004887369681939853
Position 201: 0.00046330704244407705
Position 6225: 0.0004447532649743739
Position 2369: 0.00043329922622479806
Position 2375: 0.0004220640294625773
Position 1974: 0.0003973649557284352
Position 1461: 0.00039317194478841796
Position 1933: 0.0003402776877014021
Position 669: 0.00028271387924267436
Position 768: 0.0002779247083561413
Position 2661: 0.00027475816374846325
Position 2611: 0.00023035332419801512
Position 671: 0.00022927525394356797
Position 3816: 0.0002210571073110292
Position 3718: 0.000214472972803676
Position 2671: 0.00021112508427832227
Position 3953: 0.00020516647643617887
Position 1575: 0.0002000292402597466
Position 1047: 0.00019901592306804385
Position 6218: 0.00019664825587861965
Position 256: 0.00019611366010276472
Position 3291: 0.00018927232886757473
Position 2861: 0.00017484534287650667
Position 191: 0.00015335666764538825
Position 5888: 0.00015109558855132393
Position 2824: 0.00014901858644045116
Position 497: 0.00014625563505634773
Position 2822: 0.00014087060894497528
Position 5248: 0.00013301451748994864
Position 316: 0.00012622123639436883
Position 2361: 0.00012580090512584477
Position 31: 0.000125688061871809
Position 3838: 0.0001186829410968206
Position 2818: 0.00010406454648753166
Position 2846: 0.00010296349303639976
Position 149: 0.00010264866668189166
Position 2820: 0.00010237513029140944
Position 2302: 0.00010146993970228548
Position 1397: 9.542224448787144e-05
Position 4548: 9.243857121945814e-05
Position 6: 8.821406402069262e-05
Position 1864: 7.935034969453143e-05
Position 2816: 7.674160778086873e-05
Position 3064: 7.078476212544738e-05
Position 3991: 6.827243536013206e-05
Position 6227: 6.43663920309895e-05
Position 5270: 6.405869565633367e-05
Position 2211: 6.392442109318602e-05
Position 4006: 5.7991093203016764e-05
Position 238: 5.764930815353563e-05
Position 270: 5.763121236441601e-05
Position 2683: 5.7485107239193805e-05
Position 5023: 5.714242530017695e-05
Position 4055: 4.8708849725124446e-05
Position 3709: 4.815566012474054e-05
Position 5726: 4.3195723326658324e-05
Position 1236: 3.388021954308389e-05
Position 1150: 2.7323385796570616e-05
Position 5790: 2.3636634721312353e-05
Position 5296: 2.3494035267086068e-05
Position 6112: 2.321425560386382e-05
Position 3762: 2.286166407808336e-05
Position 2079: 1.960830131858157e-05
Position 2067: 1.8634810475823567e-05
Position 5258: 1.740488049944773e-05
Position 2028: 1.7231031575462634e-05
Position 5496: 1.706331023247815e-05
Position 1993: 1.5715452040061468e-05
Position 631: 1.2427327987943545e-05
Position 604: 1.024194147875953e-05
Position 6279: 9.98028894022965e-06
Position 2052: 8.412226550557514e-06
Position 1417: 7.843669038006635e-06
Position 5693: 7.399639767738909e-06
Position 6281: 7.354593395346175e-06
Position 1644: 7.231135677639051e-06
Position 1639: 7.016488149244336e-06
Position 1196: 6.6186172762336075e-06
Position 1089: 6.156268859698206e-06
Position 5050: 5.716114571938203e-06
Position 710: 4.913223292353167e-06
Position 3548: 4.873692410049936e-06
Position 790: 4.813426232769615e-06
Position 952: 4.275930524135698e-06
Position 5327: 3.668183770161802e-06
Position 656: 3.5696202707417876e-06
Position 642: 3.5094431723263077e-06
Position 5529: 3.4503995604160047e-06
Position 647: 3.2399417591775776e-06
Position 452: 3.151769920048028e-06
Position 639: 3.112408823939723e-06
Position 440: 3.069841296325968e-06
Position 5628: 2.9660168068180973e-06
Position 6069: 2.439015494495578e-06
Position 44: 2.1659167851559897e-06
Position 319: 1.999869504337472e-06
Position 702: 1.3228641234465414e-06
Position 770: 1.0691095060317633e-06
Position 793: 9.327664685024591e-07
Position 1962: 8.684153062867081e-07
Position 637: 6.476371987720056e-07
Position 4704: 6.274517756790664e-07
Position 1625: 6.193090467118167e-07
Position 1426: 6.009654013251098e-07
Position 1380: 5.984086624718679e-07
Position 1694: 4.737023428853604e-07
Position 1408: 3.129100523266217e-07
Position 805: 2.329463391272166e-07
Position 5934: 1.7625638120355908e-07
Position 5464: 1.1518655552302008e-07
Position 4046: 3.9672331605224995e-08
Position 663: 2.5846002867178437e-08
Position 8: 1.8124610663692854e-08
Position 598: 1.2979825923639118e-08
Position 608: 4.535237877834082e-09
Position 815: 3.4352767693702166e-09
Position 61: 2.3372520832963376e-09
Position 59: 2.3194071202505364e-09
Position 654: 1.547601369778382e-09
Position 1055: 1.3829519083406735e-09
Position 232: 9.843779977423634e-10
Position 272: 3.741347995523759e-10
Position 4707: 6.679348417181042e-12
Position 4472: 4.417425089558826e-12
Position 5445: 2.5055674434777454e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3407: 0.9501427188196581
Position 5421: 0.9407080388067101
Position 4391: 0.9266301012393338
Position 3644: 0.8965560875190451
Position 5129: 0.6585749553533023
Position 5114: 0.3301090180868028
Position 2250: 0.20103861012731297
Position 6158: 0.06998570241905872
Position 3928: 0.05529075240379973
Position 5386: 0.05340641276716345
Position 1360: 0.03611834710014996
Position 6323: 0.031044366221810893
Position 4295: 0.030851345637740803
Position 2268: 0.02586207369715405
Position 3666: 0.01989090139679634
Position 2154: 0.012568637040235205
Position 5911: 0.012099552613343832
Position 3286: 0.010810891577341768
Position 5180: 0.008235543903651608
Position 3659: 0.007940582920029885
Position 3801: 0.006425516535116308
Position 2184: 0.005855676568891363
Position 3891: 0.004300188274742986
Position 2760: 0.004036483037540159
Position 1309: 0.0038551996256727086
Position 3209: 0.0037805657454186782
Position 1732: 0.003560478316957285
Position 3967: 0.002988766994555886
Position 3806: 0.0025682596378392105
Position 3772: 0.00229738594387323
Position 3184: 0.0022874180309056177
Position 1032: 0.0021032903596893437
Position 6161: 0.002012300784342352
Position 4853: 0.0019357997997074947
Position 1365: 0.0018956227643290209
Position 2622: 0.0018464461755256214
Position 3416: 0.0016500204019221222
Position 1635: 0.0016431487670952795
Position 4414: 0.0012489519353707343
Position 1606: 0.0011501300646690642
Position 850: 0.0011377275018420849
Position 5193: 0.0009680313520708989
Position 1603: 0.0008547081042806156
Position 3180: 0.0007513605595744382
Position 6117: 0.0007348165051014802
Position 5334: 0.0007220239224865155
Position 5668: 0.0006234354720643667
Position 1778: 0.0006136834159018608
Position 2589: 0.0005570311073994921
Position 1773: 0.0005511071707913197
Position 4510: 0.0005486474262068346
Position 4541: 0.0005291046484641107
Position 1575: 0.0005174194992213943
Position 5538: 0.0005136430735153711
Position 2274: 0.0005052732414700986
Position 5726: 0.0005001337291840201
Position 316: 0.000480380389323739
Position 2138: 0.0004740494407592185
Position 4824: 0.0004680671665183332
Position 3663: 0.0004661828318296927
Position 4650: 0.0004125192131981545
Position 1643: 0.0003921208532908471
Position 537: 0.0003846379820196906
Position 1813: 0.0003841914676863935
Position 2941: 0.00038027602975264005
Position 3170: 0.00036798114816010774
Position 1872: 0.0003607975816593471
Position 870: 0.00035347975103483574
Position 768: 0.00035101023871593354
Position 3838: 0.00033286270464432196
Position 2455: 0.0003250507498155543
Position 2458: 0.0003248782799769954
Position 4827: 0.0003134375989542801
Position 5919: 0.000303153718783404
Position 5951: 0.00028601725912320055
Position 4856: 0.0002774252216244602
Position 3073: 0.0002760938798634946
Position 4600: 0.00025913857873323463
Position 2866: 0.0002501565695685364
Position 3758: 0.00024291711455097002
Position 4180: 0.00023258436610016216
Position 3250: 0.00022595370521324377
Position 4262: 0.0001902751840812283
Position 5591: 0.00018524001125418005
Position 5462: 0.00018283250637108188
Position 6104: 0.00017727838116292805
Position 3239: 0.0001534581441069748
Position 1329: 0.00015063393764683814
Position 3975: 0.0001385323640567166
Position 2070: 0.0001321997148025697
Position 2356: 0.0001241233113230152
Position 2103: 0.00012044063350016172
Position 3030: 0.00011767297015515532
Position 6011: 0.00011591073334635643
Position 4682: 0.0001157885155793638
Position 4790: 0.00010366252686764456
Position 1103: 0.0001005365053752132
Position 2844: 9.087361646738576e-05
Position 452: 8.880096339684737e-05
Position 6127: 7.932903899865656e-05
Position 3042: 7.760472343036409e-05
Position 4925: 7.665595932173777e-05
Position 4859: 7.573912636068978e-05
Position 3291: 7.487520918037656e-05
Position 2052: 7.42043471125777e-05
Position 4480: 7.101986160151479e-05
Position 3046: 7.093306281036271e-05
Position 4203: 6.830355578057861e-05
Position 562: 6.618539654106003e-05
Position 3739: 6.50739627064126e-05
Position 4922: 5.6206640901537214e-05
Position 6098: 5.594309306879823e-05
Position 4523: 5.348297533474339e-05
Position 4592: 4.857428590509131e-05
Position 688: 4.773354785872282e-05
Position 5869: 3.555388636406083e-05
Position 6279: 3.535134198785602e-05
Position 4830: 3.373480879872051e-05
Position 490: 3.3643175353945634e-05
Position 4046: 3.229985238012065e-05
Position 3188: 3.2060852907862895e-05
Position 5882: 3.189839029627703e-05
Position 1047: 3.1685638401811225e-05
Position 4055: 3.135204063582302e-05
Position 256: 3.052563932522122e-05
Position 1584: 2.8773086976137183e-05
Position 4079: 2.834616535072791e-05
Position 1615: 2.7857528674848112e-05
Position 5852: 2.6793622040542094e-05
Position 1272: 2.562688838812497e-05
Position 5063: 2.5467327747032305e-05
Position 4547: 2.0859632084970148e-05
Position 1744: 1.988511600890491e-05
Position 5190: 1.9035537395160344e-05
Position 4093: 1.8995350396131283e-05
Position 6445: 1.8328566701291486e-05
Position 1784: 1.468315361898318e-05
Position 1106: 1.434368157442729e-05
Position 1476: 1.4179541570078136e-05
Position 5603: 1.3825877841090204e-05
Position 1283: 1.363002911662625e-05
Position 5484: 1.3256892307581385e-05
Position 5588: 1.2040615010935741e-05
Position 926: 1.118958309889252e-05
Position 5199: 1.0324647977638492e-05
Position 5431: 1.021354941133451e-05
Position 2323: 9.775529443606898e-06
Position 5561: 9.771575303946812e-06
Position 1982: 9.322295736447218e-06
Position 5609: 9.024656398097398e-06
Position 6453: 8.88696770980712e-06
Position 897: 7.791372478140867e-06
Position 5997: 6.954268200066023e-06
Position 3808: 5.483381923195597e-06
Position 2743: 4.912399380870505e-06
Position 4207: 4.0125723588712736e-06
Position 2067: 3.97289394569882e-06
Position 5805: 3.886805923129898e-06
Position 1135: 3.860032396246718e-06
Position 1061: 3.371210898693839e-06
Position 1192: 3.1282018292127494e-06
Position 2038: 2.8571791735447837e-06
Position 2545: 2.408785180360211e-06
Position 5306: 1.696456132981214e-06
Position 373: 1.680736706193737e-06
Position 1815: 1.5020319492420485e-06
Position 1819: 1.3397500111759352e-06
Position 3693: 1.330735128300894e-06
Position 852: 1.2601604363249215e-06
Position 1187: 1.2042154321730869e-06
Position 5445: 1.1600267385770703e-06
Position 5469: 1.0881406901748712e-06
Position 4182: 9.773206276540722e-07
Position 565: 9.582896318447559e-07
Position 324: 8.57526935044741e-07
Position 342: 8.428457313319228e-07
Position 494: 7.719303700124859e-07
Position 963: 7.158452558581323e-07
Position 5821: 3.769595122271885e-07
Position 5741: 1.860489064370151e-07
Position 5698: 1.5446470088262916e-07
Position 201: 1.1728655114022466e-07
Position 3690: 6.655294925710388e-08
Position 69: 5.81861527926641e-08
Position 1263: 3.532038388161651e-08
Position 1065: 1.2434678611988246e-08
Position 54: 1.1619202731448758e-08
Position 698: 1.1078364638166157e-08
Position 112: 7.046941318820894e-09
Position 935: 6.748259765626694e-09
Position 191: 3.5607597295298416e-09
Position 138: 3.216195814538174e-09
Position 59: 8.447462258279702e-10
Position 938: 4.801087050386853e-10
Position 5637: 4.2721271034787374e-10
Position 952: 3.5037084204984215e-11
