Gene = Ugt301D1
Position 2068: 0.00033796301105582286
Position 2415: 0.00030273455407031944
Position 2716: 0.0002895293634333649
Position 972: 0.0002578679111973245
Position 3231: 0.00024178933085656693
Position 531: 0.00023172622880128583
Position 3147: 0.00022940268692813248
Position 2200: 0.00019181438143052535
Position 3908: 0.0001809637648859203
Position 1410: 0.00017171757920148495
Position 2545: 0.00016959530607238668
Position 1396: 0.0001552378037877774
Position 3165: 0.00014892526619192883
Position 612: 0.00014410971326795564
Position 2594: 0.00013732544985027475
Position 1405: 0.00013602278347977983
Position 597: 0.00011861454131892755
Position 374: 0.00011490854723647524
Position 2080: 0.0001094215454232589
Position 2257: 0.00010702294068892672
Position 3015: 0.0001016111698387136
Position 388: 8.604340350566695e-05
Position 2557: 7.800590723920001e-05
Position 3246: 7.387460691979073e-05
Position 765: 7.04859681116608e-05
Position 806: 6.974971694551759e-05
Position 425: 6.795691298119332e-05
Position 3396: 6.593428104915247e-05
Position 3276: 6.578796931149366e-05
Position 176: 6.400371289112987e-05
Position 3459: 6.230233854611765e-05
Position 90: 4.8520802277176153e-05
Position 475: 4.3741291164389033e-05
Position 146: 3.693508325702928e-05
Position 989: 3.465725355868172e-05
Position 602: 2.979872349048981e-05
Position 2580: 2.907906759540773e-05
Position 3105: 2.4199608819307095e-05
Position 498: 2.2981600972164285e-05
Position 3018: 1.9267269773849168e-05
Position 3486: 1.5951091716501473e-05
Position 1336: 1.3117413308600294e-05
Position 2467: 1.1808459631941021e-05
Position 183: 1.110062290939261e-05
Position 655: 1.0919907500302449e-05
Position 203: 1.0730732244223414e-05
Position 3630: 9.93031869899757e-06
Position 2578: 7.0740135902040374e-06
Position 432: 6.575822597588116e-06
Position 2969: 3.942967527187019e-06
Position 2798: 3.1972797205375915e-06
Position 490: 2.9723368167080323e-06
Position 1511: 2.0010079506497296e-06
Position 982: 1.2832186296142645e-06
Position 406: 1.1644184574770127e-06
Position 163: 6.045083436129616e-07
Position 503: 4.5279606548331043e-07
Position 127: 3.040212663401197e-07
Position 188: 2.1661936270270705e-08
Position 439: 4.007152004986584e-10
Position 441: 8.908844310067516e-11
Position 121: 7.789995122333079e-12
